"Symbol","COMPANY","收盤日","收盤價","預期報酬率","貴價","淑價","預期ROE","NAV","預期常利","財報幣別","盈再率","預期配息率","股息","股子","ROE1","ROE2","ROE3","ROE4","ROE5","SECTOR","Industry","交易所","Shares","財報","最近營收年度","營收","近12月最高價","近12月最低價"
"1814","DAISUE CONSTRUCTION CO","20260130",3830.0,8.0,6954.92,2273.58,10.55,2198.18,2425.0,"JPY",10.6,71.8,"",0,9.8,4.3,6.4,9.6,"","Industrial Services","Real Estate - Development","",10.46,"",2025,89027.0,4025.0,1575.0
"1815","TEKKEN CORP","20260130",4860.0,0.0,4749.28,1552.55,3.16,5011.41,2205.3,"JPY",507.9,13.4,"",0,2.1,0.4,-0.6,7.4,"","Industrial Services","Engineering & Construction","",13.93,"",2025,185114.0,5190.0,2088.0
"1820","NISHIMATSU CONSTRUCTION CO","20260130",5752.0,7.0,10178.31,3327.31,7.78,4360.23,13394.7,"JPY",112.8,59.9,"",0,7.8,8.8,6.1,7.7,"","Consumer Durables","Engineering & Construction","",39.48,"",2025,366811.0,6030.0,4180.0
"1821","SUMITOMO MITSUI CONSTRUCTION CO LTD","20251218",597.0,11.0,1431.92,468.1,11.5,446.9,8064.3,"JPY","",0.0,"",0,0.0,4.5,-28.3,-6.7,"","Industrial Services","Conglomerates","",156.88,"",2025,462982.0,29949999104.0,375.0
"1822","DAIHO CORPORATION","20260130",786.0,5.0,1164.01,380.52,4.79,810.79,3423.4,"JPY",44.0,63.5,"",0,5.2,0.0,3.8,8.0,"","Industrial Services","Engineering & Construction","",88.23,"",2025,143394.0,891.0,642.0
"1826","SATA CONSTRUCTION CO","20260130",1215.0,1.0,1342.25,438.78,4.35,1028.63,675.2,"JPY",11.6,62.5,"",0,4.1,0.6,9.0,3.8,"","Industrial Services","Engineering & Construction","",15.09,"",2025,32264.0,1296.0,920.0
"1827","NAKANO CORPORATION","20260130",1262.0,10.0,2609.11,852.92,6.98,1246.65,2988.3,"JPY",20.1,49.6,"",0,7.2,7.8,6.2,-4.0,"","Industrial Services","Engineering & Construction","",34.36,"",2025,110538.0,1227.0,578.0
"1828","TANABE ENGINEERING CORP","20260130",2788.0,13.0,5638.08,2118.11,10.12,2379.05,2527.4,"JPY",14.4,54.7,"",0,11.8,9.6,9.3,11.1,"","Industrial Services","Engineering & Construction","",10.5,"",2025,50832.0,2917.0,1725.0
"1832","HOKKAIDENKO CORPORATION","20260130",1128.0,16.0,3579.8,1170.24,7.42,1607.63,2472.5,"JPY",40.3,40.1,"",0,8.5,7.6,3.6,3.9,"","Industrial Services","Engineering & Construction","",20.72,"",2025,68925.0,1147.0,738.0
"1833","OKUMURA CORP","20260130",6440.0,8.0,11476.55,3751.7,7.74,4943.78,13718.3,"JPY",59.1,66.9,"",0,7.3,5.4,5.3,5.5,"","Consumer Durables","Engineering & Construction","",35.86,"",2025,298222.0,6730.0,3770.0
"1835","TOTETSU KOGYO CO","20260130",4655.0,9.0,9382.58,3067.18,9.0,3473.11,10771.2,"JPY",41.7,56.0,"",0,10.0,7.9,6.1,5.3,"","Industrial Services","Engineering & Construction","",34.44,"",2025,160047.0,4910.0,2652.0
"1840","Tsuchiya Holdings Co., Ltd.","20260130",226.0,"","","",-1.79,506.41,-232.8,"JPY","",0.0,"",0,-1.8,-1.5,2.0,-0.5,4.3,"Consumer Durables","Residential Construction","",25.75,"",2025,31456.0,266.0,185.0
"1841","SANYU CONSTRUCTION CO","20260130",1585.0,14.0,4509.2,1474.07,4.23,3552.45,490.0,"JPY",22.8,77.8,"",0,4.5,3.8,1.1,1.0,"","Industrial Services","Engineering & Construction","",3.26,"",2025,10411.0,1817.0,935.0
"1844","OHMORI CO LTD","20260130",616.0,3.0,764.72,249.99,7.99,318.98,475.4,"JPY",3.4,68.2,"",0,9.2,7.8,6.0,5.8,5.6,"Industrial Services","Engineering & Construction","",18.65,"",2025,6443.0,1450.0,224.0
"1847","ICHIKEN CO LTD","20260130",4990.0,18.0,17197.11,6401.58,13.56,4695.04,4623.5,"JPY",-7.6,55.6,"",0,62.2,"","","","","Industrial Services","Real Estate - Development","",7.26,"",2025,98999.0,5160.0,2402.0
"1848","FUJI P.S CORPORATION","20260130",621.0,-6.0,390.8,127.75,1.87,696.94,230.1,"JPY",186.3,28.1,"",0,-1.2,2.9,1.0,8.4,"","Industrial Services","Engineering & Construction","",17.66,"",2025,33771.0,683.0,390.0
"1850","NANKAI TATSUMURA CONSTRUCTION CO","20260130",538.0,15.0,1549.16,578.02,10.62,599.69,1836.9,"JPY",-19.7,52.7,"",0,10.9,7.6,12.5,16.9,"","Industrial Services","Engineering & Construction","",28.83,"",2025,52945.0,652.0,240.0
"1852","ASANUMA CORP","20260130",1056.0,7.0,1797.13,587.49,10.56,567.01,4828.9,"JPY",15.6,87.6,"",0,10.1,4.5,8.6,7.8,"","Industrial Services","Engineering & Construction","",80.61,"",2025,167005.0,1122.0,629.0
"1860","TODA CORP","20260130",1349.5,4.0,1853.65,605.96,5.42,1140.26,18544.5,"JPY",144.3,39.0,"",0,4.9,4.2,3.8,5.9,"","Industrial Services","Engineering & Construction","",300.13,"",2025,586661.0,1415.0,758.3
"1861","KUMAGAI GUMI CO","20260130",1734.0,2.0,1996.72,652.73,6.29,1058.56,11432.6,"JPY",128.7,51.7,"",0,5.5,5.2,4.8,10.2,"","Industrial Services","Engineering & Construction","",171.77,"",2025,498581.0,1795.0,898.75
"1866","KITANO CONSTRUCTION CORP","20260130",1550.0,12.0,3824.01,1250.08,6.64,1918.59,3100.0,"JPY",36.3,48.0,"",0,7.5,10.2,8.2,5.1,"","Industrial Services","Engineering & Construction","",24.32,"",2025,80853.0,1580.0,776.25
"1867","UEKI CORP","20260130",2865.0,17.0,9839.27,3216.47,7.43,4413.7,2154.8,"JPY",27.8,48.4,"",0,7.6,7.4,5.9,7.0,"","Industrial Services","Engineering & Construction","",6.57,"",2025,50703.0,2980.0,1573.0
"1869","MEIKO CONSTRUCTION CO. LTD.","20260130",1729.0,37.0,21593.37,7058.91,6.41,11237.5,4721.8,"JPY",90.7,14.1,"",0,6.6,6.2,7.7,8.7,"","Industrial Services","Residential Construction","",6.56,"",2025,93170.0,"",""
"186A","ASTROSCALE HOLDINGS INC","20260130",1084.0,"","","",-256.22,45.18,-15693.6,"JPY","",0.0,"",0,-399.0,-61.7,-65.7,"","","Electronic Technology","Telecommunications Equipment","",135.56,"",2025,2456.0,1070.0,523.0
"1870","YAHAGI CONSTRUCTION CO","20260130",2320.0,11.0,4146.49,1609.57,11.14,1599.51,7666.8,"JPY",-10.6,69.2,"",0,9.2,11.1,9.4,7.3,"","Industrial Services","Engineering & Construction","",43.03,"",2025,140699.0,2504.0,1170.0
"1871","PS CONSTRUCTION CO LTD","20260130",3035.0,3.0,4073.44,1541.76,13.07,1236.73,7564.5,"JPY",17.1,61.3,"",0,15.8,10.8,8.3,10.6,"","Industrial Services","Engineering & Construction","",46.8,"",2025,135627.0,3225.0,1217.0
"1873","NIHON HOUSE HOLDINGS CO LTD","20260130",324.0,10.0,690.56,225.75,4.25,541.83,920.8,"JPY",-29.6,75.4,"",0,6.9,3.5,-0.1,6.7,"","Consumer Durables","Residential Construction","",40.0,"",2025,34980.0,360.0,284.0
"1878","DAITO TRUST CONSTRUCTION CO","20260130",3135.0,12.0,7239.04,2761.93,18.56,1405.38,86591.2,"JPY",9.6,70.1,"",0,23.2,18.1,20.0,23.0,"","Finance","Real Estate - Diversified","",331.9,"",2025,1842357.0,3330.0,2844.5
"1879","SHINNIHON CORP","20260130",1995.0,16.0,5283.03,1987.17,10.57,2091.16,12930.6,"JPY",1.5,55.8,"",0,11.3,11.9,13.1,13.2,"","Industrial Services","Engineering & Construction","",58.49,"",2025,131662.0,2144.0,1311.0
"1882","TOA ROAD CORPORATION","20260130",1741.0,3.0,2154.48,704.3,5.97,1203.02,3307.9,"JPY",32.1,47.5,"",0,5.7,7.4,6.6,8.0,"","Industrial Services","Engineering & Construction","",46.06,"",2025,126575.0,1812.0,1242.0
"1884","NIPPON ROAD CO LTD","20251009",2512.0,8.0,4594.56,1501.97,6.44,2379.9,6729.5,"JPY",-18.1,75.2,"",0,7.0,5.4,3.2,6.2,"","Industrial Services","Engineering & Construction","",43.94,"",2025,164294.0,13078522880.0,1711.0
"1885","TOA CORPORATION (CONST)","20260130",3140.0,4.0,4428.05,1646.62,12.77,1365.41,13603.4,"JPY",24.0,53.7,"",0,14.6,12.3,5.0,9.6,"","Industrial Services","Engineering & Construction","",78.03,"",2025,330472.0,3575.0,1067.0
"1887","JDC CORPORATION","20260130",630.0,-7.0,347.49,113.59,1.39,831.28,922.7,"JPY","",27.3,"",0,1.5,-12.9,3.9,6.5,"","Industrial Services","Engineering & Construction","",79.66,"",2025,123349.0,656.0,432.0
"1888","WAKACHIKU CONSTRUCTION CO","20260130",4595.0,10.0,10059.21,3288.37,8.82,3801.81,4261.8,"JPY",38.8,42.3,"",0,8.0,12.4,14.7,14.6,"","Industrial Services","Engineering & Construction","",12.71,"",2025,86462.0,6170.0,3400.0
"1890","TOYO CONSTRUCTION CO","20251215",1742.0,4.0,1907.26,689.65,9.92,820.18,7645.2,"JPY",66.6,38.8,"",0,9.2,9.9,7.8,9.5,"","Industrial Services","Engineering & Construction","",93.96,"",2025,172605.0,34229323776.0,21372180480.0
"1892","TOKURA CONSTRUCTION CO. LTD.","20260130",6920.0,-29.0,427.56,139.77,6.77,210.64,1338.7,"JPY",43.3,41.8,"",0,6.0,6.6,2.1,11.3,"","Industrial Services","Engineering & Construction","",93.93,"",2025,71516.0,"",""
"1893","PENTA OCEAN CONSTRUCTION","20260130",1621.0,0.0,1630.2,532.91,8.74,621.61,15041.3,"JPY",175.2,34.8,"",0,7.0,11.3,0.3,6.5,"","Industrial Services","Engineering & Construction","",276.8,"",2025,727491.0,1795.0,634.1
"1897","KANESHITA CONSTRUCTION CO","20260130",3235.0,0.0,3217.54,1051.82,1.23,8749.29,226.3,"JPY",317.4,36.5,50.0,0,1.8,1.6,1.1,0.1,"","Industrial Services","Engineering & Construction","",2.11,"",2024,9743.0,3435.0,2562.0
"1898","SEIKITOKYU KOGYO CO","20260130",1670.0,9.0,3431.98,1121.92,10.05,1138.19,4190.5,"JPY",37.2,59.3,"",0,10.5,7.0,4.9,8.2,"","Industrial Services","Engineering & Construction","",36.63,"",2025,99358.0,1729.0,1298.0
"1899","FUKUDA CORP","20260130",7800.0,13.0,20212.86,6607.62,6.59,10224.64,5578.8,"JPY",1.4,62.2,250.0,0,6.8,4.7,4.8,8.8,"","Industrial Services","Engineering & Construction","",8.28,"",2024,166589.0,8820.0,4375.0
"189A","D&M COMPANY CO LTD","20260130",954.0,11.0,2267.38,745.57,9.7,933.92,205.7,"JPY","",2.2,"",0,17.3,16.1,16.8,"","","Health Services","Medical/Nursing Services","",2.27,"",2025,1502.0,1500.0,692.0
"1904","TAISEI ONCHO CO","20260130",4700.0,13.0,12559.34,4105.67,9.17,4566.61,2532.8,"JPY",18.8,74.5,"",0,10.3,8.8,6.3,5.7,"","Industrial Services","Building Products & Equipment","",6.05,"",2025,62502.0,4835.0,3120.0
"1905","TENOX CORP","20260130",1366.0,10.0,2948.12,963.75,5.03,1953.53,653.5,"JPY",61.0,45.7,"",0,6.2,2.7,3.7,2.8,"","Industrial Services","Engineering & Construction","",6.65,"",2025,23717.0,1421.0,963.0
"1909","NIPPON DRY-CHEMICAL CO LTD","20260130",10730.0,8.0,19565.57,6907.58,15.83,3825.82,4058.0,"JPY",37.1,36.2,"",0,18.1,17.6,14.5,13.8,"","Producer Manufacturing","Security & Protection Services","",6.7,"",2025,55727.0,10680.0,3070.0
"190A","Chordia Therapeutics Inc.","20260130",123.0,"","","",-53.09,35.32,-1293.9,"JPY","",0.0,"",0,-42.9,-40.6,"","","","Health Technology","Pharmaceuticals: Major","",68.99,"",2025,0.0,284.0,98.0
"1911","SUMITOMO FORESTRY CO","20260130",1674.5,14.0,4637.8,1657.74,11.82,1505.08,108761.6,"JPY",49.9,36.6,50.0,0,15.8,16.0,21.8,24.8,"","Consumer Durables","Residential Construction","",611.54,"",2024,2053650.0,1837.0,1220.6666
"1914","JAPAN FOUNDATION ENGINEERING CO","20260130",669.0,14.0,1950.24,637.54,5.21,1248.07,1195.5,"JPY",94.3,44.5,"",0,6.6,4.6,2.6,1.9,"","Industrial Services","Engineering & Construction","",18.39,"",2025,30279.0,722.0,547.0
"1921","TOMOE CORPORATION","20260130",2028.0,1.0,2212.97,723.42,4.36,1690.3,2722.0,"JPY",522.2,15.4,"",0,5.4,6.7,8.6,7.9,"","Industrial Services","Engineering & Construction","",36.9,"",2025,34670.0,2320.0,1084.0
"1925","大和房屋工業","20260130",5260.0,14.0,14258.92,5170.91,12.98,4225.58,339338.8,"JPY",43.4,43.6,"",0,14.4,11.6,16.0,13.5,"","Consumer Durables","Real Estate - Development","",618.67,"",2025,5434819.0,5614.0,4596.0
"1926","RAITO KOGYO CO LTD","20260130",3495.0,8.0,6656.22,2175.93,10.99,2019.59,9649.3,"JPY",13.0,66.1,"",0,10.1,9.6,11.7,12.7,"","Industrial Services","Engineering & Construction","",43.49,"",2025,121457.0,3735.0,2271.0
"1928","積水房屋","20260130",3438.0,13.0,9227.39,3016.45,10.16,3027.14,199382.3,"JPY",-18.8,71.1,"",0,12.2,11.2,11.8,11.3,"","Industrial Services","Residential Construction","",648.23,"",2025,4058583.0,3652.0,2906.0
"1929","NITTOC CONSTRUCTION CO","20260130",1303.0,6.0,2122.88,693.97,8.6,822.86,2955.8,"JPY",73.5,41.7,"",0,7.3,9.3,11.7,10.4,"","Industrial Services","Engineering & Construction","",41.77,"",2025,67216.0,1396.0,909.0
"1930","HOKURIKU ELECTRICAL CONSTRUCTION CO","20260130",1572.0,9.0,3103.69,1014.6,6.68,1548.8,2932.0,"JPY",42.1,52.1,"",0,7.5,5.9,4.2,5.9,"","Industrial Services","Engineering & Construction","",28.34,"",2025,55607.0,1650.0,976.0
"1934","YURTEC CORPORATION","20260130",2717.0,7.0,4741.01,1549.84,7.35,2149.83,10853.8,"JPY",32.1,49.2,"",0,8.5,5.7,5.1,5.3,"","Industrial Services","Engineering & Construction","",68.68,"",2025,257204.0,3015.0,1423.0
"1938","NIPPON RIETEC CO LTD","20260130",2228.0,10.0,4689.79,1533.1,6.08,2572.79,3872.2,"JPY",36.6,47.6,"",0,6.9,4.8,3.8,3.9,"","Industrial Services","Engineering & Construction","",24.77,"",2025,68669.0,2418.0,1262.0
"1939","YONDENKO CORP","20260130",1674.0,9.0,3371.04,1102.0,8.2,1369.65,5317.3,"JPY",18.0,61.7,"",0,9.8,8.0,6.3,7.6,"","Industrial Services","Engineering & Construction","",47.32,"",2025,105877.0,1732.0,1076.0
"1941","CHUDENKO CORP","20260130",4405.0,12.0,11143.37,3642.79,8.88,4183.38,20117.5,"JPY",36.5,66.8,"",0,9.9,4.1,-2.6,3.2,"","Industrial Services","Engineering & Construction","",54.16,"",2025,221885.0,4770.0,2882.0
"1942","KANDENKO CO LTD","20260130",5563.0,-3.0,4642.62,1695.14,10.58,1799.71,38930.4,"JPY",41.4,43.7,"",0,12.0,8.4,8.0,7.8,"","Industrial Services","Engineering & Construction","",204.4,"",2025,671888.0,5929.0,2392.0
"1944","KINDEN CORPORATION","20260130",6838.0,0.0,6910.96,2259.21,7.61,3025.31,45614.7,"JPY",72.3,29.4,"",0,7.9,5.7,5.1,5.5,"","Industrial Services","Engineering & Construction","",198.01,"",2025,705058.0,7634.0,3066.0
"1945","TOKYO ENERGY & SYSTEMS INC","20260130",1832.0,-2.0,1602.84,523.97,2.6,2052.99,1780.8,"JPY",162.5,33.6,"",0,1.9,3.5,3.4,4.2,"","Industrial Services","Engineering & Construction","",33.33,"",2025,67722.0,2074.0,915.0
"1946","TOENEC CORP","20260130",2045.0,6.0,3360.35,1098.51,7.61,1471.82,10398.1,"JPY",-70.3,63.0,"",0,7.6,6.0,5.9,8.1,"","Industrial Services","Engineering & Construction","",92.83,"",2025,270966.0,2245.0,796.0
"1948","KODENSHA CO LTD","20260130",6350.0,2.0,7313.23,2390.71,9.76,2498.28,2128.2,"JPY",47.0,61.6,"",0,10.4,4.7,3.0,1.7,"","Industrial Services","Engineering & Construction","",8.73,"",2025,39264.0,7150.0,1600.0
"1949","SUMITOMO DENSETSU CO","20260130",9700.0,1.0,8292.19,3099.41,10.76,3231.4,12237.4,"JPY",29.9,53.3,"",0,12.1,9.4,10.2,10.9,"","Industrial Services","Engineering & Construction","",35.19,"",2025,203639.0,9940.0,4065.0
"194A","WOLVES HAND CO LTD","20260130",2055.0,2.0,2444.32,799.05,22.45,362.97,609.5,"JPY","",0.0,"",0,28.1,35.4,50.2,"","","Process Industries","Agricultural Commodities/Milling","",7.48,"",2025,5463.0,2900.0,554.0
"1950","NIPPON DENSETSU KOGYO CO","20260130",3485.0,8.0,6214.49,2031.53,6.18,3352.45,12093.4,"JPY",67.3,31.6,"",0,6.7,5.4,4.0,3.3,"","Industrial Services","Infrastructure Operations","",58.38,"",2025,216922.0,3685.0,1800.0
"1951","EXEO GROUP INC","20260130",2580.5,6.0,4028.31,1316.86,8.6,1561.76,27611.4,"JPY",44.5,58.3,"",0,8.6,6.9,6.1,10.3,"","Industrial Services","Engineering & Construction","",205.63,"",2025,670822.0,2769.0,1502.0
"1952","SHIN NIPPON AIR TECHNOLOGIES CO","20260130",3285.0,6.0,4319.27,1625.01,11.76,1527.31,8152.2,"JPY",17.1,57.0,"",0,11.8,11.5,10.4,9.6,"","Industrial Services","Building Products & Equipment","",45.37,"",2025,137684.0,3600.0,1451.0
"1959","KYUDENKO CORP","20260130",8061.0,6.0,12792.5,4181.89,9.73,4384.32,30160.5,"JPY",37.8,45.6,"",0,10.0,11.2,9.6,11.9,"","Industrial Services","Engineering & Construction","",70.73,"",2025,473954.0,8579.0,4209.0
"195A","RICECURRY INC","20260130",904.0,"","","",-0.49,387.67,-5.8,"JPY","",0.0,"",0,12.1,17.0,"","","","Technology Services","Data Processing Services","",3.0,"",2025,2986.0,1159.0,650.0
"1960","SANYO ENGINEERING & CONS INC","20260130",1413.0,12.0,3541.07,1157.58,5.95,1984.69,1811.9,"JPY",56.3,21.9,"",0,6.2,-4.3,-2.7,0.1,"","Industrial Services","Engineering & Construction","",15.35,"",2025,67859.0,1630.0,681.0
"1961","SANKI ENGINEERING CO","20260130",6650.0,3.0,6403.51,2527.43,13.36,2052.88,14209.5,"JPY",13.9,77.7,"",0,16.1,9.2,4.1,7.2,"","Industrial Services","Engineering & Construction","",51.82,"",2025,253136.0,6520.0,2805.0
"1963","日揮","20260130",2162.5,-22.0,283.86,92.8,0.59,1615.82,2287.7,"JPY",244.1,8.7,"",0,0.7,-2.6,8.4,5.2,"","Industrial Services","Engineering & Construction","",241.77,"",2025,858082.0,2166.0,940.6
"1964","CHUGAI RO CO LTD","20260130",4685.0,4.0,6501.59,2125.38,5.54,3912.57,1569.1,"JPY",55.6,46.3,"",0,6.4,3.3,4.8,5.8,"","Producer Manufacturing","Specialty Industrial Machinery","",7.24,"",2025,36247.0,5220.0,2723.0
"1965","TECHNO RYOWA LTD","20260130",7770.0,2.0,9301.32,3475.48,13.74,2565.12,7274.4,"JPY",16.8,57.1,"",0,14.4,10.1,5.5,5.5,"","Industrial Services","Engineering & Construction","",20.64,"",2025,84190.0,8450.0,2000.0
"1966","TAKADA CORPORATION","20260130",1861.0,19.0,7451.23,2435.82,8.97,2769.81,1818.1,"JPY",47.4,30.2,"",0,14.6,10.1,14.0,6.7,"","Industrial Services","Engineering & Construction","",7.32,"",2025,58067.0,1907.0,1160.0
"1967","YAMATO CORPORATION","20260130",2338.0,9.0,4478.16,1463.92,8.12,1837.92,3342.2,"JPY",84.0,33.1,"",0,9.2,3.6,3.8,8.8,"","Industrial Services","Engineering & Construction","",22.39,"",2025,53168.0,2471.0,1150.0
"1968","TAIHEI DENGYO KAISHA","20260130",2236.0,8.0,4085.87,1335.68,7.56,1800.97,8595.3,"JPY",28.3,46.9,"",0,8.9,8.9,13.0,12.5,"","Industrial Services","Infrastructure Operations","",63.11,"",2025,125670.0,2405.0,1351.6666
"1969","TAKASAGO THERMAL ENGINEERING CO","20260130",4470.0,3.0,5786.09,2130.09,15.01,1355.14,27119.1,"JPY",33.7,52.7,"",0,15.3,13.1,9.1,7.9,"","Producer Manufacturing","Building Products & Equipment","",133.32,"",2025,381661.0,4890.0,2458.0
"196A","MFS INC","20260130",278.0,4.0,368.75,120.55,5.03,244.52,112.1,"JPY","",0.0,"",0,7.8,-10.2,-31.8,"","","Technology Services","Internet Software/Services","",9.12,"",2025,2917.0,578.0,231.0
"1973","NEC Networks & System Integration Corp.","20250509",3285.0,59.0,107947.23,40930.83,11.48,39522.02,17510.6,"JPY",22.0,59.9,"",0,11.5,10.9,12.4,15.1,"","Technology","Information Technology Services","",3.86,"",2024,359505.0,166666665984.0,0.0
"1975","ASAHI KOGYOSHA CO","20260130",3600.0,3.0,4773.82,1787.4,11.82,1630.85,4969.5,"JPY",24.0,55.5,"",0,13.4,9.8,5.4,4.7,"","Industrial Services","Specialty Industrial Machinery","",25.77,"",2025,91947.0,4010.0,1620.0
"1976","MEISEI INDUSTRIAL CO","20260130",1722.0,13.0,4438.49,1450.95,10.27,1440.55,7042.4,"JPY",25.3,57.4,"",0,12.4,10.6,9.1,7.0,"","Industrial Services","Engineering & Construction","",47.6,"",2025,66283.0,1824.0,1086.0
"1979","TAIKISHA LTD","20260130",3450.0,8.0,6228.49,2036.1,8.92,2327.13,13208.6,"JPY",13.0,71.6,"",0,8.3,9.9,6.7,5.0,"","Distribution Services","Building Products & Equipment","",63.62,"",2025,276212.0,3620.0,1999.0
"197A","TAUNS LABORATORIES INC.","20260130",532.0,13.0,1413.23,461.99,27.91,168.81,4860.6,"JPY","",18.9,"",0,46.3,68.1,"","","","Health Technology","Medical Specialties","",103.18,"",2025,18627.99,618.0,418.0
"1980","DAI-DAN CO LTD","20260130",2678.0,8.0,4898.69,1798.47,18.38,829.09,19667.0,"JPY",23.2,55.7,"",0,18.1,9.4,7.9,7.4,"","Industrial Services","Engineering & Construction","",129.08,"",2025,262732.0,2899.0,972.3333
"1982","HIBIYA ENGINEERING","20260130",4810.0,5.0,7184.31,2348.56,7.35,3256.96,5196.7,"JPY",38.3,61.0,"",0,7.7,7.0,7.5,6.9,"","Industrial Services","Engineering & Construction","",21.7,"",2025,89786.0,5350.0,2686.0
"198A","POSTPRIME INC","20260130",264.0,-2.0,222.7,72.8,7.53,98.62,75.0,"JPY","",0.0,"",0,10.0,43.4,44.4,"","","Technology Services","Packaged Software","",10.11,"",2025,897.0,839.0,140.0
"1992","Kanda Tsushinki Co. Ltd.","20260130",2799.0,11.0,6204.61,2028.3,7.71,2682.02,471.6,"JPY",38.6,45.0,"",0,9.2,10.3,7.0,12.1,"","Technology","Communication Equipment","",2.28,"",2025,7179.0,2879.0,2374.0
"1994","TAKAHASHI CURTAIN WALL CORP","20260130",544.0,3.0,704.76,230.39,1.74,1348.06,187.7,"JPY",-39.5,90.0,20.0,0,3.2,2.3,1.1,13.8,"","Industrial Services","Building Products & Equipment","",7.99,"",2024,9383.0,560.0,457.0
"1999","SAITA HOLDINGS","20260130",4300.0,7.0,7540.84,2465.11,8.75,2872.28,507.8,"JPY",-18.0,53.6,"",0,9.2,14.6,8.4,13.5,"","Industrial Services","Engineering & Construction","",2.02,"",2025,7841.0,4630.0,3010.0
"2001","NIPPN CORPORATION","20260130",2635.0,8.0,4858.29,1588.18,5.37,3016.5,13005.7,"JPY",123.0,26.2,"",0,5.5,7.1,5.9,6.1,"","Consumer Non-Durables","Packaged Foods","",80.31,"",2025,410878.0,2606.0,2090.0
"2002","日清製粉集團","20260130",1964.0,6.0,3089.64,1010.01,6.15,1674.74,29825.4,"JPY",64.5,45.1,"",0,6.1,7.8,4.9,4.5,"","Process Industries","Packaged Foods","",289.6,"",2025,851486.0,2062.0,1642.0
"2003","NITTO FUJI FLOUR MILLING CO","20260130",6980.0,7.0,11917.18,3895.75,7.33,5417.23,3618.9,"JPY",32.4,53.7,"",0,7.8,9.4,9.6,7.8,"","Consumer Non-Durables","Farm Products","",9.11,"",2025,72341.0,7770.0,5810.0
"2004","SHOWA SANGYO CO","20260130",3150.0,13.0,8123.45,2655.57,6.52,4154.45,8797.7,"JPY",85.0,37.8,"",0,6.7,10.8,3.2,4.8,"","Process Industries","Farm Products","",32.49,"",2025,334425.0,3225.0,2570.0
"2009","TORIGOE CO LTD (THE)","20260130",1045.0,1.0,1091.93,356.95,2.36,1541.61,847.7,"JPY",126.5,28.5,44.0,0,2.2,2.6,3.2,2.6,"","Process Industries","Packaged Foods","",23.29,"",2024,26168.0,1166.0,750.0
"202A","MAMEZO DIGITAL HOLDINGS CO LTD","20260130",3540.0,-3.0,2734.77,894.0,42.93,212.34,1463.1,"JPY","",13.3,"",0,64.2,38.6,46.2,"","","Technology Services","Information Technology Services","",16.05,"",2025,10551.0,5000.0,1090.0
"2053","CHUBU SHIRYO CO","20260130",1804.0,9.0,3488.33,1140.34,5.05,2303.38,3403.5,"JPY",56.8,39.5,"",0,5.1,5.4,2.9,5.4,"","Process Industries","Packaged Foods","",29.27,"",2025,209837.0,1858.0,1191.0
"2055","NICHIWA SANGYO CO","20260130",353.0,20.0,1514.25,495.01,5.01,1007.01,914.1,"JPY",10.5,58.3,"",0,5.2,2.3,-0.8,0.6,"","Process Industries","Packaged Foods","",18.11,"",2025,48577.0,357.0,258.0
"2058","HIGASHIMARU CO LTD","20260130",1000.0,-27.0,78.02,25.51,0.92,283.49,47.1,"JPY","",0.0,"",0,3.9,-2.4,-0.6,3.0,"","Consumer Non-Durables","Farm Products","",18.11,"",2025,14126.0,1250.0,956.0
"205A","LOGOS HOLDINGS INC.","20260130",1664.0,0.0,1693.73,553.68,6.48,871.1,220.8,"JPY","",0.0,"",0,6.8,28.9,-4.2,"","","Miscellaneous","Miscellaneous","",3.91,"",2025,36269.0,1980.0,919.0
"2060","FEED ONE CO LTD","20260130",1111.0,18.0,3228.45,1186.55,9.67,1428.05,5280.5,"JPY",36.3,45.2,"",0,10.7,11.8,2.5,8.6,"","Process Industries","Packaged Foods","",38.25,"",2025,296045.0,1162.0,764.0
"206A","PRISM BioLab Co. LTD","20260130",191.0,"","","",-24.73,73.61,-669.7,"JPY","",0.0,"",0,-21.4,-72.6,-29.8,"","","Health Technology","Biotechnology","",36.79,"",2025,677.0,315.0,132.0
