"Symbol","COMPANY","收盤日","收盤價","預期報酬率","貴價","淑價","預期ROE","NAV","預期常利","財報幣別","盈再率","預期配息率","股息","股子","ROE1","ROE2","ROE3","ROE4","ROE5","SECTOR","交易所","Shares","財報","最近營收年度","營收","近12月最高價","近12月最低價"
"2404","漢唐集成股份有限公司","20260123.0",985.0,2.0,1098.8,434.9,43.43,77.25,6395.6,"NTD",-2.5,94.0524,28.0,0,49.9,43.6,40.8,26.8,46.5,"其他電子業","TWSE",190.6,"2025/09",2024,47422,1245.0,375.5
"2405","輔信科技股份有限公司","20260123.0",17.5,"","","",-0.61,10.56,-22.1,"NTD","",143.0833,0.17,0,0.1,0.0,0.7,-2.5,1.1,"電腦及週邊設備業","TWSE",343.4,"2025/09",2024,1667,23.6,14.1
"2406","國碩科技工業股份有限公司","20260123.0",29.0,"","","",-9.97,10.98,-384.4,"NTD","",0.0,"",0,-7.6,-10.3,-4.6,-0.5,-27.6,"光電業","TWSE",350.9,"2025/09",2024,6912,32.95,9.45
"2408","南亞科技股份有限公司","20260123.0",271.5,"","","",-3.47,53.26,-5735.0,"NTD","",23.859,"",0,-3.2,-4.4,8.0,14.8,4.9,"半導體業","TWSE",3098.6,"2025/09",2024,34132,255.0,27.15
"2409","友達光電股份有限公司","20260123.0",15.05,"","","",-6.72,20.31,-10299.2,"NTD","",0.0,0.3,0,-7.6,-11.3,-11.0,31.5,0.0,"光電業","TWSE",7547.1,"2025/09",2024,280245,17.5,10.6
"2412","中華電信股份有限公司","20260123.0",134.0,1.0,144.5,47.2,9.7,49.62,37357.9,"NTD",3.3,98.6369,5.0,0,9.7,9.6,9.6,9.4,8.8,"通信網路業","TWSE",7757.4,"2025/09",2024,229968,138.0,122.0
"2413","環隆科技股份有限公司","20260123.0",45.2,"","","",-2.76,15.29,-53.9,"NTD",-525.0,64.6101,"",0,-5.1,2.1,11.7,0.4,-3.3,"電子零組件業","TWSE",127.4,"2025/09",2024,3231,50.2,16.4
"2414","精技電腦股份有限公司","20260123.0",41.15,10.0,85.2,27.9,14.72,19.29,459.4,"NTD",-1.7,91.166,2.5,0,13.8,12.5,16.3,19.9,13.5,"電子通路業","TWSE",161.7,"2025/09",2024,24035,47.9,34.25
"2415","錩新科技股份有限公司","20260123.0",27.6,5.0,40.2,13.2,6.87,19.53,120.8,"NTD",-11.7,66.1137,1.2,0,6.8,-1.4,0.1,15.1,6.8,"電子零組件業","TWSE",90.0,"2025/09",2024,2288,31.85,19.75
"2417","圓剛科技股份有限公司","20260123.0",40.05,"","","",-4.05,18.49,-117.9,"NTD","",0.0,0.2,0,-3.0,-6.1,0.1,-0.7,42.2,"電腦及週邊設備業","TWSE",157.3,"2025/09",2024,3272,57.2,31.5
"2419","仲琦科技股份有限公司","20260123.0",31.5,"","","",-1.17,15.43,-58.2,"NTD",-20.5,102.0464,"",0,-1.1,-0.2,9.9,0.9,4.9,"通信網路業","TWSE",321.3,"2025/09",2024,9088,34.0,18.05
"2420","新巨企業股份有限公司","20260123.0",54.3,7.0,92.3,30.2,11.97,25.68,469.3,"NTD",-9.3,100.98,3.5,0,14.4,10.8,16.0,14.0,10.6,"電子零組件業","TWSE",152.6,"2025/09",2024,2237,67.8,44.8
"2421","建準電機工業股份有限公司","20260123.0",153.0,-1.0,140.5,55.4,18.88,28.96,1495.6,"NTD",14.0,81.9286,3.71,0,19.1,23.5,21.3,6.0,19.3,"電子零組件業","TWSE",273.4,"2025/09",2024,14624,195.0,66.5
"2423","固緯電子實業股份有限公司","20260123.0",55.0,3.0,70.4,23.0,12.1,19.4,340.3,"NTD",-0.9,92.3977,2.0,0,11.3,14.4,14.1,10.2,6.5,"其他電子業","TWSE",145.0,"2025/09",2024,2789,61.5,38.45
"2424","隴華電子股份有限公司","20260123.0",35.6,"","","",-56.84,4.93,-165.4,"NTD","",0.0,"",0,-74.9,-66.9,-80.1,-176.0,-71.4,"通信網路業","TWSE",59.0,"2025/09",2024,140,111.0,30.55
"2425","承啟科技股份有限公司","20260123.0",30.6,"","","",-1.73,25.41,-42.4,"NTD",-30.6,70.4835,0.15,0,0.3,5.2,17.1,7.0,9.2,"電腦及週邊設備業","TWSE",96.5,"2025/09",2024,3044,42.55,25.25
"2426","鼎元光電科技股份有限公司","20260123.0",19.05,"","","",-1.07,12.83,-41.5,"NTD","",0.0,0.1,0,1.5,-3.6,-4.4,8.6,2.9,"光電業","TWSE",300.6,"2025/09",2024,2394,23.5,13.05
"2427","三商電腦股份有限公司","20260123.0",26.5,6.0,40.7,13.3,8.6,15.77,268.8,"NTD",55.4,49.3979,0.7,0,8.9,10.1,8.4,5.4,4.5,"資訊服務業","TWSE",198.0,"2025/09",2024,4873,33.4,19.35
"2428","興勤電子工業股份有限公司","20260123.0",177.0,7.0,285.5,106.0,13.47,82.66,1427.0,"NTD",44.0,53.9243,6.1,0,15.8,14.6,15.9,21.3,21.0,"電子零組件業","TWSE",128.1,"2025/09",2024,7520,213.0,109.0
"2429","銘旺科技股份有限公司","20260123.0",70.7,"","","",-16.44,10.42,-146.5,"NTD","",0.0,"",0,-59.0,-43.8,-20.0,-4.1,-32.4,"光電業","TWSE",85.5,"2025/09",2024,308,157.5,28.75
"2430","燦坤實業股份有限公司","20260123.0",22.55,9.0,45.2,14.8,3.92,38.49,176.1,"NTD",-29.4,98.2332,1.5,0,4.2,5.3,10.6,12.8,5.6,"電子通路業","TWSE",116.8,"2025/09",2024,18986,34.85,22.5
"2431","聯昌電子企業股份有限公司","20260123.0",14.6,"","","",-6.47,12.29,-88.2,"NTD","",0.0,"",0,-6.4,-8.0,-6.7,-11.0,2.2,"電子零組件業","TWSE",110.9,"2025/09",2024,404,17.15,10.15
"2432","倚天酷碁股份有限公司","20260123.0",24.95,10.0,53.9,17.6,8.94,20.08,111.2,"NTD",9.2,45.425,1.7,0,9.0,11.4,31.5,6.1,-11.7,"電腦及週邊設備業","TWSE",61.9,"2025/09",2024,2605,38.5,24.5
"2433","互盛股份有限公司","20260123.0",46.95,9.0,92.5,30.2,12.59,24.49,445.6,"NTD",-26.6,98.1667,3.0,0,11.7,11.9,12.7,12.6,13.2,"其他電子業","TWSE",144.5,"2025/09",2024,2760,52.7,46.0
"2434","統懋半導體股份有限公司","20260123.0",29.3,"","","",-1.36,12.75,-6.4,"NTD","",0.0,"",0,1.3,-10.6,-5.3,-8.3,-64.2,"半導體業","TWSE",37.0,"2025/09",2024,51,40.3,23.7
"2436","偉詮電子股份有限公司","20260123.0",51.1,-2.0,44.4,14.5,8.73,16.96,296.1,"NTD",4.5,99.3927,1.5,0,7.9,6.6,3.8,23.6,11.5,"半導體業","TWSE",199.9,"2025/09",2024,3095,62.3,37.1
"2438","翔耀實業股份有限公司","20260123.0",24.1,"","","",-23.34,7.14,-108.8,"NTD","",0.0,"",0,-23.0,-11.7,-4.6,-1.7,-1.0,"光電業","TWSE",65.2,"2025/09",2024,388,41.8,21.1
"2439","美律實業股份有限公司","20260123.0",106.0,7.0,182.4,59.6,8.57,70.99,1543.5,"NTD",23.8,83.5495,7.29,0,15.5,8.2,10.6,7.4,8.4,"通信網路業","TWSE",253.8,"2025/09",2024,43855,129.0,92.3
"2440","太空梭高傳真資訊科技(股)公司","20260123.0",16.8,"","","",-5.94,8.82,-72.9,"NTD","",0.0,"",0,-5.1,-9.9,-2.0,8.2,7.5,"電子零組件業","TWSE",139.1,"2025/09",2024,3985,16.05,11.5
"2441","超豐電子股份有限公司","20260123.0",99.6,3.0,126.9,41.5,10.75,39.34,2406.8,"NTD",7.1,80.4014,3.0,0,11.4,9.3,14.9,25.3,15.7,"半導體業","TWSE",568.8,"2025/09",2024,15213,105.5,44.8
"2442","新美齊股份有限公司","20260123.0",22.55,4.0,31.5,10.3,5.97,17.58,279.3,"NTD",67.2,22.0326,0.08,0,7.1,9.4,3.1,12.6,2.7,"建材營造業","TWSE",266.0,"2025/09",2024,1094,29.9756,18.5071
"2443","昶虹國際股份有限公司","20240403.0",3.57,10.0,7.8,2.5,8.62,3.01,39.2,"NTD","",0.0,"",0,9.4,-27.4,-50.4,-30.5,-28.4,"其他業","TWSE",150.9,"2023/09",2022,23,0.0,0.0
"2444","兆勁科技股份有限公司","20260123.0",14.0,"","","",-7.13,9.41,-68.2,"NTD","",0.0,"",0,-2.2,-2.6,13.6,0.4,-9.9,"通信網路業","TWSE",101.6,"2025/09",2024,1393,19.65,10.35
"2448","晶元光電股份有限公司","","","","","",-9.13,41.53,-4127.2,"NTD","",0.0,"",0,-7.4,-1.3,3.4,-6.9,-5.4,"光電業","TWSE",1088.7,"2020/09",2019,15960,"",""
"2449","京元電子股份有限公司","20260123.0",286.5,-10.0,128.6,42.0,12.1,35.41,5239.9,"NTD",35.7,68.5517,4.0,0,11.4,14.9,19.1,16.3,13.5,"半導體業","TWSE",1222.7,"2025/09",2024,26856,279.5,70.0
"2450","神腦國際企業股份有限公司","20260123.0",29.0,6.0,47.2,15.4,6.32,24.92,406.8,"NTD",48.1,77.6194,1.65,0,6.1,9.5,9.3,8.9,6.0,"通信網路業","TWSE",258.3,"2025/09",2024,32307,34.7,28.25
"2451","創見資訊股份有限公司","20260123.0",238.5,-4.0,167.4,54.7,12.12,46.02,2402.8,"NTD",5.8,102.8046,6.09,0,11.7,9.8,5.4,13.4,5.9,"半導體業","TWSE",430.7,"2025/09",2024,10084,261.0,78.5
"2453","凌群電腦股份有限公司","20260123.0",63.2,3.0,77.6,25.4,11.92,21.72,258.8,"NTD",1.5,101.9066,2.6,0,12.0,11.1,10.3,10.9,6.3,"資訊服務業","TWSE",100.0,"2025/09",2024,6933,79.0,50.5
"2454","聯發科技股份有限公司","20260123.0",1630.0,2.0,1919.7,627.6,25.88,247.28,102636.1,"NTD",9.7,102.6512,54.0,0,28.5,17.4,27.1,27.2,12.9,"半導體業","TWSE",1603.9,"2025/09",2024,530586,1575.0,1130.0
"2455","全新光電科技股份有限公司","20260123.0",170.0,-8.0,89.4,29.2,16.55,18.0,550.9,"NTD",-11.6,93.5059,3.22,0,21.5,14.6,16.4,29.3,18.8,"通信網路業","TWSE",184.9,"2025/09",2024,3241,174.0,83.5
"2456","奇力新電子股份有限公司","","","",184.3,60.2,6.36,96.83,1621.6,"NTD",30.2,34.91,"",0,6.8,3.9,39.6,38.1,37.2,"電子零組件業","TWSE",263.5,"2021/09",2020,17438,"",""
"2457","飛宏科技股份有限公司","20260123.0",35.05,"","","",-2.43,23.57,-243.0,"NTD","",0.0,"",0,-0.4,1.9,-1.5,-8.3,-8.2,"電子零組件業","TWSE",424.8,"2025/09",2024,10898,36.6,19.6
"2458","義隆電子股份有限公司","20260123.0",119.5,9.0,213.9,82.4,24.31,32.15,2375.4,"NTD",29.3,76.7102,7.83,0,30.0,23.5,19.6,56.1,42.0,"半導體業","TWSE",303.9,"2025/09",2024,12696,167.0,100.5
"2459","敦吉科技股份有限公司","20260123.0",68.4,10.0,150.0,49.0,9.34,53.49,527.9,"NTD",20.6,78.7648,4.0,0,9.9,9.5,11.9,10.5,9.6,"其他電子業","TWSE",105.6,"2025/09",2024,5169,70.8,53.9
"2460","建通精密工業股份有限公司","20260123.0",23.25,"","","",-16.02,11.64,-315.6,"NTD","",0.0,"",0,-10.6,-7.4,-4.1,11.8,-1.6,"電子零組件業","TWSE",169.2,"2025/09",2024,3188,24.9,14.0
"2461","光群雷射科技股份有限公司","20260123.0",16.8,"","","",-0.02,18.72,-0.6,"NTD","",99.1308,1.01,0,0.8,3.9,2.5,5.7,4.7,"其他電子業","TWSE",174.3,"2025/09",2024,5503,21.1,13.5
"2462","台灣良得電子股份有限公司","20260123.0",26.95,-4.0,19.8,6.5,3.12,21.09,99.4,"NTD",153.3,21.7194,0.81,0,5.1,9.2,3.8,-7.4,1.3,"電子零組件業","TWSE",150.8,"2025/09",2024,4075,27.6,18.05
"2464","盟立自動化股份有限公司","20260123.0",69.3,-30.0,3.8,1.2,0.51,25.1,26.2,"NTD",148.5,34.2982,0.35,0,1.9,-2.7,12.2,12.3,11.4,"其他電子業","TWSE",206.5,"2025/09",2024,7503,84.6,47.0
"2465","麗臺科技股份有限公司","20260123.0",56.2,"","","",-47.62,6.21,-278.1,"NTD","",0.0,"",0,-45.1,-33.5,-29.6,134.3,5.4,"電腦及週邊設備業","TWSE",93.9,"2025/09",2024,4296,83.3,41.35
"2466","冠西電子企業股份有限公司","20260123.0",61.9,"","","",-3.13,11.37,-61.8,"NTD","",0.0,"",0,-1.4,2.0,5.2,3.7,-0.1,"光電業","TWSE",173.5,"2025/09",2024,1107,115.0,46.0
"2467","志聖工業股份有限公司","20260123.0",237.0,-11.0,101.7,38.9,13.74,30.98,667.6,"NTD",153.2,65.2286,5.0,0,21.2,14.2,24.7,25.1,15.8,"電子零組件業","TWSE",156.8,"2025/09",2024,4818,286.0,109.5
"2468","華經資訊企業股份有限公司","20260123.0",40.7,-5.0,26.0,8.5,4.84,17.92,60.7,"NTD",-14.3,85.0,0.9,0,4.3,5.8,5.2,3.6,3.1,"資訊服務業","TWSE",70.0,"2025/09",2024,2246,86.2,24.55
"2471","資通電腦股份有限公司","20260123.0",53.9,7.0,92.8,30.3,15.92,19.42,146.3,"NTD",13.8,90.9653,3.06,0,16.5,12.7,17.2,14.8,10.4,"資訊服務業","TWSE",47.3,"2025/09",2024,878,71.5,45.2
"2472","立隆電子工業股份有限公司","20260123.0",117.5,4.0,152.8,59.2,13.09,48.86,1053.5,"NTD",12.8,70.0072,3.1,0,14.8,12.8,20.0,17.2,18.3,"電子零組件業","TWSE",164.7,"2025/09",2024,10487,126.0,61.3
"2474","可成科技股份有限公司","20260123.0",202.5,12.0,496.0,162.1,5.95,277.9,9790.6,"NTD",146.6,64.0999,15.83,0,8.2,5.1,6.6,2.3,-6.0,"其他電子業","TWSE",592.2,"2025/09",2024,18084,228.5,176.0
"2475","中華映管股份有限公司","","","","","","","",-12302.7,"NTD","",0.0,"",0,-31.2,5.6,-114.9,-77.8,-29.6,"光電業","",6479.5,"2018/12",2018,24020,"",""
"2476","鉅祥企業股份有限公司","20260123.0",91.2,1.0,96.9,36.5,10.87,38.29,901.2,"NTD",51.0,55.8715,3.5,0,17.3,11.2,15.9,13.2,5.7,"電子零組件業","TWSE",216.6,"2025/09",2024,6609,121.0,59.7
"2477","美隆工業股份有限公司","20260123.0",26.5,5.0,37.8,12.3,4.57,27.57,199.7,"NTD",129.5,0.0,1.3,0,4.8,0.2,-0.4,-31.0,4.4,"其他電子業","TWSE",158.6,"2025/09",2024,2639,30.6,18.2
"2478","大毅科技股份有限公司","20260123.0",72.0,4.0,95.5,31.2,6.71,47.42,460.8,"NTD",22.8,68.6523,1.82,0,6.5,5.6,9.8,15.9,11.8,"電子零組件業","TWSE",144.7,"2025/09",2024,5031,75.2,35.1
"2480","敦陽科技股份有限公司","20260123.0",140.0,5.0,208.8,68.3,21.53,32.34,740.7,"NTD",10.2,93.8284,7.42,0,22.6,22.3,22.6,22.0,16.4,"資訊服務業","TWSE",106.4,"2025/09",2024,7537,185.0,117.5
"2481","強茂股份有限公司","20260123.0",89.5,-3.0,70.8,23.1,6.39,36.96,902.0,"NTD",26.4,71.2652,1.4,0,6.5,4.9,12.9,25.6,12.6,"半導體業","TWSE",382.1,"2025/09",2024,12536,103.0,38.25
"2482","連宇股份有限公司","20260123.0",18.4,-24.0,2.0,0.6,0.41,16.31,5.2,"NTD",-7.9,71.0541,0.61,0,2.8,16.1,17.6,-2.3,-6.3,"其他電子業","TWSE",77.9,"2025/09",2024,597,25.95,15.7
"2483","百容電子股份有限公司","20260123.0",20.0,"","","",-2.49,23.51,-63.3,"NTD","",38.4155,0.3,0,1.0,0.7,5.6,-2.2,-0.3,"電子零組件業","TWSE",107.9,"2025/09",2024,1806,23.85,14.5
"2484","希華晶體科技股份有限公司","20260123.0",30.65,-3.0,25.0,8.2,3.58,23.26,132.6,"NTD",-73.5,80.0377,0.7,0,3.2,5.8,18.7,12.7,5.0,"電子零組件業","TWSE",159.4,"2025/09",2024,2189,27.8,17.15
"2485","兆赫電子股份有限公司","20260123.0",36.1,"","","",-14.21,17.05,-769.9,"NTD","",0.0,"",0,-14.0,-2.8,-1.9,-7.0,-5.2,"通信網路業","TWSE",317.7,"2025/09",2024,2610,38.4,9.9
"2486","一詮精密工業股份有限公司","20260123.0",105.5,-35.0,3.4,1.1,0.52,22.26,26.9,"NTD",1287.6,37.7749,0.5,0,0.7,4.7,1.6,14.8,-5.0,"光電業","TWSE",234.0,"2025/09",2024,5492,116.5,64.2
"2488","漢平電子工業股份有限公司","20260123.0",46.4,14.0,111.6,43.8,13.82,34.16,377.8,"NTD",15.3,75.9736,3.2,0,16.4,14.3,15.9,5.0,6.1,"其他電子業","TWSE",80.0,"2025/09",2024,3178,61.1,39.45
"2489","瑞軒科技股份有限公司","20260123.0",22.0,8.0,40.9,13.4,6.0,22.69,830.8,"NTD","",5.8921,0.5,0,8.5,1.9,-17.7,39.2,2.7,"光電業","TWSE",610.0,"2025/09",2024,23236,21.459,13.0426
"2491","吉祥全球實業股份有限公司","20260123.0",19.05,"","","",-11.4,9.85,-92.2,"NTD","",0.0,"",0,-19.1,26.1,-25.3,-5.4,10.1,"光電業","TWSE",82.0,"2025/09",2024,201,26.0,9.45
"2492","華新科技股份有限公司","20260123.0",153.5,0.0,150.9,49.3,5.02,100.13,2443.8,"NTD",141.5,27.2416,2.4,0,6.2,4.3,3.6,19.6,19.6,"電子零組件業","TWSE",485.8,"2025/09",2024,34755,144.5,66.5
"2493","揚博科技股份有限公司","20260123.0",115.0,1.0,119.1,47.0,19.56,24.83,615.9,"NTD",19.7,81.6394,4.0,0,23.0,24.9,24.2,14.6,13.0,"電子零組件業","TWSE",126.8,"2025/09",2024,3658,172.0,68.2
"2495","普安科技股份有限公司","20260123.0",33.85,2.0,40.5,13.2,7.96,16.94,369.0,"NTD",7.4,92.4324,1.3,0,14.3,5.4,4.4,3.0,-2.1,"電腦及週邊設備業","TWSE",273.6,"2025/09",2024,1320,34.8,20.0
"2496","卓越成功股份有限公司","20260123.0",69.8,12.0,178.4,58.3,12.73,46.7,113.6,"NTD",4.3,91.6626,5.68,0,14.5,12.6,9.9,5.6,5.9,"其他業","TWSE",19.1,"2025/09",2024,836,99.9,63.8
"2497","怡利電子工業股份有限公司","20260123.0",53.0,2.0,62.8,24.1,12.17,21.28,305.9,"NTD",22.5,66.3013,2.0,0,17.9,9.6,11.2,7.0,-7.9,"汽車工業","TWSE",118.1,"2025/09",2024,4623,63.3,37.6
"2498","宏達國際電子股份有限公司","20260123.0",46.45,"","","",-25.75,25.63,-5516.9,"NTD","",0.0,"",0,-19.2,-15.5,-15.2,-14.6,-17.8,"通信網路業","TWSE",836.0,"2025/09",2024,3081,76.9,31.65
"2499","東貝光電科技股份有限公司","","","","","","","",-2971.3,"NTD","",0.0,"",0,-68.0,1.2,-26.4,-6.8,-0.6,"光電業","TWSE",461.2,"2019/12",2019,4056,"",""
"2501","國泰建設股份有限公司","20260123.0",22.5,11.0,52.5,17.2,7.18,24.37,2029.3,"NTD",49.2,52.3524,1.0,0,6.0,8.8,4.2,2.8,5.1,"建材營造業","TWSE",1159.6,"2025/09",2024,23859,25.9,17.85
"2504","國產建材實業股份有限公司","20260123.0",35.9,12.0,85.7,28.0,12.62,22.65,3372.8,"NTD",88.5,73.4666,2.8,0,13.8,12.4,12.7,12.9,11.8,"建材營造業","TWSE",1180.0,"2025/09",2024,21719,46.7,33.5
"2505","國揚實業股份有限公司","20260123.0",19.7,7.0,32.7,10.7,4.07,26.72,413.8,"NTD",36.1,51.4123,"",0,1.6,2.6,4.9,10.5,59.2,"建材營造業","TWSE",380.0,"2025/09",2024,608,22.65,16.65
"2506","太平洋建設股份有限公司","20260123.0",8.9,12.0,22.8,7.5,3.82,19.88,294.1,"NTD",-153.0,78.4559,0.4,0,10.7,0.5,-3.6,1.0,-2.7,"建材營造業","TWSE",387.0,"2025/09",2024,1441,12.1,9.0
"2509","全坤建設開發股份有限公司","20260123.0",15.15,"","","",-1.87,18.86,-79.3,"NTD","",0.0,"",0,1.2,-5.5,-3.5,0.9,5.0,"建材營造業","TWSE",224.6,"2025/09",2024,1423,18.05,11.8
"2511","太子建設開發股份有限公司","20260123.0",8.4,-1.0,7.9,2.6,1.66,15.87,426.9,"NTD",14.1,73.0607,0.3,0,1.1,2.1,5.4,5.6,2.6,"建材營造業","TWSE",1623.3,"2025/09",2024,8479,10.7,7.94
"2514","龍邦國際興業股份有限公司","20260123.0",14.85,16.0,48.8,15.9,5.36,30.35,641.9,"NTD",375.2,0.0,"",0,8.2,-0.6,3.1,9.2,13.2,"其他業","TWSE",394.7,"2025/09",2024,24899,23.05,14.35
"2515","中華工程股份有限公司","20260123.0",13.2,-2.0,11.4,3.7,2.76,13.79,612.7,"NTD",15.2,86.1864,0.0,0,2.7,2.5,4.0,-0.6,1.6,"建材營造業","TWSE",1607.9,"2025/09",2024,23847,17.5,8.1405
"2516","新亞建設開發股份有限公司","20260123.0",14.65,5.0,21.0,6.9,8.92,7.83,158.2,"NTD","",0.0,"",0,10.4,10.4,-39.7,4.8,-33.2,"建材營造業","TWSE",226.3,"2025/09",2024,9625,26.4,13.85
"2520","冠德建設股份有限公司","20260123.0",32.85,24.0,143.3,54.4,13.85,40.25,3398.0,"NTD",15.2,63.0791,3.1,0,28.1,13.0,13.0,22.5,26.0,"建材營造業","TWSE",609.5,"2025/09",2024,28678,54.1818,31.65
"2524","京城建設股份有限公司","20260123.0",41.5,22.0,165.0,61.0,11.58,56.17,2380.1,"NTD",-3.3,50.0,"",0,16.0,2.6,6.2,11.4,12.5,"建材營造業","TWSE",366.0,"2025/09",2024,9283,68.3,39.25
"2527","宏璟建設股份有限公司","20260123.0",30.05,19.0,121.3,39.7,8.11,49.85,1093.0,"NTD",124.7,43.2096,2.0,0,11.0,5.5,2.9,21.3,4.6,"建材營造業","TWSE",270.3,"2025/09",2024,7265,37.7,22.05
"2528","皇普建設股份有限公司","20260123.0",29.45,28.0,146.6,57.2,27.76,16.36,1971.6,"NTD",7.9,85.4766,2.0,0,24.2,4.6,5.6,13.0,-7.2,"建材營造業","TWSE",434.0,"2025/09",2024,5331,47.1905,26.75
"2530","大華建設股份有限公司","20260123.0",27.6,10.0,50.4,20.3,16.58,12.49,1740.8,"NTD",0.4,88.7636,2.16,0,15.6,5.0,5.3,-2.0,-2.9,"建材營造業","TWSE",840.0,"2025/09",2024,6095,42.85,27.05
"2534","宏盛建設股份有限公司","20260123.0",20.15,12.0,48.4,15.8,5.25,30.75,765.7,"NTD",37.6,65.2543,1.0,0,2.0,3.5,14.5,6.4,4.2,"建材營造業","TWSE",474.2,"2025/09",2024,2108,27.65,19.75
"2535","達欣工程股份有限公司","20260123.0",71.0,8.0,120.1,47.2,14.16,36.09,1384.4,"NTD",16.9,76.1373,3.75,0,14.9,12.8,13.7,15.0,16.5,"建材營造業","TWSE",270.8,"2025/09",2024,14690,69.9,48.4
"2536","宏普建設股份有限公司","20260123.0",23.5,-1.0,20.9,6.8,1.97,35.34,232.2,"NTD",-41.6,50.0,0.5,0,-0.1,1.9,-0.6,-0.9,5.0,"建材營造業","TWSE",332.8,"2025/09",2024,2449,33.1,23.8
"2537","聯上開發股份有限公司","20260123.0",10.7,9.0,21.4,7.0,4.89,14.6,214.6,"NTD",15.7,42.135,"",0,7.4,-1.6,1.8,10.0,4.4,"建材營造業","TWSE",300.6,"2025/09",2024,2214,15.65,9.72
"2538","基泰建設股份有限公司","20260123.0",10.75,2.0,12.7,4.2,3.19,13.32,189.1,"NTD",-973.0,50.0,0.7,0,2.2,-22.8,2.7,-3.8,-3.5,"建材營造業","TWSE",445.0,"2025/09",2024,983,15.5,10.35
"2539","櫻花建設股份有限公司","20260123.0",48.3,9.0,96.6,31.6,26.9,11.97,3842.2,"NTD",-0.1,58.4454,0.5,0,24.0,19.2,17.7,9.7,11.4,"建材營造業","TWSE",1193.1,"2025/09",2024,9019,58.5,42.8333
"2540","愛山林建設開發股份有限公司","20260123.0",49.45,-4.0,36.7,12.0,9.42,12.97,1155.0,"NTD",48.2,51.6047,1.0,0,17.8,22.8,5.0,20.8,19.6,"建材營造業","TWSE",944.9,"2025/09",2024,11158,69.8571,44.2
"2542","興富發建設股份有限公司","20260123.0",38.05,6.0,56.2,21.3,10.04,24.09,5255.8,"NTD",20.0,58.8939,2.0,0,12.5,5.6,8.7,17.8,8.0,"建材營造業","TWSE",2173.1,"2025/09",2024,36928,45.1429,33.9048
"2543","皇昌營造股份有限公司","20260123.0",63.3,5.0,94.7,31.0,24.36,12.96,1680.9,"NTD",99.2,9.9516,0.6,0,65.0,19.0,9.9,17.3,0.9,"建材營造業","TWSE",532.4,"2025/09",2024,12431,98.2906,57.6923
"2545","皇翔建設股份有限公司","20260123.0",37.45,19.0,152.7,49.9,14.11,36.07,1932.5,"NTD",32.9,87.507,4.5,0,25.8,4.0,11.3,21.0,17.1,"建材營造業","TWSE",379.7,"2025/09",2024,12392,77.2,36.85
"2546","根基營造股份有限公司","20260123.0",89.7,14.0,219.4,84.3,19.43,40.92,1037.6,"NTD",0.1,73.2588,3.2,0,18.1,23.6,29.6,24.1,23.0,"建材營造業","TWSE",130.5,"2025/09",2024,14234,96.2,65.283
"2547","日勝生活科技股份有限公司","20260123.0",10.95,"","","",-2.78,10.76,-309.7,"NTD","",0.0,0.58,0,-1.2,-1.4,0.1,-1.0,-1.5,"建材營造業","TWSE",1035.1,"2025/09",2024,7064,14.7,10.3583
"2548","華固建設股份有限公司","20260123.0",108.5,3.0,141.9,46.4,7.25,65.19,1511.9,"NTD",-1.0,85.3181,5.5,0,6.8,18.7,16.0,16.7,16.3,"建材營造業","TWSE",319.7,"2025/09",2024,7212,122.5,89.0476
"2596","綠意開發股份有限公司","20260123.0",35.1,-1.0,32.3,10.6,5.33,20.2,107.7,"NTD",-1.9,112.5,1.0,0,2.6,3.9,2.6,15.3,7.4,"建材營造業","OTC",100.0,"2025/09",2024,813,45.35,28.45
"2597","潤弘精密工程事業股份有限公司","20260123.0",173.5,6.0,265.8,102.9,30.81,28.33,2712.5,"NTD",23.8,83.3496,7.7,0,42.6,29.0,30.4,43.3,24.5,"建材營造業","TWSE",310.7,"2025/09",2024,26237,185.0,122.5
"2601","益航股份有限公司","20260123.0",5.51,"","","",-4.91,10.93,-443.3,"NTD","",0.0,"",0,-4.3,-22.1,-6.9,-0.1,-3.2,"貿易百貨業","TWSE",824.8,"2025/09",2024,4850,8.43,5.33
"2603","長榮海運股份有限公司","20260123.0",189.5,38.0,1690.7,615.8,21.07,268.05,122251.2,"NTD",37.4,53.4813,32.5,0,31.7,5.2,102.3,253.5,34.5,"航運業","TWSE",2165.0,"2025/09",2024,463568,265.0,171.0
"2605","新興航運股份有限公司","20260123.0",28.75,3.0,35.3,11.5,3.77,31.18,689.0,"NTD",-79.5,131.3056,1.3,0,6.9,1.4,1.2,4.2,3.7,"航運業","TWSE",585.4,"2025/09",2024,4412,31.55,18.35
"2606","裕民航運股份有限公司","20260123.0",62.0,11.0,146.3,47.8,10.19,47.87,4122.0,"NTD",142.4,53.0397,3.2,0,14.1,8.3,16.6,18.5,3.1,"航運業","TWSE",845.1,"2025/09",2024,16411,78.0,47.35
"2607","長榮國際儲運股份有限公司","20260123.0",57.8,12.0,143.3,46.8,7.17,66.63,2548.0,"NTD",-93.8,72.0021,1.3,0,8.4,8.5,12.7,4.2,2.7,"航運業","TWSE",533.6,"2025/09",2024,21248,77.0,51.2
