代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
6679,鈺太,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6680,鑫創電子,114,Y1,0.0,115/05/29,114/01/01~114/12/31,董事會擬議,0.0,0.0,0.0,0.0,0.0,0.30000029,717217
6683,雍智科技,114,Y1,9.00146991,115/06/08,114/01/01~114/12/31,股東會確認,9.00146991,0.0,0.0,0.0,0.0,0.0,0
6684,安格,114,Y1,0.0,115/06/08,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6689,伊雲谷,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
6690,安�硌穈T,114,Y1,9.0,不適用,114/01/01~114/12/31,董事會決議,9.0,0.0,0.0,0.0,0.0,0.0,0
6691,洋基工程,114,Y1,21.0,115/05/27,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,21.0,0.0,0.0,1.0,0.0,0.0,12059721
6692,進能服,114,Y1,0.2,115/06/24,114/01/01~114/12/31,股東會確認,0.2,0.0,0.0,0.0,0.0,0.0,0
6693,廣閎科,114,Y1,0.6,115/06/15,114/01/01~114/12/31,股東會確認,0.6,0.0,0.0,0.0,0.0,0.0,0
6695,芯鼎,114,Y1,0.0,115/05/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6697,東捷資訊,114,Y1,2.6,不適用,114/01/01~114/12/31,董事會決議,2.6,0.0,0.0,0.0,0.0,0.0,0
6698,旭暉應材,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.5,0.0,0.0,0.0,0
6703,軒郁,114,H1,3.0,不適用,114/01/01~114/06/30,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
6703,軒郁,114,H2,4.8,115/05/26,114/07/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,4.8,0.0,0.0,1.0,0.0,0.0,3273383
6706,惠特,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6708,天擎,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6712,長聖,114,Y1,3.5,115/04/16,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,0.0,2.5,0.0,0.0,0.49999998,4845898
6715,嘉基,114,Y1,2.0,115/05/29,114/01/01~114/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
6716,應廣,114,Y1,1.6,不適用,114/01/01~114/12/31,董事會決議,1.6,0.0,0.0,0.0,0.0,0.0,0
6719,力智,114,Y1,4.6,115/05/20,114/01/01~114/12/31,股東會確認,4.6,0.0,0.0,0.0,0.0,0.0,0
6720,久昌,114,Y1,3.50000001,不適用,114/01/01~114/12/31,董事會決議,3.50000001,0.0,0.0,0.0,0.0,0.0,0
6721,信實,114,Y1,3.3,115/06/03,114/01/01~114/12/31,股東會確認,3.3,0.0,0.0,0.0,0.0,0.0,0
6722,輝創,114,Y1,2.0,115/05/29,114/01/01~114/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
6725,矽科宏晟,114,Y1,7.0,115/06/24,114/01/01~114/12/31,股東會確認,7.0,0.0,0.0,0.0,0.0,0.0,0
6727,亞泰金屬,114,Y1,4.5,不適用,114/01/01~114/12/31,董事會決議,4.5,0.0,0.0,0.0,0.0,0.0,0
6728,上洋,114,Y1,6.5,不適用,114/01/01~114/12/31,董事會決議,6.5,0.0,0.0,0.0,0.0,0.0,0
6730,常廣,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,1.5,0.0,0.0,0.0,0.0,0.0,0
6732,昇佳電子,114,Y1,5.5,不適用,114/01/01~114/12/31,董事會決議,5.5,0.0,0.0,0.0,0.0,0.0,0
6733,博晟生醫,114,Y1,0.0,115/05/27,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6735,美達科技,114,Y1,0.7,115/05/28,114/01/01~114/12/31,股東會確認,0.7,0.0,0.0,0.0,0.0,0.0,0
6739,竹陞科技,114,Y1,13.0,不適用,114/01/01~114/12/31,董事會決議,13.0,0.0,0.0,0.0,0.0,0.0,0
6741,91APP*-KY,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
6742,澤米,114,Y1,0.0,115/06/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6743,安普新,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,0.3,0.0,2.7,0.0,0.0,0.0,0
6751,智聯服務,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
6752,叡揚,114,Y1,4.5,115/05/29,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,4.5,0.0,0.0,0.0,0.0,0.3,1114324
6753,龍德造船,114,Y1,1.25,115/06/11,114/01/01~114/12/31,股東會確認,1.25,0.0,0.0,0.0,0.0,0.0,0
6754,匯僑設計,114,Y1,3.5,不適用,114/01/01~114/12/31,董事會決議,3.5,0.0,0.0,0.0,0.0,0.0,0
6756,威鋒電子,114,Y1,0.9,不適用,114/01/01~114/12/31,董事會決議,0.9,0.0,0.0,0.0,0.0,0.0,0
6757,台灣虎航,114,Y1,2.42027,不適用,114/01/01~114/12/31,董事會決議,2.42027,0.0,0.0,0.0,0.0,0.0,0
6761,穩得,114,Y1,6.0,不適用,114/01/01~114/12/31,董事會決議,6.0,0.0,0.0,0.0,0.0,0.0,0
6762,達亞,114,Y1,0.5,115/05/11,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,0.0,0.0,0.5,0.0,0.0,1758586
6763,綠界科技*,114,H1,0.95,不適用,114/01/01~114/06/30,董事會決議,0.95,0.0,0.0,0.0,0.0,0.0,0
6763,綠界科技*,114,H2,2.05,不適用,114/07/01~114/12/31,董事會決議,2.05,0.0,0.0,0.0,0.0,0.0,0
6767,台微醫,114,Y1,0.0,115/06/11,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6768,志強-KY,114,Y1,5.15512584,115/05/29,114/01/01~114/12/31,股東會確認,5.15512584,0.0,0.0,0.0,0.0,0.0,0
6770,力積電,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6770,力積電,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6771,平和環保-創,114,Y1,3.2,不適用,114/01/01~114/12/31,董事會決議,3.2,0.0,0.0,0.0,0.0,0.0,0
6776,展�眥篕�,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
6781,AES-KY,114,Y1,19.1,115/05/28,114/01/01~114/12/31,股東會確認,19.1,0.0,0.0,0.0,0.0,0.0,0
6782,視陽,114,H2,8.4,不適用,114/07/01~114/12/31,董事會決議,8.4,0.0,0.0,0.0,0.0,0.0,0
6782,視陽,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6785,昱展新藥,114,Y1,0.1,115/05/21,114/01/01~114/12/31,股東會確認,0.1,0.0,0.0,0.0,0.0,0.0,0
6788,華景電,114,Y1,15.0,不適用,114/01/01~114/12/31,董事會決議,15.0,0.0,0.0,0.0,0.0,0.0,0
6789,采鈺,114,Y1,3.0,115/05/27,114/01/01~114/12/31,股東會確認,3.0,0.0,0.0,0.0,0.0,0.0,0
6790,永豐實,114,Y1,2.65,115/06/24,114/01/01~114/12/31,股東會確認,2.65,0.0,0.0,0.0,0.0,0.0,0
6791,虎門科技,114,Y1,3.50224411,不適用,114/01/01~114/12/31,董事會決議,3.50224411,0.0,0.0,0.0,0.0,0.0,0
6792,詠業,114,Y1,2.5,不適用,114/01/01~114/12/31,董事會決議,1.5,0.0,1.0,0.0,0.0,0.0,0
6794,向榮生技,114,Y1,0.0,115/05/20,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6796,晉弘,114,Y1,0.25,115/06/23,114/01/01~114/12/31,股東會確認,0.25,0.0,0.0,0.0,0.0,0.0,0
6799,來頡,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6799,來頡,114,Q4,2.5,不適用,114/10/01~114/12/31,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
6799,來頡,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6799,來頡,114,Q2,0.0,不適用,114/04/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6803,崑鼎,114,Y1,15.81,不適用,114/01/01~114/12/31,董事會決議,15.81,0.0,0.0,0.0,0.0,0.0,0
6804,明係,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.5,0.0,0.0,0.0,0
6805,富世達,114,Y1,12.5,不適用,114/01/01~114/12/31,董事會決議,10.5,0.0,2.0,0.0,0.0,0.0,0
6807,峰源-KY,114,Y1,2.5,不適用,114/01/01~114/12/31,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
6811,宏�硌穈T,114,Y1,10.5,不適用,114/01/01~114/12/31,董事會決議,10.5,0.0,0.0,0.0,0.0,0.0,0
6821,聯寶,114,Y1,1.13,不適用,114/01/01~114/12/31,董事會決議,1.13,0.0,0.0,0.0,0.0,0.0,0
6823,濾能,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6829,千附精密,114,Y1,3.5,115/05/28,114/01/01~114/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.0,0
6830,汎銓,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
6831,邁科,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
6834,天二科技,114,Y1,0.4,115/05/26,114/01/01~114/12/31,股東會確認,0.2,0.0,0.2,0.0,0.0,0.0,0
6835,圓裕,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
6838,台新藥,114,Y1,0.0,115/05/25,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6840,東研信超,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
6841,長佳智能,114,Y1,1.0,115/04/27,114/01/01~114/12/31,董事會擬議,0.0,0.0,1.0,0.0,0.0,0.0,0
6843,進典,114,Y1,2.0,115/06/15,114/01/01~114/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
6844,諾貝兒,114,Y1,4.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,2.0,0.0,0.0,0.0,0
6846,綠茵,114,Y1,3.94448057,不適用,114/01/01~114/12/31,董事會決議,3.94448057,0.0,0.0,0.0,0.0,0.0,0
6854,錼創科技-KY創,114,Y1,0.0,115/06/18,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6855,數泓科,114,Y1,5.5,不適用,114/01/01~114/12/31,董事會決議,5.0,0.0,0.5,0.0,0.0,0.0,0
6856,鑫傳,114,Y1,3.0,115/05/26,114/01/01~114/12/31,股東會確認,2.75,0.0,0.25,0.0,0.0,0.0,0
6859,伯特光,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,1.0,0.0,0.0,0.0,0
6861,睿生光電,114,Y1,2.0,115/05/29,114/01/01~114/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
6862,三集瑞-KY,114,Y1,5.0,115/06/09,114/01/01~114/12/31,股東會確認,5.0,0.0,0.0,0.0,0.0,0.0,0
6863,永道-KY,114,Y1,1.5,115/05/27,114/01/01~114/12/31,股東會確認,1.5,0.0,0.0,0.0,0.0,0.0,0
6865,偉康科技,114,Y1,1.40246153,不適用,114/01/01~114/12/31,董事會決議,1.40246153,0.0,0.0,0.0,0.0,0.0,0
6869,雲豹能源,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
6870,騰雲,114,Y1,3.25000002,115/05/28,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,3.25000002,0.0,0.0,0.99997595,0.0,0.99997595,4675000
6872,浩宇生醫,114,Y1,0.0,115/06/08,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6873,泓德能源,114,Y1,2.5,不適用,114/01/01~114/12/31,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
6874,倍力,114,Y1,3.0,115/05/27,114/01/01~114/12/31,股東會確認,3.0,0.0,0.0,0.0,0.0,1.0,2156200
6875,國邑*,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6877,鏵友益,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
6881,潤德,114,Y1,18.5,115/05/08,114/01/01~114/12/31,股東會確認,17.46,0.0,1.04,0.0,0.0,0.0,0
6884,海柏特,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,1.5,0.0,0.0,0.0,0.0,0.0,0
6885,全福生技,114,Y1,0.0,115/06/12,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6887,寶綠特-KY,114,Y1,2.42210661,115/06/23,114/01/01~114/12/31,股東會確認,2.42210661,0.0,0.0,0.0,0.0,0.0,0
6890,來億-KY,114,Y1,9.0,115/06/16,114/01/01~114/12/31,股東會確認,7.0,0.0,2.0,0.0,0.0,0.0,0
6894,衛司特,114,Y1,8.5,不適用,114/01/01~114/12/31,董事會決議,8.5,0.0,0.0,0.0,0.0,0.0,0
6895,宏碩系統,114,Y1,2.9,不適用,114/01/01~114/12/31,董事會決議,2.9,0.0,0.0,0.0,0.0,0.0,0
6899,創為精密,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6899,創為精密,114,H2,2.8,不適用,114/07/01~114/12/31,董事會決議,2.8,0.0,0.0,0.0,0.0,0.0,0
6901,鑽石投資,114,Y1,0.0,115/05/27,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6902,GOGOLOOK,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6903,巨漢,114,Y1,8.5,不適用,114/01/01~114/12/31,董事會決議,8.5,0.0,0.0,0.0,0.0,0.0,0
6904,伯鑫,114,Y1,5.0,115/06/26,114/01/01~114/12/31,股東會確認,5.0,0.0,0.0,0.0,0.0,0.0,0
6906,現觀科,114,Y1,1.8,115/06/24,114/01/01~114/12/31,股東會確認,1.8,0.0,0.0,0.0,0.0,0.0,0
6907,雅特力-KY,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
6908,宏�砦C戲-創,114,Y1,1.24,不適用,114/01/01~114/12/31,董事會決議,1.24,0.0,0.0,0.0,0.0,0.0,0
6909,創控,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
6910,德鴻,114,Y1,1.75,不適用,114/01/01~114/12/31,董事會決議,1.75,0.0,0.0,0.0,0.0,0.0,0
6913,鴻呈,114,Y1,2.5,不適用,114/01/01~114/12/31,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
6914,阜爾運通,114,Y1,6.0,115/06/26,114/01/01~114/12/31,現金股利經董事會決議、增資配股經董事會擬議,6.0,0.0,0.0,2.0,0.0,0.0,13245200
6916,華凌,114,Y1,0.0,115/06/09,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6918,愛派司,114,Y1,5.0,不適用,114/01/01~114/12/31,董事會決議,3.5,0.0,1.5,0.0,0.0,0.0,0
6919,康霈*,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6919,康霈*,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6919,康霈*,114,Q2,0.0,不適用,114/04/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6919,康霈*,114,Q4,0.0,115/05/22,114/10/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6921,嘉雨思-創,114,Y1,0.0,115/05/27,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6922,宸曜,114,Y1,4.83,不適用,114/01/01~114/12/31,董事會決議,4.83,0.0,0.0,0.0,0.0,0.0,0
6923,中台,114,Y1,3.0,115/05/25,114/01/01~114/12/31,股東會確認,2.65,0.0,0.35,0.0,0.0,0.0,0
6924,榮惠-KY創,114,Y1,5.0,不適用,114/01/01~114/12/31,董事會決議,5.0,0.0,0.0,0.0,0.0,0.0,0
6925,意藍,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
6928,攸泰科技,114,Y1,0.0,115/03/11,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6929,佑全,114,Y1,0.0,115/05/29,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6931,青松健康,114,Q3,0.12,不適用,114/07/01~114/09/30,董事會決議,0.12,0.0,0.0,0.0,0.0,0.0,0
6931,青松健康,114,Q2,0.12,不適用,114/04/01~114/06/30,董事會決議,0.12,0.0,0.0,0.0,0.0,0.0,0
6931,青松健康,114,Q4,0.24,不適用,114/10/01~114/12/31,董事會決議,0.24,0.0,0.0,0.0,0.0,0.0,0
6931,青松健康,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6933,AMAX-KY,114,Y1,2.5,115/06/05,114/01/01~114/12/31,股東會確認,2.5,0.0,0.0,0.0,0.0,0.0,0
6934,心誠鎂,114,Y1,0.0,115/05/29,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
6936,永鴻生技,114,Y1,1.51,115/05/22,114/01/01~114/12/31,股東會確認,1.51,0.0,0.0,0.0,0.0,0.0,0
6937,天虹,114,Y1,1.4,不適用,114/01/01~114/12/31,董事會決議,1.4,0.0,0.0,0.0,0.0,0.0,0
6944,兆聯實業,114,Y1,17.0,115/06/25,114/01/01~114/12/31,股東會確認,17.0,0.0,0.0,3.0,0.0,0.0,23006374
6945,圓祥生技,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6947,台鎔科技,114,Y1,0.6,115/06/29,114/01/01~114/12/31,股東會確認,0.6,0.0,0.0,0.0,0.0,0.0,0
6949,沛爾生醫-創,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6951,青新-創,114,Y1,4.0,115/05/22,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,4.0,0.0,0.0,1.30434782,0.0,0.0,6000000
6952,大武山,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6953,家碩,114,Y1,6.0,不適用,114/01/01~114/12/31,董事會決議,6.0,0.0,0.0,0.0,0.0,0.0,0
6955,邦睿生技-創,114,Y1,1.5,115/05/20,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,1.5,0.0,0.0,1.5,0.0,0.75,5580175
6957,裕慶-KY,114,Y1,9.0,不適用,114/01/01~114/12/31,董事會決議,9.0,0.0,0.0,0.0,0.0,0.0,0
6958,日盛台駿,114,Y1,0.0,115/05/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.5,20164468
6961,旅天下,114,Y1,5.0,不適用,114/01/01~114/12/31,董事會決議,3.5,0.0,1.5,0.0,0.0,0.0,0
6962,奕力-KY,114,Y1,1.0,115/06/18,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
6965,中傑-KY,114,Y1,5.0,不適用,114/01/01~114/12/31,董事會決議,5.0,0.0,0.0,0.0,0.0,0.0,0
6967,汎瑋材料,114,Y1,3.7,不適用,114/01/01~114/12/31,董事會決議,3.7,0.0,0.0,0.0,0.0,0.0,0
6968,萬達寵物,114,Y1,1.3,115/06/03,114/01/01~114/12/31,股東會確認,1.3,0.0,0.0,0.2,0.0,0.0,988946
6969,成信實業*-創,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6971,惠民實業,114,Y1,1.5,115/05/25,114/01/01~114/12/31,股東會確認,1.5,0.0,0.0,0.0,0.0,0.0,0
6982,大井泵浦,114,Y1,1.6,115/05/27,114/01/01~114/12/31,股東會確認,0.6,0.0,1.0,0.0,0.0,0.0,0
6983,華洋精機,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
6986,和迅,114,Y1,0.22,115/06/16,114/01/01~114/12/31,股東會確認,0.22,0.0,0.0,0.0,0.0,0.0,0
6988,威力暘-創,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
6994,富威電力,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
6996,力領科技,114,Y1,10.0,不適用,114/01/01~114/12/31,董事會決議,10.0,0.0,0.0,0.0,0.0,0.0,0
6997,博弘,114,Y1,4.6,115/06/04,114/01/01~114/12/31,董事會擬議,4.6,0.0,0.0,0.0,0.0,0.0,0
7402,邑錡,114,Y1,0.5,115/06/12,114/01/01~114/12/31,股東會確認,0.09419286,0.0,0.40580714,0.0,0.0,0.0,0
7547,碩網,114,Y1,1.8,115/06/05,114/01/01~114/12/31,股東會確認,1.8,0.0,0.0,0.0,0.0,0.0,0
7556,意德士科技,114,Y1,4.1,115/05/27,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,4.1,0.0,0.0,0.5,0.0,0.0,1366259
7584,樂意,114,Y1,0.04,115/05/28,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,0.04,0.0,0.0,0.36,0.0,0.0,592661
7610,聯友金屬-創,114,Y1,0.5,115/05/26,114/01/01~114/12/31,股東會確認,0.5,0.0,0.0,2.00059869,0.0,0.0,9720000
7631,聚賢研發-創,114,Q4,1.6,不適用,114/10/01~114/12/31,董事會決議,1.6,0.0,0.0,0.0,0.0,0.0,0
7631,聚賢研發-創,114,Q3,0.75,不適用,114/07/01~114/09/30,董事會決議,0.75,0.0,0.0,0.0,0.0,0.0,0
7631,聚賢研發-創,114,Q1,0.65,不適用,114/01/01~114/03/31,董事會決議,0.65,0.0,0.0,0.0,0.0,0.0,0
7631,聚賢研發-創,114,Q2,0.75,不適用,114/04/01~114/06/30,董事會決議,0.75,0.0,0.0,0.0,0.0,0.0,0
7642,昶瑞機電,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
7689,大鵬科CLMX,114,Y1,5.5,115/06/04,114/01/01~114/12/31,股東會確認,5.5,0.0,0.0,0.0,0.0,0.0,0
7703,銳澤,114,Y1,7.0,不適用,114/01/01~114/12/31,董事會決議,7.0,0.0,0.0,0.0,0.0,0.0,0
7704,明遠精密,114,Y1,1.8,不適用,114/01/01~114/12/31,董事會決議,1.8,0.0,0.0,0.0,0.0,0.0,0
7705,三商餐飲,114,Y1,1.6,115/06/17,114/01/01~114/12/31,股東會確認,1.6,0.0,0.0,0.0,0.0,0.0,0
7708,全家餐飲,114,Y1,5.5,不適用,114/01/01~114/12/31,董事會決議,5.5,0.0,0.0,0.0,0.0,0.0,0
7709,榮田,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,0.5,0.0,1.0,0.0,0.0,0.0,0
7711,永擎,114,Y1,9.0,不適用,114/01/01~114/12/31,董事會決議,9.0,0.0,0.0,0.0,0.0,0.0,0
7712,博盛半導體,114,Y1,4.0,不適用,114/01/01~114/12/31,董事會決議,4.0,0.0,0.0,0.0,0.0,0.0,0
7713,威力德生醫,114,Y1,4.1,不適用,114/01/01~114/12/31,董事會決議,4.1,0.0,0.0,0.0,0.0,0.0,0
7714,創泓科技,114,H2,3.0,不適用,114/07/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
7714,創泓科技,114,H1,2.0,不適用,114/01/01~114/06/30,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
7715,裕山,114,Y1,1.8,不適用,114/01/01~114/12/31,董事會決議,1.8,0.0,0.0,0.0,0.0,0.0,0
7716,昱臺國際,114,Y1,1.7,115/05/29,114/01/01~114/12/31,股東會確認,1.7,0.0,0.0,0.0,0.0,0.0,0
7717,萊德光電-KY,114,Y1,3.3,115/05/25,114/01/01~114/12/31,股東會確認,3.3,0.0,0.0,0.0,0.0,0.0,0
7718,友鋮,114,Y1,2.5,115/05/25,114/01/01~114/12/31,股東會確認,2.5,0.0,0.0,0.0,0.0,0.0,0
7721,微程式,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
7722,LINEPAY,114,Y1,1.5,115/05/26,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,1.5,0.0,0.0,0.5,0.0,0.0,3400000
7723,築間,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
7723,築間,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
7728,光焱科技,114,Y1,5.0000034499999995,115/06/01,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,4.23389701,0.0,0.76610644,0.10000015,0.0,0.0,138541
7730,暉盛-創,114,Y1,1.0,115/05/21,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,0.0,0.0,0.5,0.0,0.0,1839837
7732,金興精密,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.5,0.0,0.0,0.0,0
7734,印能科技,114,Y1,19.8506333,115/06/17,114/01/01~114/12/31,股東會確認,19.8506333,0.0,0.0,0.0,0.0,0.0,0
7736,虎山,114,Y1,3.8,不適用,114/01/01~114/12/31,董事會決議,3.8,0.0,0.0,0.0,0.0,0.0,0
7738,東聯互動,114,Y1,10.0,不適用,114/01/01~114/12/31,董事會決議,10.0,0.0,0.0,0.0,0.0,0.0,0
7740,熙特爾-創,114,Y1,2.05,115/06/25,114/01/01~114/12/31,股東會確認,2.05,0.0,0.0,1.27819549,0.0,0.0,6800000
