代號,名稱,年度,季別,出表日期,本期淨利（淨損）,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
2712,遠雄來,111,Q3,114/10/29,11436.0,,376440.0,268411.0,0.11
2718,全心投控,111,Q1,114/10/29,-9680.0,-9680.0,22050.0,21000.0,-0.12
2718,全心投控,111,Q4,114/10/29,-47934.0,-47934.0,92613.0,88618.0,-0.57
2718,全心投控,111,Q3,114/10/29,-32011.0,-32011.0,71960.0,68895.0,-0.38
2718,全心投控,111,Q2,114/10/29,-18107.0,-18107.0,48211.0,45915.0,-0.22
2719,燦星旅,111,Q3,114/10/29,-31251.0,-31251.0,39207.0,34158.0,-1.1
2719,燦星旅,111,Q4,114/10/29,-44592.0,-44592.0,81806.0,81846.0,-1.16
2719,燦星旅,111,Q1,114/10/29,-8184.0,-8184.0,5736.0,4546.0,-0.24
2719,燦星旅,111,Q2,114/10/29,-18260.0,-18260.0,22028.0,17784.0,-0.97
2722,夏都,111,Q2,114/10/29,18950.0,23075.0,332926.0,188613.0,0.21
2722,夏都,111,Q4,114/10/29,148732.0,154294.0,835940.0,401036.0,1.38
2722,夏都,111,Q3,114/10/29,132695.0,137424.0,644039.0,295822.0,1.23
2722,夏都,111,Q1,114/10/29,11477.0,12756.0,176036.0,102135.0,0.11
2723,美食-KY,111,Q2,114/10/29,204656.0,189787.0,9230516.0,3850876.0,1.05
2723,美食-KY,111,Q4,114/10/29,469405.0,483082.0,19513836.0,8265362.0,2.68
2723,美食-KY,111,Q3,114/10/29,365636.0,354736.0,14375569.0,6060819.0,1.97
2723,美食-KY,111,Q1,114/10/29,239271.0,239045.0,4851673.0,1985216.0,1.33
2724,藝舍-KY,111,Q4,114/10/29,-35587.0,-35587.0,41720.0,12328.0,-0.6
2724,藝舍-KY,111,Q1,114/10/29,-18051.0,-18051.0,12568.0,3999.0,-0.3
2724,藝舍-KY,111,Q3,114/10/29,-28878.0,-28878.0,36734.0,10971.0,-0.48
2724,藝舍-KY,111,Q2,114/10/29,-25992.0,-25992.0,24707.0,7506.0,-0.44
2726,雅茗-KY,111,Q2,114/10/29,-125405.0,-124594.0,401289.0,262191.0,-3.53
2726,雅茗-KY,111,Q4,114/10/29,-284511.0,-279866.0,801129.0,476338.0,-7.92
2726,雅茗-KY,111,Q3,114/10/29,-173937.0,-169130.0,635805.0,378377.0,-4.79
2726,雅茗-KY,111,Q1,114/10/29,267.0,1362.0,225264.0,129353.0,0.04
2727,王品,111,Q2,114/10/29,-187115.0,-102067.0,8204691.0,4744991.0,-1.36
2727,王品,111,Q1,114/10/29,84030.0,122220.0,4681311.0,2604760.0,1.62
2727,王品,111,Q4,114/10/29,258302.0,386567.0,18321041.0,10383113.0,5.15
2727,王品,111,Q3,114/10/29,95667.0,181241.0,13310280.0,7553675.0,2.41
2729,瓦城,111,Q3,114/10/29,90205.0,90205.0,3309477.0,1686890.0,3.0
2729,瓦城,111,Q1,114/10/29,66170.0,66170.0,1205713.0,593525.0,2.89
2729,瓦城,111,Q4,114/10/29,110738.0,110738.0,4539027.0,2305608.0,3.62
2729,瓦城,111,Q2,114/10/29,-28445.0,-28445.0,2061043.0,1089867.0,-1.24
2731,雄獅,111,Q2,114/10/29,-404805.0,-386118.0,969272.0,803808.0,-5.07
2731,雄獅,111,Q4,114/10/29,-728486.0,-684284.0,3300266.0,2713829.0,-8.91
2731,雄獅,111,Q3,114/10/29,-602987.0,-569831.0,1751136.0,1452735.0,-7.43
2731,雄獅,111,Q1,114/10/29,-180573.0,-171697.0,546282.0,450712.0,-2.27
2732,六角,111,Q1,114/10/29,37104.0,38668.0,986155.0,583383.0,0.85
2732,六角,111,Q3,114/10/29,195239.0,202259.0,3156122.0,1827729.0,4.47
2732,六角,111,Q4,114/10/29,296120.0,296856.0,4210620.0,2356836.0,6.56
2732,六角,111,Q2,114/10/29,87814.0,98714.0,2016820.0,1183842.0,2.18
2734,易飛網,111,Q4,114/10/29,-49977.0,-47422.0,435558.0,337869.0,-1.26
2734,易飛網,111,Q2,114/10/29,-18587.0,-17300.0,152507.0,111797.0,-0.46
2734,易飛網,111,Q1,114/10/29,-20781.0,-20557.0,39753.0,28487.0,-0.55
2734,易飛網,111,Q3,114/10/29,-19584.0,-18889.0,282644.0,209388.0,-0.51
2736,富野,111,Q4,114/10/29,11801.0,11835.0,591988.0,262317.0,0.24
2736,富野,111,Q2,114/10/29,-12496.0,-12496.0,252884.0,118047.0,-0.26
2736,富野,111,Q1,114/10/29,23759.0,23759.0,175079.0,67847.0,0.48
2736,富野,111,Q3,114/10/29,8385.0,8385.0,430892.0,192307.0,0.17
2739,寒舍,111,Q1,114/10/29,6031.0,6031.0,811247.0,631110.0,0.05
2739,寒舍,111,Q3,114/10/29,-380227.0,-380227.0,2232583.0,1823485.0,-4.15
2739,寒舍,111,Q2,114/10/29,-294091.0,-294091.0,1336180.0,1173480.0,-3.21
2739,寒舍,111,Q4,114/10/29,-338063.0,-338063.0,3422210.0,2572118.0,-3.69
2740,天蔥,111,Q1,114/10/29,-8541.0,-8541.0,25640.0,14536.0,-0.65
2740,天蔥,111,Q4,114/10/29,-61005.0,-61005.0,88075.0,54458.0,-3.34
2740,天蔥,111,Q3,114/10/29,-37064.0,-37064.0,63572.0,38826.0,-2.23
2740,天蔥,111,Q2,114/10/29,-23313.0,-23313.0,39814.0,24788.0,-1.59
2743,山富,111,Q3,114/10/29,-59758.0,-59758.0,243284.0,188213.0,-1.87
2743,山富,111,Q4,114/10/29,-64442.0,-64442.0,559415.0,447714.0,-1.99
2743,山富,111,Q1,114/10/29,-21390.0,-21390.0,64872.0,51130.0,-0.67
2743,山富,111,Q2,114/10/29,-44406.0,-44406.0,128747.0,100480.0,-1.39
2745,五福,111,Q3,114/10/29,-77620.0,-77620.0,102089.0,81083.0,-2.65
2745,五福,111,Q4,114/10/29,-76034.0,-76034.0,291028.0,242762.0,-2.59
2745,五福,111,Q1,114/10/29,-25043.0,-25043.0,27851.0,22151.0,-0.85
2745,五福,111,Q2,114/10/29,-56692.0,-56692.0,56413.0,45968.0,-1.93
2748,雲品,111,Q1,114/10/29,67627.0,67627.0,544516.0,367052.0,0.75
2748,雲品,111,Q4,114/10/29,199567.0,199567.0,2074353.0,1431442.0,2.2
2748,雲品,111,Q2,114/10/29,36253.0,36253.0,881429.0,657318.0,0.4
2748,雲品,111,Q3,114/10/29,80329.0,80329.0,1390803.0,1005863.0,0.89
2751,王座,111,Q2,114/10/29,-29220.0,-29220.0,387517.0,229227.0,-1.72
2751,王座,111,Q4,114/10/29,15171.0,15171.0,921276.0,510605.0,0.89
2752,豆府,111,Q2,114/10/29,75764.0,77183.0,1033016.0,508425.0,3.35
2752,豆府,111,Q1,114/10/29,61087.0,61893.0,565868.0,268945.0,2.69
2752,豆府,111,Q3,114/10/29,159223.0,161028.0,1718809.0,832019.0,6.25
2752,豆府,111,Q4,114/10/29,266118.0,267369.0,2415811.0,1159600.0,10.36
2753,八方雲集,111,Q1,114/10/29,147917.0,153167.0,1557925.0,964427.0,2.32
2753,八方雲集,111,Q4,114/10/29,645076.0,660953.0,6799263.0,4273394.0,10.0
2753,八方雲集,111,Q2,114/10/29,311823.0,319708.0,3252456.0,2026507.0,4.84
2753,八方雲集,111,Q3,114/10/29,485884.0,497455.0,5028710.0,3152862.0,7.53
2754,亞洲藏壽司,111,Q2,114/10/29,84290.0,84290.0,1710622.0,1009374.0,1.82
2754,亞洲藏壽司,111,Q1,114/10/29,62298.0,62298.0,914846.0,531375.0,1.35
2754,亞洲藏壽司,111,Q3,114/10/29,187359.0,187359.0,2829618.0,1645664.0,4.05
2754,亞洲藏壽司,111,Q4,114/10/29,241064.0,241064.0,3847885.0,2239108.0,5.21
2755,揚秦,111,Q1,114/10/29,28339.0,28339.0,431169.0,318063.0,1.42
2755,揚秦,111,Q3,114/10/29,95528.0,95528.0,1385383.0,1015987.0,4.34
2755,揚秦,111,Q2,114/10/29,61228.0,61228.0,895981.0,658938.0,3.06
2755,揚秦,111,Q4,114/10/29,115565.0,115565.0,1884077.0,1381194.0,5.25
2756,聯發國際,111,Q3,114/10/29,122219.0,122219.0,603377.0,260808.0,5.98
2756,聯發國際,111,Q2,114/10/29,65351.0,65351.0,389919.0,174032.0,3.83
2756,聯發國際,111,Q1,114/10/29,20520.0,20520.0,168176.0,76046.0,1.2
2756,聯發國際,111,Q4,114/10/29,145689.0,145689.0,789597.0,338734.0,7.12
2762,世界健身-KY,111,Q4,114/10/29,303806.0,303806.0,8862771.0,7436634.0,6.08
2801,彰銀,111,Q3,114/10/29,8520518.0,8520518.0,,,0.8
2801,彰銀,111,Q2,114/10/29,5319857.0,5319857.0,,,0.5
2801,彰銀,111,Q1,114/10/29,2377142.0,2377142.0,,,0.23
2801,彰銀,111,Q4,114/10/29,10971151.0,10971151.0,,,1.04
2812,台中銀,111,Q2,114/10/29,2606265.0,2606265.0,,,0.55
2812,台中銀,111,Q4,114/10/29,5344205.0,5344205.0,,,1.12
2812,台中銀,111,Q1,114/10/29,1276014.0,1276014.0,,,0.28
2812,台中銀,111,Q3,114/10/29,3944826.0,3944826.0,,,0.83
2816,旺旺保,111,Q1,114/10/29,-62048.0,,2028805.0,1557042.0,-0.28
2816,旺旺保,111,Q4,114/10/29,-1322207.0,,8500870.0,7800876.0,-5.91
2816,旺旺保,111,Q3,114/10/29,-807839.0,,6131180.0,5428599.0,-3.61
2816,旺旺保,111,Q2,114/10/29,-815573.0,,3877342.0,3660938.0,-3.65
2820,華票,111,Q1,114/10/29,426942.0,,,,0.32
2820,華票,111,Q4,114/10/29,1040282.0,,,,0.77
2820,華票,111,Q3,114/10/29,925643.0,,,,0.69
2820,華票,111,Q2,114/10/29,601507.0,,,,0.45
2832,台產,111,Q2,114/10/29,366059.0,,3008735.0,1885029.0,1.01
2832,台產,111,Q1,114/10/29,72967.0,,1500713.0,1129905.0,0.2
2832,台產,111,Q3,114/10/29,622400.0,,4587325.0,2817224.0,1.72
2832,台產,111,Q4,114/10/29,671961.0,,6056243.0,3855335.0,1.86
2834,臺企銀,111,Q4,114/10/29,10121852.0,10121852.0,,,1.26
2834,臺企銀,111,Q1,114/10/29,2124261.0,2124261.0,,,0.27
2834,臺企銀,111,Q2,114/10/29,4160644.0,4160644.0,,,0.52
2834,臺企銀,111,Q3,114/10/29,7089901.0,7089901.0,,,0.88
2836,高雄銀,111,Q3,114/10/29,784943.0,,,,0.63
2836,高雄銀,111,Q1,114/10/29,279529.0,,,,0.24
2836,高雄銀,111,Q2,114/10/29,572788.0,,,,0.45
2836,高雄銀,111,Q4,114/10/29,934500.0,,,,0.75
2838,聯邦銀,111,Q2,114/10/29,1147891.0,1146241.0,,,0.19
2838,聯邦銀,111,Q3,114/10/29,2373725.0,2370872.0,,,0.53
2838,聯邦銀,111,Q1,114/10/29,584034.0,583177.0,,,0.19
2838,聯邦銀,111,Q4,114/10/29,3541534.0,3539070.0,,,0.85
2845,遠東銀,111,Q1,114/10/29,660712.0,660712.0,,,0.19
2845,遠東銀,111,Q2,114/10/29,1649401.0,1649401.0,,,0.47
2845,遠東銀,111,Q4,114/10/29,3677502.0,3677502.0,,,1.0
2845,遠東銀,111,Q3,114/10/29,2503869.0,2503869.0,,,0.7
2849,安泰銀,111,Q2,114/10/29,1149190.0,,,,0.59
2849,安泰銀,111,Q4,114/10/29,1065618.0,,,,0.54
2849,安泰銀,111,Q3,114/10/29,1612669.0,,,,0.82
2849,安泰銀,111,Q1,114/10/29,680939.0,,,,0.35
2850,新產,111,Q1,114/10/29,567269.0,,4674172.0,3125421.0,1.8
2850,新產,111,Q3,114/10/29,1511379.0,,14122225.0,9575039.0,4.78
2850,新產,111,Q2,114/10/29,947811.0,,9249513.0,6327163.0,3.0
2850,新產,111,Q4,114/10/29,2003570.0,,18930606.0,12705404.0,6.34
2851,中再保,111,Q3,114/10/29,76185.0,,16563590.0,16337385.0,0.13
2851,中再保,111,Q2,114/10/29,138649.0,,11624310.0,11491912.0,0.23
2851,中再保,111,Q4,114/10/29,253273.0,,21338046.0,20831212.0,0.41
2851,中再保,111,Q1,114/10/29,632668.0,,5529404.0,4675147.0,1.07
2852,第一保,111,Q2,114/10/29,285867.0,,3409426.0,2311536.0,0.95
2852,第一保,111,Q4,114/10/29,558847.0,,6932881.0,4753447.0,1.86
2852,第一保,111,Q3,114/10/29,533094.0,,5260152.0,3497582.0,1.77
2852,第一保,111,Q1,114/10/29,115472.0,,1669731.0,1143539.0,0.38
2855,統一證,111,Q1,114/10/29,-562472.0,-563745.0,,,-0.39
2855,統一證,111,Q2,114/10/29,-162745.0,-165761.0,,,-0.11
2855,統一證,111,Q4,114/10/29,736245.0,729368.0,,,0.5
2855,統一證,111,Q3,114/10/29,516988.0,512260.0,,,0.35
2867,三商壽,111,Q3,114/10/29,-5662995.0,,83410907.0,85543459.0,-1.9
2867,三商壽,111,Q2,114/10/29,-6718321.0,,52777426.0,56045235.0,-2.31
2867,三商壽,111,Q4,114/10/29,-13658802.0,,109647090.0,120246701.0,-4.34
2867,三商壽,111,Q1,114/10/29,-3317994.0,,31228587.0,33214792.0,-1.22
2880,華南金,111,Q3,114/10/29,13893794.0,13893691.0,,,1.02
2880,華南金,111,Q1,114/10/29,3694287.0,3694267.0,,,0.28
2880,華南金,111,Q2,114/10/29,7984018.0,7983940.0,,,0.59
2880,華南金,111,Q4,114/10/29,17308471.0,17308343.0,,,1.27
2881,富邦金,111,Q1,114/10/29,46980624.0,46477062.0,,,3.94
2881,富邦金,111,Q2,114/10/29,70283738.0,69403891.0,,,5.62
2881,富邦金,111,Q4,114/10/29,47864492.0,46925627.0,,,3.54
2881,富邦金,111,Q3,114/10/29,85006250.0,83713989.0,,,6.51
2882,國泰金,111,Q4,114/10/29,37962114.0,37359360.0,,,2.58
2882,國泰金,111,Q3,114/10/29,54479332.0,53893886.0,,,3.83
2882,國泰金,111,Q1,114/10/29,34375283.0,34206762.0,,,2.6
2882,國泰金,111,Q2,114/10/29,49313394.0,48807660.0,,,3.45
2883,凱基金,111,Q4,114/10/29,16389187.0,16365629.0,,,0.98
2883,凱基金,111,Q3,114/10/29,20343551.0,20321448.0,,,1.21
2883,凱基金,111,Q2,114/10/29,13631909.0,13617783.0,,,0.81
2883,凱基金,111,Q1,114/10/29,9680187.0,9673661.0,,,0.58
2884,玉山金,111,Q4,114/10/29,15781341.0,15759000.0,,,1.1
2884,玉山金,111,Q3,114/10/29,11660333.0,11648029.0,,,0.82
2884,玉山金,111,Q1,114/10/29,4326806.0,4325267.0,,,0.32
2884,玉山金,111,Q2,114/10/29,7095045.0,7084672.0,,,0.5
2885,元大金,111,Q2,114/10/29,12169019.0,11522814.0,,,0.92
2885,元大金,111,Q3,114/10/29,20621863.0,19605427.0,,,1.57
2885,元大金,111,Q4,114/10/29,22710413.0,21456327.0,,,1.72
2885,元大金,111,Q1,114/10/29,6648095.0,6166106.0,,,0.51
2886,兆豐金,111,Q4,114/10/29,18334958.0,18334958.0,,,1.32
2886,兆豐金,111,Q2,114/10/29,7956454.0,7956454.0,,,0.57
2886,兆豐金,111,Q3,114/10/29,13660401.0,13660401.0,,,0.98
2886,兆豐金,111,Q1,114/10/29,6046104.0,6046104.0,,,0.44
2887,台新新光金,111,Q2,114/10/29,4470566.0,4476719.0,,,0.32
2887,台新新光金,111,Q3,114/10/29,8263725.0,8272288.0,,,0.58
2887,台新新光金,111,Q1,114/10/29,2141145.0,2143825.0,,,0.15
2887,台新新光金,111,Q4,114/10/29,14855893.0,14863852.0,,,1.09
2889,國票金,111,Q2,114/10/29,969317.0,788603.0,,,0.25
2889,國票金,111,Q1,114/10/29,515606.0,405728.0,,,0.14
2889,國票金,111,Q3,114/10/29,1501872.0,1199334.0,,,0.38
2889,國票金,111,Q4,114/10/29,1654314.0,1287976.0,,,0.41
2890,永豐金,111,Q1,114/10/29,4408960.0,4408960.0,,,0.39
2890,永豐金,111,Q3,114/10/29,12935924.0,12935924.0,,,1.14
2890,永豐金,111,Q4,114/10/29,15961000.0,15961000.0,,,1.4
2890,永豐金,111,Q2,114/10/29,8227827.0,8227827.0,,,0.72
2891,中信金,111,Q1,114/10/29,16589349.0,16292457.0,,,0.84
2891,中信金,111,Q4,114/10/29,32613110.0,31278991.0,,,1.55
2891,中信金,111,Q2,114/10/29,24880418.0,24295275.0,,,1.19
2891,中信金,111,Q3,114/10/29,33047746.0,32186328.0,,,1.6
2892,第一金,111,Q1,114/10/29,4944122.0,4944122.0,,,0.38
2892,第一金,111,Q4,114/10/29,20595663.0,20595663.0,,,1.56
2892,第一金,111,Q2,114/10/29,10235621.0,10235621.0,,,0.77
2892,第一金,111,Q3,114/10/29,16428297.0,16428297.0,,,1.24
2897,王道銀行,111,Q3,114/10/29,2386312.0,1704317.0,,,0.58
2897,王道銀行,111,Q4,114/10/29,5808355.0,5034471.0,,,1.8
2897,王道銀行,111,Q2,114/10/29,1448730.0,1006964.0,,,0.32
2897,王道銀行,111,Q1,114/10/29,892401.0,581783.0,,,0.21
2901,欣欣,111,Q2,114/10/29,9294.0,,59525.0,10200.0,0.13
2901,欣欣,111,Q1,114/10/29,5550.0,,30831.0,5153.0,0.08
2901,欣欣,111,Q3,114/10/29,14056.0,,84725.0,15009.0,0.19
2901,欣欣,111,Q4,114/10/29,16749.0,,113309.0,21208.0,0.23
2903,遠百,111,Q1,114/10/29,787134.0,536127.0,9062173.0,4260709.0,0.38
2903,遠百,111,Q2,114/10/29,799271.0,510283.0,16206939.0,7480167.0,0.36
2903,遠百,111,Q3,114/10/29,1815857.0,1304443.0,24433296.0,11059624.0,0.93
2903,遠百,111,Q4,114/10/29,2705166.0,1930174.0,35863910.0,16544425.0,1.37
2904,匯僑,111,Q3,114/10/29,85360.0,85369.0,362519.0,235683.0,1.24
2904,匯僑,111,Q2,114/10/29,50597.0,50603.0,236966.0,163055.0,0.73
2904,匯僑,111,Q1,114/10/29,28763.0,28766.0,107886.0,83109.0,0.42
2904,匯僑,111,Q4,114/10/29,107032.0,107044.0,475513.0,305360.0,1.5
2905,三商,111,Q1,114/10/29,-2850479.0,-1007406.0,,,-1.16
2905,三商,111,Q3,114/10/29,-4458731.0,-1675373.0,,,-1.92
2905,三商,111,Q4,114/10/29,-12591066.0,-5089794.0,,,-5.82
2905,三商,111,Q2,114/10/29,-6026245.0,-2367298.0,,,-2.73
2906,高林,111,Q1,114/10/29,100084.0,36757.0,2083646.0,1518123.0,0.18
2906,高林,111,Q4,114/10/29,375155.0,129704.0,8951871.0,6675059.0,0.62
2906,高林,111,Q2,114/10/29,210234.0,65150.0,4752173.0,3602594.0,0.31
2906,高林,111,Q3,114/10/29,298995.0,115574.0,6938518.0,5247431.0,0.55
2908,特力,111,Q4,114/10/29,452029.0,425889.0,37409259.0,28306199.0,0.86
2908,特力,111,Q2,114/10/29,357944.0,345878.0,19975369.0,15301096.0,0.7
2908,特力,111,Q1,114/10/29,264028.0,258160.0,9781938.0,7534025.0,0.52
2908,特力,111,Q3,114/10/29,509858.0,489384.0,29072444.0,22130808.0,0.99
2910,統領,111,Q2,114/10/29,25769.0,25769.0,306929.0,141139.0,0.15
2910,統領,111,Q1,114/10/29,9125.0,9125.0,188677.0,108082.0,0.05
2910,統領,111,Q3,114/10/29,61076.0,61076.0,518150.0,256543.0,0.35
2910,統領,111,Q4,114/10/29,96395.0,96395.0,711970.0,360518.0,0.55
2911,麗嬰房,111,Q2,114/10/29,-294719.0,-298468.0,1508390.0,839035.0,-1.62
2911,麗嬰房,111,Q4,114/10/29,-626570.0,-630696.0,3338910.0,1963532.0,-3.42
2911,麗嬰房,111,Q1,114/10/29,-101841.0,-103112.0,866104.0,457749.0,-0.56
2911,麗嬰房,111,Q3,114/10/29,-463349.0,-467981.0,2336854.0,1337450.0,-2.53
2912,統一超,111,Q4,114/10/29,11069923.0,9281650.0,290434137.0,192579613.0,8.93
2912,統一超,111,Q2,114/10/29,5464934.0,4622300.0,138797789.0,92339366.0,4.45
2912,統一超,111,Q3,114/10/29,8602506.0,7313380.0,214644668.0,142644297.0,7.03
2912,統一超,111,Q1,114/10/29,2557472.0,2170426.0,67667170.0,44767364.0,2.09
2913,農林,111,Q4,114/10/29,-1635114.0,,376996.0,212083.0,-2.07
2913,農林,111,Q3,114/10/29,-71088.0,,284601.0,158171.0,-0.09
2913,農林,111,Q2,114/10/29,-32625.0,,176503.0,97397.0,-0.04
2913,農林,111,Q1,114/10/29,26253.0,,96748.0,55162.0,0.03
2915,潤泰全,111,Q1,114/10/29,4256225.0,4257375.0,725185.0,537110.0,6.15
2915,潤泰全,111,Q3,114/10/29,17692460.0,17586622.0,2215434.0,1484517.0,25.31
2915,潤泰全,111,Q4,114/10/29,12063155.0,12168391.0,2874195.0,1893232.0,15.55
2915,潤泰全,111,Q2,114/10/29,10305718.0,10219916.0,1538464.0,1065731.0,14.76
2916,滿心,111,Q2,114/10/29,49081.0,,671381.0,334575.0,0.9
2916,滿心,111,Q1,114/10/29,36495.0,,388491.0,198607.0,0.67
2916,滿心,111,Q4,114/10/29,179727.0,,1575857.0,763253.0,3.29
2916,滿心,111,Q3,114/10/29,86177.0,,1029367.0,507910.0,1.58
2923,鼎固-KY,111,Q1,114/10/29,1440954.0,1440951.0,6168433.0,2345080.0,0.83
2923,鼎固-KY,111,Q2,114/10/29,1091007.0,1090999.0,6490827.0,2516806.0,0.63
2923,鼎固-KY,111,Q4,114/10/29,592809.0,592803.0,9221577.0,3750939.0,0.34
2923,鼎固-KY,111,Q3,114/10/29,668262.0,668254.0,7084815.0,2811254.0,0.38
2924,宏太-KY,111,Q3,114/10/29,14605.0,14605.0,67497.0,54426.0,0.45
2924,宏太-KY,111,Q1,114/10/29,-21959.0,-21959.0,33855.0,29866.0,-0.67
2924,宏太-KY,111,Q4,114/10/29,7528.0,7528.0,79571.0,60539.0,0.23
2924,宏太-KY,111,Q2,114/10/29,23482.0,23482.0,53494.0,45219.0,0.72
2926,誠品生活,111,Q1,114/10/29,-72901.0,-69367.0,1251671.0,836013.0,-1.46
2926,誠品生活,111,Q2,114/10/29,-149398.0,-145881.0,2493071.0,1683052.0,-3.08
2926,誠品生活,111,Q4,114/10/29,-192081.0,-188257.0,5584761.0,3639859.0,-3.97
2926,誠品生活,111,Q3,114/10/29,-200762.0,-197095.0,3920502.0,2602252.0,-4.16
2929,淘帝-KY,111,Q2,114/10/29,-46322.0,-46322.0,1250460.0,1086818.0,-0.43
2929,淘帝-KY,111,Q4,114/10/29,132767.0,132767.0,2546156.0,2253273.0,1.22
2929,淘帝-KY,111,Q1,114/10/29,22565.0,22565.0,696021.0,569420.0,0.21
2929,淘帝-KY,111,Q3,114/10/29,183825.0,183825.0,1715977.0,1482189.0,1.69
2937,集雅社,111,Q3,114/10/29,80181.0,80181.0,2575552.0,1903376.0,2.18
2937,集雅社,111,Q4,114/10/29,140395.0,140395.0,3803883.0,2802687.0,3.8
2937,集雅社,111,Q2,114/10/29,71087.0,71087.0,1783478.0,1301684.0,1.94
2937,集雅社,111,Q1,114/10/29,47613.0,47613.0,906113.0,644940.0,1.3
2939,永邑-KY,111,Q4,114/10/29,21085.0,26275.0,834686.0,643875.0,0.58
2939,永邑-KY,111,Q3,114/10/29,25488.0,30678.0,552320.0,447378.0,0.67
2939,永邑-KY,111,Q1,114/10/29,20153.0,20562.0,205186.0,156943.0,0.45
2939,永邑-KY,111,Q2,114/10/29,22070.0,25787.0,449773.0,361684.0,0.57
2941,米斯特,111,Q2,114/10/29,14599.0,14599.0,213023.0,90136.0,1.04
2941,米斯特,111,Q4,114/10/29,43186.0,43186.0,506215.0,194381.0,3.09
2945,三商家購,111,Q4,114/10/29,43374.0,55294.0,14183503.0,10653923.0,0.82
2945,三商家購,111,Q3,114/10/29,15933.0,25594.0,10606992.0,7994772.0,0.32
2945,三商家購,111,Q2,114/10/29,3513.0,10375.0,6861909.0,5166112.0,0.09
2945,三商家購,111,Q1,114/10/29,2990.0,2990.0,3106541.0,2315124.0,0.04
2947,振宇五金,111,Q1,114/10/29,25433.0,25433.0,435963.0,261844.0,1.32
2947,振宇五金,111,Q2,114/10/29,45632.0,45632.0,897172.0,542702.0,2.37
2947,振宇五金,111,Q3,114/10/29,60297.0,60297.0,1371108.0,833908.0,3.13
2947,振宇五金,111,Q4,114/10/29,66915.0,66915.0,1842210.0,1123410.0,3.47
2948,寶陞,111,Q2,114/10/29,91212.0,91212.0,1141326.0,763230.0,4.11
2948,寶陞,111,Q4,114/10/29,146688.0,146688.0,2271837.0,1517295.0,6.23
2949,欣新網,111,Q2,114/10/29,61404.0,54826.0,1777847.0,1574810.0,2.96
2949,欣新網,111,Q4,114/10/29,139213.0,128411.0,4051840.0,3600941.0,6.37
3002,歐格,111,Q2,114/10/29,-5477.0,-10438.0,396187.0,319388.0,-0.1
3002,歐格,111,Q4,114/10/29,12132.0,6287.0,748389.0,594348.0,0.06
3002,歐格,111,Q1,114/10/29,-1070.0,-5631.0,179978.0,151786.0,-0.06
3002,歐格,111,Q3,114/10/29,-1587.0,-7879.0,574450.0,459995.0,-0.08
3003,健和興,111,Q2,114/10/29,524024.0,520095.0,2476814.0,1607873.0,3.34
3003,健和興,111,Q4,114/10/29,901893.0,895386.0,4845515.0,3240321.0,5.75
3003,健和興,111,Q3,114/10/29,792132.0,787147.0,3740293.0,2481974.0,5.06
3003,健和興,111,Q1,114/10/29,250002.0,247427.0,1188144.0,770684.0,1.59
3004,豐達科,111,Q3,114/10/29,81165.0,81165.0,1510292.0,1179473.0,1.54
3004,豐達科,111,Q4,114/10/29,149975.0,149975.0,2192921.0,1681287.0,2.85
3004,豐達科,111,Q1,114/10/29,-23342.0,-23342.0,424627.0,350239.0,-0.44
3004,豐達科,111,Q2,114/10/29,26255.0,26255.0,921798.0,737682.0,0.5
3005,神基,111,Q2,114/10/29,812647.0,779141.0,15043270.0,11400338.0,1.3
3005,神基,111,Q4,114/10/29,2681677.0,2565168.0,32476133.0,24213779.0,4.27
3005,神基,111,Q1,114/10/29,515644.0,517346.0,7556995.0,5783321.0,0.86
3005,神基,111,Q3,114/10/29,1584702.0,1506938.0,24083732.0,18175779.0,2.51
3006,晶豪科,111,Q4,114/10/29,1103715.0,1042193.0,16207898.0,13228940.0,3.71
3006,晶豪科,111,Q2,114/10/29,1897613.0,1897739.0,10040490.0,6890696.0,6.76
3006,晶豪科,111,Q1,114/10/29,956751.0,956982.0,5081257.0,3437283.0,3.41
3006,晶豪科,111,Q3,114/10/29,2043186.0,1981065.0,13541121.0,9958678.0,7.06
3008,大立光,111,Q4,114/10/29,22625049.0,22625049.0,47675228.0,21579583.0,169.52
3008,大立光,111,Q2,114/10/29,10458494.0,10458494.0,19807819.0,8998745.0,78.36
3008,大立光,111,Q1,114/10/29,5512676.0,5512676.0,10132746.0,4724087.0,41.3
3008,大立光,111,Q3,114/10/29,18600923.0,18600923.0,33285109.0,15232362.0,139.37
3010,華立,111,Q3,114/10/29,2359316.0,2162211.0,56995263.0,52571558.0,9.16
3010,華立,111,Q4,114/10/29,2726272.0,2484800.0,73570296.0,68003687.0,10.53
3010,華立,111,Q2,114/10/29,1559108.0,1424957.0,37846116.0,34860314.0,6.04
3010,華立,111,Q1,114/10/29,850901.0,768264.0,19509886.0,17951751.0,3.26
3011,今皓,111,Q2,114/10/29,-19569.0,-19569.0,835041.0,743045.0,-0.17
3011,今皓,111,Q4,114/10/29,-13486.0,-13486.0,1497478.0,1306737.0,-0.12
3011,今皓,111,Q3,114/10/29,-16698.0,-16698.0,1219462.0,1077819.0,-0.15
3011,今皓,111,Q1,114/10/29,-8437.0,-8437.0,448312.0,399373.0,-0.07
3013,晟銘電,111,Q3,114/10/29,174258.0,174258.0,4192543.0,3826418.0,0.94
