stock_code,stock_name,price,market,date,updated_at
03046T,台積電凱基5C售09,0.24,TSE,2026-07-24,2026-07-25 19:05:03
03047T,台灣50富邦5A售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03048T,台灣50富邦5A售04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03049T,台灣50富邦5C售12,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03050T,T50正2富邦5B售04,0.47,TSE,2026-07-24,2026-07-25 19:05:03
03050X,元展47,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030518,滬深2X凱基59購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03051T,臺股指富邦5A售14,0.27,TSE,2026-07-24,2026-07-25 19:05:03
03052T,臺股指富邦5A售15,0.22,TSE,2026-07-24,2026-07-25 19:05:03
03053T,臺股指富邦5A售16,0.19,TSE,2026-07-24,2026-07-25 19:05:03
030549,亞泥統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03054T,臺股指富邦5A售17,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030551,台塑統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030552,台塑統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030553,三芳統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030554,台化統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030555,台化統一58購02,4.8,TSE,2026-07-24,2026-07-25 19:05:03
030557,華城統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03055T,臺股指富邦5B售10,0.32,TSE,2026-07-24,2026-07-25 19:05:03
030564,大成鋼統一58購02,0.38,TSE,2026-07-24,2026-07-25 19:05:03
030567,川湖統一58購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030569,光寶科統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03056T,T50正2凱基63售04,0.92,TSE,2026-07-24,2026-07-25 19:05:03
030571,華通統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030573,台積電統一68購01,2.27,TSE,2026-07-24,2026-07-25 19:05:03
030574,智邦統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030575,智邦統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030576,智邦統一5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030578,金像電統一62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030579,台光電統一58購02,10.8,TSE,2026-07-24,2026-07-25 19:05:03
03057T,台積電凱基67售15,0.93,TSE,2026-07-24,2026-07-25 19:05:03
030580,台光電統一62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030581,南亞科統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030582,鉅祥統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030586,漢翔統一58購01,1.29,TSE,2026-07-24,2026-07-25 19:05:03
030587,長榮太統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03058T,臺股指凱基5A售48,0.32,TSE,2026-07-24,2026-07-25 19:05:03
030590,欣興統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030591,緯創統一59購01,1.45,TSE,2026-07-24,2026-07-25 19:05:03
030592,緯創統一5A購01,1.02,TSE,2026-07-24,2026-07-25 19:05:03
030593,玉晶光統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030594,健策統一58購01,3.49,TSE,2026-07-24,2026-07-25 19:05:03
030595,健策統一58購02,1.78,TSE,2026-07-24,2026-07-25 19:05:03
030596,貿聯統一58購03,2.96,TSE,2026-07-24,2026-07-25 19:05:03
030597,TPK統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030599,南寶統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03059T,日本2X元大5B售01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030600,致伸統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030601,臻鼎統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030603,聯茂統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030605,台塑化統一58購01,3.56,TSE,2026-07-24,2026-07-25 19:05:03
030606,台塑化統一58購02,3.73,TSE,2026-07-24,2026-07-25 19:05:03
030607,愛普統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030608,緯穎統一5B購01,2.51,TSE,2026-07-24,2026-07-25 19:05:03
030609,緯穎統一62購01,2.14,TSE,2026-07-24,2026-07-25 19:05:03
03060T,臺股指群益5A售19,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030611,AES統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030612,南電統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03061T,臺股指群益5A售20,0.4,TSE,2026-07-24,2026-07-25 19:05:03
03062T,臺股指群益5A售21,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03063T,臺股指群益5A售22,0.55,TSE,2026-07-24,2026-07-25 19:05:03
03064T,T50正2群益5A售05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03065T,T50正2群益5A售06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03066T,T50正2群益5A售07,0.4,TSE,2026-07-24,2026-07-25 19:05:03
03067T,T50正2群益5A售08,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03068T,台積電群益5A售14,0.58,TSE,2026-07-24,2026-07-25 19:05:03
03069T,台積電群益5A售15,0.91,TSE,2026-07-24,2026-07-25 19:05:03
03070T,華邦電群益5C售01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03071T,聯發科群益5A售10,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03073T,力積電群益5A售03,0.6,TSE,2026-07-24,2026-07-25 19:05:03
03074T,台積電富邦74售03,0.62,TSE,2026-07-24,2026-07-25 19:05:03
03075T,群創富邦61售01,0.09,TSE,2026-07-24,2026-07-25 19:05:03
030766,T50反1中信62購01,0.08,TSE,2026-07-24,2026-07-25 19:05:03
030767,臺指反中信62購01,0.17,TSE,2026-07-24,2026-07-25 19:05:03
030769,台達電中信58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03076T,緯穎富邦61售04,0.22,TSE,2026-07-24,2026-07-25 19:05:03
030771,台灣50永豐58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03077T,台積電凱基63售08,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03078T,臺股指凱基5A售49,0.33,TSE,2026-07-24,2026-07-25 19:05:03
030791,光寶科凱基58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030793,鴻海凱基68購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03079T,台灣50元大5A售10,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03080T,台積電群益5A售16,1.02,TSE,2026-07-24,2026-07-25 19:05:03
03081T,南亞科群益5B售01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030827,大成鋼元大58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03082T,聯發科群益5A售14,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03083T,聯發科凱基5A售14,0.11,TSE,2026-07-24,2026-07-25 19:05:03
03084T,臺股指元大5A售31,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03085T,臺股指元大5A售32,0.36,TSE,2026-07-24,2026-07-25 19:05:03
03086T,燿華國票5A售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030887,台塑中信58購01,13.1,TSE,2026-07-24,2026-07-25 19:05:03
030889,元債2X永豐64購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03088T,台灣50國票5A售06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03089T,台玻國票5B售02,1.12,TSE,2026-07-24,2026-07-25 19:05:03
030903,智邦元富58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
030904,智邦元富58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03090T,燿華凱基5A售04,1.44,TSE,2026-07-24,2026-07-25 19:05:03
03091T,T50正2永豐61售02,1.0,TSE,2026-07-24,2026-07-25 19:05:03
03092T,毅嘉富邦5B售01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03093T,日本2X凱基5A售02,0.58,TSE,2026-07-24,2026-07-25 19:05:03
03094T,台玻凱基5B售03,0.98,TSE,2026-07-24,2026-07-25 19:05:03
03095T,京元電凱基5A售05,0.81,TSE,2026-07-24,2026-07-25 19:05:03
030967,鴻海凱基68購02,4.24,TSE,2026-07-24,2026-07-25 19:05:03
03096T,玉晶光凱基5A售02,0.67,TSE,2026-07-24,2026-07-25 19:05:03
03097T,威盛國票5B售05,0.61,TSE,2026-07-24,2026-07-25 19:05:03
03098T,威盛國票5B售06,0.8,TSE,2026-07-24,2026-07-25 19:05:03
030996,大成鋼元大58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03099T,南亞科台新5A售06,0.14,TSE,2026-07-24,2026-07-25 19:05:03
031000,楠梓電元大58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03100T,臺股指台新5A售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03101T,聯發科永豐5B售08,0.21,TSE,2026-07-24,2026-07-25 19:05:03
031026,材料元大58購01,0.04,TSE,2026-07-24,2026-07-25 19:05:03
03102T,台灣50群益5A售07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031030,亞翔元大58購01,13.2,TSE,2026-07-24,2026-07-25 19:05:03
03103T,台灣50群益5A售08,0.47,TSE,2026-07-24,2026-07-25 19:05:03
03104T,台玻群益5A售06,0.96,TSE,2026-07-24,2026-07-25 19:05:03
03105T,台積電群益5A售19,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03106T,聯發科群益5A售16,0.66,TSE,2026-07-24,2026-07-25 19:05:03
031074,美債2X永豐64購01,0.74,TSE,2026-07-24,2026-07-25 19:05:03
03107T,玉晶光群益5C售01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03108T,華邦電國泰5B售01,0.27,TSE,2026-07-24,2026-07-25 19:05:03
03109T,聯發科國票5A售06,0.41,TSE,2026-07-24,2026-07-25 19:05:03
03110T,緯穎國票5B售06,0.34,TSE,2026-07-24,2026-07-25 19:05:03
03111T,緯穎國票5C售02,0.3,TSE,2026-07-24,2026-07-25 19:05:03
031123,緯穎元富58購02,11.5,TSE,2026-07-24,2026-07-25 19:05:03
03112T,T50正2台新5B售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03113T,南亞科台新5A售08,0.19,TSE,2026-07-24,2026-07-25 19:05:03
031144,T50反1富邦58購01,0.01,TSE,2026-07-24,2026-07-25 19:05:03
03114T,台灣50富邦5B售03,0.5,TSE,2026-07-24,2026-07-25 19:05:03
03115T,台灣50富邦64售06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03116T,臺股指富邦5B售12,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03117T,T50正2元大5A售10,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03118T,台股增元大5A售02,0.93,TSE,2026-07-24,2026-07-25 19:05:03
03119T,南亞科中信5B售02,0.13,TSE,2026-07-24,2026-07-25 19:05:03
03120T,台灣50凱基5B售07,0.81,TSE,2026-07-24,2026-07-25 19:05:03
03121T,香港2X凱基5C售01,1.26,TSE,2026-07-24,2026-07-25 19:05:03
03122T,聯發科凱基5B售05,0.13,TSE,2026-07-24,2026-07-25 19:05:03
03123T,臺股指凱基5B售12,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03124T,臺股指凱基5C售18,0.62,TSE,2026-07-24,2026-07-25 19:05:03
031254,材料元大58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03125T,台積電元大5B售09,1.15,TSE,2026-07-24,2026-07-25 19:05:03
031261,富世達元大58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031266,台塑統一68購01,0.93,TSE,2026-07-24,2026-07-25 19:05:03
031267,和大統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031268,川湖統一58購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031269,川湖統一62購01,3.96,TSE,2026-07-24,2026-07-25 19:05:03
03126T,聯發科元大5B售07,0.29,TSE,2026-07-24,2026-07-25 19:05:03
031272,台達電統一62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031273,鴻海統一5C購03,0.9,TSE,2026-07-24,2026-07-25 19:05:03
031274,鴻海統一68購01,1.19,TSE,2026-07-24,2026-07-25 19:05:03
031275,廣宇統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03127T,國巨國票5B售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031281,大同統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031283,群光統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031286,建準統一62購01,0.35,TSE,2026-07-24,2026-07-25 19:05:03
031288,長榮太統一5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031289,長榮太統一62購01,0.5,TSE,2026-07-24,2026-07-25 19:05:03
03128T,聯發科國票5B售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031291,奇鋐統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031292,奇鋐統一68購01,1.18,TSE,2026-07-24,2026-07-25 19:05:03
031294,亞光統一58購05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031296,亞光統一59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031297,亞光統一5B購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031298,智原統一58購02,0.48,TSE,2026-07-24,2026-07-25 19:05:03
03129T,台灣50台新5B售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031300,玉晶光統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031301,玉晶光統一58購03,0.36,TSE,2026-07-24,2026-07-25 19:05:03
031303,嘉澤統一58購01,0.79,TSE,2026-07-24,2026-07-25 19:05:03
031307,智伸科統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031308,智伸科統一62購01,0.47,TSE,2026-07-24,2026-07-25 19:05:03
031309,南寶統一58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03130T,T50正2台新5C售03,0.85,TSE,2026-07-24,2026-07-25 19:05:03
031315,飛捷統一58購01,0.1,TSE,2026-07-24,2026-07-25 19:05:03
031316,台塑化統一68購01,1.71,TSE,2026-07-24,2026-07-25 19:05:03
031317,愛普統一58購02,3.19,TSE,2026-07-24,2026-07-25 19:05:03
031318,緯穎統一58購02,2.6,TSE,2026-07-24,2026-07-25 19:05:03
031319,緯穎統一59購02,3.43,TSE,2026-07-24,2026-07-25 19:05:03
03131T,鴻海台新5B售02,1.37,TSE,2026-07-24,2026-07-25 19:05:03
031320,視陽統一58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031321,昇陽半統一5B購01,1.09,TSE,2026-07-24,2026-07-25 19:05:03
03132T,智邦台新5B售02,1.89,TSE,2026-07-24,2026-07-25 19:05:03
03133T,南亞科台新5B售01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03135T,力積電台新5B售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031367,長榮太國票58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03136T,臺股指台新5B售01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03137T,聯發科群益5B售07,2.01,TSE,2026-07-24,2026-07-25 19:05:03
03138T,AES群益5B售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03139T,臺股指群益5B售18,0.65,TSE,2026-07-24,2026-07-25 19:05:03
031404,光寶科兆豐58購01,3.15,TSE,2026-07-24,2026-07-25 19:05:03
03140T,華邦電中信5B售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03141T,群創中信5B售02,0.04,TSE,2026-07-24,2026-07-25 19:05:03
03142T,力積電中信5B售03,0.25,TSE,2026-07-24,2026-07-25 19:05:03
03143T,臺股指中信63售07,0.75,TSE,2026-07-24,2026-07-25 19:05:03
03144T,台灣50凱基5C售07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03145T,台灣50凱基5C售08,0.7,TSE,2026-07-24,2026-07-25 19:05:03
03146T,台股增凱基5C售02,0.99,TSE,2026-07-24,2026-07-25 19:05:03
031473,光寶科元大58購01,1.89,TSE,2026-07-24,2026-07-25 19:05:03
03147T,AES凱基5B售04,1.06,TSE,2026-07-24,2026-07-25 19:05:03
03148T,臺股指凱基65售05,0.65,TSE,2026-07-24,2026-07-25 19:05:03
03149T,FB台50元大65售02,1.19,TSE,2026-07-24,2026-07-25 19:05:03
03150T,台積電群益5B售11,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031510,聯茂元大58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031512,富世達元大58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031526,鴻海凱基64購03,4.7,TSE,2026-07-24,2026-07-25 19:05:03
03152T,群創群益61售01,0.06,TSE,2026-07-24,2026-07-25 19:05:03
03153T,群創國票5B售01,0.06,TSE,2026-07-24,2026-07-25 19:05:03
031549,大亞群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031552,川湖群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03155T,川湖台新5B售03,0.14,TSE,2026-07-24,2026-07-25 19:05:03
03156T,啟碁台新5B售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03157T,力積電台新5B售05,1.18,TSE,2026-07-24,2026-07-25 19:05:03
03158T,臺股指台新5B售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03159T,台灣50中信65售02,0.79,TSE,2026-07-24,2026-07-25 19:05:03
03160T,T50正2中信65售01,0.72,TSE,2026-07-24,2026-07-25 19:05:03
03161T,臺指2X中信65售01,0.75,TSE,2026-07-24,2026-07-25 19:05:03
03162T,聯電中信5B售01,0.08,TSE,2026-07-24,2026-07-25 19:05:03
031633,T50反1凱基5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031638,大成鋼凱基58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03163T,台積電中信65售04,0.73,TSE,2026-07-24,2026-07-25 19:05:03
031643,鴻海凱基64購04,2.13,TSE,2026-07-24,2026-07-25 19:05:03
031645,台積電凱基58購10,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03164T,日月光中信5B售01,0.14,TSE,2026-07-24,2026-07-25 19:05:03
03165T,華邦電凱基5C售02,0.12,TSE,2026-07-24,2026-07-25 19:05:03
03166T,勤誠凱基5B售04,0.76,TSE,2026-07-24,2026-07-25 19:05:03
031675,元黃金元富58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031678,台積電元富68購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03167T,臺股指元大5B售20,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03168T,金寶台新5B售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03169T,群創台新5B售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03171T,昇陽半台新5B售05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03172T,元石油群益5B售03,1.22,TSE,2026-07-24,2026-07-25 19:05:03
031730,道瓊銀國票5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03173T,SGBR2X群益5B售06,1.23,TSE,2026-07-24,2026-07-25 19:05:03
03175T,力積電群益5B售03,1.01,TSE,2026-07-24,2026-07-25 19:05:03
03176T,T50正2富邦61售09,0.7,TSE,2026-07-24,2026-07-25 19:05:03
03177T,T50正2富邦65售01,0.72,TSE,2026-07-24,2026-07-25 19:05:03
03178T,聯發科國票5C售04,0.78,TSE,2026-07-24,2026-07-25 19:05:03
03179T,T50正2凱基5C售02,1.09,TSE,2026-07-24,2026-07-25 19:05:03
031805,鴻海兆豐58購01,2.02,TSE,2026-07-24,2026-07-25 19:05:03
031806,鴻海兆豐58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031809,漢唐兆豐58購01,2.0,TSE,2026-07-24,2026-07-25 19:05:03
03180T,元石油凱基5B售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
031813,緯穎兆豐58購01,8.2,TSE,2026-07-24,2026-07-25 19:05:03
031815,T50反1富邦62購01,0.06,TSE,2026-07-24,2026-07-25 19:05:03
03181T,SGBR2X凱基5B售05,1.04,TSE,2026-07-24,2026-07-25 19:05:03
03182T,台積電凱基5B售20,1.32,TSE,2026-07-24,2026-07-25 19:05:03
031834,鴻海凱基68購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03183T,台積電凱基61售10,1.07,TSE,2026-07-24,2026-07-25 19:05:03
03184T,聯發科凱基5B售08,0.29,TSE,2026-07-24,2026-07-25 19:05:03
03185T,台灣50國泰5C售02,1.38,TSE,2026-07-24,2026-07-25 19:05:03
031874,奇鋐國票59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03188T,臺股指國泰5B售01,1.22,TSE,2026-07-24,2026-07-25 19:05:03
03189T,T50正2元大5B售09,0.75,TSE,2026-07-24,2026-07-25 19:05:03
03190T,聯發科元大5B售18,1.1,TSE,2026-07-24,2026-07-25 19:05:03
03191T,貿聯元大5B售08,1.39,TSE,2026-07-24,2026-07-25 19:05:03
03192T,臺股指元大5B售21,0.57,TSE,2026-07-24,2026-07-25 19:05:03
03193T,臺股指元大5C售15,0.7,TSE,2026-07-24,2026-07-25 19:05:03
03194T,台積電台新5B售07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03195T,台積電台新5B售08,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03196T,台積電台新5C售05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03198T,台積電台新62售08,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03199T,台積電台新63售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03200T,威盛台新5B售02,1.68,TSE,2026-07-24,2026-07-25 19:05:03
03202T,聯發科台新5B售06,0.61,TSE,2026-07-24,2026-07-25 19:05:03
03203T,眾達台新5B售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
032043,宏達電元富58購01,0.15,TSE,2026-07-24,2026-07-25 19:05:03
03204T,台灣50群益5B售08,0.0,TSE,2026-07-24,2026-07-25 19:05:03
032051,SP黃豆國票58購01,1.11,TSE,2026-07-24,2026-07-25 19:05:03
03205T,T50正2群益5B售01,1.13,TSE,2026-07-24,2026-07-25 19:05:03
03206T,台積電群益5B售14,1.36,TSE,2026-07-24,2026-07-25 19:05:03
032075,鴻海凱基68購04,3.03,TSE,2026-07-24,2026-07-25 19:05:03
03207T,聯發科群益5B售10,1.36,TSE,2026-07-24,2026-07-25 19:05:03
032089,大銀凱基58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03208T,晶豪科群益5B售02,1.31,TSE,2026-07-24,2026-07-25 19:05:03
03209T,嘉晶群益5B售02,0.99,TSE,2026-07-24,2026-07-25 19:05:03
03210T,臺股指群益5B售19,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03211T,T50正2凱基5B售08,0.93,TSE,2026-07-24,2026-07-25 19:05:03
03212T,台積電凱基5B售21,0.96,TSE,2026-07-24,2026-07-25 19:05:03
03213T,台積電凱基63售10,0.0,TSE,2026-07-24,2026-07-25 19:05:03
032149,台灣50中信58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03214T,臺股指凱基61售09,0.0,TSE,2026-07-24,2026-07-25 19:05:03
032154,京元電中信58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03215T,智邦台新5B售04,2.44,TSE,2026-07-24,2026-07-25 19:05:03
03216T,漢唐台新5B售03,1.25,TSE,2026-07-24,2026-07-25 19:05:03
03217T,漢唐台新5B售04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03218T,南亞科台新62售03,0.55,TSE,2026-07-24,2026-07-25 19:05:03
03219T,京元電台新5B售04,2.34,TSE,2026-07-24,2026-07-25 19:05:03
03220T,緯創台新5B售03,0.49,TSE,2026-07-24,2026-07-25 19:05:03
03221T,日月光台新5B售02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
032223,世芯群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03222T,jpp台新5B售02,1.79,TSE,2026-07-24,2026-07-25 19:05:03
03223T,台積電元大5B售16,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03224T,南亞凱基5B售05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03225T,晶豪科凱基5B售05,0.53,TSE,2026-07-24,2026-07-25 19:05:03
03226T,美費半元大5B售03,0.83,TSE,2026-07-24,2026-07-25 19:05:03
03227T,台積電元大5B售18,0.84,TSE,2026-07-24,2026-07-25 19:05:03
03228T,兆赫國票5B售02,1.69,TSE,2026-07-24,2026-07-25 19:05:03
03229T,世芯國票5C售01,2.49,TSE,2026-07-24,2026-07-25 19:05:03
03230T,世芯國票63售02,2.8,TSE,2026-07-24,2026-07-25 19:05:03
032312,宏達電元富58購02,0.1,TSE,2026-07-24,2026-07-25 19:05:03
03231T,T50正2群益5B售04,1.05,TSE,2026-07-24,2026-07-25 19:05:03
032329,T50正2中信58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03232T,台股增群益5B售04,1.07,TSE,2026-07-24,2026-07-25 19:05:03
032332,台達電中信58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03234T,智邦群益65售01,0.88,TSE,2026-07-24,2026-07-25 19:05:03
032356,緯創兆豐58購01,2.96,TSE,2026-07-24,2026-07-25 19:05:03
032357,臻鼎兆豐58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03235T,緯創群益63售02,0.39,TSE,2026-07-24,2026-07-25 19:05:03
03236T,臺股指群益5B售21,0.62,TSE,2026-07-24,2026-07-25 19:05:03
03237T,南亞科台新5C售03,0.57,TSE,2026-07-24,2026-07-25 19:05:03
032385,鴻海凱基64購05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
032388,台積電凱基5B購06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03238T,世芯台新5B售03,1.6,TSE,2026-07-24,2026-07-25 19:05:03
03239T,臺股指台新5B售06,0.8,TSE,2026-07-24,2026-07-25 19:05:03
03240T,臺股指台新5B售07,0.0,TSE,2026-07-24,2026-07-25 19:05:03
032410,臺指反群益58購01,0.01,TSE,2026-07-24,2026-07-25 19:05:03
032411,臺指反群益58購02,0.05,TSE,2026-07-24,2026-07-25 19:05:03
03241T,台灣50富邦5B售05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
032433,緯穎群益58購01,3.8,TSE,2026-07-24,2026-07-25 19:05:03
03243T,台灣50富邦65售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03244T,T50正2富邦62售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03245T,T50正2富邦62售04,0.83,TSE,2026-07-24,2026-07-25 19:05:03
03246T,台積電富邦63售05,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03247T,臺股指富邦5B售14,0.0,TSE,2026-07-24,2026-07-25 19:05:03
03248T,臺股指富邦5B售15,0.8,TSE,2026-07-24,2026-07-25 19:05:03
03249T,臺股指富邦61售14,1.14,TSE,2026-07-24,2026-07-25 19:05:03
03250T,臺股指富邦65售03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
