代號,名稱,年度,季別,權益總計,不動產及設備－淨額,無形資產－淨額,流動資產,資產總額,流動負債,非流動負債,非控制權益,每股參考淨值
3438,類比科,106,Q3,1503671.0,,,1157954.0,1884526.0,218708.0,162147.0,,22.32
3438,類比科,106,Q1,1518028.0,,,1213651.0,1953051.0,271170.0,163853.0,,22.53
3438,類比科,106,Q4,1490935.0,,,1158435.0,1891604.0,241235.0,159434.0,,22.13
3441,聯一光電,106,Q2,911098.0,,,878422.0,1095268.0,163526.0,20644.0,5496.0,22.62
3441,聯一光電,106,Q1,950231.0,,,835033.0,1050745.0,79605.0,20909.0,4819.0,23.61
3441,聯一光電,106,Q4,915700.0,,,776550.0,1032302.0,96120.0,20482.0,6503.0,22.71
3441,聯一光電,106,Q3,920547.0,,,805463.0,1068085.0,127310.0,20228.0,6117.0,22.84
3443,創意,106,Q3,3679129.0,,,6993169.0,7605751.0,3857280.0,69342.0,,27.45
3443,創意,106,Q1,3806861.0,,,5444109.0,6115154.0,2197437.0,110856.0,,28.41
3443,創意,106,Q4,4047256.0,,,7425101.0,8295496.0,4146106.0,102134.0,,30.2
3443,創意,106,Q2,3513093.0,,,6170163.0,6802662.0,3223876.0,65693.0,,26.21
3444,利機,106,Q1,580624.0,,,528447.0,837924.0,238159.0,19141.0,0.0,14.84
3444,利機,106,Q2,553787.0,,,519002.0,827536.0,254162.0,19587.0,0.0,14.16
3444,利機,106,Q4,580457.0,,,555930.0,859497.0,257591.0,21449.0,0.0,14.84
3444,利機,106,Q3,567615.0,,,513183.0,820410.0,232758.0,20037.0,0.0,14.51
3447,展達,106,Q4,1086787.0,,,2325657.0,2790381.0,1703299.0,295.0,,11.98
3447,展達,106,Q2,1207886.0,,,2893766.0,3387641.0,2179324.0,431.0,,14.62
3450,聯鈞,106,Q2,4869003.0,,,5306368.0,8041940.0,2928011.0,244926.0,1460574.0,30.88
3450,聯鈞,106,Q1,5449841.0,,,5120771.0,7821797.0,2101054.0,270902.0,1554551.0,35.29
3450,聯鈞,106,Q4,5482261.0,,,4648422.0,7656692.0,1821412.0,353019.0,1659763.0,28.86
3450,聯鈞,106,Q3,5185886.0,,,4425917.0,7224071.0,1780011.0,258174.0,1561984.0,27.36
3454,晶睿,106,Q1,2917016.0,,,3013920.0,3971884.0,983448.0,71420.0,130675.0,34.86
3454,晶睿,106,Q2,2663682.0,,,3561812.0,4511094.0,1776396.0,71016.0,125959.0,31.75
3454,晶睿,106,Q3,2762299.0,,,3020703.0,4204457.0,1238052.0,204106.0,105438.0,32.48
3454,晶睿,106,Q4,2908470.0,,,3188626.0,4328118.0,1217494.0,202154.0,100251.0,34.04
3455,由田,106,Q1,1803000.0,,,3835330.0,4364761.0,2469531.0,92230.0,,29.34
3455,由田,106,Q2,1702827.0,,,3845869.0,4394168.0,2602426.0,88915.0,,27.7
3455,由田,106,Q4,1847709.0,,,3040536.0,3627569.0,1698617.0,81243.0,,30.06
3455,由田,106,Q3,1739804.0,,,3957217.0,4511280.0,2685881.0,85595.0,,28.3
3465,進泰電子,106,Q4,23047.0,,,23280.0,42851.0,17469.0,2335.0,,1.75
3465,進泰電子,106,Q2,39062.0,,,40794.0,60077.0,19070.0,1945.0,,2.97
3465,進泰電子,106,Q1,46796.0,,,77892.0,96995.0,48130.0,2069.0,,3.56
3465,進泰電子,106,Q3,30034.0,,,30821.0,50380.0,18384.0,1962.0,,2.28
3466,德晉,106,Q2,1446636.0,,,1557714.0,2199103.0,736359.0,16108.0,,23.76
3466,德晉,106,Q4,1279535.0,,,1390964.0,2016191.0,721212.0,15444.0,,21.01
3466,德晉,106,Q1,1468443.0,,,1455772.0,2086380.0,601805.0,16132.0,,24.12
3466,德晉,106,Q3,1361373.0,,,1304040.0,1948815.0,571356.0,16086.0,,22.36
3479,安勤,106,Q4,2229512.0,,,2114655.0,3339218.0,825440.0,284266.0,223944.0,28.96
3479,安勤,106,Q3,2166685.0,,,2170866.0,3393608.0,941574.0,285349.0,220971.0,28.1
3479,安勤,106,Q1,2247943.0,,,2061731.0,3276385.0,736154.0,292288.0,208048.0,29.45
3479,安勤,106,Q2,2048889.0,,,2122263.0,3330958.0,987751.0,294318.0,210400.0,26.55
3481,群創,106,Q2,249030887.0,,,148401881.0,383083052.0,131742994.0,2309171.0,,25.02
3481,群創,106,Q3,260546862.0,,,151866021.0,382763519.0,103743013.0,18473644.0,,26.18
3481,群創,106,Q4,264325048.0,,,158529955.0,414858758.0,131894172.0,18639538.0,,26.56
3481,群創,106,Q1,235546966.0,,,122740178.0,359565605.0,121768253.0,2250386.0,,23.67
3483,力致,106,Q3,1880579.0,,,2785595.0,3788186.0,1767101.0,140506.0,4624.0,34.83
3483,力致,106,Q4,1917453.0,,,3030050.0,4033882.0,1976113.0,140316.0,4642.0,35.52
3483,力致,106,Q2,1840677.0,,,2622047.0,3621534.0,1642020.0,138837.0,4556.0,37.5
3483,力致,106,Q1,1889848.0,,,2597661.0,3581054.0,1547688.0,143518.0,4472.0,38.51
3484,崧騰,106,Q3,1728654.0,,,2406901.0,3450243.0,1351980.0,369609.0,53325.0,24.17
3484,崧騰,106,Q1,1661004.0,,,2415137.0,3369957.0,1405213.0,303740.0,54934.0,24.56
3484,崧騰,106,Q2,1576611.0,,,2359309.0,3375180.0,1501050.0,297519.0,54482.0,23.28
3484,崧騰,106,Q4,1772968.0,,,2589035.0,3628472.0,1495146.0,360358.0,52617.0,24.67
3489,森寶,106,Q2,1219430.0,,,3236054.0,3464862.0,1001088.0,1244344.0,,14.67
3489,森寶,106,Q3,1224422.0,,,3143799.0,3371001.0,901078.0,1245501.0,,14.73
3489,森寶,106,Q4,1217812.0,,,3306705.0,3532261.0,1149471.0,1164978.0,,14.65
3489,森寶,106,Q1,1255911.0,,,3278279.0,3508132.0,1008994.0,1243227.0,,15.11
3490,單井,106,Q3,1390581.0,,,649873.0,1858087.0,382229.0,85277.0,-1548.0,22.53
3490,單井,106,Q1,1389719.0,,,657403.0,1769757.0,295980.0,84058.0,1899.0,22.46
3490,單井,106,Q4,1366066.0,,,564703.0,1805677.0,251284.0,188327.0,-1873.0,21.6
3490,單井,106,Q2,1379589.0,,,651797.0,1813652.0,349799.0,84264.0,448.0,22.32
3491,昇達科,106,Q1,1824940.0,,,1251130.0,2368204.0,530548.0,12716.0,267795.0,30.19
3491,昇達科,106,Q4,1832827.0,,,1314196.0,2544677.0,702109.0,9741.0,337894.0,28.98
3491,昇達科,106,Q3,1757805.0,,,1336517.0,2449702.0,681624.0,10273.0,279873.0,28.65
3491,昇達科,106,Q2,1712960.0,,,1347438.0,2465469.0,743651.0,8858.0,274550.0,27.89
3492,長盛,106,Q1,550523.0,,,753471.0,985064.0,404081.0,30460.0,,15.49
3492,長盛,106,Q2,529444.0,,,768625.0,1000248.0,441045.0,29759.0,0.0,14.9
3492,長盛,106,Q3,541976.0,,,751326.0,978779.0,408235.0,28568.0,0.0,15.25
3492,長盛,106,Q4,537182.0,,,743587.0,967855.0,425224.0,5449.0,,15.12
3494,誠研,106,Q1,2514429.0,,,1566012.0,4109887.0,920026.0,675432.0,389582.0,11.84
3494,誠研,106,Q2,2500362.0,,,1643279.0,4229931.0,1020027.0,709542.0,390963.0,11.75
3494,誠研,106,Q3,2494099.0,,,1663819.0,4255113.0,1057841.0,703173.0,474503.0,11.25
3494,誠研,106,Q4,2493488.0,,,1533215.0,4120705.0,1033277.0,593940.0,631182.0,10.38
3498,陽程,106,Q4,3177571.0,,,3250950.0,4185908.0,849287.0,159050.0,7074.0,34.89
3498,陽程,106,Q3,3223976.0,,,3333215.0,4291708.0,925831.0,141901.0,7369.0,35.07
3498,陽程,106,Q2,3193867.0,,,3416812.0,4385041.0,1040083.0,151091.0,7629.0,34.74
3498,陽程,106,Q1,3174027.0,,,3134876.0,4148563.0,863785.0,110751.0,7884.0,34.31
3499,環天科,106,Q4,620876.0,,,614658.0,1022138.0,363171.0,38091.0,0.0,11.29
3499,環天科,106,Q3,632956.0,,,595400.0,1006361.0,334417.0,38988.0,0.0,11.51
3499,環天科,106,Q2,626648.0,,,579679.0,998438.0,332182.0,39608.0,0.0,11.4
3499,環天科,106,Q1,599062.0,,,549745.0,976051.0,339877.0,37112.0,0.0,10.9
3501,維熹,106,Q4,5593341.0,,,5485432.0,8302640.0,2318693.0,390606.0,-11281.0,47.39
3501,維熹,106,Q3,5491146.0,,,5290883.0,8012894.0,2139204.0,382544.0,-11710.0,46.53
3501,維熹,106,Q1,5544796.0,,,4531770.0,7082809.0,1211243.0,326770.0,-11746.0,46.99
3501,維熹,106,Q2,5271043.0,,,4952626.0,7522397.0,1899692.0,351662.0,-11631.0,44.67
3504,揚明光,106,Q4,3376894.0,,,3116813.0,5381743.0,1524075.0,480774.0,7399.0,29.54
3504,揚明光,106,Q3,3371650.0,,,3113448.0,5362785.0,1466965.0,524170.0,5548.0,29.51
3504,揚明光,106,Q1,3388844.0,,,2945127.0,5187164.0,1701594.0,96726.0,5434.0,29.66
3504,揚明光,106,Q2,3384408.0,,,2887706.0,5122888.0,1681727.0,56753.0,4749.0,29.63
3508,位速,106,Q3,1250434.0,,,1639159.0,3263646.0,2001008.0,12204.0,-12732.0,13.77
3508,位速,106,Q1,1300554.0,,,1574776.0,2473614.0,1093855.0,79205.0,0.0,14.17
3508,位速,106,Q2,1252398.0,,,1985851.0,2904819.0,1640216.0,12205.0,0.0,13.65
3508,位速,106,Q4,1467792.0,,,1745931.0,3160238.0,1682393.0,10053.0,-18702.0,15.57
3511,矽瑪,106,Q1,512817.0,,,558869.0,915730.0,402913.0,0.0,52725.0,11.81
3511,矽瑪,106,Q2,490084.0,,,562063.0,925362.0,435278.0,0.0,48109.0,11.34
3511,矽瑪,106,Q4,499432.0,,,571208.0,881224.0,381522.0,270.0,30923.0,10.51
3511,矽瑪,106,Q3,571060.0,,,554632.0,918979.0,347649.0,270.0,45745.0,11.79
3512,皇龍,106,Q4,672298.0,,,1878417.0,2176476.0,1475011.0,29167.0,0.0,11.39
3512,皇龍,106,Q1,670062.0,,,1057565.0,1331259.0,630011.0,31186.0,0.0,11.36
3512,皇龍,106,Q2,682434.0,,,1438404.0,1731439.0,1018492.0,30513.0,0.0,11.57
3512,皇龍,106,Q3,689768.0,,,1970826.0,2268650.0,1549042.0,29840.0,0.0,11.69
3515,華擎,106,Q3,5597024.0,,,8652111.0,8995243.0,3381411.0,16808.0,-30440.0,46.61
3515,華擎,106,Q2,5359795.0,,,8843313.0,9190941.0,3814692.0,16454.0,-26770.0,46.82
3515,華擎,106,Q1,5474338.0,,,7657673.0,7978599.0,2488088.0,16173.0,-37549.0,47.91
3515,華擎,106,Q4,5691993.0,,,8605071.0,8967203.0,3252207.0,23003.0,-30001.0,47.39
3516,亞帝歐,106,Q1,1306974.0,,,902169.0,1585246.0,275276.0,2996.0,0.0,18.92
3516,亞帝歐,106,Q2,1321200.0,,,951335.0,1639391.0,315221.0,2970.0,0.0,19.12
3516,亞帝歐,106,Q3,1339551.0,,,1006391.0,1694979.0,348602.0,6826.0,,25.8
3516,亞帝歐,106,Q4,1337648.0,,,1011296.0,1703082.0,355232.0,10202.0,,25.77
3518,柏騰,106,Q1,2193151.0,,,1435261.0,2637697.0,407724.0,36822.0,10.0,27.38
3518,柏騰,106,Q3,2067590.0,,,1339752.0,2571838.0,473852.0,30396.0,9.0,26.34
3518,柏騰,106,Q2,2112680.0,,,1381544.0,2649809.0,504132.0,32997.0,10.0,26.76
3518,柏騰,106,Q4,2027000.0,,,1368832.0,2556932.0,503318.0,26614.0,8.0,25.61
3520,華盈,106,Q2,379180.0,,,569008.0,764361.0,224080.0,161101.0,20854.0,5.6
3520,華盈,106,Q4,305054.0,,,586248.0,736335.0,342154.0,89127.0,24565.0,4.38
3520,華盈,106,Q3,345202.0,,,567308.0,762055.0,238227.0,178626.0,22302.0,5.04
3520,華盈,106,Q1,379810.0,,,548723.0,738221.0,200577.0,157834.0,12688.0,5.73
3521,台鋼建設,106,Q4,412604.0,,,1078436.0,1411223.0,602633.0,395986.0,,8.83
3521,台鋼建設,106,Q3,422644.0,,,932563.0,1265142.0,556679.0,285819.0,,9.04
3521,台鋼建設,106,Q1,458065.0,,,711183.0,1026403.0,478264.0,90074.0,,9.8
3521,台鋼建設,106,Q2,443989.0,,,782066.0,1104156.0,577098.0,83069.0,,9.5
3522,御嵿,106,Q3,1479033.0,,,699244.0,2493658.0,690527.0,324098.0,75134.0,19.32
3522,御嵿,106,Q4,1533612.0,,,785198.0,2573854.0,731446.0,308796.0,82227.0,19.98
3522,御嵿,106,Q1,1235737.0,,,1019789.0,1688290.0,257323.0,195230.0,402.0,19.02
3522,御嵿,106,Q2,1182124.0,,,936090.0,1588109.0,218857.0,187128.0,351.0,18.2
3523,迎輝,106,Q4,426151.0,,,101493.0,1130814.0,183933.0,520730.0,,4.43
3523,迎輝,106,Q3,491718.0,,,137074.0,1185394.0,215856.0,477820.0,,5.12
3523,迎輝,106,Q1,224350.0,,,615239.0,1866546.0,1020696.0,621500.0,,2.33
3523,迎輝,106,Q2,121879.0,,,532504.0,1606990.0,977770.0,507341.0,,1.27
3526,凡甲,106,Q2,1301700.0,,,2013038.0,2582114.0,771409.0,509005.0,0.0,19.77
3526,凡甲,106,Q3,1365805.0,,,1803114.0,2363759.0,486926.0,511028.0,0.0,20.75
3526,凡甲,106,Q4,1427647.0,,,1946595.0,2495823.0,554731.0,513445.0,0.0,21.68
3526,凡甲,106,Q1,1537312.0,,,1970660.0,2515549.0,471363.0,506874.0,0.0,23.35
3527,聚積,106,Q4,1665375.0,,,2188335.0,2582218.0,640999.0,275844.0,25013.0,47.14
3527,聚積,106,Q3,1595309.0,,,1940071.0,2341832.0,742590.0,3933.0,28356.0,45.01
3527,聚積,106,Q2,1539174.0,,,1976653.0,2379669.0,835451.0,5044.0,30848.0,45.49
3527,聚積,106,Q1,1638064.0,,,1732471.0,2132370.0,485929.0,8377.0,35584.0,48.33
3528,安馳,106,Q2,1332314.0,,,2323835.0,2467923.0,1117431.0,18178.0,,21.1
3528,安馳,106,Q4,1413013.0,,,2613789.0,2756342.0,1325130.0,18199.0,,22.05
3528,安馳,106,Q3,1372198.0,,,2441973.0,2583232.0,1192039.0,18995.0,,21.44
3528,安馳,106,Q1,1434806.0,,,2126742.0,2276200.0,822622.0,18772.0,,22.73
3529,力旺,106,Q3,1941707.0,,,1649322.0,2276394.0,315043.0,19644.0,0.0,25.62
3529,力旺,106,Q1,2081628.0,,,1742684.0,2354552.0,253130.0,19794.0,0.0,27.47
3529,力旺,106,Q2,1741071.0,,,1932143.0,2546169.0,785846.0,19252.0,0.0,22.97
3529,力旺,106,Q4,2065159.0,,,1766977.0,2401070.0,316139.0,19772.0,0.0,27.25
3530,晶相光,106,Q4,976142.0,,,957576.0,1270380.0,294238.0,0.0,0.0,14.36
3530,晶相光,106,Q2,829161.0,,,860472.0,1164202.0,335041.0,0.0,,12.28
3531,先益,106,Q1,1747179.0,,,1890180.0,2360366.0,548150.0,65037.0,17862.0,28.27
3531,先益,106,Q3,1824768.0,,,2069499.0,2537317.0,643953.0,68596.0,43602.0,29.12
3531,先益,106,Q4,1847681.0,,,2111051.0,2575334.0,692720.0,34933.0,41353.0,29.53
3531,先益,106,Q2,1741654.0,,,1962351.0,2429146.0,620578.0,66914.0,16071.0,28.21
3532,台勝科,106,Q4,21672008.0,,,12226830.0,24234967.0,2152583.0,410376.0,,27.94
3532,台勝科,106,Q1,20289752.0,,,8847182.0,21859794.0,1212757.0,357285.0,,26.16
3532,台勝科,106,Q2,20307373.0,,,10061851.0,22523558.0,1856850.0,359335.0,,26.18
3532,台勝科,106,Q3,21004750.0,,,10926685.0,22917060.0,1547237.0,365073.0,,27.08
3533,嘉澤,106,Q1,7812200.0,,,6726135.0,10008422.0,2155652.0,40570.0,76817.0,82.75
3533,嘉澤,106,Q3,8192688.0,,,7586117.0,11365260.0,3132083.0,40489.0,86360.0,86.72
3533,嘉澤,106,Q4,8431789.0,,,7863610.0,11753258.0,3277487.0,43982.0,146173.0,88.64
3533,嘉澤,106,Q2,7762422.0,,,6902743.0,10411812.0,2608806.0,40584.0,78512.0,82.2
3535,晶彩科,106,Q2,844006.0,,,1382610.0,1882490.0,850301.0,188183.0,,10.68
3535,晶彩科,106,Q4,816026.0,,,1613333.0,2075302.0,1026113.0,233163.0,,10.32
3535,晶彩科,106,Q1,872224.0,,,1285511.0,1789610.0,727128.0,190258.0,,11.03
3535,晶彩科,106,Q3,813719.0,,,1247019.0,1741230.0,781391.0,146120.0,,10.29
3537,堡達,106,Q4,849250.0,,,1174893.0,1411700.0,498614.0,63836.0,0.0,17.44
3537,堡達,106,Q2,780060.0,,,1024325.0,1257771.0,408900.0,68811.0,0.0,16.02
3537,堡達,106,Q1,810056.0,,,1054015.0,1290895.0,412727.0,68112.0,0.0,16.64
3537,堡達,106,Q3,819645.0,,,1206193.0,1441312.0,554107.0,67560.0,0.0,16.83
3540,曜越,106,Q4,1326002.0,,,2554143.0,2824833.0,1493731.0,5100.0,12231.0,20.36
3540,曜越,106,Q2,1264898.0,,,2228366.0,2505191.0,1234919.0,5374.0,14057.0,19.51
3540,曜越,106,Q1,1300475.0,,,2155935.0,2441298.0,1135332.0,5491.0,12409.0,20.09
3540,曜越,106,Q3,1314993.0,,,2343464.0,2607909.0,1287661.0,5255.0,14456.0,20.16
3541,西柏,106,Q4,1017839.0,,,1418094.0,1843299.0,774822.0,50638.0,,20.64
3541,西柏,106,Q1,956998.0,,,1356504.0,1765465.0,749401.0,59066.0,,21.35
3541,西柏,106,Q3,950207.0,,,1377013.0,1803020.0,798646.0,54167.0,,19.27
3541,西柏,106,Q2,857580.0,,,1442511.0,1852608.0,938382.0,56646.0,,19.13
3543,州巧,106,Q2,3233994.0,,,4079775.0,5448914.0,1945456.0,269464.0,0.0,40.71
3543,州巧,106,Q4,3288027.0,,,4234089.0,5649997.0,2108929.0,253041.0,0.0,41.39
3545,敦泰,106,Q4,10743364.0,,,8173173.0,13544068.0,2543857.0,256847.0,7284.0,36.71
3545,敦泰,106,Q2,10922895.0,,,8842668.0,14284246.0,3021066.0,340285.0,5866.0,37.31
3545,敦泰,106,Q3,11042210.0,,,9868543.0,15306667.0,3848351.0,416106.0,17610.0,37.73
3545,敦泰,106,Q1,11101564.0,,,8778408.0,14130615.0,2689612.0,339439.0,9581.0,37.64
3546,宇峻,106,Q1,1029844.0,,,986838.0,1204702.0,152865.0,21993.0,0.0,30.71
3546,宇峻,106,Q2,983717.0,,,1064508.0,1274603.0,268860.0,22026.0,0.0,29.3
3546,宇峻,106,Q3,1014982.0,,,1001799.0,1214232.0,177193.0,22057.0,0.0,27.12
3546,宇峻,106,Q4,1082272.0,,,1154510.0,1354347.0,249989.0,22086.0,0.0,28.92
3548,兆利,106,Q1,3503499.0,,,3673497.0,5466361.0,1868611.0,94251.0,22781.0,57.89
3548,兆利,106,Q3,3522075.0,,,4337456.0,5842512.0,2238257.0,82180.0,21036.0,58.23
3548,兆利,106,Q4,3589311.0,,,4292543.0,5934012.0,2238956.0,105745.0,8993.0,59.55
3548,兆利,106,Q2,3411519.0,,,3932847.0,5734887.0,2222525.0,100843.0,21293.0,56.39
3550,聯穎,106,Q1,2009620.0,,,2993471.0,3443703.0,977053.0,457030.0,69600.0,22.82
3550,聯穎,106,Q2,1961710.0,,,3058506.0,3532762.0,1113706.0,457346.0,72788.0,22.22
3550,聯穎,106,Q4,2083502.0,,,3283627.0,3783975.0,1242179.0,458294.0,72261.0,23.66
3550,聯穎,106,Q3,2053226.0,,,3202675.0,3699418.0,1188528.0,457664.0,71002.0,23.32
3551,世禾,106,Q2,2535834.0,,,1289125.0,3561021.0,676186.0,349001.0,1871.0,44.63
3551,世禾,106,Q3,2603381.0,,,1249638.0,3624177.0,680843.0,339953.0,1987.0,45.82
3551,世禾,106,Q1,2531773.0,,,1277897.0,3485816.0,595942.0,358101.0,1794.0,44.56
3551,世禾,106,Q4,2624866.0,,,1297201.0,3651256.0,695476.0,330914.0,2155.0,46.19
3552,同致,106,Q1,4138054.0,,,6797569.0,8785106.0,4580087.0,66965.0,,48.67
3552,同致,106,Q4,4011872.0,,,7236201.0,9415097.0,5040801.0,362424.0,,46.94
3552,同致,106,Q2,3700156.0,,,6899600.0,8942982.0,5175626.0,67200.0,,43.41
3552,同致,106,Q3,3829854.0,,,6680996.0,8721940.0,4824652.0,67434.0,,44.85
3555,博士旺,106,Q1,483606.0,,,239122.0,491533.0,7927.0,0.0,,13.6
3555,博士旺,106,Q4,450378.0,,,407428.0,474415.0,23924.0,113.0,,12.67
3555,博士旺,106,Q3,477636.0,,,321050.0,515357.0,37497.0,224.0,,13.44
3555,博士旺,106,Q2,463470.0,,,286639.0,484017.0,20420.0,127.0,,13.04
3556,禾瑞亞,106,Q4,1194472.0,,,1314494.0,1457826.0,258163.0,5191.0,66562.0,18.97
3556,禾瑞亞,106,Q1,1247865.0,,,1414123.0,1500605.0,249470.0,3270.0,64195.0,20.7
3556,禾瑞亞,106,Q2,1095804.0,,,1455961.0,1589203.0,490182.0,3217.0,63097.0,18.06
3556,禾瑞亞,106,Q3,1161120.0,,,1304950.0,1450687.0,286401.0,3166.0,65484.0,18.42
3557,嘉威,106,Q1,733785.0,,,411783.0,844566.0,91622.0,19159.0,0.0,5.12
3557,嘉威,106,Q4,548304.0,,,263039.0,621093.0,72680.0,109.0,0.0,7.09
3557,嘉威,106,Q3,671460.0,,,325144.0,743217.0,71323.0,434.0,0.0,8.68
3557,嘉威,106,Q2,717433.0,,,363712.0,788654.0,70462.0,759.0,0.0,5.01
3558,神準,106,Q4,2639615.0,,,5102675.0,6531680.0,3872614.0,19451.0,91798.0,51.93
3558,神準,106,Q1,2680678.0,,,4143680.0,5350212.0,2647445.0,22089.0,109223.0,52.41
3558,神準,106,Q3,2471452.0,,,4843441.0,6093632.0,3602905.0,19275.0,87412.0,48.59
3558,神準,106,Q2,2335371.0,,,4349024.0,5611151.0,3254563.0,21217.0,81474.0,45.94
3563,牧德,106,Q4,1390841.0,,,1658583.0,1920402.0,520804.0,8757.0,49864.0,31.47
3563,牧德,106,Q3,1196964.0,,,1357124.0,1611037.0,405320.0,8753.0,52273.0,26.87
3563,牧德,106,Q1,1147894.0,,,1217218.0,1476103.0,319456.0,8753.0,32407.0,26.18
3563,牧德,106,Q2,1082158.0,,,1346357.0,1599844.0,508933.0,8753.0,53125.0,24.15
3564,其陽,106,Q1,526001.0,,,475290.0,979357.0,408356.0,45000.0,0.0,25.68
3564,其陽,106,Q2,486699.0,,,464970.0,974798.0,446599.0,41500.0,0.0,23.76
3564,其陽,106,Q4,464638.0,,,672935.0,1166462.0,503124.0,198700.0,0.0,20.62
3564,其陽,106,Q3,471146.0,,,571223.0,1077543.0,564897.0,41500.0,0.0,20.91
3567,逸昌,106,Q2,506089.0,,,193453.0,666906.0,155479.0,5338.0,,14.27
3567,逸昌,106,Q1,556872.0,,,160548.0,643175.0,81142.0,5161.0,,15.7
3567,逸昌,106,Q3,531179.0,,,140008.0,626306.0,89685.0,5442.0,,14.97
3567,逸昌,106,Q4,556991.0,,,177484.0,676367.0,113134.0,6242.0,,15.7
3570,大塚,106,Q3,517186.0,,,579757.0,628954.0,107375.0,4393.0,0.0,30.25
3570,大塚,106,Q1,557702.0,,,620345.0,671003.0,108004.0,5297.0,0.0,32.62
3570,大塚,106,Q2,503977.0,,,602291.0,651470.0,142723.0,4770.0,0.0,29.48
3570,大塚,106,Q4,530161.0,,,579294.0,632318.0,101252.0,905.0,0.0,31.01
3576,聯合再生,106,Q4,11337810.0,,,12573614.0,34245945.0,16679572.0,6228563.0,258408.0,10.87
3576,聯合再生,106,Q2,14579013.0,,,15845769.0,35409584.0,13253713.0,7576858.0,628259.0,13.71
3576,聯合再生,106,Q1,15035668.0,,,15960998.0,35438827.0,13372762.0,7030397.0,550626.0,14.24
3576,聯合再生,106,Q3,12836965.0,,,15700607.0,35102472.0,14638735.0,7626772.0,568828.0,12.04
3577,泓格,106,Q3,934097.0,,,541864.0,1208940.0,206104.0,68739.0,,19.44
3577,泓格,106,Q2,899316.0,,,559680.0,1225593.0,247669.0,78608.0,,20.58
3577,泓格,106,Q4,953062.0,,,549051.0,1220126.0,204488.0,62576.0,,19.83
3577,泓格,106,Q1,920227.0,,,567539.0,1201833.0,193127.0,88479.0,,21.06
3580,友威科,106,Q4,549920.0,,,1100250.0,1248514.0,694397.0,4197.0,,15.5
3580,友威科,106,Q1,323342.0,,,1009678.0,1210689.0,879307.0,8040.0,,5.09
3580,友威科,106,Q3,506708.0,,,1054017.0,1195568.0,684113.0,4747.0,,14.29
3580,友威科,106,Q2,377634.0,,,1207282.0,1363923.0,980260.0,6029.0,,5.75
3581,博磊,106,Q4,884061.0,,,1224904.0,1584460.0,614669.0,85730.0,145923.0,14.4
3581,博磊,106,Q1,895964.0,,,1160988.0,1533632.0,542084.0,95584.0,164520.0,14.27
3581,博磊,106,Q3,868436.0,,,1159449.0,1524405.0,567855.0,88114.0,141476.0,14.18
3581,博磊,106,Q2,837849.0,,,1129002.0,1504092.0,571172.0,95071.0,138857.0,13.64
3583,辛耘,106,Q4,2294892.0,,,2207389.0,3570403.0,937993.0,337518.0,,28.28
3583,辛耘,106,Q1,2140156.0,,,1672128.0,3149079.0,771817.0,237106.0,,26.38
3583,辛耘,106,Q2,2007921.0,,,1893247.0,3335526.0,993177.0,334428.0,,25.0
3583,辛耘,106,Q3,2145587.0,,,1952259.0,3340076.0,861617.0,332872.0,,26.44
3587,閎康,106,Q1,1861505.0,,,1034029.0,2360336.0,394802.0,104029.0,0.0,34.92
3587,閎康,106,Q2,1749629.0,,,1096062.0,2597059.0,719190.0,128240.0,0.0,32.82
3587,閎康,106,Q3,1807685.0,,,1054669.0,2620670.0,696991.0,115994.0,0.0,33.91
3587,閎康,106,Q4,2624133.0,,,1667781.0,3304188.0,503644.0,176411.0,0.0,42.11
3588,通嘉,106,Q3,1215071.0,,,970636.0,1434614.0,203663.0,15880.0,0.0,25.66
3588,通嘉,106,Q1,1256273.0,,,1022480.0,1486858.0,215124.0,15461.0,0.0,26.5
3588,通嘉,106,Q4,1298491.0,,,1135548.0,1594396.0,279645.0,16260.0,,27.43
3588,通嘉,106,Q2,1194392.0,,,1040549.0,1504582.0,294519.0,15671.0,0.0,25.19
3591,艾笛森,106,Q3,3268365.0,,,1988376.0,4153637.0,813702.0,71570.0,149508.0,25.39
3591,艾笛森,106,Q2,3277408.0,,,1945914.0,4180463.0,831975.0,71080.0,150427.0,25.45
3591,艾笛森,106,Q4,3157521.0,,,2080601.0,4119086.0,896458.0,65107.0,142652.0,24.55
3591,艾笛森,106,Q1,3249732.0,,,2030865.0,4283003.0,962871.0,70400.0,148616.0,25.24
3592,瑞鼎,106,Q4,3791137.0,,,5829260.0,6428975.0,2636683.0,1155.0,,59.27
3592,瑞鼎,106,Q2,3728057.0,,,5959657.0,6502893.0,2764813.0,10023.0,,58.28
3593,力銘,106,Q1,623234.0,,,484049.0,1572559.0,799027.0,150298.0,,5.53
3593,力銘,106,Q2,630544.0,,,543335.0,1659440.0,865755.0,163141.0,,5.59
3593,力銘,106,Q3,656640.0,,,665414.0,1770117.0,958583.0,154894.0,,5.82
3593,力銘,106,Q4,665347.0,,,661076.0,1718256.0,911994.0,140915.0,,5.9
3594,磐儀,106,Q2,1159328.0,,,2082428.0,2448817.0,1050575.0,238914.0,133250.0,18.39
3594,磐儀,106,Q3,1442445.0,,,2082626.0,2869317.0,1025605.0,401267.0,50618.0,22.89
3594,磐儀,106,Q1,1103131.0,,,2046546.0,2422884.0,1054204.0,265549.0,98254.0,17.89
