代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
4129,聯合,106,Y1,1.25974555,107/06/12,106/01/01~106/12/31,股東會確認,1.25974555,0.0,0
4130,健亞,106,Y1,0.8,107/05/30,106/01/01~106/12/31,股東會確認,0.8,0.0,0
4131,浩泰,106,Y1,0.0,107/06/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4133,亞諾法,106,Y1,0.8,107/06/20,106/01/01~106/12/31,股東會確認,0.8,0.0,0
4137,麗豐-KY,106,Y1,6.5658,107/06/05,106/01/01~106/12/31,股東會確認,6.5658,0.0,0
4138,曜亞,106,Y1,3.4,107/06/14,106/01/01~106/12/31,股東會確認,3.4,0.0,0
4139,馬光-KY,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,3814767
4142,國光生,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4147,中裕,106,Y1,0.0,107/06/06,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4148,全宇生技-KY,106,Y1,2.65,107/06/12,106/01/01~106/12/31,股東會確認,2.65,0.0,0
4153,鈺緯,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4154,樂威科-KY,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4155,訊映,106,Y1,1.52,107/05/30,106/01/01~106/12/31,股東會確認,1.52,0.0,2197566
4157,太景*-KY,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4160,訊聯基因,106,Y1,0.40490149,107/06/20,106/01/01~106/12/31,股東會確認,0.40490149,0.0,0
4161,聿新科,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,2421892
4162,智擎,106,Y1,2.0,107/06/12,106/01/01~106/12/31,股東會確認,2.0,0.0,0
4163,鐿鈦,106,Y1,2.3,107/06/21,106/01/01~106/12/31,股東會確認,2.3,0.0,0
4164,承業醫,106,Y1,1.1,107/06/11,106/01/01~106/12/31,股東會確認,1.1,0.0,0
4166,友霖,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4167,松瑞藥,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4168,醣聯,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4171,瑞基,106,Y1,0.0,107/06/08,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4173,久裕,106,Y1,0.3,107/06/12,106/01/01~106/12/31,股東會確認,0.3,0.0,0
4174,浩鼎,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4175,杏一,106,Y1,2.6,107/06/14,106/01/01~106/12/31,股東會確認,2.6,0.0,0
4183,福永生技,106,Y1,0.3,107/06/21,106/01/01~106/12/31,股東會確認,0.3,0.0,0
4188,安克,106,Y1,0.0,107/05/24,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4190,佐登-KY,106,Y1,2.5,107/06/28,106/01/01~106/12/31,股東會確認,2.5,0.0,0
4192,杏國,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4198,欣大健康,106,Y1,0.0,107/05/09,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4205,中華食,106,Y1,3.0,107/06/20,106/01/01~106/12/31,股東會確認,3.0,0.0,0
4207,環泰,106,Y1,0.8,107/06/21,106/01/01~106/12/31,股東會確認,0.8,0.25,4055554
4303,信立,106,Y1,30.0,107/06/22,106/01/01~106/12/31,股東會確認,30.0,25.0,50000000
4304,勝昱,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4305,世坤,106,Y1,2.4,107/06/22,106/01/01~106/12/31,股東會確認,2.4,0.0,0
4306,炎洲,106,Y1,0.6,107/06/26,106/01/01~106/12/31,股東會確認,0.6,0.0,0
4401,東隆興,106,Y1,3.0,107/06/14,106/01/01~106/12/31,股東會確認,3.0,0.0,0
4402,郡都開發,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4406,新昕纖,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4413,飛寶企業,106,Y1,0.0,107/06/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4414,如興,106,Y1,0.0,107/05/17,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4416,三圓,106,Y1,2.0,107/06/05,106/01/01~106/12/31,股東會確認,2.0,0.0,0
4417,金洲,106,Y1,1.8,107/06/08,106/01/01~106/12/31,股東會確認,1.8,0.0,0
4419,皇家美食,106,Y1,0.0,107/05/07,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4420,光明,106,Y1,1.2,107/06/05,106/01/01~106/12/31,股東會確認,1.2,0.0,0
4426,利勤,106,Y1,0.4,107/06/11,106/01/01~106/12/31,股東會確認,0.4,0.6,8411168
4430,耀億,106,Y1,1.0,107/06/11,106/01/01~106/12/31,股東會確認,1.0,0.0,0
4432,銘旺實,106,Y1,0.93,107/06/12,106/01/01~106/12/31,股東會確認,0.93,0.0,0
4433,興采,106,Y1,0.5,107/06/13,106/01/01~106/12/31,股東會確認,0.5,0.0,0
4438,廣越,106,Y1,4.56,107/06/21,106/01/01~106/12/31,股東會確認,4.56,0.0,0
4502,健信,106,Y1,1.25,107/06/20,106/01/01~106/12/31,股東會確認,1.25,0.5,2215183
4503,金雨,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4506,崇友,106,Y1,3.1,107/06/22,106/01/01~106/12/31,股東會確認,3.1,0.0,0
4510,高鋒,106,Y1,0.55,107/06/13,106/01/01~106/12/31,股東會確認,0.55,0.0,0
4513,福裕,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4523,永彰,106,Y1,0.1,107/06/05,106/01/01~106/12/31,股東會確認,0.1,0.0,0
4526,東台,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4527,方方土霖,106,Y1,2.0,107/05/23,106/01/01~106/12/31,股東會確認,2.0,0.0,0
4528,江興鍛,106,Y1,2.2,107/06/13,106/01/01~106/12/31,股東會確認,2.2,0.0,0
4529,淳紳,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4530,宏易,106,Y1,0.0,107/06/08,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4532,瑞智,106,Y1,1.8,107/06/29,106/01/01~106/12/31,股東會確認,1.8,0.0,0
4533,協易機,106,Y1,0.35,107/06/08,106/01/01~106/12/31,股東會確認,0.35,0.0,0
4534,慶騰,106,Y1,0.3,107/06/26,106/01/01~106/12/31,股東會確認,0.3,0.2,1691802
4535,至興,106,Y1,2.15,107/06/21,106/01/01~106/12/31,股東會確認,2.15,0.0,0
4536,拓凱,106,Y1,3.0,107/05/23,106/01/01~106/12/31,股東會確認,3.0,0.0,0
4538,大詠城,106,Y1,1.4,107/06/26,106/01/01~106/12/31,股東會確認,1.4,0.0,0
4540,全球傳動,106,Y1,1.2,107/06/26,106/01/01~106/12/31,股東會確認,1.2,0.0,0
4541,晟田,106,Y1,0.3,107/06/22,106/01/01~106/12/31,股東會確認,0.3,0.0,0
4542,科嶠,106,Y1,1.8,107/06/11,106/01/01~106/12/31,股東會確認,1.8,0.0,0
4543,萬在,106,Y1,0.3,107/05/23,106/01/01~106/12/31,股東會確認,0.3,0.0,0
4545,銘鈺,106,Y1,0.15,107/06/15,106/01/01~106/12/31,股東會確認,0.15,0.0,0
4549,桓達,106,Y1,4.0,107/06/19,106/01/01~106/12/31,股東會確認,4.0,0.0,0
4550,長佳,106,Y1,1.3,107/06/15,106/01/01~106/12/31,股東會確認,1.3,0.0,0
4551,智伸科,106,Y1,6.35,107/06/29,106/01/01~106/12/31,股東會確認,6.35,0.0,0
4552,力達-KY,106,Y1,5.0,107/06/13,106/01/01~106/12/31,股東會確認,5.0,0.0,0
4554,橙的,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4555,氣立,106,Y1,2.0,107/06/21,106/01/01~106/12/31,股東會確認,2.0,0.0,0
4556,旭然,106,Y1,0.36,107/05/29,106/01/01~106/12/31,股東會確認,0.36,0.0,0
4557,永新-KY,106,Y1,5.0,107/06/08,106/01/01~106/12/31,股東會確認,5.0,0.0,0
4558,寶緯,106,Y1,1.0,107/06/29,106/01/01~106/12/31,股東會確認,1.0,0.0,0
4560,強信-KY,106,Y1,2.0,107/06/12,106/01/01~106/12/31,股東會確認,2.0,0.0,0
4561,健椿,106,Y1,0.75,107/06/21,106/01/01~106/12/31,股東會確認,0.75,0.75,3758435
4562,穎漢,106,Y1,2.0,107/06/21,106/01/01~106/12/31,股東會確認,2.0,0.0,0
4563,百德,106,Y1,3.5,107/05/16,106/01/01~106/12/31,股東會確認,3.5,0.0,0
4564,元翎,106,Y1,1.2,107/06/22,106/01/01~106/12/31,股東會確認,1.2,0.0,0
4566,時碩工業,106,Y1,2.39,107/06/26,106/01/01~106/12/31,股東會確認,2.39,0.0,0
4568,科際精密,106,Y1,4.5,107/06/25,106/01/01~106/12/31,股東會確認,4.5,0.0,0
4571,鈞興-KY,106,Y1,1.02,107/05/28,106/01/01~106/12/31,股東會確認,1.02,0.0,0
4572,駐龍,106,Y1,0.5,107/05/09,106/01/01~106/12/31,股東會確認,0.5,0.0,0
4576,大銀微系統,106,Y1,0.14,107/05/08,106/01/01~106/12/31,股東會確認,0.14,0.26,2413486
4580,捷流閥業,106,Y1,2.0,107/06/27,106/01/01~106/12/31,股東會確認,2.0,0.0,0
4581,光隆精密-KY,106,Y1,1.0,107/10/19,106/01/01~106/12/31,股東會確認,1.0,0.0,0
4609,唐鋒,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4702,中美實,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
4706,大恭,106,Y1,1.1,107/06/13,106/01/01~106/12/31,股東會確認,1.1,0.0,0
4707,磐亞,106,Y1,0.1,107/06/12,106/01/01~106/12/31,股東會確認,0.1,0.9,22113560
4711,永純,106,Y1,1.2,107/06/12,106/01/01~106/12/31,股東會確認,1.2,0.0,0
4714,永捷,106,Y1,0.48,107/06/14,106/01/01~106/12/31,股東會確認,0.48,0.0,0
4716,大立,106,Y1,0.15,107/06/13,106/01/01~106/12/31,股東會確認,0.15,0.1,744273
