code,year,quarter,eps,profit,equity,cash_dividend
1595,111,Q1,1.49,68865.0,2504576.0,
1595,111,Y1,,,,2.0
1595,110,Q4,3.93,183309.0,2521409.0,
1595,110,Q3,2.72,127000.0,2458926.0,
1595,110,Q2,1.15,53957.0,2377776.0,
1595,110,Q1,0.42,19834.0,2364077.0,
1595,110,Y1,,,,2.0
1595,109,Q4,0.18,8668.0,2342625.0,
1595,109,Q3,,,2356047.0,
1595,109,Q2,0.46,21520.0,2355065.0,
1595,109,Q1,0.11,5057.0,2398035.0,
1595,109,Y1,,,,0.5
1595,108,Q4,2.06,96546.0,2394621.0,
1595,108,Q3,1.3,61187.0,2362705.0,
1595,108,Q2,1.22,57184.0,2360488.0,
1595,108,Q1,0.19,9095.0,2432037.0,
1595,108,Y1,,,,1.25
1595,107,Q4,4.18,196600.0,2421583.0,
1595,107,Q3,3.31,155782.0,2390937.0,
1595,107,Q2,1.91,90028.0,2326650.0,
1595,107,Q1,0.34,16121.0,2438984.0,
1595,107,Y1,,,,2.5
1595,106,Q4,7.12,296923.0,2387453.0,
1595,106,Q3,2.43,98583.0,1828054.0,
1595,106,Q2,1.79,72790.0,1802008.0,
1595,106,Q1,0.58,23428.0,1811764.0,
1595,106,Y1,,,,4.0
1599,114,Q3,-0.47,-49404.0,1963968.0,
1599,114,Q2,,,1914447.0,
1599,114,Q1,0.04,-3782.0,1979306.0,
1599,113,Q4,1.21,83036.0,2022041.0,
1599,113,Q3,0.94,68334.0,1993530.0,
1599,113,Q2,-0.39,-28468.0,1904886.0,
1599,113,Q1,-0.49,-35940.0,1860682.0,
1599,113,Y1,,,,0.5
1599,112,Q4,-0.06,-4530.0,1909280.0,
1599,112,Q3,0.66,48453.0,1979811.0,
1599,112,Q2,-0.54,-39318.0,1866448.0,
1599,112,Q1,-0.68,-49525.0,1850034.0,
1599,112,Y1,,,,
1599,111,Q4,3.76,274863.0,2017340.0,
1599,111,Q3,3.17,231663.0,1960372.0,
1599,111,Q2,1.94,141614.0,1880330.0,
1599,111,Q1,1.02,74307.0,2039462.0,
1599,111,Y1,,,,1.5
1599,110,Q4,4.72,350196.0,1958715.0,
1599,110,Q3,3.8,279319.0,1888112.0,
1599,110,Q2,2.11,155928.0,1912268.0,
1599,110,Q1,1.08,80250.0,1873464.0,
1599,110,Y1,,,,3.0
1599,109,Q4,3.19,237501.0,1808382.0,
1599,109,Q3,,,1748700.0,
1599,109,Q2,0.64,45578.0,1621592.0,
1599,109,Q1,0.17,12326.0,1628417.0,
1599,109,Y1,,,,2.0410797
1599,108,Q4,1.98,140602.0,1617674.0,
1599,108,Q3,1.74,123392.0,1607880.0,
1599,108,Q2,1.42,83745.0,1568791.0,
1599,108,Q1,0.88,52227.0,1579656.0,
1599,108,Y1,,,,0.5
1599,107,Q4,3.59,215295.0,1511000.0,
1599,107,Q3,2.62,157839.0,1462068.0,
1599,107,Q2,0.13,7720.0,1348409.0,
1599,107,Q1,-0.19,-11248.0,1413448.0,
1599,107,Y1,,,,1.0
1599,106,Q4,2.4,147476.0,1421985.0,
1599,106,Q3,1.29,79272.0,1382754.0,
1599,106,Q2,0.72,37062.0,1327818.0,
1599,106,Q1,0.42,21607.0,1416199.0,
1599,106,Y1,,,,1.0
1742,114,Q3,-0.87,-80998.0,1306405.0,
1742,114,Q2,,,1321932.0,
1742,114,Q1,-0.14,-12829.0,1374452.0,
1742,113,Q4,0.89,82715.0,1388324.0,
1742,113,Q3,1.22,113413.0,1419604.0,
1742,113,Q2,1.53,141803.0,1448831.0,
1742,113,Q1,1.19,110022.0,1416227.0,
1742,113,Y1,,,,
1742,112,Q4,0.41,38302.0,1304509.0,
1742,112,Q3,1.32,122556.0,1392189.0,
1742,112,Q2,0.47,43663.0,1305694.0,
1742,112,Q1,0.27,25382.0,1291422.0,
1742,112,Y1,,,,
1742,111,Q4,-1.34,-123635.0,1264292.0,
1742,111,Q3,0.36,28500.0,1422202.0,
1742,111,Q2,0.58,46093.0,1425859.0,
1742,111,Q1,0.14,10946.0,1413258.0,
1742,111,Y1,,,,
1742,110,Q4,5.16,372958.0,1385949.0,
1742,110,Q3,0.36,25496.0,878983.0,
1742,110,Q2,0.15,10322.0,864120.0,
1742,110,Q1,0.03,2411.0,858486.0,
1742,110,Y1,,,,0.2
1742,109,Q4,-0.09,-6575.0,857752.0,
1742,109,Q3,,,862740.0,
1742,109,Q2,0.21,15015.0,878378.0,
1742,109,Q1,0.02,1187.0,875156.0,
1742,109,Y1,,,,
1742,108,Q4,0.88,53332.0,891575.0,
1742,108,Q3,0.76,43682.0,880881.0,
1742,108,Q2,0.68,36947.0,624987.0,
1742,108,Q1,0.22,12204.0,588915.0,
1742,108,Y1,,,,
1742,107,Q4,-1.93,-100886.0,576759.0,
1742,107,Q3,-1.9,-97977.0,568667.0,
1742,107,Q2,-1.27,-63866.0,602812.0,
1742,107,Q1,-0.34,-15546.0,566840.0,
1742,107,Y1,,,,
1742,106,Q4,0.12,8803.0,572382.0,
1742,106,Q3,0.07,4870.0,566779.0,
1742,106,Q2,0.05,3307.0,565138.0,
1742,106,Q1,0.04,2975.0,564852.0,
1742,106,Y1,,,,
1777,114,Q3,3.81,169729.0,2493608.0,
1777,114,Q2,,,2416241.0,
1777,114,Q1,1.7,75751.0,2399630.0,
1777,113,Q4,8.82,393284.0,2560215.0,
1777,113,Q3,6.77,302008.0,2464020.0,
1777,113,Q2,4.17,185987.0,2347405.0,
1777,113,Q1,1.96,87384.0,2248802.0,
1777,113,Y1,,,,5.3
1777,112,Q4,5.63,251013.0,2317409.0,
1777,112,Q3,5.06,225540.0,2291137.0,
1777,112,Q2,2.98,133063.0,2198610.0,
1777,112,Q1,1.47,65523.0,2131038.0,
1777,112,Y1,,,,3.5
1777,111,Q4,6.62,295288.0,2199297.0,
1777,111,Q3,6.1,271988.0,2170045.0,
1777,111,Q2,2.57,103064.0,1849715.0,
1777,111,Q1,0.85,34242.0,1866697.0,
1777,111,Y1,,,,3.0
1777,110,Q4,3.38,103835.0,1832078.0,
1777,110,Q3,3.41,102423.0,1222467.0,
1777,110,Q2,2.47,74221.0,1314936.0,
1777,110,Q1,1.73,51972.0,1292550.0,
1777,110,Y1,,,,2.15
1777,109,Q4,6.21,186742.0,1240555.0,
1777,109,Q3,,,1206421.0,
1777,109,Q2,3.91,117608.0,1172348.0,
1777,109,Q1,1.56,46890.0,1207145.0,
1777,109,Y1,,,,4.0
1777,108,Q4,5.31,159473.0,1160123.0,
1777,108,Q3,4.27,128492.0,1126080.0,
1777,108,Q2,2.39,71959.0,1071606.0,
1777,108,Q1,1.34,40134.0,1138978.0,
1777,108,Y1,,,,3.5
1777,107,Q4,5.12,153991.0,1098844.0,
1777,107,Q3,3.85,115854.0,1059215.0,
1777,107,Q2,2.89,86863.0,1030224.0,
1777,107,Q1,0.86,25977.0,1021942.0,
1777,107,Y1,,,,3.3
1777,106,Q4,1.99,59778.0,996235.0,
1777,106,Q3,1.52,45583.0,967916.0,
1777,106,Q2,1.19,35656.0,957989.0,
1777,106,Q1,0.09,2679.0,1030220.0,
1777,106,Y1,,,,1.75
1781,114,Q3,-1.12,-52997.0,329430.0,
1781,114,Q2,,,346596.0,
1781,114,Q1,0.12,5627.0,398306.0,
1781,113,Q4,0.51,24239.0,393051.0,
1781,113,Q3,0.36,17031.0,390194.0,
1781,113,Q2,0.07,3186.0,336107.0,
1781,113,Q1,0.3,14288.0,349106.0,
1781,113,Y1,,,,
1781,112,Q4,-0.7,-33229.0,335370.0,
1781,112,Q3,-0.13,-6268.0,363872.0,
1781,112,Q2,-0.63,-29829.0,343308.0,
1781,112,Q1,-0.25,-12044.0,357373.0,
1781,112,Y1,,,,
1781,111,Q4,-0.37,-17548.0,372578.0,
1781,111,Q3,-0.07,-3353.0,383833.0,
1781,111,Q2,-0.23,-11121.0,365153.0,
1781,111,Q1,-0.24,-11458.0,366709.0,
1781,111,Y1,,,,
1781,110,Q4,-1.31,-62341.0,378176.0,
1781,110,Q3,-0.62,-29389.0,410591.0,
1781,110,Q2,-0.15,-7226.0,432065.0,
1781,110,Q1,0.46,21627.0,463819.0,
1781,110,Y1,,,,
1781,109,Q4,4.34,205980.0,440848.0,
1781,109,Q3,,,470480.0,
1781,109,Q2,0.19,8899.0,268826.0,
1781,109,Q1,-0.17,-8028.0,254572.0,
1781,109,Y1,,,,
1781,108,Q4,-1.61,-76439.0,265969.0,
1781,108,Q3,-1.16,-55183.0,289929.0,
1781,108,Q2,-0.85,-40488.0,308248.0,
1781,108,Q1,-0.38,-18230.0,333885.0,
1781,108,Y1,,,,
1781,107,Q4,-0.81,-38458.0,350590.0,
1781,107,Q3,-0.61,-29109.0,360484.0,
1781,107,Q2,-0.49,-23148.0,372447.0,
1781,107,Q1,-0.36,-16953.0,382519.0,
1781,107,Y1,,,,
1781,106,Q4,-1.44,-68046.0,393040.0,
1781,106,Q3,-1.04,-49379.0,409709.0,
1781,106,Q2,-0.86,-41007.0,415305.0,
1781,106,Q1,-0.55,-26232.0,426695.0,
1781,106,Y1,,,,
1784,114,Q3,0.73,-2539.0,2243067.0,
1784,114,Q2,,,2259822.0,
1784,114,Q1,0.3,3284.0,2310647.0,
1784,114,H1,,,,
1784,113,Q4,1.65,69865.0,2395842.0,
1784,113,Q3,1.0,55679.0,2151560.0,
1784,113,Q2,0.82,45679.0,2047541.0,
1784,113,Q1,0.47,23818.0,1772270.0,
1784,113,H1,,,,
1784,113,H2,,,,1.41629441
1784,112,Q4,1.67,81397.0,1722173.0,
1784,112,Q3,1.56,75578.0,1469819.0,
1784,112,Q2,1.16,61451.0,1349605.0,
1784,112,Q1,0.49,26087.0,1316638.0,
1784,112,H1,,,,
1784,112,H2,,,,0.70923784
1784,111,Q4,0.8,53591.0,1324725.0,
1784,111,Q3,0.58,41431.0,1294213.0,
1784,111,Q2,0.25,20552.0,1277773.0,
1784,111,Q1,0.1,12710.0,1327175.0,
1784,111,H1,,,,
1784,111,H2,,,,0.6988441
1784,110,Q4,0.56,32642.0,1315654.0,
1784,110,Q3,0.61,36252.0,1309757.0,
1784,110,Q2,0.5,28263.0,1310572.0,
1784,110,Q1,0.25,11553.0,1294994.0,
1784,110,H1,,,,
1784,110,H2,,,,0.4789064
1784,109,Q4,0.27,1245.0,1289164.0,
1784,109,Q3,,,1286039.0,
1784,109,Q2,0.11,3605.0,1290712.0,
1784,109,Q1,0.11,5409.0,1311246.0,
1784,109,H1,,,,
1784,109,H2,,,,0.18471358
1784,108,Q4,0.14,20826.0,1307254.0,
1784,108,Q3,0.15,20224.0,1307551.0,
1784,108,Q2,0.16,20543.0,1308298.0,
1784,108,Q1,0.18,15504.0,1336280.0,
1784,108,H1,,,,
1784,108,H2,,,,
1784,107,Q4,0.49,37291.0,1340179.0,
1784,107,Q3,0.35,28094.0,1374823.0,
1784,107,Q2,0.27,23815.0,1385838.0,
1784,107,Q1,0.19,17478.0,1393467.0,
1784,107,Y1,,,,0.28155259
1784,106,Q4,-0.13,1658.0,1371616.0,
1784,106,Q3,-0.15,494.0,1371214.0,
1784,106,Q2,-0.09,1271.0,1372879.0,
1784,106,Q1,-0.03,3857.0,1381338.0,
1784,106,Y1,,,,
1785,114,Q3,1.27,748263.0,13712354.0,
1785,114,Q2,,,12909304.0,
1785,114,Q1,0.6,356879.0,14701948.0,
1785,113,Q4,3.21,1900159.0,14287063.0,
1785,113,Q3,2.12,1253704.0,13673042.0,
1785,113,Q2,1.34,797571.0,13158891.0,
1785,113,Q1,0.73,430502.0,13457384.0,
1785,113,Y1,,,,2.0
1785,112,Q4,1.83,1066418.0,12958612.0,
1785,112,Q3,1.73,1006174.0,12943873.0,
1785,112,Q2,1.04,597756.0,12458601.0,
1785,112,Q1,0.27,147187.0,13378551.0,
1785,112,Y1,,,,1.2
1785,111,Q4,2.35,1429021.0,13203479.0,
1785,111,Q3,2.13,1303858.0,13049546.0,
1785,111,Q2,1.24,766782.0,12455643.0,
1785,111,Q1,0.63,386134.0,12959017.0,
1785,111,Y1,,,,1.5
1785,110,Q4,2.15,1308742.0,12437989.0,
1785,110,Q3,1.61,974867.0,12074597.0,
1785,110,Q2,0.99,598987.0,12410939.0,
1785,110,Q1,0.46,270820.0,12118819.0,
1785,110,Y1,,,,1.5
1785,109,Q4,1.69,883675.0,8506283.0,
1785,109,Q3,,,8120367.0,
1785,109,Q2,0.64,324714.0,7809437.0,
1785,109,Q1,0.27,133250.0,8151551.0,
1785,109,Y1,,,,1.2
1785,108,Q4,2.35,1061125.0,7998908.0,
1785,108,Q3,1.04,461988.0,7422130.0,
1785,108,Q2,0.58,256433.0,6156641.0,
1785,108,Q1,0.39,162260.0,5380200.0,
1785,108,Y1,,,,1.0
1785,107,Q4,0.98,413237.0,5169768.0,
1785,107,Q3,1.29,529251.0,5266774.0,
1785,107,Q2,0.84,342285.0,5119271.0,
1785,107,Q1,0.34,135391.0,4788559.0,
1785,107,Y1,,,,0.4
1785,106,Q4,0.33,117360.0,4584212.0,
1785,106,Q3,0.16,64175.0,4026254.0,
1785,106,Q2,0.11,47018.0,3982590.0,
1785,106,Q1,0.0,4772.0,3915250.0,
1785,106,Y1,,,,
1788,114,Q3,6.24,277650.0,2961075.0,
1788,114,Q2,,,2863842.0,
1788,114,Q1,1.9,84573.0,3086998.0,
1788,113,Q4,8.08,359688.0,3001923.0,
1788,113,Q3,6.46,287553.0,2951856.0,
1788,113,Q2,4.61,205142.0,2879582.0,
1788,113,Q1,2.16,96103.0,3081178.0,
1788,113,Y1,,,,7.0
1788,112,Q4,8.01,347984.0,2983868.0,
1788,112,Q3,6.15,265338.0,2905313.0,
1788,112,Q2,4.19,177526.0,2816411.0,
1788,112,Q1,2.11,85298.0,2975074.0,
1788,112,Y1,,,,7.0
1788,111,Q4,9.06,366428.0,2439528.0,
1788,111,Q3,6.95,280675.0,2347755.0,
1788,111,Q2,5.3,213958.0,2279610.0,
1788,111,Q1,2.29,91979.0,2434341.0,
1788,111,Y1,,,,7.0
1788,110,Q4,8.99,348594.0,2303847.0,
1788,110,Q3,6.72,257878.0,2208424.0,
1788,110,Q2,4.58,174210.0,2291256.0,
1788,110,Q1,2.17,81784.0,2155276.0,
1788,110,Y1,,,,7.0
1788,109,Q4,8.72,317294.0,2013130.0,
1788,109,Q3,,,1885951.0,
1788,109,Q2,4.06,146030.0,1714990.0,
1788,109,Q1,1.81,65267.0,1853788.0,
1788,109,Y1,,,,7.0
1788,108,Q4,6.91,245737.0,1784446.0,
1788,108,Q3,4.92,174198.0,1714880.0,
1788,108,Q2,3.47,121800.0,1663001.0,
1788,108,Q1,1.81,63247.0,1704949.0,
1788,108,Y1,,,,6.0
1788,107,Q4,6.96,243449.0,1641010.0,
1788,107,Q3,5.13,179379.0,1580900.0,
1788,107,Q2,3.65,127883.0,1529510.0,
1788,107,Q1,1.7,59365.0,1668016.0,
1788,107,Y1,,,,6.0
1788,106,Q4,7.17,252041.0,1625074.0,
1788,106,Q3,5.09,177322.0,1555800.0,
1788,106,Q2,3.53,122771.0,1501406.0,
1788,106,Q1,1.72,59640.0,1612874.0,
1788,106,Y1,,,,6.0
1796,114,Q3,0.31,13020.0,800388.0,
1796,114,Q2,,,794034.0,
1796,114,Q1,0.16,6471.0,795030.0,
1796,113,Q4,-0.54,-22528.0,788184.0,
1796,113,Q3,-0.62,-25581.0,785181.0,
1796,113,Q2,-0.35,-14340.0,796094.0,
1796,113,Q1,-0.2,-8310.0,801963.0,
1796,113,Y1,,,,
1796,112,Q4,3.01,124621.0,892837.0,
1796,112,Q3,2.68,111138.0,879747.0,
1796,112,Q2,1.86,77278.0,845270.0,
1796,112,Q1,0.73,30469.0,799163.0,
1796,112,Y1,,,,2.0
1796,111,Q4,2.26,93454.0,830771.0,
1796,111,Q3,1.84,75995.0,813637.0,
1796,111,Q2,1.23,50521.0,787994.0,
1796,111,Q1,0.5,20502.0,757906.0,
1796,111,Y1,,,,1.5
1796,110,Q4,1.45,57413.0,747660.0,
1796,110,Q3,1.02,39954.0,729988.0,
1796,110,Q2,0.56,21738.0,711524.0,
1796,110,Q1,0.31,11335.0,691645.0,
1796,110,Y1,,,,1.0
1796,109,Q4,0.16,4529.0,396194.0,
1796,109,Q3,,,389440.0,
1796,109,Q2,-0.2,-5693.0,384824.0,
1796,109,Q1,-0.2,-5695.0,384471.0,
1796,109,Y1,,,,0.08466364
1796,108,Q4,-0.99,-27550.0,389717.0,
1796,108,Q3,-0.57,-15901.0,399932.0,
1796,108,Q2,-0.49,-13539.0,402311.0,
1796,108,Q1,-0.17,-4804.0,422980.0,
1796,108,Y1,,,,
1796,107,Q4,0.38,10315.0,416515.0,
1796,107,Q3,0.17,4637.0,406755.0,
1796,107,Q2,0.12,3231.0,397903.0,
1796,107,Q1,0.02,661.0,422086.0,
1796,107,Y1,,,,0.5
1796,106,Q4,1.13,28233.0,314953.0,
1796,106,Q3,1.02,25563.0,310534.0,
1796,106,Q2,0.66,16563.0,299639.0,
1796,106,Q1,0.17,4166.0,337589.0,
1796,106,Y1,,,,1.0
1799,114,Q3,-0.35,-45282.0,675588.0,
1799,114,Q2,,,658727.0,
1799,114,Q1,-0.01,-1133.0,744665.0,
1799,113,Q4,-0.81,-88444.0,739137.0,
1799,113,Q3,-0.64,-70876.0,747299.0,
1799,113,Q2,-0.59,-76489.0,745193.0,
1799,113,Q1,-0.41,-55718.0,758615.0,
1799,113,Y1,,,,
1799,112,Q4,-1.27,-170165.0,623796.0,
1799,112,Q3,-0.88,-115670.0,662369.0,
1799,112,Q2,-0.64,-79361.0,691339.0,
1799,112,Q1,-0.43,-52646.0,717200.0,
1799,112,Y1,,,,
1799,111,Q4,-1.41,-168394.0,770559.0,
1799,111,Q3,-1.01,-121208.0,824455.0,
1799,111,Q2,-0.55,-94200.0,836875.0,
1799,111,Q1,-0.32,-55497.0,867446.0,
1799,111,Y1,,,,
1799,110,Q4,-0.99,-170509.0,912092.0,
1799,110,Q3,-0.72,-124696.0,958796.0,
1799,110,Q2,-0.4,-67953.0,1015567.0,
1799,110,Q1,0.04,-254.0,762708.0,
1799,110,Y1,,,,
1799,109,Q4,-1.3,-184846.0,763520.0,
1799,109,Q3,,,746726.0,
1799,109,Q2,-0.79,-108177.0,803424.0,
1799,109,Q1,-0.36,-47835.0,667648.0,
1799,109,Y1,,,,
1799,108,Q4,-2.48,-298941.0,696898.0,
1799,108,Q3,-1.68,-203494.0,661665.0,
1799,108,Q2,-1.21,-148891.0,749408.0,
1799,108,Q1,-0.6,-72265.0,826109.0,
1799,108,Y1,,,,
1799,107,Q4,-2.45,-318993.0,793562.0,
1799,107,Q3,-1.52,-174638.0,935895.0,
1799,107,Q2,-1.18,-133673.0,975562.0,
1799,107,Q1,-0.54,-61631.0,1033780.0,
1799,107,Y1,,,,
1799,106,Q4,-3.5,-327528.0,1102625.0,
1799,106,Q3,-2.62,-243062.0,921737.0,
1799,106,Q2,-1.71,-156893.0,1006050.0,
1799,106,Q1,-0.94,-86516.0,1069892.0,
1799,106,Y1,,,,
1813,114,Q3,-0.93,-46695.0,670807.0,
1813,114,Q2,,,668833.0,
1813,114,Q1,0.01,-1344.0,705586.0,
1813,113,Q4,-0.63,-42698.0,705684.0,
1813,113,Q3,-0.04,-12352.0,737426.0,
1813,113,Q2,0.17,1057.0,748171.0,
1813,113,Q1,0.41,16355.0,786751.0,
1813,113,Y1,,,,
1813,112,Q4,0.24,-4350.0,770858.0,
1813,112,Q3,0.66,18900.0,818851.0,
1813,112,Q2,0.32,8573.0,808006.0,
1813,112,Q1,0.08,947.0,799440.0,
1813,112,Y1,,,,0.5
1813,111,Q4,0.14,-9788.0,821735.0,
1813,111,Q3,0.97,33764.0,858151.0,
1813,111,Q2,0.56,17794.0,838180.0,
1813,111,Q1,0.32,11632.0,852389.0,
1813,111,Y1,,,,0.5
1813,110,Q4,-0.28,-25230.0,837875.0,
1813,110,Q3,0.07,-2188.0,866237.0,
1813,110,Q2,0.09,1943.0,870482.0,
1813,110,Q1,0.24,11055.0,882178.0,
1813,110,Y1,,,,0.5
1813,109,Q4,0.0,403.0,883801.0,
1813,109,Q3,,,877437.0,
1813,109,Q2,-0.02,-6931.0,878000.0,
1813,109,Q1,0.3,12961.0,946355.0,
1813,109,Y1,,,,
1813,108,Q4,1.05,38640.0,932550.0,
1813,108,Q3,1.22,50691.0,948647.0,
1813,108,Q2,0.9,36562.0,934728.0,
1813,108,Q1,0.44,17343.0,1036054.0,
1813,108,Y1,,,,1.0
1813,107,Q4,1.37,43625.0,1017498.0,
1813,107,Q3,1.12,37672.0,1009963.0,
1813,107,Q2,0.94,34573.0,1005842.0,
1813,107,Q1,0.18,3007.0,1012785.0,
1813,107,Y1,,,,2.0
1813,106,Q4,0.05,-19702.0,1010783.0,
1813,106,Q3,0.25,-960.0,1034996.0,
1813,106,Q2,0.18,786.0,1037998.0,
1813,106,Q1,-0.03,-5699.0,1077730.0,
1813,106,Y1,,,,1.0
1815,114,Q3,0.81,420682.0,8007135.0,
1815,114,Q2,,,7644293.0,
1815,114,Q1,0.33,171325.0,7973565.0,
1815,113,Q4,0.13,62886.0,7751508.0,
1815,113,Q3,-0.17,-76606.0,6654864.0,
1815,113,Q2,-0.14,-63653.0,6693168.0,
1815,113,Q1,-0.13,-61274.0,6653178.0,
1815,113,Y1,,,,
1815,112,Q4,-1.44,-651195.0,6590275.0,
1815,112,Q3,-0.65,-290724.0,6895504.0,
1815,112,Q2,-0.42,-183776.0,6973778.0,
1815,112,Q1,-0.07,-31781.0,7246333.0,
1815,112,Y1,,,,
1815,111,Q4,0.07,31523.0,7394624.0,
1815,111,Q3,0.26,113124.0,7576866.0,
1815,111,Q2,0.14,58181.0,7245784.0,
1815,111,Q1,0.13,57502.0,7560972.0,
1815,111,Y1,,,,0.1
1815,110,Q4,1.43,601349.0,7448714.0,
1815,110,Q3,1.03,431366.0,7186442.0,
1815,110,Q2,0.42,174666.0,6840672.0,
1815,110,Q1,0.01,6105.0,6694679.0,
1815,110,Y1,,,,0.6
1815,109,Q4,-1.17,-479074.0,6619089.0,
1815,109,Q3,,,6677143.0,
1815,109,Q2,-0.89,-364804.0,6729360.0,
1815,109,Q1,-0.38,-157840.0,6646682.0,
1815,109,Y1,,,,
1815,108,Q4,-0.24,-99905.0,6983692.0,
1815,108,Q3,-0.13,-52996.0,7028712.0,
1815,108,Q2,0.1,40090.0,7162212.0,
1815,108,Q1,0.15,62451.0,7419945.0,
1815,108,Y1,,,,
1815,107,Q4,0.97,408936.0,7356459.0,
1815,107,Q3,0.9,381261.0,7438606.0,
1815,107,Q2,0.6,252890.0,7301214.0,
1815,107,Q1,0.34,141193.0,7456042.0,
1815,107,Y1,,,,0.5
1815,106,Q4,1.16,486486.0,7524796.0,
1815,106,Q3,1.16,487282.0,7466277.0,
1815,106,Q2,0.68,282962.0,7228275.0,
1815,106,Q1,0.25,104153.0,7254774.0,
1815,106,Y1,,,,0.65
2035,114,Q3,-3.6,-1258304.0,2562282.0,
2035,114,Q2,,,2930183.0,
2035,114,Q1,-1.22,-426922.0,3401933.0,
2035,113,Q4,-2.2,-771737.0,3826603.0,
2035,113,Q3,-1.28,-446438.0,4154994.0,
2035,113,Q2,-0.56,-195979.0,4409321.0,
2035,113,Q1,-0.52,-181067.0,4425384.0,
2035,113,Y1,,,,
2035,112,Q4,-3.22,-1125320.0,4611875.0,
2035,112,Q3,-1.91,-670244.0,5034380.0,
2035,112,Q2,-1.37,-478693.0,5236088.0,
2035,112,Q1,0.03,9642.0,5723685.0,
2035,112,Y1,,,,
2035,111,Q4,-0.64,-224948.0,5712668.0,
2035,111,Q3,-0.33,-114143.0,5702183.0,
2035,111,Q2,0.93,326859.0,6148608.0,
2035,111,Q1,0.83,289886.0,6135135.0,
2035,111,Y1,,,,
2035,110,Q4,4.53,1586250.0,5833458.0,
2035,110,Q3,3.15,1103311.0,5345295.0,
2035,110,Q2,1.01,351910.0,4599915.0,
2035,110,Q1,0.16,55885.0,4275223.0,
2035,110,Y1,,,,
2035,109,Q4,-1.9,-665673.0,4216555.0,
2035,109,Q3,,,4234600.0,
2035,109,Q2,-1.77,-620444.0,4181006.0,
2035,109,Q1,-1.51,-528117.0,4266117.0,
2035,109,Y1,,,,
2035,108,Q4,0.04,14953.0,4807284.0,
2035,108,Q3,1.72,600516.0,5350258.0,
2035,108,Q2,-0.31,-107938.0,4643139.0,
2035,108,Q1,0.43,151189.0,4901716.0,
2035,108,Y1,,,,
2035,107,Q4,-4.12,-1441675.0,4742848.0,
2035,107,Q3,-2.12,-743657.0,5420626.0,
2035,107,Q2,-0.7,-244882.0,5913410.0,
2035,107,Q1,-0.47,-165885.0,5991408.0,
2035,107,Y1,,,,
2035,106,Q4,0.69,243225.0,6159825.0,
2035,106,Q3,0.78,271891.0,6256492.0,
2035,106,Q2,0.75,262190.0,6254044.0,
2035,106,Q1,0.94,327324.0,6317380.0,
2035,106,Y1,,,,
2061,114,Q3,-1.08,-62071.0,598931.0,
2061,114,Q2,,,592877.0,
2061,114,Q1,-0.11,-6231.0,666048.0,
2061,113,Q4,-0.3,-14683.0,668702.0,
2061,113,Q3,0.24,11199.0,506154.0,
2061,113,Q2,0.64,30132.0,516314.0,
2061,113,Q1,0.03,1298.0,485918.0,
2061,112,Q4,-0.54,-25395.0,481341.0,
2061,112,Q3,-0.02,-1111.0,509287.0,
2061,112,Q2,-0.26,-12345.0,489618.0,
2061,112,Q1,0.12,5587.0,504958.0,
2061,111,Q4,-1.57,-72981.0,498201.0,
2061,111,Q3,-0.66,-30569.0,543649.0,
2061,111,Q2,-0.3,-13799.0,553604.0,
2061,111,Q1,0.23,10849.0,629267.0,
2061,110,Q4,2.37,108839.0,586921.0,1.0
2061,110,Q3,2.17,99763.0,575376.0,
2061,110,Q2,2.09,95892.0,560169.0,
2061,110,Q1,1.49,68241.0,534598.0,
2061,109,Q4,0.1,5504.0,468227.0,
2061,109,Q3,,,573962.0,
2061,109,Q2,-0.2,-11306.0,559541.0,
2061,109,Q1,-0.26,-15154.0,557622.0,
2061,109,Y1,,,,
2061,108,Q4,-0.18,-10187.0,573688.0,
2061,108,Q3,-0.17,-9644.0,575100.0,
2061,108,Q2,0.02,1121.0,595928.0,
2061,108,Q1,0.02,931.0,596712.0,
2061,108,Y1,,,,
2061,107,Q4,-0.32,-19179.0,597974.0,
2061,107,Q3,-0.1,-6387.0,613237.0,
2061,107,Q2,0.22,13832.0,670086.0,
2061,107,Q1,0.14,8568.0,665706.0,
2061,107,Y1,,,,
2061,106,Q4,0.5,30754.0,656007.0,
2061,106,Q3,0.32,20121.0,645268.0,
2061,106,Q2,0.11,7058.0,631695.0,
2061,106,Q1,0.24,14828.0,638888.0,
2061,106,Y1,,,,
2063,114,Q3,1.27,60978.0,915485.0,
2063,114,Q2,,,928939.0,
2063,114,Q1,0.54,25871.0,986508.0,
2063,113,Q4,1.93,95950.0,1112213.0,2.0
2063,113,Q3,1.46,72569.0,1102002.0,
2063,113,Q2,1.34,66682.0,1086808.0,
2063,113,Q1,0.83,41249.0,1047415.0,
2063,112,Q4,4.95,245494.0,1076901.0,1.5
2063,112,Q3,4.26,211208.0,1108741.0,3.0
2063,112,Q2,2.56,126829.0,1022909.0,
2063,112,Q1,0.88,43552.0,940609.0,
2063,111,Q4,4.91,233347.0,971270.0,1.5
2063,111,Q3,4.23,198394.0,1010012.0,1.5
2063,111,Q2,2.74,124478.0,923108.0,
2063,111,Q1,0.91,41017.0,722181.0,
2063,110,Q4,3.31,149161.0,769770.0,2.0
2063,110,Q3,2.74,123202.0,789277.0,1.0
2063,110,Q2,1.68,75451.0,741828.0,
2063,110,Q1,0.81,36667.0,703363.0,
2063,109,Q4,2.37,106697.0,757052.0,2.0
