出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額,<html>
114/10/28,111,4,3548,兆利,1148762.00,-199359.00,-119009.00,122730.00,953124.00,1887924.00,2841048.00,
114/10/28,111,4,3551,世禾,700420.00,-537236.00,-70282.00,9803.00,102705.00,919878.00,1022583.00,
114/10/28,111,4,3552,同致,605138.00,-436359.00,-415002.00,108935.00,-137288.00,1045434.00,908146.00,
114/10/28,111,4,3555,博士旺,44505.00,2447.00,-95570.00,396.00,-48222.00,87026.00,38804.00,
114/10/28,111,4,3556,禾瑞亞,144929.00,-61034.00,-325518.00,2171.00,-239452.00,760452.00,521000.00,
114/10/28,111,4,3558,神準,2459571.00,-679369.00,859125.00,23052.00,2662379.00,1759738.00,4422117.00,
114/10/28,111,4,3564,其陽,305371.00,-73031.00,-46291.00,5027.00,191076.00,163526.00,354602.00,
114/10/28,111,4,3567,逸昌,182336.00,2713.00,-147990.00,-8.00,37051.00,63592.00,100643.00,
114/10/28,111,4,3570,大塚,193790.00,-13144.00,-118891.00,2507.00,64262.00,459608.00,523870.00,
114/10/28,111,4,3577,泓格,123356.00,-136187.00,-52705.00,1972.00,-63564.00,150742.00,87178.00,
114/10/28,111,4,3580,友威科,580040.00,-594783.00,163022.00,513.00,148792.00,275852.00,424644.00,
114/10/28,111,4,3581,博磊,140036.00,-113462.00,14109.00,17408.00,58091.00,533041.00,591132.00,
114/10/28,111,4,3587,閎康,1298324.00,-1799560.00,441398.00,25694.00,-34144.00,1686177.00,1652033.00,
114/10/28,111,4,3594,磐儀,237195.00,-216323.00,162762.00,-40479.00,143155.00,344147.00,487302.00,
114/10/28,111,4,3597,映興,75764.00,-13110.00,-423.00,19317.00,81548.00,211721.00,293269.00,
114/10/28,111,4,3609,三一東林,-239169.00,-98455.00,355179.00,1621.00,19176.00,272784.00,291960.00,
114/10/28,111,4,3611,鼎翰,652129.00,-200194.00,-558626.00,48858.00,-57833.00,1199879.00,1142046.00,
114/10/28,111,4,3615,安可,199951.00,-105629.00,88303.00,850.00,183475.00,827273.00,1010748.00,
114/10/28,111,4,3623,富晶通,-21330.00,9368.00,-18136.00,--,-30098.00,114490.00,84392.00,
114/10/28,111,4,3624,光頡,603735.00,-163160.00,-385462.00,-3668.00,51445.00,777171.00,828616.00,
114/10/28,111,4,3625,西勝,-304706.00,-54291.00,421813.00,13595.00,76411.00,135617.00,212028.00,
114/10/28,111,4,3628,盈正,195114.00,-100632.00,-132006.00,27749.00,-9775.00,268948.00,259173.00,
114/10/28,111,4,3629,地心引力,-72185.00,-14131.00,-10736.00,7317.00,-89735.00,257899.00,168164.00,
114/10/28,111,4,3630,新鉅科,95843.00,-251011.00,272347.00,24012.00,141191.00,1106653.00,1247844.00,
114/10/28,111,4,3631,晟楠,-76731.00,-269717.00,112906.00,28547.00,-204995.00,614556.00,409561.00,
114/10/28,111,4,3632,研勤,-5502.00,769.00,6975.00,25.00,2267.00,72887.00,75154.00,
114/10/28,111,4,3646,艾恩特,135683.00,-33807.00,-76573.00,12405.00,37708.00,174677.00,212385.00,
114/10/28,111,4,3663,鑫科,108164.00,-19835.00,-1401.00,395.00,87323.00,113592.00,200915.00,
114/10/28,111,4,3664,安瑞-KY,-247244.00,140510.00,-14174.00,18511.00,-102397.00,202800.00,100403.00,
114/10/28,111,4,3666,光耀,162897.00,-348221.00,-302501.00,1931.00,-485894.00,713066.00,227172.00,
114/10/28,111,4,3672,康聯訊,73246.00,-13589.00,-38914.00,-1877.00,18866.00,196685.00,215551.00,
114/10/28,111,4,3675,德微,624611.00,-206628.00,-260410.00,859.00,158432.00,334633.00,493065.00,
114/10/28,111,4,3680,家登,852894.00,-1220234.00,930394.00,105.00,563159.00,1707329.00,2270488.00,
114/10/28,111,4,3684,榮昌,217216.00,-26541.00,-124980.00,2360.00,68055.00,80526.00,148581.00,
114/10/28,111,4,3685,元創精密,54986.00,-242807.00,257740.00,3281.00,73200.00,217082.00,290282.00,
114/10/28,111,4,3687,歐買尬,-173514.00,-2296476.00,2398764.00,1228.00,-69998.00,1254975.00,1184977.00,
114/10/28,111,4,3689,湧德,829441.00,-257069.00,-624546.00,76638.00,24464.00,356284.00,380748.00,
114/10/28,111,4,3691,碩禾,522221.00,-1253572.00,617127.00,116579.00,2355.00,2779141.00,2781496.00,
114/10/28,111,4,3693,營邦,-56461.00,-44199.00,402722.00,30412.00,332474.00,268380.00,600854.00,
114/10/28,111,4,3707,漢磊,1724945.00,-752378.00,1360285.00,-5.00,2332847.00,2401367.00,4734214.00,
114/10/28,111,4,3709,鑫聯大投控,-2064160.00,-207429.00,2122311.00,105475.00,-43803.00,1600601.00,1556798.00,
114/10/28,111,4,3710,連展投控,63789.00,-152073.00,456954.00,26462.00,395132.00,508194.00,903326.00,
114/10/28,111,4,3713,新晶投控,-451644.00,-121215.00,547255.00,--,-25604.00,251026.00,225422.00,
114/10/28,111,4,4102,永日,93523.00,16798.00,-44342.00,--,65979.00,78200.00,144179.00,
114/10/28,111,4,4105,東洋,1235759.00,-133136.00,-1103401.00,135849.00,135071.00,2222253.00,2357324.00,
114/10/28,111,4,4107,邦特,644579.00,-579830.00,68767.00,11170.00,144686.00,872610.00,1017296.00,
114/10/28,111,4,4109,加捷生醫,-8568.00,-35227.00,-3727.00,781.00,-46741.00,172275.00,125534.00,
114/10/28,111,4,4111,濟生,214856.00,63242.00,-74880.00,766.00,203984.00,252270.00,456254.00,
114/10/28,111,4,4113,聯上,-1496814.00,-70794.00,1312917.00,--,-254691.00,466100.00,211409.00,
114/10/28,111,4,4114,健喬,630247.00,-69334.00,-347945.00,6516.00,219484.00,868166.00,1087650.00,
114/10/28,111,4,4116,明基醫,378770.00,-103992.00,2433.00,200.00,277411.00,369850.00,647261.00,
114/10/28,111,4,4120,友華,-218750.00,-611564.00,428313.00,243721.00,-158280.00,1959301.00,1801021.00,
114/10/28,111,4,4121,優盛,434206.00,-137203.00,-396218.00,1470.00,-97745.00,608455.00,510710.00,
114/10/28,111,4,4123,晟德,-189878.00,5179887.00,-4460731.00,0.00,529278.00,267460.00,796738.00,
114/10/28,111,4,4126,太醫,431662.00,-26311.00,-564335.00,31998.00,-126986.00,815275.00,688289.00,
114/10/28,111,4,4127,天良,21880.00,-1210.00,-31298.00,--,-10628.00,118469.00,107841.00,
114/10/28,111,4,4128,中天,141566.00,334558.00,-67119.00,-2643.00,406362.00,725708.00,1132070.00,
114/10/28,111,4,4129,聯合,356840.00,-380353.00,-231079.00,13966.00,-240626.00,638683.00,398057.00,
114/10/28,111,4,4130,健亞,1510.00,-5747.00,-39.00,--,-4276.00,198441.00,194165.00,
114/10/28,111,4,4131,浩泰,-2689.00,5511.00,27062.00,--,29884.00,10373.00,40257.00,
114/10/28,111,4,4138,曜亞,276929.00,-251283.00,-186862.00,26971.00,-134245.00,813371.00,679126.00,
114/10/28,111,4,4139,馬光-KY,189875.00,-138595.00,-78858.00,34126.00,6548.00,85243.00,91791.00,
114/10/28,111,4,4147,中裕,-605210.00,106115.00,208382.00,13205.00,-277508.00,551618.00,274110.00,
114/10/28,111,4,4153,鈺緯,73187.00,-5046.00,-22036.00,986.00,47091.00,299275.00,346366.00,
114/10/28,111,4,4154,樂威科-KY,-7465.00,-104514.00,101169.00,8760.00,-2050.00,198544.00,196494.00,
114/10/28,111,4,4157,太景*-KY,-21269.00,-84953.00,-15841.00,241.00,-121822.00,364931.00,243109.00,
114/10/28,111,4,4160,訊聯基因,51808.00,-71521.00,-7799.00,-320.00,-27832.00,85278.00,57446.00,
114/10/28,111,4,4161,聿新科,55057.00,187142.00,-35561.00,12.00,206650.00,103883.00,310533.00,
114/10/28,111,4,4162,智擎,202013.00,-188115.00,-395707.00,0.00,-381809.00,2150668.00,1768859.00,
114/10/28,111,4,4163,鐿鈦,426290.00,-335398.00,192221.00,56479.00,339592.00,772557.00,1112149.00,
114/10/28,111,4,4166,友霖,11384.00,-29085.00,-36794.00,1.00,-54494.00,130924.00,76430.00,
114/10/28,111,4,4167,松瑞藥,581772.00,20292.00,-7484.00,--,594580.00,491413.00,1085993.00,
114/10/28,111,4,4168,醣聯,-167548.00,-399574.00,524242.00,--,-42880.00,125067.00,82187.00,
114/10/28,111,4,4171,瑞基,357633.00,-48011.00,-228283.00,3841.00,85180.00,663434.00,748614.00,
114/10/28,111,4,4173,久裕,139226.00,48759.00,-77512.00,--,110473.00,580253.00,690726.00,
114/10/28,111,4,4174,浩鼎,-1619702.00,-169886.00,4009985.00,8526.00,2228923.00,2512186.00,4741109.00,
114/10/28,111,4,4175,杏一,1069680.00,-221488.00,-611301.00,8887.00,245778.00,758684.00,1004462.00,
114/10/28,111,4,4183,福永生技,4998.00,-14918.00,-22591.00,7747.00,-24764.00,203422.00,178658.00,
114/10/28,111,4,4188,安克,-34193.00,27140.00,-4416.00,--,-11469.00,58513.00,47044.00,
114/10/28,111,4,4192,杏國,-209612.00,-1031.00,-73212.00,30.00,-283825.00,552970.00,269145.00,
114/10/28,111,4,4198,欣大健康,-72905.00,-82250.00,149971.00,-4369.00,-9553.00,121877.00,112324.00,
114/10/28,111,4,4205,中華食,352211.00,-195907.00,-262302.00,--,-105998.00,1118564.00,1012566.00,
114/10/28,111,4,4207,環泰,6451.00,-418614.00,45077.00,26329.00,-340757.00,908233.00,567476.00,
114/10/28,111,4,4303,信立,61949.00,-205803.00,209794.00,--,65940.00,23498.00,89438.00,
114/10/28,111,4,4304,勝昱,-155868.00,-755.00,154423.00,-535.00,-2735.00,50642.00,47907.00,
114/10/28,111,4,4305,世坤,256691.00,-314739.00,-102373.00,--,-160421.00,463291.00,302870.00,
114/10/28,111,4,4401,東隆興,541713.00,-528840.00,-29107.00,14065.00,-2169.00,638294.00,636125.00,
114/10/28,111,4,4402,郡都開發,25828.00,24156.00,-50911.00,--,-927.00,21226.00,20299.00,
114/10/28,111,4,4406,新昕纖,60823.00,-17923.00,-47000.00,0.00,-4100.00,85260.00,81160.00,
114/10/28,111,4,4413,飛寶企業,176553.00,-35547.00,-4108.00,--,136898.00,38945.00,175843.00,
114/10/28,111,4,4416,三圓,-1673872.00,27391.00,2390450.00,--,743969.00,341337.00,1085306.00,
114/10/28,111,4,4417,金洲,331380.00,-187885.00,-132759.00,80979.00,91715.00,538994.00,630709.00,
114/10/28,111,4,4419,皇家美食,26475.00,-7003.00,-17555.00,--,1917.00,48398.00,50315.00,
114/10/28,111,4,4420,光明,57864.00,-131235.00,-8500.00,--,-81871.00,134282.00,52411.00,
114/10/28,111,4,4430,耀億,335908.00,-125349.00,-287069.00,-16860.00,-93370.00,458205.00,364835.00,
114/10/28,111,4,4432,銘旺實,313494.00,-38764.00,10338.00,1744.00,286812.00,306230.00,593042.00,
114/10/28,111,4,4433,興采,379798.00,-900615.00,508386.00,11625.00,-806.00,671536.00,670730.00,
114/10/28,111,4,4442,竣邦-KY,67025.00,22366.00,-35086.00,4592.00,58897.00,163244.00,222141.00,
114/10/28,111,4,4502,健信,-36351.00,-93569.00,134709.00,-656.00,4133.00,258559.00,262692.00,
114/10/28,111,4,4503,金雨,-22974.00,81780.00,51728.00,2584.00,113118.00,57344.00,170462.00,
114/10/28,111,4,4506,崇友,838367.00,196719.00,-578123.00,-70025.00,386938.00,1902682.00,2289620.00,
114/10/28,111,4,4510,高鋒,170777.00,-13879.00,-121823.00,1918.00,36993.00,408979.00,445972.00,
114/10/28,111,4,4513,福裕,-88824.00,-19162.00,89193.00,54217.00,35424.00,304853.00,340277.00,
114/10/28,111,4,4523,永彰,-91506.00,72559.00,39095.00,-2275.00,17873.00,140491.00,158364.00,
114/10/28,111,4,4527,方方土霖,85470.00,-71598.00,-153552.00,3914.00,-135766.00,538968.00,403202.00,
114/10/28,111,4,4528,江興鍛,218874.00,-294633.00,-149496.00,6319.00,-218936.00,981625.00,762689.00,
114/10/28,111,4,4529,淳紳,-28310.00,312515.00,-273969.00,-1453.00,8783.00,29327.00,38110.00,
114/10/28,111,4,4530,宏易,21846.00,-48082.00,3409.00,--,-22827.00,100613.00,77786.00,
114/10/28,111,4,4533,協易機,-57991.00,213020.00,-190868.00,133981.00,98142.00,2330138.00,2428280.00,
114/10/28,111,4,4534,慶騰,152556.00,-61575.00,-69682.00,6219.00,27518.00,317233.00,344751.00,
114/10/28,111,4,4535,至興,413553.00,-292270.00,-164343.00,19862.00,-23198.00,898053.00,874855.00,
114/10/28,111,4,4538,大詠城,121590.00,-65853.00,125904.00,-2711.00,178930.00,26464.00,205394.00,
114/10/28,111,4,4541,晟田,389071.00,-405160.00,-109758.00,--,-125847.00,443036.00,317189.00,
114/10/28,111,4,4542,科嶠,125645.00,-174916.00,87289.00,3600.00,41618.00,298869.00,340487.00,
114/10/28,111,4,4543,萬在,324023.00,167584.00,11200.00,-775.00,502032.00,206558.00,708590.00,
114/10/28,111,4,4549,桓達,292511.00,-24748.00,-205595.00,20648.00,82816.00,550448.00,633264.00,
114/10/28,111,4,4550,長佳,206453.00,-30485.00,-151224.00,200.00,24944.00,284731.00,309675.00,
114/10/28,111,4,4554,橙的,3275.00,-37979.00,-71227.00,-1405.00,-107336.00,361393.00,254057.00,
114/10/28,111,4,4556,旭然,86541.00,-45344.00,-57062.00,39393.00,23528.00,336145.00,359673.00,
114/10/28,111,4,4558,寶緯,110162.00,-136835.00,-6940.00,--,-33613.00,156411.00,122798.00,
114/10/28,111,4,4561,健椿,203689.00,-69424.00,-37841.00,--,96424.00,410727.00,507151.00,
114/10/28,111,4,4563,百德,174613.00,-7062.00,-155654.00,19214.00,31111.00,869038.00,900149.00,
114/10/28,111,4,4568,科際精密,268851.00,-89086.00,-124777.00,24681.00,79669.00,584995.00,664664.00,
114/10/28,111,4,4577,達航科技,384674.00,-254224.00,-88919.00,3293.00,44824.00,134979.00,179803.00,
114/10/28,111,4,4580,捷流閥業,183246.00,-292995.00,119723.00,1645.00,11619.00,650033.00,661652.00,
114/10/28,111,4,4584,君帆,197475.00,-71119.00,-18685.00,6158.00,113829.00,321194.00,435023.00,
114/10/28,111,4,4609,唐鋒,150735.00,4196.00,-10861.00,1461.00,145531.00,192229.00,337760.00,
114/10/28,111,4,4702,中美實,234637.00,-32482.00,-40593.00,-7062.00,154500.00,85687.00,240187.00,
114/10/28,111,4,4706,大恭,116060.00,-191758.00,-71127.00,3929.00,-142896.00,353277.00,210381.00,
114/10/28,111,4,4707,磐亞,406178.00,-58776.00,-320909.00,--,26493.00,516151.00,542644.00,
114/10/28,111,4,4711,永純,117631.00,-11676.00,-121588.00,--,-15633.00,353700.00,338067.00,
114/10/28,111,4,4714,永捷,-814433.00,-314130.00,1075965.00,34.00,-52564.00,497134.00,444570.00,
114/10/28,111,4,4716,大立,-193083.00,12864.00,46665.00,-311.00,-133865.00,391290.00,257425.00,
114/10/28,111,4,4721,美琪瑪,355347.00,-63950.00,-373353.00,15843.00,-66113.00,432593.00,366480.00,
114/10/28,111,4,4726,永昕,-150185.00,-745243.00,1931866.00,--,1036438.00,286927.00,1323365.00,
114/10/28,111,4,4728,雙美,644568.00,-376619.00,-281206.00,8.00,-13249.00,602549.00,589300.00,
114/10/28,111,4,4729,熒茂,284321.00,65354.00,-552386.00,79203.00,-123508.00,451283.00,327775.00,
114/10/28,111,4,4735,豪展,490499.00,-75084.00,-318954.00,5062.00,101523.00,292929.00,394452.00,
114/10/28,111,4,4741,泓瀚,103460.00,-2835.00,-53380.00,1385.00,48630.00,230283.00,278913.00,
114/10/28,111,4,4743,合一,-881001.00,5735919.00,451869.00,15440.00,5322227.00,332958.00,5655185.00,
114/10/28,111,4,4744,皇將,153318.00,-12054.00,20618.00,17777.00,179659.00,724263.00,903922.00,
114/10/28,111,4,4745,合富-KY,-267591.00,-270996.00,1066076.00,13217.00,540706.00,842684.00,1383390.00,
114/10/28,111,4,4747,強生製藥,89685.00,-59920.00,-63527.00,--,-33762.00,202233.00,168471.00,
114/10/28,111,4,4749,新應材,410476.00,-318633.00,-162978.00,7670.00,-63465.00,720693.00,657228.00,
114/10/28,111,4,4754,國碳科,40134.00,-363.00,-33799.00,3594.00,9566.00,127169.00,136735.00,
114/10/28,111,4,4760,勤凱科技,433421.00,-51621.00,-453796.00,-23.00,-72019.00,275613.00,203594.00,
114/10/28,111,4,4767,誠泰科技,4406.00,18183.00,-38769.00,2470.00,-13710.00,302102.00,288392.00,
114/10/28,111,4,4768,晶呈科技,337828.00,-266989.00,85913.00,827.00,157579.00,264340.00,421919.00,
114/10/28,111,4,4772,台特化,301036.00,-93883.00,-150337.00,--,56816.00,57784.00,114600.00,
114/10/28,111,4,4804,大略-KY,96415.00,3989.00,-100862.00,4474.00,4016.00,12332.00,16348.00,
114/10/28,111,4,4806,桂田文創,-53172.00,-4420.00,51368.00,15.00,-6209.00,9937.00,3728.00,
114/10/28,111,4,4903,聯光通,24756.00,26073.00,-72418.00,--,-21589.00,148605.00,127016.00,
114/10/28,111,4,4905,台聯電,-3517.00,-103054.00,-77152.00,241.00,-183482.00,1038731.00,855249.00,
114/10/28,111,4,4907,富宇,-2166660.00,-4936.00,2024297.00,--,-147299.00,350676.00,203377.00,
114/10/28,111,4,4908,前鼎,289468.00,-419738.00,-141049.00,--,-271319.00,689936.00,418617.00,
114/10/28,111,4,4909,新復興,-46891.00,59293.00,-100000.00,44295.00,-43303.00,748497.00,705194.00,
114/10/28,111,4,4911,德英,99963.00,2505.00,--,--,102468.00,12280.00,114748.00,
114/10/28,111,4,4923,力士,93684.00,-72561.00,66223.00,-30.00,87316.00,252631.00,339947.00,
114/10/28,111,4,4924,欣厚-KY,72810.00,-141480.00,62262.00,3326.00,-3082.00,48475.00,45393.00,
114/10/28,111,4,4931,新盛力,366948.00,-37965.00,105447.00,8150.00,442580.00,203991.00,646571.00,
114/10/28,111,4,4933,友輝,417364.00,-20812.00,-296633.00,92733.00,192652.00,1895730.00,2088382.00,
114/10/28,111,4,4939,亞電,282157.00,-155258.00,-113489.00,18620.00,32030.00,704016.00,736046.00,
114/10/28,111,4,4946,辣椒,-55510.00,-2964.00,44029.00,359.00,-14086.00,93618.00,79532.00,
114/10/28,111,4,4950,金耘國際,113625.00,-31632.00,-15820.00,-806.00,65367.00,104236.00,169603.00,
114/10/28,111,4,4951,精拓科,172024.00,-30205.00,56461.00,497.00,198777.00,218790.00,417567.00,
114/10/28,111,4,4953,緯軟,565813.00,-27199.00,-256524.00,25480.00,307570.00,877245.00,1184815.00,
114/10/28,111,4,4966,譜瑞-KY,2543048.00,-2757978.00,-3244430.00,1233001.00,-2226359.00,9201743.00,6975384.00,
114/10/28,111,4,4971,IET-KY,248116.00,-347663.00,-55653.00,17685.00,-137515.00,253811.00,116296.00,
114/10/28,111,4,4972,湯石照明,190488.00,-89294.00,-87688.00,4035.00,17541.00,344436.00,361977.00,
114/10/28,111,4,4973,廣穎電通,327554.00,-57101.00,-258544.00,16755.00,28664.00,423551.00,452215.00,
114/10/28,111,4,4974,亞泰,619159.00,-17572.00,-325445.00,123147.00,399289.00,2151458.00,2550747.00,
114/10/28,111,4,4979,華星光,256039.00,-5846.00,-135092.00,--,115101.00,368725.00,483826.00,
114/10/28,111,4,4987,科誠,126461.00,-12917.00,-99616.00,3988.00,17916.00,227422.00,245338.00,
114/10/28,111,4,4991,環宇-KY,-67234.00,-1580501.00,143643.00,106523.00,-1397569.00,1839765.00,442196.00,
114/10/28,111,4,4995,晶達,300900.00,93513.00,-326166.00,-8308.00,59939.00,227252.00,287191.00,
114/10/28,111,4,5009,榮剛,1697191.00,-616238.00,167808.00,33851.00,1282612.00,1225981.00,2508593.00,
114/10/28,111,4,5011,久陽,214863.00,-40094.00,372263.00,--,547032.00,675014.00,1222046.00,
114/10/28,111,4,5013,強新,1545848.00,-146498.00,-998085.00,52953.00,454218.00,717094.00,1171312.00,
114/10/28,111,4,5014,建錩,1798799.00,-2081693.00,198238.00,142950.00,58294.00,401352.00,459646.00,
114/10/28,111,4,5015,華祺,1075106.00,-29941.00,-478466.00,24596.00,591295.00,373914.00,965209.00,
114/10/28,111,4,5016,松和,158830.00,-42005.00,-87430.00,14640.00,44035.00,329546.00,373581.00,
114/10/28,111,4,5201,凱衛,26452.00,37247.00,-56600.00,18.00,7117.00,67076.00,74193.00,
114/10/28,111,4,5202,力新,-204467.00,-440422.00,622151.00,2973.00,-19765.00,387568.00,367803.00,
114/10/28,111,4,5205,中茂,-10734.00,-19138.00,48051.00,--,18179.00,8144.00,26323.00,
114/10/28,111,4,5206,坤悅,-794515.00,-193168.00,1614772.00,--,627089.00,435339.00,1062428.00,
114/10/28,111,4,5209,新鼎,-303791.00,393253.00,-284632.00,844.00,-194326.00,838163.00,643837.00,
114/10/28,111,4,5210,寶碩,130915.00,-3406.00,115339.00,10872.00,253720.00,142892.00,396612.00,
114/10/28,111,4,5211,蒙恬,-12089.00,28250.00,-24147.00,7800.00,-186.00,124392.00,124206.00,
114/10/28,111,4,5212,凌網,84927.00,-10436.00,-74333.00,540.00,698.00,263000.00,263698.00,
114/10/28,111,4,5213,亞昕,-4889720.00,-265175.00,5070308.00,16353.00,-68234.00,1445943.00,1377709.00,
114/10/28,111,4,5220,萬達光電,194081.00,-53238.00,-125510.00,62.00,15395.00,458875.00,474270.00,
114/10/28,111,4,5223,安力-KY,441342.00,-2777.00,-210550.00,5462.00,233477.00,563190.00,796667.00,
114/10/28,111,4,5227,立凱-KY,-336780.00,-108304.00,464935.00,-1557.00,18294.00,217101.00,235395.00,
114/10/28,111,4,5228,鈺鎧,67202.00,-55019.00,-25647.00,0.00,-13464.00,99028.00,85564.00,
114/10/28,111,4,5230,雷笛克光學,197356.00,-311369.00,-28102.00,21706.00,-120409.00,310736.00,190327.00,
114/10/28,111,4,5236,凌陽創新,206623.00,673423.00,-585033.00,16546.00,311559.00,1700114.00,2011673.00,
114/10/28,111,4,5245,智晶,215756.00,-133906.00,40543.00,--,122393.00,225740.00,348133.00,
114/10/28,111,4,5251,天鉞電,-30328.00,-4629.00,-5877.00,4388.00,-36446.00,207365.00,170919.00,
114/10/28,111,4,5263,智崴,-7979.00,-45577.00,90078.00,9729.00,46251.00,675485.00,721736.00,
114/10/28,111,4,5272,笙科,-27438.00,35681.00,-53390.00,2798.00,-42349.00,113161.00,70812.00,
114/10/28,111,4,5274,信驊,2309634.00,-174995.00,-1353258.00,70129.00,851510.00,1977448.00,2828958.00,
114/10/28,111,4,5276,達輝-KY,89983.00,-23708.00,-5705.00,18435.00,79005.00,57195.00,136200.00,
114/10/28,111,4,5278,尚凡*,174797.00,-43695.00,-55705.00,6577.00,81974.00,545395.00,627369.00,
114/10/28,111,4,5287,數字,748693.00,-19431.00,-829134.00,23601.00,-76271.00,857305.00,781034.00,
114/10/28,111,4,5289,宜鼎,2515094.00,37997.00,-701359.00,10426.00,1862158.00,2137891.00,4000049.00,
114/10/28,111,4,5291,邑昇,222833.00,-52569.00,-157408.00,875.00,13731.00,243392.00,257123.00,
