出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,權益－具證券性質之虛擬通貨,保留盈餘（或累積虧損）,歸屬於母公司業主權益合計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,租賃負債,遞延所得稅負債,其他負債,負債總額,權益總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,避險之衍生金融負債,應付商業本票－淨額,應付債券,其他借款,歸屬於母公司業主之權益,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,其他資產,分離帳戶保險商品資產,短期債務,本期所得稅負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,分離帳戶保險商品負債
114/10/28,111,3,2383,台光電,25767884.00,15920301.00,41688185.00,15485976.00,5254571.00,20740547.00,3329183.00,--,2076279.00,15843570.00,-301394.00,--,20947638.00,--,--,0.00,20947638.00,--,0.00,0.00,62.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2385,群光,66239454.00,24648691.00,90888145.00,49092334.00,828438.00,49920772.00,7518464.00,--,8009847.00,21322451.00,-1694726.00,-311277.00,34844759.00,--,--,6122614.00,40967373.00,0.00,0.00,37363234.00,48.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2387,精元,16951686.00,6351534.00,23303220.00,11793369.00,1613006.00,13406375.00,1952510.00,--,86367.00,7440623.00,-712242.00,-30871.00,8736387.00,--,--,1160458.00,9896845.00,0.00,0.00,2250000.00,45.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2388,威盛,16919430.00,7522462.00,24441892.00,5618985.00,4004689.00,9623674.00,4974104.00,--,1242397.00,6516587.00,547119.00,--,13280207.00,--,--,1538011.00,14818218.00,--,407000.00,0.00,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2390,云辰,2161484.00,1296888.00,3458372.00,650978.00,35246.00,686224.00,1926194.00,--,586015.00,267743.00,-8116.00,--,2771836.00,--,--,312.00,2772148.00,21402160.00,0.00,0.00,14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2392,正崴,64312373.00,34812876.00,99125249.00,37602888.00,25050606.00,62653494.00,5123269.00,--,10382427.00,11259224.00,-1888968.00,-272066.00,24603886.00,--,--,11867869.00,36471755.00,0.00,0.00,27503000.00,50.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2393,億光,17519223.00,9861986.00,27381209.00,7825914.00,744717.00,8570631.00,4433931.00,--,9094168.00,5539481.00,-623863.00,--,18443717.00,--,--,366861.00,18810578.00,0.00,0.00,0.00,41.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2395,研華,38736353.00,23979437.00,62715790.00,17420867.00,3660446.00,21081313.00,7778434.00,--,9034346.00,24289464.00,63773.00,--,41166017.00,--,--,468460.00,41634477.00,0.00,1477200.00,0.00,52.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2397,友通,9199320.00,4191753.00,13391073.00,5472171.00,2184942.00,7657113.00,1144889.00,--,608577.00,1397980.00,-23087.00,0.00,3128359.00,0.00,--,2605601.00,5733960.00,0.00,0.00,0.00,27.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2399,映泰,2244718.00,553272.00,2797990.00,478023.00,33626.00,511649.00,1781000.00,--,66778.00,438708.00,-145.00,--,2286341.00,--,--,--,2286341.00,--,0.00,0.00,12.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2401,凌陽,8495232.00,6507412.00,15002644.00,1994423.00,1210608.00,3205031.00,5919949.00,--,1174293.00,2492922.00,-134456.00,-63401.00,9389307.00,--,--,2408306.00,11797613.00,--,0.00,3559996.00,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2402,毅嘉,6413541.00,3226653.00,9640194.00,3053907.00,562232.00,3616139.00,3075366.00,--,2054098.00,1170890.00,-114971.00,-161328.00,6024055.00,--,--,--,6024055.00,--,0.00,10000000.00,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2404,漢唐,23029243.00,4414700.00,27443943.00,17051260.00,775689.00,17826949.00,1905867.00,--,377943.00,6958926.00,795392.00,-573943.00,9464185.00,--,--,152809.00,9616994.00,0.00,0.00,3000000.00,50.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2405,輔信,2788533.00,1783071.00,4571604.00,651660.00,202620.00,854280.00,3434273.00,--,25088.00,289446.00,-63251.00,0.00,3685556.00,--,--,31768.00,3717324.00,--,0.00,0.00,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2406,國碩,7553602.00,8382538.00,15936140.00,3359746.00,2258651.00,5618397.00,3509057.00,--,1503040.00,-373951.00,-157250.00,--,4480896.00,--,--,5836847.00,10317743.00,--,0.00,0.00,12.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2408,南亞科,112524635.00,91554900.00,204079535.00,14960307.00,5446822.00,20407129.00,30985405.00,--,32818989.00,117612699.00,2255313.00,0.00,183672406.00,--,--,--,183672406.00,0.00,328000.00,0.00,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2409,友達,138773721.00,248491818.00,387265539.00,102852388.00,81745717.00,184598105.00,76993961.00,--,61899611.00,60226540.00,-2189532.00,-392370.00,196538210.00,--,--,6129224.00,202667434.00,--,0.00,48421300.00,25.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2412,中華電,86820243.00,416769997.00,503590240.00,56386211.00,63130222.00,119516433.00,77574465.00,--,171295803.00,123219786.00,-181654.00,--,371908400.00,--,--,12165407.00,384073807.00,--,0.00,0.00,47.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2413,環科,4002047.00,1717669.00,5719716.00,2540695.00,1229644.00,3770339.00,1273592.00,--,373076.00,628681.00,-321041.00,-6151.00,1948157.00,--,--,1220.00,1949377.00,--,0.00,538000.00,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2414,精技,9055959.00,1873614.00,10929573.00,6484904.00,356572.00,6841476.00,1617358.00,--,296159.00,1091438.00,-7404.00,--,2997551.00,--,--,1090546.00,4088097.00,0.00,0.00,0.00,18.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2415,錩新,7917774.00,1542503.00,9460277.00,5849230.00,732775.00,6582005.00,900000.00,--,213854.00,553594.00,55004.00,--,1722452.00,--,--,1155820.00,2878272.00,--,0.00,0.00,19.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2417,圓剛,4144726.00,2225471.00,6370197.00,1999945.00,97263.00,2097208.00,1584289.00,--,748475.00,1290764.00,-86125.00,-477543.00,3059860.00,--,--,1213129.00,4272989.00,--,0.00,17365600.00,21.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2419,仲琦,10184413.00,2743293.00,12927706.00,6823524.00,154520.00,6978044.00,3213172.00,--,1115032.00,724742.00,195219.00,0.00,5248165.00,--,--,701497.00,5949662.00,--,0.00,0.00,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2420,新巨,2090388.00,3481615.00,5572003.00,834656.00,1174989.00,2009645.00,1526487.00,--,135564.00,1874552.00,-9320.00,--,3527283.00,--,--,35075.00,3562358.00,--,0.00,0.00,23.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2421,建準,8953415.00,3166095.00,12119510.00,6537842.00,644415.00,7182257.00,2509297.00,--,366903.00,2294209.00,-233156.00,--,4937253.00,--,--,0.00,4937253.00,--,0.00,0.00,19.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2423,固緯,2485104.00,1356637.00,3841741.00,1112446.00,214663.00,1327109.00,1450472.00,--,4047.00,1162983.00,-102870.00,--,2514632.00,--,--,--,2514632.00,0.00,0.00,0.00,17.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2424,隴華,175455.00,324829.00,500284.00,176659.00,90305.00,266964.00,452520.00,--,208100.00,-428055.00,-514.00,--,232051.00,--,--,1269.00,233320.00,0.00,4500000.00,0.00,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2425,承啟,2988612.00,458750.00,3447362.00,1115313.00,33570.00,1148883.00,1014988.00,--,100.00,1231801.00,-75701.00,-151746.00,2019442.00,--,--,279037.00,2298479.00,0.00,0.00,5000000.00,20.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2426,鼎元,3290700.00,2301745.00,5592445.00,922950.00,612503.00,1535453.00,3006223.00,--,243795.00,814388.00,-44815.00,--,4019591.00,--,--,37401.00,4056992.00,--,0.00,0.00,13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2427,三商電,3644419.00,1571904.00,5216323.00,2441968.00,402560.00,2844528.00,1843145.00,--,98386.00,433443.00,-5863.00,--,2369111.00,--,--,2684.00,2371795.00,--,0.00,0.00,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2428,興勤,9166545.00,4463620.00,13630165.00,2186463.00,2564086.00,4750549.00,1281127.00,--,352907.00,7144718.00,-26193.00,--,8752559.00,--,--,127057.00,8879616.00,--,0.00,0.00,68.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2429,銘旺科,334183.00,494279.00,828462.00,282161.00,262780.00,544941.00,397482.00,--,72684.00,-227867.00,-4965.00,--,237334.00,--,--,46187.00,283521.00,0.00,0.00,0.00,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2430,燦坤,4483592.00,10267514.00,14751106.00,5308990.00,4869152.00,10178142.00,1168000.00,--,1250840.00,2218732.00,-64608.00,--,4572964.00,--,--,--,4572964.00,--,0.00,0.00,39.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2431,聯昌,1547747.00,447676.00,1995423.00,412517.00,145827.00,558344.00,1109270.00,--,159338.00,258561.00,-90090.00,--,1437079.00,--,--,--,1437079.00,0.00,0.00,0.00,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2433,互盛電,3945945.00,3939452.00,7885397.00,2202694.00,1033126.00,3235820.00,1444960.00,--,42643.00,1406251.00,1065281.00,--,3959135.00,--,--,690442.00,4649577.00,--,0.00,0.00,27.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2434,統懋,249187.00,471231.00,720418.00,120278.00,68487.00,188765.00,370000.00,--,193260.00,-26745.00,-4862.00,--,531653.00,--,--,--,531653.00,--,0.00,0.00,14.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2436,偉詮電,4690483.00,1671601.00,6362084.00,2339509.00,259896.00,2599405.00,1780100.00,--,69026.00,1563257.00,-193149.00,-103164.00,3116070.00,--,--,646609.00,3762679.00,--,0.00,1361000.00,17.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2438,翔耀,357140.00,517402.00,874542.00,50265.00,28309.00,78574.00,601956.00,--,1611.00,-10601.00,-16406.00,--,576560.00,--,--,219408.00,795968.00,--,0.00,0.00,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2439,美律,24007690.00,11996805.00,36004495.00,16720369.00,6447668.00,23168037.00,2180521.00,--,4755021.00,5994848.00,-897809.00,--,12032581.00,--,--,803877.00,12836458.00,0.00,0.00,0.00,55.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2440,太空梭,1779904.00,383959.00,2163863.00,752177.00,9379.00,761556.00,1391173.00,--,5109.00,2429.00,3596.00,--,1402307.00,--,--,--,1402307.00,--,0.00,0.00,10.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2441,超豐,9217939.00,16044962.00,25262901.00,4072120.00,562995.00,4635115.00,5688459.00,0.00,2282.00,15119809.00,-182764.00,--,--,--,--,--,20627786.00,--,0.00,0.00,36.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2442,新美齊,12801625.00,1538383.00,14340008.00,8714349.00,1199269.00,9913618.00,2533121.00,--,-4538.00,1244535.00,21879.00,0.00,3794997.00,--,--,631393.00,4426390.00,0.00,0.00,0.00,14.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2444,兆勁,1330921.00,678939.00,2009860.00,552491.00,503438.00,1055929.00,1055576.00,--,124737.00,-90171.00,-23023.00,-113188.00,953931.00,0.00,--,0.00,953931.00,--,0.00,3988000.00,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2449,京元電子,23192979.00,52044018.00,75236997.00,11187936.00,28815638.00,40003574.00,12227451.00,--,4910058.00,15466332.00,1797101.00,--,34400942.00,--,--,832481.00,35233423.00,--,0.00,0.00,28.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2450,神腦,7086071.00,3220149.00,10306220.00,3696497.00,477948.00,4174445.00,2582527.00,--,717521.00,2827383.00,-7685.00,--,6119746.00,--,--,12029.00,6131775.00,--,0.00,0.00,23.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2451,創見,16174174.00,5275146.00,21449320.00,1405261.00,613561.00,2018822.00,4290617.00,--,3387781.00,12178815.00,-426715.00,--,19430498.00,--,--,--,19430498.00,0.00,0.00,0.00,45.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2453,凌群,3455893.00,680178.00,4136071.00,2075794.00,115911.00,2191705.00,1000000.00,--,1547.00,933005.00,2332.00,0.00,1936884.00,--,--,7482.00,1944366.00,0.00,0.00,0.00,19.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2454,聯發科,322811943.00,317082032.00,639893975.00,190250672.00,21320155.00,211570827.00,15994625.00,--,47307992.00,312713792.00,49467630.00,-55970.00,425428069.00,--,--,2895079.00,428323148.00,--,152900.00,7794085.00,267.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2455,全新,1658592.00,2814691.00,4473283.00,1032283.00,395015.00,1427298.00,1849059.00,--,16736.00,1180190.00,--,--,--,--,--,--,3045985.00,0.00,0.00,0.00,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2457,飛宏,10421692.00,4532448.00,14954140.00,6382981.00,2294051.00,8677032.00,3752084.00,--,2179372.00,540653.00,-184998.00,--,6287111.00,--,--,-10003.00,6277108.00,--,0.00,0.00,16.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2458,義隆,9578506.00,4581551.00,14160057.00,3907329.00,1160826.00,5068155.00,3038804.00,--,803208.00,5986048.00,-9357.00,-1106485.00,8712218.00,0.00,--,379684.00,9091902.00,--,0.00,19295199.00,30.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2459,敦吉,7225267.00,3286747.00,10512014.00,4220113.00,775776.00,4995889.00,1055956.00,--,181790.00,3724836.00,129489.00,--,5092071.00,--,--,424054.00,5516125.00,--,0.00,0.00,48.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2460,建通,3136659.00,1887846.00,5024505.00,1761151.00,842103.00,2603254.00,1692000.00,--,271315.00,556558.00,-55563.00,-43059.00,2421251.00,--,--,--,2421251.00,--,0.00,3301000.00,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2461,光群雷,5072151.00,2982879.00,8055030.00,2139620.00,1689324.00,3828944.00,1638061.00,--,687407.00,925600.00,-328591.00,-77812.00,2844665.00,--,--,1381421.00,4226086.00,--,0.00,6000000.00,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2462,良得電,3101575.00,1884170.00,4985745.00,2175106.00,242050.00,2417156.00,1419346.00,--,271934.00,1104325.00,-190672.00,-36344.00,2568589.00,--,--,--,2568589.00,0.00,0.00,1279000.00,18.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2464,盟立,8719936.00,3813755.00,12533691.00,6645898.00,1541456.00,8187354.00,1955312.00,--,270290.00,2215424.00,-114100.00,--,4326926.00,--,--,19411.00,4346337.00,0.00,0.00,0.00,22.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2465,麗臺,2292502.00,367410.00,2659912.00,1901652.00,154073.00,2055725.00,589460.00,--,475.00,14972.00,224.00,--,605131.00,--,--,-944.00,604187.00,0.00,0.00,0.00,10.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2466,冠西電,1881174.00,2691972.00,4573146.00,1129775.00,1483571.00,2613346.00,1680883.00,--,177242.00,158866.00,-57191.00,--,1959800.00,--,--,--,1959800.00,0.00,0.00,0.00,12.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2467,志聖,5719424.00,2624593.00,8344017.00,4054513.00,962494.00,5017007.00,1567553.00,--,273693.00,1214633.00,-4494.00,0.00,3051385.00,--,--,275625.00,3327010.00,0.00,0.00,0.00,19.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2468,華經,1750810.00,502785.00,2253595.00,1062788.00,15448.00,1078236.00,699612.00,--,62361.00,414789.00,-1403.00,--,1175359.00,--,--,--,1175359.00,--,0.00,0.00,16.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2471,資通,1127683.00,174946.00,1302629.00,349052.00,133656.00,482708.00,472539.00,--,142731.00,204539.00,-3663.00,--,816146.00,--,--,3775.00,819921.00,0.00,0.00,0.00,17.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2472,立隆電,8143831.00,6506732.00,14650563.00,3947734.00,686497.00,4634231.00,1635432.00,--,1978663.00,3212155.00,-158930.00,-343.00,6666977.00,--,--,3349355.00,10016332.00,0.00,0.00,10000.00,40.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2474,可成,215025423.00,53532712.00,268558135.00,89618894.00,9132661.00,98751555.00,7144671.00,--,18771534.00,141833927.00,2045108.00,0.00,169795240.00,--,--,11340.00,169806580.00,--,0.00,0.00,237.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2476,鉅祥,7574027.00,1988730.00,9562757.00,2481728.00,768020.00,3249748.00,1897843.00,--,464950.00,3367417.00,-67054.00,--,5663156.00,--,--,649853.00,6313009.00,0.00,0.00,0.00,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2477,美隆電,6203797.00,2691540.00,8895337.00,2430026.00,1954424.00,4384450.00,1585732.00,--,4327.00,2462527.00,123898.00,--,4176484.00,--,--,334403.00,4510887.00,--,0.00,0.00,26.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2478,大毅,5438950.00,3779355.00,9218305.00,1929306.00,689623.00,2618929.00,1447313.00,--,1525472.00,3849796.00,-320789.00,0.00,6501792.00,--,--,97584.00,6599376.00,0.00,0.00,0.00,44.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2480,敦陽科,5360653.00,774877.00,6135530.00,3100890.00,115526.00,3216416.00,1063603.00,--,166514.00,1690106.00,-1109.00,0.00,2919114.00,--,--,0.00,2919114.00,0.00,0.00,0.00,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,3,2481,強茂,14904607.00,14957981.00,29862588.00,9842966.00,5072056.00,14915022.00,3828149.00,--,6016123.00,3744612.00,118576.00,-16507.00,13690953.00,--,--,1256613.00,14947566.00,--,0.00,700000.00,35.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
