出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,權益－具證券性質之虛擬通貨,保留盈餘（或累積虧損）,歸屬於母公司業主權益合計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,避險之衍生金融負債－淨額,附買回票券及債券負債,當期所得稅負債,存款及匯款,應付金融債券,應付公司債,負債總額,權益總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,應付商業本票－淨額,其他借款,歸屬於母公司業主之權益
114/10/28,114,1,2539,櫻花建,32318646.00,102505.00,32421151.00,14132652.00,2445416.00,16578068.00,9942521.00,--,95361.00,5805201.00,0.00,--,15843083.00,--,--,0.00,15843083.00,--,0.00,0.00,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2540,愛山林,49360699.00,5030016.00,54390715.00,34547756.00,3323843.00,37871599.00,6749101.00,--,6658451.00,3111564.00,0.00,--,16519116.00,--,--,0.00,16519116.00,--,0.00,0.00,24.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2542,興富發,228129581.00,21106647.00,249236228.00,165961185.00,21016324.00,186977509.00,20705557.00,0.00,9266969.00,23370035.00,0.00,-966562.00,52375999.00,0.00,--,9882720.00,62258719.00,--,0.00,59186509.00,26.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2543,皇昌,9798732.00,8393573.00,18192305.00,7089837.00,1401277.00,8491114.00,4550290.00,--,3298206.00,1521216.00,0.00,0.00,9369712.00,--,--,331479.00,9701191.00,--,0.00,0.00,20.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2545,皇翔,36317531.00,19004476.00,55322007.00,23191886.00,18319202.00,41511088.00,3277348.00,--,17130.00,10516441.00,--,--,13810919.00,--,--,--,13810919.00,--,0.00,0.00,42.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2546,根基,12043414.00,924368.00,12967782.00,7608598.00,197195.00,7805793.00,1231360.00,--,519017.00,3002182.00,409186.00,--,5161745.00,--,--,244.00,5161989.00,0.00,0.00,0.00,41.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2547,日勝生,20406614.00,43159120.00,63565734.00,20179850.00,27463552.00,47643402.00,10350946.00,--,996180.00,3441324.00,-842.00,--,14787608.00,--,--,1134724.00,15922332.00,--,0.00,0.00,14.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2548,華固,53542891.00,2631029.00,56173920.00,28990458.00,8131379.00,37121837.00,3044940.00,--,820040.00,15142438.00,36577.00,-850.00,19043145.00,--,--,8938.00,19052083.00,0.00,0.00,191789.00,62.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2597,潤弘,13895816.00,11670720.00,25566536.00,10857744.00,4215572.00,15073316.00,2589300.00,--,846192.00,4278403.00,849563.00,--,8563458.00,--,--,1929762.00,10493220.00,0.00,0.00,0.00,33.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2601,益航,4095911.00,30202128.00,34298039.00,9119156.00,14134450.00,23253606.00,8247761.00,--,836382.00,-418504.00,351974.00,--,9017613.00,--,--,2026820.00,11044433.00,--,0.00,0.00,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2603,長榮,329857939.00,626636815.00,956494754.00,157377701.00,161222566.00,318600267.00,21650430.00,--,20446706.00,531523307.00,41409097.00,--,615029540.00,--,--,22864947.00,637894487.00,0.00,0.00,0.00,284.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2605,新興,7642743.00,15019174.00,22661917.00,4839098.00,36962.00,4876060.00,5853533.00,--,165886.00,11086245.00,680193.00,--,17785857.00,--,--,--,17785857.00,0.00,0.00,0.00,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2606,裕民,26141280.00,63585312.00,89726592.00,15898667.00,31984082.00,47882749.00,8450557.00,--,116000.00,25679860.00,7597426.00,--,41843843.00,--,--,0.00,41843843.00,--,0.00,0.00,49.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2607,榮運,20979293.00,26887556.00,47866849.00,3959335.00,7262652.00,11221987.00,10671411.00,--,4299717.00,15967937.00,5329806.00,--,36268871.00,--,--,375991.00,36644862.00,0.00,0.00,0.00,33.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2608,嘉里大榮,4071844.00,20690616.00,24762460.00,3322451.00,8239667.00,11562118.00,4670005.00,--,2308.00,7755539.00,69694.00,--,12497546.00,--,--,702796.00,13200342.00,--,0.00,0.00,26.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2609,陽明,270942272.00,221582957.00,492525229.00,43579525.00,98113167.00,141692692.00,34921043.00,--,27975030.00,280064493.00,7018898.00,--,349979464.00,--,--,853073.00,350832537.00,--,0.00,0.00,100.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2610,華航,93499293.00,233291929.00,326791222.00,85120065.00,147322628.00,232442693.00,60839236.00,--,5880709.00,25163067.00,-1831629.00,-30875.00,90020508.00,--,--,4328021.00,94348529.00,--,0.00,2074628.00,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2611,志信,2655071.00,1557842.00,4212913.00,695033.00,791047.00,1486080.00,1890023.00,--,41281.00,435675.00,151748.00,--,2518727.00,--,--,208106.00,2726833.00,--,0.00,0.00,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2612,中航,5490307.00,22292534.00,27782841.00,7323234.00,6924314.00,14247548.00,1974846.00,--,53411.00,10373160.00,1114616.00,0.00,13516033.00,0.00,--,19260.00,13535293.00,0.00,0.00,0.00,68.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2613,中櫃,1596520.00,8080222.00,9676742.00,1420194.00,5106187.00,6526381.00,1484235.00,--,139150.00,1968164.00,23103.00,-476647.00,3138005.00,--,--,12356.00,3150361.00,0.00,0.00,11146894.00,22.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2614,東森,4125575.00,14884833.00,19010408.00,3747475.00,10075338.00,13822813.00,3002431.00,--,5538.00,1297327.00,-25167.00,--,4280129.00,--,--,907466.00,5187595.00,--,0.00,0.00,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2615,萬海,166974291.00,258568009.00,425542300.00,45097931.00,106879198.00,151977129.00,28061464.00,--,1271775.00,218630454.00,25174778.00,--,273138471.00,--,--,426700.00,273565171.00,--,0.00,0.00,97.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2616,山隆,2059315.00,6548852.00,8608167.00,2651500.00,2284684.00,4936184.00,1372818.00,--,589490.00,1021391.00,506394.00,-31863.00,3458230.00,--,--,213753.00,3671983.00,0.00,0.00,1353454.00,25.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2617,台航,3933494.00,24167150.00,28100644.00,1899140.00,7616791.00,9515931.00,4172945.00,--,334382.00,10602061.00,3475325.00,--,18584713.00,--,--,--,18584713.00,--,0.00,0.00,44.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2618,長榮航,100142009.00,258326870.00,358468879.00,99809718.00,134755377.00,234565095.00,54004443.00,--,12940301.00,50734825.00,-1955191.00,--,115724378.00,--,--,8179406.00,123903784.00,--,0.00,0.00,21.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2630,亞航,5277045.00,1242852.00,6519897.00,2561041.00,589224.00,3150265.00,2094382.00,--,1090004.00,182704.00,2542.00,0.00,3369632.00,--,--,--,3369632.00,--,0.00,0.00,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2633,台灣高鐵,31515640.00,357975122.00,389490762.00,33367774.00,282185706.00,315553480.00,56282930.00,--,172981.00,17481371.00,--,--,--,--,--,--,73937282.00,0.00,0.00,0.00,13.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2634,漢翔,38342168.00,13863258.00,52205426.00,25424225.00,8272720.00,33696945.00,9418671.00,--,18251.00,8949579.00,121980.00,--,18508481.00,--,--,--,18508481.00,--,0.00,0.00,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2636,台驊控股,19412324.00,2366879.00,21779203.00,10966139.00,371330.00,11337469.00,1433912.00,--,2530509.00,5070890.00,1374277.00,-397530.00,10012058.00,--,--,429676.00,10441734.00,--,0.00,6430000.00,73.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2637,慧洋-KY,5616031.00,83577467.00,89193498.00,8447894.00,28370214.00,36818108.00,7464092.00,--,34548.00,32570929.00,12305821.00,0.00,52375390.00,--,--,--,52375390.00,0.00,0.00,0.00,70.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2642,宅配通,1426729.00,2813218.00,4239947.00,992127.00,1256209.00,2248336.00,954670.00,--,300082.00,377017.00,359842.00,--,1991611.00,--,--,--,1991611.00,0.00,0.00,0.00,20.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2645,長榮航太,12672306.00,10911305.00,23583611.00,5278297.00,6194485.00,11472782.00,3745709.00,--,2131649.00,6197425.00,36046.00,--,--,--,--,--,12110829.00,0.00,0.00,0.00,32.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2646,星宇航空,15996858.00,105530649.00,121527507.00,17352526.00,73702196.00,91054722.00,30087350.00,--,9775179.00,-6815611.00,-2574133.00,--,--,--,--,--,30472785.00,--,0.00,0.00,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2701,萬企,1930466.00,7924723.00,9855189.00,168893.00,1160121.00,1329014.00,4499678.00,--,--,2878298.00,1148199.00,--,--,--,--,--,8526175.00,0.00,0.00,0.00,18.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2702,華園,3616686.00,4722002.00,8338688.00,1515552.00,3439198.00,4954750.00,1566133.00,--,2169.00,1697417.00,118219.00,--,3383938.00,--,--,--,3383938.00,0.00,0.00,0.00,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2704,國賓,18031324.00,11440379.00,29471703.00,2849006.00,3626233.00,6475239.00,3669234.00,--,2948218.00,5507032.00,10867203.00,0.00,22991687.00,--,--,4777.00,22996464.00,0.00,0.00,0.00,62.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2705,六福,467065.00,14876452.00,15343517.00,902387.00,9625176.00,10527563.00,1913128.00,--,31236.00,-517719.00,3389309.00,--,4815954.00,--,--,--,4815954.00,--,0.00,0.00,25.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2706,第一店,3044126.00,8758811.00,11802937.00,154967.00,1433366.00,1588333.00,4999984.00,--,76031.00,3712101.00,1426488.00,--,--,--,--,--,10214604.00,0.00,0.00,0.00,20.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2707,晶華,4284519.00,6764340.00,11048859.00,4139785.00,3459895.00,7599680.00,1274032.00,--,222383.00,1865322.00,-144257.00,--,3217480.00,--,--,231699.00,3449179.00,0.00,0.00,0.00,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2712,遠雄來,133138.00,1634779.00,1767917.00,347630.00,373933.00,721563.00,1050000.00,--,108392.00,-112038.00,--,--,--,--,--,--,1046354.00,--,0.00,0.00,9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2722,夏都,823096.00,2843970.00,3667066.00,526642.00,404482.00,931124.00,1431697.00,--,614885.00,474631.00,-28821.00,--,2492392.00,--,--,243550.00,2735942.00,--,0.00,0.00,17.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2723,美食-KY,6862539.00,12775805.00,19638344.00,4871888.00,3150317.00,8022205.00,1800000.00,--,2376605.00,7470150.00,29579.00,--,11676334.00,--,--,-60195.00,11616139.00,--,0.00,0.00,64.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2727,王品,8363135.00,7836328.00,16199463.00,8370130.00,3644654.00,12014784.00,844511.00,--,1910299.00,1328437.00,-56541.00,-259879.00,3766827.00,--,--,417852.00,4184679.00,--,0.00,1592000.00,45.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2731,雄獅,8446917.00,2883044.00,11329961.00,5811095.00,810677.00,6621772.00,932777.00,--,1514978.00,2064765.00,76885.00,--,4589405.00,--,--,118784.00,4708189.00,--,0.00,0.00,49.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2739,寒舍,1310273.00,11079452.00,12389725.00,2267030.00,8604100.00,10871130.00,915260.00,--,456438.00,63942.00,82955.00,--,1518595.00,--,--,--,1518595.00,0.00,0.00,0.00,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2748,雲品,2250926.00,2742727.00,4993653.00,892102.00,1209040.00,2101142.00,1057787.00,--,1236779.00,546543.00,51402.00,--,2892511.00,--,--,--,2892511.00,--,0.00,0.00,27.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2753,八方雲集,1919726.00,4773559.00,6693285.00,1728599.00,1276459.00,3005058.00,666448.00,--,1000579.00,1654010.00,60922.00,--,3381959.00,--,--,306268.00,3688227.00,--,0.00,0.00,50.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2762,世界健身-KY,1775081.00,16422099.00,18197180.00,5788524.00,9262893.00,15051417.00,1125000.00,--,2170501.00,188529.00,5949.00,-344216.00,3145763.00,--,--,--,3145763.00,0.00,0.00,3278000.00,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2901,欣欣,487148.00,521476.00,1008624.00,54457.00,64843.00,119300.00,730433.00,--,503.00,155835.00,2553.00,0.00,--,--,--,--,889324.00,0.00,0.00,0.00,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2903,遠百,22296990.00,115151952.00,137448942.00,41472677.00,58336934.00,99809611.00,14169406.00,--,3343600.00,8860788.00,5932173.00,-97110.00,32208857.00,--,--,5430474.00,37639331.00,--,0.00,8207004.00,22.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2904,匯僑,274615.00,1698255.00,1972870.00,252231.00,474132.00,726363.00,778344.00,--,87206.00,361116.00,19399.00,--,1246065.00,--,--,442.00,1246507.00,0.00,0.00,0.00,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2906,高林,5036081.00,7778185.00,12814266.00,4406023.00,1582481.00,5988504.00,2091167.00,--,290349.00,1065109.00,25636.00,--,3472261.00,--,--,3353501.00,6825762.00,0.00,0.00,0.00,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2908,特力,17990910.00,19000237.00,36991147.00,13339375.00,15662993.00,29002368.00,5098875.00,--,4276.00,1735545.00,-10551.00,0.00,6828145.00,--,--,1160634.00,7988779.00,--,0.00,0.00,13.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2910,統領,957458.00,5054899.00,6012357.00,842893.00,2562079.00,3404972.00,1754030.00,--,0.00,899367.00,-46012.00,--,2607385.00,--,--,0.00,2607385.00,0.00,0.00,0.00,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2911,麗嬰房,1488620.00,1843207.00,3331827.00,2173094.00,758172.00,2931266.00,1051260.00,--,134058.00,-676170.00,-169272.00,--,339876.00,--,--,60685.00,400561.00,--,0.00,0.00,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2912,統一超,94703129.00,188043548.00,282746677.00,110831212.00,116001583.00,226832795.00,10396223.00,--,90984.00,32689536.00,2427630.00,--,45604373.00,--,--,10309509.00,55913882.00,--,0.00,0.00,43.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2913,農林,1130419.00,20223905.00,21354324.00,782712.00,8065356.00,8848068.00,7900000.00,--,2197948.00,2458869.00,-50561.00,--,--,--,--,--,12506256.00,--,0.00,0.00,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2915,潤泰全,5224363.00,108921212.00,114145575.00,1836249.00,11085338.00,12921587.00,11043188.00,--,28252071.00,101666974.00,-41849210.00,-552479.00,98560544.00,--,--,2663444.00,101223988.00,0.00,0.00,36593388.00,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2923,鼎固-KY,72975725.00,58815146.00,131790871.00,42072490.00,37372316.00,79444806.00,17402970.00,--,192146.00,36278001.00,-2448573.00,--,51424544.00,--,--,921521.00,52346065.00,--,0.00,0.00,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2929,淘帝-KY,3549955.00,231448.00,3781403.00,496284.00,311825.00,808109.00,1094938.00,--,1520022.00,715733.00,-340247.00,-17152.00,2973294.00,--,--,--,2973294.00,--,0.00,507000.00,27.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2939,永邑-KY,791652.00,195034.00,986686.00,50630.00,219355.00,269985.00,455487.00,--,334399.00,-69397.00,-3788.00,--,716701.00,--,--,--,716701.00,--,0.00,0.00,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,2945,三商家購,2497752.00,3802720.00,6300472.00,2783539.00,1553106.00,4336645.00,675000.00,--,1001310.00,147695.00,--,--,1824005.00,--,--,139822.00,1963827.00,0.00,0.00,0.00,27.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,3002,歐格,1742872.00,269694.00,2012566.00,173513.00,319129.00,492642.00,1020000.00,--,17174.00,273961.00,79310.00,-10058.00,1380387.00,--,--,139537.00,1519924.00,--,0.00,815000.00,13.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,3003,健和興,6588879.00,1933927.00,8522806.00,1497400.00,521781.00,2019181.00,1556549.00,--,27281.00,4939600.00,-89354.00,--,6434076.00,--,--,69549.00,6503625.00,--,0.00,0.00,41.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,3004,豐達科,3077676.00,3459109.00,6536785.00,1941548.00,1889896.00,3831444.00,556851.00,--,654788.00,1487273.00,6429.00,0.00,2705341.00,0.00,--,0.00,2705341.00,0.00,0.00,0.00,48.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,3005,神基,31613169.00,16018063.00,47631232.00,18114156.00,4785017.00,22899173.00,6202159.00,--,4046528.00,10792836.00,1140467.00,--,22181990.00,--,--,2550069.00,24732059.00,0.00,0.00,0.00,35.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,3006,晶豪科,14905000.00,2636857.00,17541857.00,5338654.00,2270486.00,7609140.00,2861722.00,--,509813.00,6825849.00,-33574.00,-140061.00,10023749.00,--,--,-91032.00,9932717.00,--,0.00,13000000.00,36.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,3008,大立光,157466452.00,67545330.00,225011782.00,40540208.00,586043.00,41126251.00,1334682.00,--,1561989.00,174726964.00,4258422.00,--,181882057.00,--,--,2003474.00,183885531.00,0.00,0.00,0.00,1362.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
