公司代號,公司名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
6703,軒郁,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6703,軒郁,111,H2,112/06/16,111/07/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,5.58000000,0.0,0.0,"        133,318,041",1.52000000,0.0,0.0,"          3,631,604"
6706,惠特,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.51000000,0.0,0.99000000,"        257,379,027",0.0,0.0,0.0,                  0
6706,惠特,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.51000000,0.0,0.99000000,"        257,379,027",0.0,0.0,0.0,                  0
6706,惠特,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.51000000,0.0,0.99000000,"        257,379,027",0.0,0.0,0.0,                  0
6706,惠特,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.51000000,0.0,0.99000000,"        257,379,027",0.0,0.0,0.0,                  0
6708,天擎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.90000000,0.0,0.0,"         26,107,901",0.0,0.0,0.0,                  0
6708,天擎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.90000000,0.0,0.0,"         26,107,901",0.0,0.0,0.0,                  0
6708,天擎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.90000000,0.0,0.0,"         26,107,901",0.0,0.0,0.0,                  0
6708,天擎,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.90000000,0.0,0.0,"         26,107,901",0.0,0.0,0.0,                  0
6712,長聖,111,Y1,112/05/04,111/01/01~111/12/31,股東會確認,2.00000000,0.0,0.0,                  2,0.0,0.0,1.00000000,"          6,814,430"
6712,長聖,111,Y1,112/05/04,111/01/01~111/12/31,股東會確認,2.00000000,0.0,0.0,                  2,0.0,0.0,1.00000000,"          6,814,430"
6712,長聖,111,Y1,112/05/04,111/01/01~111/12/31,股東會確認,2.00000000,0.0,0.0,                  2,0.0,0.0,1.00000000,"          6,814,430"
6712,長聖,111,Y1,112/05/04,111/01/01~111/12/31,股東會確認,2.00000000,0.0,0.0,                  2,0.0,0.0,1.00000000,"          6,814,430"
6715,嘉基,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,4.50000000,0.0,0.0,"        278,418,190",0.0,0.0,0.0,                  0
6715,嘉基,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,4.50000000,0.0,0.0,"        278,418,190",0.0,0.0,0.0,                  0
6715,嘉基,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,4.50000000,0.0,0.0,"        278,418,190",0.0,0.0,0.0,                  0
6715,嘉基,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,4.50000000,0.0,0.0,"        278,418,190",0.0,0.0,0.0,                  0
6716,應廣,111,Y1,112/05/30,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,4.50000000,0.0,0.0,"        121,390,830",1.00000000,0.0,0.0,"          2,697,574"
6716,應廣,111,Y1,112/05/30,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,4.50000000,0.0,0.0,"        121,390,830",1.00000000,0.0,0.0,"          2,697,574"
6716,應廣,111,Y1,112/05/30,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,4.50000000,0.0,0.0,"        121,390,830",1.00000000,0.0,0.0,"          2,697,574"
6716,應廣,111,Y1,112/05/30,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,4.50000000,0.0,0.0,"        121,390,830",1.00000000,0.0,0.0,"          2,697,574"
6719,力智,111,Y1,112/05/25,111/01/01~111/12/31,股東會確認,10.00000000,0.0,0.0,"        807,146,890",0.0,0.0,0.0,                  0
6719,力智,111,Y1,112/05/25,111/01/01~111/12/31,股東會確認,10.00000000,0.0,0.0,"        807,146,890",0.0,0.0,0.0,                  0
6719,力智,111,Y1,112/05/25,111/01/01~111/12/31,股東會確認,10.00000000,0.0,0.0,"        807,146,890",0.0,0.0,0.0,                  0
6719,力智,111,Y1,112/05/25,111/01/01~111/12/31,股東會確認,10.00000000,0.0,0.0,"        807,146,890",0.0,0.0,0.0,                  0
6720,久昌,111,Y1,112/06/13,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,0.06000000,0.0,0.0,"          1,265,996",0.46000140,0.0,0.0,"            970,600"
6720,久昌,111,Y1,112/06/13,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,0.06000000,0.0,0.0,"          1,265,996",0.46000140,0.0,0.0,"            970,600"
6720,久昌,111,Y1,112/06/13,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,0.06000000,0.0,0.0,"          1,265,996",0.46000140,0.0,0.0,"            970,600"
6720,久昌,111,Y1,112/06/13,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,0.06000000,0.0,0.0,"          1,265,996",0.46000140,0.0,0.0,"            970,600"
6721,信實,111,Y1,112/06/09,111/01/01~111/12/31,股東會確認,2.40000000,0.0,0.0,"         54,000,000",0.0,0.0,0.0,                  0
6721,信實,111,Y1,112/06/09,111/01/01~111/12/31,股東會確認,2.40000000,0.0,0.0,"         54,000,000",0.0,0.0,0.0,                  0
6721,信實,111,Y1,112/06/09,111/01/01~111/12/31,股東會確認,2.40000000,0.0,0.0,"         54,000,000",0.0,0.0,0.0,                  0
6721,信實,111,Y1,112/06/09,111/01/01~111/12/31,股東會確認,2.40000000,0.0,0.0,"         54,000,000",0.0,0.0,0.0,                  0
6727,亞泰金屬,111,Y1,不適用,111/01/01~111/12/31,董事會決議,4.00000000,0.0,0.0,"         95,500,564",0.0,0.0,0.0,                  0
6727,亞泰金屬,111,Y1,不適用,111/01/01~111/12/31,董事會決議,4.00000000,0.0,0.0,"         95,500,564",0.0,0.0,0.0,                  0
6727,亞泰金屬,111,Y1,不適用,111/01/01~111/12/31,董事會決議,4.00000000,0.0,0.0,"         95,500,564",0.0,0.0,0.0,                  0
6727,亞泰金屬,111,Y1,不適用,111/01/01~111/12/31,董事會決議,4.00000000,0.0,0.0,"         95,500,564",0.0,0.0,0.0,                  0
6728,上洋,111,Y1,不適用,111/01/01~111/12/31,董事會決議,10.00000000,0.0,0.0,"        230,000,000",0.0,0.0,0.0,                  0
6728,上洋,111,Y1,不適用,111/01/01~111/12/31,董事會決議,10.00000000,0.0,0.0,"        230,000,000",0.0,0.0,0.0,                  0
6728,上洋,111,Y1,不適用,111/01/01~111/12/31,董事會決議,10.00000000,0.0,0.0,"        230,000,000",0.0,0.0,0.0,                  0
6728,上洋,111,Y1,不適用,111/01/01~111/12/31,董事會決議,10.00000000,0.0,0.0,"        230,000,000",0.0,0.0,0.0,                  0
6732,昇佳電子,111,Y1,不適用,111/01/01~111/12/31,董事會決議,15.00000000,0.0,0.0,"        733,689,270",0.0,0.0,0.0,                  0
6732,昇佳電子,111,Y1,不適用,111/01/01~111/12/31,董事會決議,15.00000000,0.0,0.0,"        733,689,270",0.0,0.0,0.0,                  0
6732,昇佳電子,111,Y1,不適用,111/01/01~111/12/31,董事會決議,15.00000000,0.0,0.0,"        733,689,270",0.0,0.0,0.0,                  0
6732,昇佳電子,111,Y1,不適用,111/01/01~111/12/31,董事會決議,15.00000000,0.0,0.0,"        733,689,270",0.0,0.0,0.0,                  0
6733,博晟生醫,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6733,博晟生醫,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6733,博晟生醫,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6733,博晟生醫,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6735,美達科技,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,2.40000000,0.0,0.0,"         95,745,600",0.0,0.0,0.50000000,"          1,994,700"
6735,美達科技,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,2.40000000,0.0,0.0,"         95,745,600",0.0,0.0,0.50000000,"          1,994,700"
6735,美達科技,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,2.40000000,0.0,0.0,"         95,745,600",0.0,0.0,0.50000000,"          1,994,700"
6735,美達科技,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,2.40000000,0.0,0.0,"         95,745,600",0.0,0.0,0.50000000,"          1,994,700"
6739,竹陞科技,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,1.11556816,0.0,0.0,"         20,162,500",0.0,0.0,0.0,                  0
6739,竹陞科技,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,1.11556816,0.0,0.0,"         20,162,500",0.0,0.0,0.0,                  0
6739,竹陞科技,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,1.11556816,0.0,0.0,"         20,162,500",0.0,0.0,0.0,                  0
6739,竹陞科技,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,1.11556816,0.0,0.0,"         20,162,500",0.0,0.0,0.0,                  0
6741,91APP*-KY,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.70000000,0.0,0.0,"         82,654,598",0.0,0.0,0.0,                  0
6741,91APP*-KY,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.70000000,0.0,0.0,"         82,654,598",0.0,0.0,0.0,                  0
6741,91APP*-KY,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.70000000,0.0,0.0,"         82,654,598",0.0,0.0,0.0,                  0
6741,91APP*-KY,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.70000000,0.0,0.0,"         82,654,598",0.0,0.0,0.0,                  0
6742,澤米,111,Y1,112/06/26,111/01/01~111/12/31,股東會確認,1.75000000,0.0,0.0,"        105,087,008",0.75000000,0.0,0.0,"          4,503,729"
6742,澤米,111,Y1,112/06/26,111/01/01~111/12/31,股東會確認,1.75000000,0.0,0.0,"        105,087,008",0.75000000,0.0,0.0,"          4,503,729"
6742,澤米,111,Y1,112/06/26,111/01/01~111/12/31,股東會確認,1.75000000,0.0,0.0,"        105,087,008",0.75000000,0.0,0.0,"          4,503,729"
6742,澤米,111,Y1,112/06/26,111/01/01~111/12/31,股東會確認,1.75000000,0.0,0.0,"        105,087,008",0.75000000,0.0,0.0,"          4,503,729"
6743,安普新,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.14000000,0.0,0.36000000,"         73,750,000",0.0,0.0,0.0,                  0
6743,安普新,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.14000000,0.0,0.36000000,"         73,750,000",0.0,0.0,0.0,                  0
6743,安普新,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.14000000,0.0,0.36000000,"         73,750,000",0.0,0.0,0.0,                  0
6743,安普新,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.14000000,0.0,0.36000000,"         73,750,000",0.0,0.0,0.0,                  0
6747,亨泰光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,9.09504320,0.0,0.0,"        220,000,000",0.0,0.0,0.0,                  0
6747,亨泰光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,9.09504320,0.0,0.0,"        220,000,000",0.0,0.0,0.0,                  0
6747,亨泰光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,9.09504320,0.0,0.0,"        220,000,000",0.0,0.0,0.0,                  0
6747,亨泰光,111,Y1,不適用,111/01/01~111/12/31,董事會決議,9.09504320,0.0,0.0,"        220,000,000",0.0,0.0,0.0,                  0
6751,智聯服務,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,3.00000000,0.0,0.0,"         60,000,000",0.0,0.0,0.0,                  0
6751,智聯服務,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,3.00000000,0.0,0.0,"         60,000,000",0.0,0.0,0.0,                  0
6751,智聯服務,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,3.00000000,0.0,0.0,"         60,000,000",0.0,0.0,0.0,                  0
6751,智聯服務,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,3.00000000,0.0,0.0,"         60,000,000",0.0,0.0,0.0,                  0
6752,叡揚,111,Y1,112/05/30,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,2.60000000,0.0,0.0,"         78,000,312",0.0,0.0,0.80000000,"          2,400,010"
6752,叡揚,111,Y1,112/05/30,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,2.60000000,0.0,0.0,"         78,000,312",0.0,0.0,0.80000000,"          2,400,010"
6752,叡揚,111,Y1,112/05/30,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,2.60000000,0.0,0.0,"         78,000,312",0.0,0.0,0.80000000,"          2,400,010"
6752,叡揚,111,Y1,112/05/30,111/01/01~111/12/31,現金股利經董事會決議、增資配股經股東會確認,2.60000000,0.0,0.0,"         78,000,312",0.0,0.0,0.80000000,"          2,400,010"
6753,龍德造船,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        107,750,000",0.0,0.0,0.0,                  0
6753,龍德造船,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        107,750,000",0.0,0.0,0.0,                  0
6753,龍德造船,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        107,750,000",0.0,0.0,0.0,                  0
6753,龍德造船,111,Y1,112/06/13,111/01/01~111/12/31,股東會確認,1.00000000,0.0,0.0,"        107,750,000",0.0,0.0,0.0,                  0
6754,匯僑設計,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.20000000,0.0,0.50000000,"        244,200,000",0.0,0.0,0.0,                  0
6754,匯僑設計,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.20000000,0.0,0.50000000,"        244,200,000",0.0,0.0,0.0,                  0
6754,匯僑設計,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.20000000,0.0,0.50000000,"        244,200,000",0.0,0.0,0.0,                  0
6754,匯僑設計,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.20000000,0.0,0.50000000,"        244,200,000",0.0,0.0,0.0,                  0
6756,威鋒電子,111,Y1,不適用,111/01/01~111/12/31,董事會決議,7.50000000,0.0,0.0,"        516,735,000",0.0,0.0,0.0,                  0
6756,威鋒電子,111,Y1,不適用,111/01/01~111/12/31,董事會決議,7.50000000,0.0,0.0,"        516,735,000",0.0,0.0,0.0,                  0
6756,威鋒電子,111,Y1,不適用,111/01/01~111/12/31,董事會決議,7.50000000,0.0,0.0,"        516,735,000",0.0,0.0,0.0,                  0
6756,威鋒電子,111,Y1,不適用,111/01/01~111/12/31,董事會決議,7.50000000,0.0,0.0,"        516,735,000",0.0,0.0,0.0,                  0
6757,台灣虎航,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6757,台灣虎航,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6757,台灣虎航,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6757,台灣虎航,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6761,穩得,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,5.10000000,0.0,0.0,"        121,933,416",0.50000000,0.0,0.0,"          1,195,425"
6761,穩得,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,5.10000000,0.0,0.0,"        121,933,416",0.50000000,0.0,0.0,"          1,195,425"
6761,穩得,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,5.10000000,0.0,0.0,"        121,933,416",0.50000000,0.0,0.0,"          1,195,425"
6761,穩得,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,5.10000000,0.0,0.0,"        121,933,416",0.50000000,0.0,0.0,"          1,195,425"
6762,達亞,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"         25,889,242",0.0,0.0,0.0,                  0
6762,達亞,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"         25,889,242",0.0,0.0,0.0,                  0
6762,達亞,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"         25,889,242",0.0,0.0,0.0,                  0
6762,達亞,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"         25,889,242",0.0,0.0,0.0,                  0
6763,綠界科技*,111,H1,不適用,111/01/01~111/06/30,董事會決議,5.00000000,0.0,0.0,"         89,519,565",0.0,0.0,0.0,                  0
6763,綠界科技*,111,H2,不適用,111/07/01~111/12/31,董事會決議,10.10000003,0.0,0.0,"        185,879,522",0.0,0.0,0.0,                  0
6763,綠界科技*,111,H2,不適用,111/07/01~111/12/31,董事會決議,10.10000003,0.0,0.0,"        185,879,522",0.0,0.0,0.0,                  0
6763,綠界科技*,111,H1,不適用,111/01/01~111/06/30,董事會決議,5.00000000,0.0,0.0,"         89,519,565",0.0,0.0,0.0,                  0
6763,綠界科技*,111,H2,不適用,111/07/01~111/12/31,董事會決議,10.10000003,0.0,0.0,"        185,879,522",0.0,0.0,0.0,                  0
6763,綠界科技*,111,H2,不適用,111/07/01~111/12/31,董事會決議,10.10000003,0.0,0.0,"        185,879,522",0.0,0.0,0.0,                  0
6763,綠界科技*,111,H1,不適用,111/01/01~111/06/30,董事會決議,5.00000000,0.0,0.0,"         89,519,565",0.0,0.0,0.0,                  0
6763,綠界科技*,111,H1,不適用,111/01/01~111/06/30,董事會決議,5.00000000,0.0,0.0,"         89,519,565",0.0,0.0,0.0,                  0
6767,台微醫,111,Y1,112/06/07,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6767,台微醫,111,Y1,112/06/07,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6767,台微醫,111,Y1,112/06/07,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6767,台微醫,111,Y1,112/06/07,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6768,志強-KY,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,5.00000000,0.0,0.0,"        980,228,085",0.0,0.0,0.0,                  0
6768,志強-KY,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,5.00000000,0.0,0.0,"        980,228,085",0.0,0.0,0.0,                  0
6768,志強-KY,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,5.00000000,0.0,0.0,"        980,228,085",0.0,0.0,0.0,                  0
6768,志強-KY,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,5.00000000,0.0,0.0,"        980,228,085",0.0,0.0,0.0,                  0
6770,力積電,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.30000000,0.0,0.0,"      1,216,675,649",0.0,0.0,0.0,                  0
6770,力積電,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.72903734,0.0,0.0,"      2,877,435,794",0.0,0.0,0.0,                  0
6770,力積電,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.30000000,0.0,0.0,"      1,216,675,649",0.0,0.0,0.0,                  0
6770,力積電,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.30000000,0.0,0.0,"      1,216,675,649",0.0,0.0,0.0,                  0
6770,力積電,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.72903734,0.0,0.0,"      2,877,435,794",0.0,0.0,0.0,                  0
6770,力積電,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.72903734,0.0,0.0,"      2,877,435,794",0.0,0.0,0.0,                  0
6770,力積電,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.72903734,0.0,0.0,"      2,877,435,794",0.0,0.0,0.0,                  0
6770,力積電,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.30000000,0.0,0.0,"      1,216,675,649",0.0,0.0,0.0,                  0
6771,平和環保-創,111,Y1,不適用,111/01/01~111/12/31,董事會決議,4.00000000,0.0,0.0,"        116,718,000",0.0,0.0,0.0,                  0
6771,平和環保-創,111,Y1,不適用,111/01/01~111/12/31,董事會決議,4.00000000,0.0,0.0,"        116,718,000",0.0,0.0,0.0,                  0
6771,平和環保-創,111,Y1,不適用,111/01/01~111/12/31,董事會決議,4.00000000,0.0,0.0,"        116,718,000",0.0,0.0,0.0,                  0
6771,平和環保-創,111,Y1,不適用,111/01/01~111/12/31,董事會決議,4.00000000,0.0,0.0,"        116,718,000",0.0,0.0,0.0,                  0
6776,展�眥篕�,111,Y1,112/06/07,111/01/01~111/12/31,股東會確認,3.50000000,0.0,0.0,"        285,535,005",0.0,0.0,0.0,                  0
6776,展�眥篕�,111,Y1,112/06/07,111/01/01~111/12/31,股東會確認,3.50000000,0.0,0.0,"        285,535,005",0.0,0.0,0.0,                  0
6776,展�眥篕�,111,Y1,112/06/07,111/01/01~111/12/31,股東會確認,3.50000000,0.0,0.0,"        285,535,005",0.0,0.0,0.0,                  0
6776,展�眥篕�,111,Y1,112/06/07,111/01/01~111/12/31,股東會確認,3.50000000,0.0,0.0,"        285,535,005",0.0,0.0,0.0,                  0
6781,AES-KY,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,19.00000000,0.0,0.0,"      1,622,956,820",0.0,0.0,0.0,                  0
6781,AES-KY,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,19.00000000,0.0,0.0,"      1,622,956,820",0.0,0.0,0.0,                  0
6781,AES-KY,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,19.00000000,0.0,0.0,"      1,622,956,820",0.0,0.0,0.0,                  0
6781,AES-KY,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,19.00000000,0.0,0.0,"      1,622,956,820",0.0,0.0,0.0,                  0
6782,視陽,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6782,視陽,111,H2,不適用,111/07/01~111/12/31,董事會決議,5.50000000,0.0,0.0,"        346,500,000",0.0,0.0,0.0,                  0
6782,視陽,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6782,視陽,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6782,視陽,111,H2,不適用,111/07/01~111/12/31,董事會決議,5.50000000,0.0,0.0,"        346,500,000",0.0,0.0,0.0,                  0
6782,視陽,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6782,視陽,111,H2,不適用,111/07/01~111/12/31,董事會決議,5.50000000,0.0,0.0,"        346,500,000",0.0,0.0,0.0,                  0
6782,視陽,111,H2,不適用,111/07/01~111/12/31,董事會決議,5.50000000,0.0,0.0,"        346,500,000",0.0,0.0,0.0,                  0
6785,昱展新藥,111,Y1,112/05/23,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6785,昱展新藥,111,Y1,112/05/23,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6785,昱展新藥,111,Y1,112/05/23,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6785,昱展新藥,111,Y1,112/05/23,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6788,華景電,111,Y1,不適用,111/01/01~111/12/31,董事會決議,8.00000000,0.0,0.0,"        277,917,464",0.0,0.0,0.0,                  0
6788,華景電,111,Y1,不適用,111/01/01~111/12/31,董事會決議,8.00000000,0.0,0.0,"        277,917,464",0.0,0.0,0.0,                  0
6788,華景電,111,Y1,不適用,111/01/01~111/12/31,董事會決議,8.00000000,0.0,0.0,"        277,917,464",0.0,0.0,0.0,                  0
6788,華景電,111,Y1,不適用,111/01/01~111/12/31,董事會決議,8.00000000,0.0,0.0,"        277,917,464",0.0,0.0,0.0,                  0
6789,采鈺,111,Y1,112/05/24,111/01/01~111/12/31,股東會確認,1.99818891,0.0,0.0,"        631,092,238",0.0,0.0,0.0,                  0
6789,采鈺,111,Y1,112/05/24,111/01/01~111/12/31,股東會確認,1.99818891,0.0,0.0,"        631,092,238",0.0,0.0,0.0,                  0
6789,采鈺,111,Y1,112/05/24,111/01/01~111/12/31,股東會確認,1.99818891,0.0,0.0,"        631,092,238",0.0,0.0,0.0,                  0
6789,采鈺,111,Y1,112/05/24,111/01/01~111/12/31,股東會確認,1.99818891,0.0,0.0,"        631,092,238",0.0,0.0,0.0,                  0
6790,永豐實,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,2.30000000,0.0,0.0,"        614,396,748",0.0,0.0,0.0,                  0
6790,永豐實,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,2.30000000,0.0,0.0,"        614,396,748",0.0,0.0,0.0,                  0
6790,永豐實,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,2.30000000,0.0,0.0,"        614,396,748",0.0,0.0,0.0,                  0
6790,永豐實,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,2.30000000,0.0,0.0,"        614,396,748",0.0,0.0,0.0,                  0
6791,虎門科技,111,Y1,112/06/17,111/01/01~111/12/31,股東會確認,3.18086276,0.0,0.0,"         66,311,446",0.0,0.0,0.0,                  0
6791,虎門科技,111,Y1,112/06/17,111/01/01~111/12/31,股東會確認,3.18086276,0.0,0.0,"         66,311,446",0.0,0.0,0.0,                  0
6791,虎門科技,111,Y1,112/06/17,111/01/01~111/12/31,股東會確認,3.18086276,0.0,0.0,"         66,311,446",0.0,0.0,0.0,                  0
6791,虎門科技,111,Y1,112/06/17,111/01/01~111/12/31,股東會確認,3.18086276,0.0,0.0,"         66,311,446",0.0,0.0,0.0,                  0
6792,詠業,111,Y1,不適用,111/01/01~111/12/31,董事會決議,5.00000000,0.0,0.0,"        234,376,625",0.0,0.0,0.0,                  0
6792,詠業,111,Y1,不適用,111/01/01~111/12/31,董事會決議,5.00000000,0.0,0.0,"        234,376,625",0.0,0.0,0.0,                  0
6792,詠業,111,Y1,不適用,111/01/01~111/12/31,董事會決議,5.00000000,0.0,0.0,"        234,376,625",0.0,0.0,0.0,                  0
6792,詠業,111,Y1,不適用,111/01/01~111/12/31,董事會決議,5.00000000,0.0,0.0,"        234,376,625",0.0,0.0,0.0,                  0
6794,向榮生技,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6794,向榮生技,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6794,向榮生技,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6794,向榮生技,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6796,晉弘,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,1.80000000,0.0,0.0,"         59,809,779",0.0,0.0,0.0,                  0
