公司代號名稱,股東會日期,股利所屬年(季)度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股)
1453 - 大將,109/06/12,108年 年度,0.0,                  0,0.20000000
1453 - 大將,109/06/12,108年 年度,0.0,                  0,0.20000000
1453 - 大將,109/06/12,108年 年度,0.0,                  0,0.20000000
1454 - 台富,109/06/11,108年 年度,0.25000000,"         33,577,746",0.0
1454 - 台富,109/06/11,108年 年度,0.25000000,"         33,577,746",0.0
1454 - 台富,109/06/11,108年 年度,0.25000000,"         33,577,746",0.0
1454 - 台富,109/06/11,108年 年度,0.25000000,"         33,577,746",0.0
1455 - 集盛,109/06/22,108年 年度,0.0,                  0,0.0
1455 - 集盛,109/06/22,108年 年度,0.0,                  0,0.0
1455 - 集盛,109/06/22,108年 年度,0.0,                  0,0.0
1455 - 集盛,109/06/22,108年 年度,0.0,                  0,0.0
1456 - 怡華,109/05/29,108年 年度,0.0,                  0,0.0
1456 - 怡華,109/05/29,108年 年度,0.0,                  0,0.0
1456 - 怡華,109/05/29,108年 年度,0.0,                  0,0.0
1456 - 怡華,109/05/29,108年 年度,0.0,                  0,0.0
1457 - 宜進,109/06/11,108年 下半年,0.50000000,"        150,823,820",0.0
1457 - 宜進,不適用,108年 上半年,0.50000000,"        150,823,820",0.0
1457 - 宜進,109/06/11,108年 下半年,0.50000000,"        150,823,820",0.0
1457 - 宜進,不適用,108年 上半年,0.50000000,"        150,823,820",0.0
1457 - 宜進,不適用,108年 上半年,0.50000000,"        150,823,820",0.0
1457 - 宜進,不適用,108年 上半年,0.50000000,"        150,823,820",0.0
1457 - 宜進,109/06/11,108年 下半年,0.50000000,"        150,823,820",0.0
1457 - 宜進,109/06/11,108年 下半年,0.50000000,"        150,823,820",0.0
1459 - 聯發,109/06/24,108年 年度,0.0,                  0,0.0
1459 - 聯發,109/06/24,108年 年度,0.0,                  0,0.0
1459 - 聯發,109/06/24,108年 年度,0.0,                  0,0.0
1459 - 聯發,109/06/24,108年 年度,0.0,                  0,0.0
1460 - 宏遠,109/06/15,108年 年度,0.0,                  0,0.0
1460 - 宏遠,109/06/15,108年 年度,0.0,                  0,0.0
1460 - 宏遠,109/06/15,108年 年度,0.0,                  0,0.0
1460 - 宏遠,109/06/15,108年 年度,0.0,                  0,0.0
1463 - 強盛新,109/06/22,108年 年度,0.60000000,"        103,961,029",0.0
1463 - 強盛新,109/06/22,108年 年度,0.60000000,"        103,961,029",0.0
1463 - 強盛新,109/06/22,108年 年度,0.60000000,"        103,961,029",0.0
1463 - 強盛新,109/06/22,108年 年度,0.60000000,"        103,961,029",0.0
1464 - 得力,109/06/11,108年 年度,1.05000000,"        576,848,478",0.0
1464 - 得力,109/06/11,108年 年度,1.05000000,"        576,848,478",0.0
1464 - 得力,109/06/11,108年 年度,1.05000000,"        576,848,478",0.0
1464 - 得力,109/06/11,108年 年度,1.05000000,"        576,848,478",0.0
1465 - 偉全,109/06/10,108年 年度,1.50000000,"        155,410,901",0.0
1465 - 偉全,109/06/10,108年 年度,1.50000000,"        155,410,901",0.0
1465 - 偉全,109/06/10,108年 年度,1.50000000,"        155,410,901",0.0
1465 - 偉全,109/06/10,108年 年度,1.50000000,"        155,410,901",0.0
1466 - 聚隆,109/06/19,108年 年度,0.0,                  0,0.0
1466 - 聚隆,109/06/19,108年 年度,0.0,                  0,0.0
1466 - 聚隆,109/06/19,108年 年度,0.0,                  0,0.0
1466 - 聚隆,109/06/19,108年 年度,0.0,                  0,0.0
1467 - 南緯,109/06/16,108年 年度,0.0,                  0,0.0
1467 - 南緯,109/06/16,108年 年度,0.0,                  0,0.0
1467 - 南緯,109/06/16,108年 年度,0.0,                  0,0.0
1467 - 南緯,109/06/16,108年 年度,0.0,                  0,0.0
1468 - 昶和,不適用,108年 年度,0.0,                  0,0.0
1468 - 昶和,不適用,108年 年度,0.0,                  0,0.0
1468 - 昶和,不適用,108年 年度,0.0,                  0,0.0
1468 - 昶和,不適用,108年 年度,0.0,                  0,0.0
1470 - 大統新創,不適用,108年 下半年,0.80000000,"         68,613,600",0.0
1470 - 大統新創,不適用,108年 下半年,0.80000000,"         68,613,600",0.0
1470 - 大統新創,不適用,108年 下半年,0.80000000,"         68,613,600",0.0
1470 - 大統新創,不適用,108年 下半年,0.80000000,"         68,613,600",0.0
1471 - 首利,109/06/17,108年 年度,0.0,                  0,0.0
1471 - 首利,109/06/17,108年 年度,0.0,                  0,0.0
1471 - 首利,109/06/17,108年 年度,0.0,                  0,0.0
1471 - 首利,109/06/17,108年 年度,0.0,                  0,0.0
1472 - 三洋實業,109/06/02,108年 年度,0.0,                  0,0.0
1472 - 三洋實業,109/06/02,108年 年度,0.0,                  0,0.0
1472 - 三洋實業,109/06/02,108年 年度,0.0,                  0,0.0
1472 - 三洋實業,109/06/02,108年 年度,0.0,                  0,0.0
1473 - 台南,109/06/15,108年 年度,0.50000000,"         73,076,767",0.0
1473 - 台南,109/06/15,108年 年度,0.50000000,"         73,076,767",0.0
1473 - 台南,109/06/15,108年 年度,0.50000000,"         73,076,767",0.0
1473 - 台南,109/06/15,108年 年度,0.50000000,"         73,076,767",0.0
1474 - 弘裕,109/06/19,108年 年度,0.0,                  0,0.0
1474 - 弘裕,109/06/19,108年 年度,0.0,                  0,0.0
1474 - 弘裕,109/06/19,108年 年度,0.0,                  0,0.0
1474 - 弘裕,109/06/19,108年 年度,0.0,                  0,0.0
1475 - 業旺,109/06/22,108年 年度,0.0,                  0,0.0
1475 - 業旺,109/06/22,108年 年度,0.0,                  0,0.0
1475 - 業旺,109/06/22,108年 年度,0.0,                  0,0.0
1475 - 業旺,109/06/22,108年 年度,0.0,                  0,0.0
1476 - 儒鴻,109/06/18,108年 年度,11.00000000,"      3,018,038,221",0.0
1476 - 儒鴻,109/06/18,108年 年度,11.00000000,"      3,018,038,221",0.0
1476 - 儒鴻,109/06/18,108年 年度,11.00000000,"      3,018,038,221",0.0
1476 - 儒鴻,109/06/18,108年 年度,11.00000000,"      3,018,038,221",0.0
1477 - 聚陽,109/06/16,108年 年度,5.00000000,"      1,099,282,905",0.0
1477 - 聚陽,109/06/16,108年 年度,5.00000000,"      1,099,282,905",0.0
1477 - 聚陽,109/06/16,108年 年度,5.00000000,"      1,099,282,905",0.0
1477 - 聚陽,109/06/16,108年 年度,5.00000000,"      1,099,282,905",0.0
1503 - 士電,109/06/19,108年 年度,1.60000000,"        833,555,557",0.0
1503 - 士電,109/06/19,108年 年度,1.60000000,"        833,555,557",0.0
1503 - 士電,109/06/19,108年 年度,1.60000000,"        833,555,557",0.0
1503 - 士電,109/06/19,108年 年度,1.60000000,"        833,555,557",0.0
1504 - 東元,不適用,108年 年度,0.99000000,"      1,948,015,957",0.0
1504 - 東元,不適用,108年 年度,0.99000000,"      1,948,015,957",0.0
1504 - 東元,不適用,108年 年度,0.99000000,"      1,948,015,957",0.0
1504 - 東元,不適用,108年 年度,0.99000000,"      1,948,015,957",0.0
1506 - 正道,109/06/30,108年 年度,0.0,                  0,0.0
1506 - 正道,109/06/30,108年 年度,0.0,                  0,0.0
1506 - 正道,109/06/30,108年 年度,0.0,                  0,0.0
1506 - 正道,109/06/30,108年 年度,0.0,                  0,0.0
1512 - 瑞利,109/06/30,108年 年度,0.0,                  0,0.0
1512 - 瑞利,109/06/30,108年 年度,0.0,                  0,0.0
1512 - 瑞利,109/06/30,108年 年度,0.0,                  0,0.0
1512 - 瑞利,109/06/30,108年 年度,0.0,                  0,0.0
1513 - 中興電,109/06/22,108年 年度,1.20000000,"        504,000,000",0.0
1513 - 中興電,109/06/22,108年 年度,1.20000000,"        504,000,000",0.0
1513 - 中興電,109/06/22,108年 年度,1.20000000,"        504,000,000",0.0
1513 - 中興電,109/06/22,108年 年度,1.20000000,"        504,000,000",0.0
1514 - 亞力,109/06/23,108年 年度,0.70000000,"        144,969,323",0.50000000
1514 - 亞力,109/06/23,108年 年度,0.70000000,"        144,969,323",0.50000000
1514 - 亞力,109/06/23,108年 年度,0.70000000,"        144,969,323",0.50000000
1514 - 亞力,109/06/23,108年 年度,0.70000000,"        144,969,323",0.50000000
1515 - 力山,109/06/18,108年 年度,3.00000000,"        544,420,500",0.0
1515 - 力山,109/06/18,108年 年度,3.00000000,"        544,420,500",0.0
1515 - 力山,109/06/18,108年 年度,3.00000000,"        544,420,500",0.0
1515 - 力山,109/06/18,108年 年度,3.00000000,"        544,420,500",0.0
1516 - 川飛,109/06/03,108年 年度,0.07825195,"          2,609,772",0.31300665
1516 - 川飛,109/06/03,108年 年度,0.07825195,"          2,609,772",0.31300665
1516 - 川飛,109/06/03,108年 年度,0.07825195,"          2,609,772",0.31300665
1516 - 川飛,109/06/03,108年 年度,0.07825195,"          2,609,772",0.31300665
1517 - 利奇,109/06/24,108年 年度,0.20000000,"         45,137,001",0.0
1517 - 利奇,109/06/24,108年 年度,0.20000000,"         45,137,001",0.0
1517 - 利奇,109/06/24,108年 年度,0.20000000,"         45,137,001",0.0
1517 - 利奇,109/06/24,108年 年度,0.20000000,"         45,137,001",0.0
1519 - 華城,不適用,108年 年度,1.00000000,"        261,058,548",0.0
1519 - 華城,不適用,108年 年度,1.00000000,"        261,058,548",0.0
1519 - 華城,不適用,108年 年度,1.00000000,"        261,058,548",0.0
1519 - 華城,不適用,108年 年度,1.00000000,"        261,058,548",0.0
1521 - 大億,109/06/12,108年 年度,4.00000000,"        304,920,000",0.0
1521 - 大億,109/06/12,108年 年度,4.00000000,"        304,920,000",0.0
1521 - 大億,109/06/12,108年 年度,4.00000000,"        304,920,000",0.0
1521 - 大億,109/06/12,108年 年度,4.00000000,"        304,920,000",0.0
1522 - 堤維西,109/06/19,108年 年度,1.40000000,"        438,057,033",0.0
1522 - 堤維西,109/06/19,108年 年度,1.40000000,"        438,057,033",0.0
1522 - 堤維西,109/06/19,108年 年度,1.40000000,"        438,057,033",0.0
1522 - 堤維西,109/06/19,108年 年度,1.40000000,"        438,057,033",0.0
1524 - 耿鼎,不適用,108年 年度,0.40000000,"         71,874,083",0.0
1524 - 耿鼎,不適用,108年 年度,0.40000000,"         71,874,083",0.0
1524 - 耿鼎,不適用,108年 年度,0.40000000,"         71,874,083",0.0
1524 - 耿鼎,不適用,108年 年度,0.40000000,"         71,874,083",0.0
1525 - 江申,109/06/18,108年 年度,2.00000000,"        146,800,270",0.0
1525 - 江申,109/06/18,108年 年度,2.00000000,"        146,800,270",0.0
1525 - 江申,109/06/18,108年 年度,2.00000000,"        146,800,270",0.0
1525 - 江申,109/06/18,108年 年度,2.00000000,"        146,800,270",0.0
1526 - 日馳,109/06/15,108年 年度,0.80000000,"         48,000,000",0.0
1526 - 日馳,109/06/15,108年 年度,0.80000000,"         48,000,000",0.0
1526 - 日馳,109/06/15,108年 年度,0.80000000,"         48,000,000",0.0
1526 - 日馳,109/06/15,108年 年度,0.80000000,"         48,000,000",0.0
1527 - 鑽全,109/06/30,108年 年度,1.20000000,"        166,284,768",0.0
1527 - 鑽全,109/06/30,108年 年度,1.20000000,"        166,284,768",0.0
1527 - 鑽全,109/06/30,108年 年度,1.20000000,"        166,284,768",0.0
1527 - 鑽全,109/06/30,108年 年度,1.20000000,"        166,284,768",0.0
1528 - 恩德,109/05/27,108年 年度,0.0,"         19,933,100",0.0
1528 - 恩德,109/05/27,108年 年度,0.0,"         19,933,100",0.0
1528 - 恩德,109/05/27,108年 年度,0.0,"         19,933,100",0.0
1528 - 恩德,109/05/27,108年 年度,0.0,"         19,933,100",0.0
1529 - 樂事綠能,109/06/29,108年 年度,0.50000000,"         47,983,991",0.0
1529 - 樂事綠能,109/06/29,108年 年度,0.50000000,"         47,983,991",0.0
1529 - 樂事綠能,109/06/29,108年 年度,0.50000000,"         47,983,991",0.0
1529 - 樂事綠能,109/06/29,108年 年度,0.50000000,"         47,983,991",0.0
1530 - 亞崴,109/06/10,108年 年度,0.70000000,"        144,891,257",0.0
1530 - 亞崴,109/06/10,108年 年度,0.70000000,"        144,891,257",0.0
1530 - 亞崴,109/06/10,108年 年度,0.70000000,"        144,891,257",0.0
1530 - 亞崴,109/06/10,108年 年度,0.70000000,"        144,891,257",0.0
1531 - 高林股,109/06/24,108年 年度,0.20000000,"         37,001,616",0.0
1531 - 高林股,109/06/24,108年 年度,0.20000000,"         37,001,616",0.0
1531 - 高林股,109/06/24,108年 年度,0.20000000,"         37,001,616",0.0
1531 - 高林股,109/06/24,108年 年度,0.20000000,"         37,001,616",0.0
1532 - 勤美,不適用,108年 年度,0.90000000,"        346,726,901",0.0
1532 - 勤美,不適用,108年 年度,0.90000000,"        346,726,901",0.0
1532 - 勤美,不適用,108年 年度,0.90000000,"        346,726,901",0.0
1532 - 勤美,不適用,108年 年度,0.90000000,"        346,726,901",0.0
1533 - 車王電,109/06/24,108年 年度,0.50000000,"         49,273,743",0.0
1533 - 車王電,109/06/24,108年 年度,0.50000000,"         49,273,743",0.0
1533 - 車王電,109/06/24,108年 年度,0.50000000,"         49,273,743",0.0
1533 - 車王電,109/06/24,108年 年度,0.50000000,"         49,273,743",0.0
1535 - 中宇,109/06/23,108年 年度,1.20000000,"        148,491,062",0.0
1535 - 中宇,109/06/23,108年 年度,1.20000000,"        148,491,062",0.0
1535 - 中宇,109/06/23,108年 年度,1.20000000,"        148,491,062",0.0
1535 - 中宇,109/06/23,108年 年度,1.20000000,"        148,491,062",0.0
1536 - 和大,109/06/10,108年 年度,2.00344966,"        509,913,026",0.0
1536 - 和大,109/06/10,108年 年度,2.00344966,"        509,913,026",0.0
1536 - 和大,109/06/10,108年 年度,2.00344966,"        509,913,026",0.0
1536 - 和大,109/06/10,108年 年度,2.00344966,"        509,913,026",0.0
1537 - 廣隆,109/06/11,108年 年度,10.00000000,"        817,853,940",0.0
1537 - 廣隆,109/06/11,108年 年度,10.00000000,"        817,853,940",0.0
1537 - 廣隆,109/06/11,108年 年度,10.00000000,"        817,853,940",0.0
1537 - 廣隆,109/06/11,108年 年度,10.00000000,"        817,853,940",0.0
1538 - 正峰,109/06/18,108年 年度,0.0,                  0,0.0
1538 - 正峰,109/06/18,108年 年度,0.0,                  0,0.0
1538 - 正峰,109/06/18,108年 年度,0.0,                  0,0.0
1538 - 正峰,109/06/18,108年 年度,0.0,                  0,0.0
1539 - 巨庭,109/06/19,108年 年度,0.80000000,"         52,296,000",0.0
1539 - 巨庭,109/06/19,108年 年度,0.80000000,"         52,296,000",0.0
1539 - 巨庭,109/06/19,108年 年度,0.80000000,"         52,296,000",0.0
1539 - 巨庭,109/06/19,108年 年度,0.80000000,"         52,296,000",0.0
1540 - 喬福,109/06/24,108年 年度,1.00000000,"         85,473,612",0.0
1540 - 喬福,109/06/24,108年 年度,1.00000000,"         85,473,612",0.0
1540 - 喬福,109/06/24,108年 年度,1.00000000,"         85,473,612",0.0
1540 - 喬福,109/06/24,108年 年度,1.00000000,"         85,473,612",0.0
1541 - 錩泰,109/06/29,108年 年度,0.0,                  0,0.0
1541 - 錩泰,109/06/29,108年 年度,0.0,                  0,0.0
1541 - 錩泰,109/06/29,108年 年度,0.0,                  0,0.0
1541 - 錩泰,109/06/29,108年 年度,0.0,                  0,0.0
1558 - 伸興,109/06/12,108年 年度,8.80000000,"        532,713,553",0.0
1558 - 伸興,109/06/12,108年 年度,8.80000000,"        532,713,553",0.0
1558 - 伸興,109/06/12,108年 年度,8.80000000,"        532,713,553",0.0
1558 - 伸興,109/06/12,108年 年度,8.80000000,"        532,713,553",0.0
1560 - 中砂,109/06/15,108年 年度,1.30000000,"        394,800,000",0.0
1560 - 中砂,109/06/15,108年 年度,1.30000000,"        394,800,000",0.0
1560 - 中砂,109/06/15,108年 年度,1.30000000,"        394,800,000",0.0
1560 - 中砂,109/06/15,108年 年度,1.30000000,"        394,800,000",0.0
1563 - 巧新,不適用,108年 年度,2.00000000,"        389,680,800",0.0
1563 - 巧新,不適用,108年 年度,2.00000000,"        389,680,800",0.0
1563 - 巧新,不適用,108年 年度,2.00000000,"        389,680,800",0.0
1563 - 巧新,不適用,108年 年度,2.00000000,"        389,680,800",0.0
1565 - 精華,109/06/10,108年 年度,18.00000000,"        907,497,288",0.0
1565 - 精華,109/06/10,108年 年度,18.00000000,"        907,497,288",0.0
1565 - 精華,109/06/10,108年 年度,18.00000000,"        907,497,288",0.0
1565 - 精華,109/06/10,108年 年度,18.00000000,"        907,497,288",0.0
1568 - 倉佑,不適用,108年 年度,0.50000000,"         51,266,280",0.0
1568 - 倉佑,不適用,108年 年度,0.50000000,"         51,266,280",0.0
1568 - 倉佑,不適用,108年 年度,0.50000000,"         51,266,280",0.0
1568 - 倉佑,不適用,108年 年度,0.50000000,"         51,266,280",0.0
1569 - 濱川,109/06/18,108年 年度,0.30000000,"         34,033,106",0.0
1569 - 濱川,109/06/18,108年 年度,0.30000000,"         34,033,106",0.0
1569 - 濱川,109/06/18,108年 年度,0.30000000,"         34,033,106",0.0
1569 - 濱川,109/06/18,108年 年度,0.30000000,"         34,033,106",0.0
1570 - 力肯,109/06/10,108年 年度,0.80000000,"         41,200,671",0.0
1570 - 力肯,109/06/10,108年 年度,0.80000000,"         41,200,671",0.0
1570 - 力肯,109/06/10,108年 年度,0.80000000,"         41,200,671",0.0
1570 - 力肯,109/06/10,108年 年度,0.80000000,"         41,200,671",0.0
1580 - 新麥,109/06/20,108年 年度,5.00000000,"        251,151,210",0.0
1580 - 新麥,109/06/20,108年 年度,5.00000000,"        251,151,210",0.0
1580 - 新麥,109/06/20,108年 年度,5.00000000,"        251,151,210",0.0
1580 - 新麥,109/06/20,108年 年度,5.00000000,"        251,151,210",0.0
1582 - 信錦,109/06/18,108年 年度,4.50000000,"        556,758,769",0.0
1582 - 信錦,109/06/18,108年 年度,4.50000000,"        556,758,769",0.0
1582 - 信錦,109/06/18,108年 年度,4.50000000,"        556,758,769",0.0
1582 - 信錦,109/06/18,108年 年度,4.50000000,"        556,758,769",0.0
1583 - 程泰,不適用,108年 年度,2.00000000,"        331,201,116",0.0
