公司代號名稱,股東會日期,股利所屬年(季)度,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
6261 - 久元,不適用,113年 下半年,董事會決議,4.00000000,0.0,0.0,"        513,991,956",0.0,0.0,0.0,                  0
6261 - 久元,不適用,113年 下半年,董事會決議,4.00000000,0.0,0.0,"        513,991,956",0.0,0.0,0.0,                  0
6261 - 久元,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6263 - 普萊德,不適用,113年 年度,董事會決議,7.90000000,0.0,0.0,"        493,757,616",0.0,0.0,0.0,                  0
6263 - 普萊德,不適用,113年 年度,董事會決議,7.90000000,0.0,0.0,"        493,757,616",0.0,0.0,0.0,                  0
6263 - 普萊德,不適用,113年 年度,董事會決議,7.90000000,0.0,0.0,"        493,757,616",0.0,0.0,0.0,                  0
6263 - 普萊德,不適用,113年 年度,董事會決議,7.90000000,0.0,0.0,"        493,757,616",0.0,0.0,0.0,                  0
6264 - 富裔,114/06/17,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6264 - 富裔,114/06/17,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6264 - 富裔,114/06/17,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6264 - 富裔,114/06/17,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6265 - 方方土昶,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6265 - 方方土昶,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6265 - 方方土昶,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6265 - 方方土昶,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6266 - 泰詠,114/05/23,113年 年度,股東會確認,1.78500000,0.0,0.0,"        258,837,195",0.59500000,0.0,0.0,"          8,627,907"
6266 - 泰詠,114/05/23,113年 年度,股東會確認,1.78500000,0.0,0.0,"        258,837,195",0.59500000,0.0,0.0,"          8,627,907"
6266 - 泰詠,114/05/23,113年 年度,股東會確認,1.78500000,0.0,0.0,"        258,837,195",0.59500000,0.0,0.0,"          8,627,907"
6266 - 泰詠,114/05/23,113年 年度,股東會確認,1.78500000,0.0,0.0,"        258,837,195",0.59500000,0.0,0.0,"          8,627,907"
6269 - 台郡,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6269 - 台郡,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6269 - 台郡,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6269 - 台郡,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6270 - 倍微,不適用,113年 年度,董事會決議,0.60000000,0.0,0.40000000,"         72,145,759",0.0,0.0,0.0,                  0
6270 - 倍微,不適用,113年 年度,董事會決議,0.60000000,0.0,0.40000000,"         72,145,759",0.0,0.0,0.0,                  0
6270 - 倍微,不適用,113年 年度,董事會決議,0.60000000,0.0,0.40000000,"         72,145,759",0.0,0.0,0.0,                  0
6270 - 倍微,不適用,113年 年度,董事會決議,0.60000000,0.0,0.40000000,"         72,145,759",0.0,0.0,0.0,                  0
6271 - 同欣電,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6271 - 同欣電,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6271 - 同欣電,不適用,113年 下半年,董事會決議,3.00000000,0.0,0.0,"        627,174,072",0.0,0.0,0.0,                  0
6271 - 同欣電,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6271 - 同欣電,不適用,113年 上半年,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6271 - 同欣電,不適用,113年 下半年,董事會決議,3.00000000,0.0,0.0,"        627,174,072",0.0,0.0,0.0,                  0
6271 - 同欣電,不適用,113年 下半年,董事會決議,3.00000000,0.0,0.0,"        627,174,072",0.0,0.0,0.0,                  0
6271 - 同欣電,不適用,113年 下半年,董事會決議,3.00000000,0.0,0.0,"        627,174,072",0.0,0.0,0.0,                  0
6274 - 台燿,不適用,113年 年度,董事會決議,6.50563200,0.0,0.0,"      1,797,000,000",0.0,0.0,0.0,                  0
6274 - 台燿,不適用,113年 年度,董事會決議,6.50563200,0.0,0.0,"      1,797,000,000",0.0,0.0,0.0,                  0
6274 - 台燿,不適用,113年 年度,董事會決議,6.50563200,0.0,0.0,"      1,797,000,000",0.0,0.0,0.0,                  0
6274 - 台燿,不適用,113年 年度,董事會決議,6.50563200,0.0,0.0,"      1,797,000,000",0.0,0.0,0.0,                  0
6275 - 元山,不適用,113年 年度,董事會決議,1.60000000,0.0,0.70000000,"        179,191,291",0.0,0.0,0.0,                  0
6275 - 元山,不適用,113年 年度,董事會決議,1.60000000,0.0,0.70000000,"        179,191,291",0.0,0.0,0.0,                  0
6275 - 元山,不適用,113年 年度,董事會決議,1.60000000,0.0,0.70000000,"        179,191,291",0.0,0.0,0.0,                  0
6275 - 元山,不適用,113年 年度,董事會決議,1.60000000,0.0,0.70000000,"        179,191,291",0.0,0.0,0.0,                  0
6276 - 安鈦克,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6276 - 安鈦克,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6276 - 安鈦克,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6276 - 安鈦克,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第4季,董事會決議,2.10000000,0.0,0.0,"        250,889,449",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第2季,董事會決議,1.70000000,0.0,0.0,"        203,100,982",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第4季,董事會決議,2.10000000,0.0,0.0,"        250,889,449",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第4季,董事會決議,2.10000000,0.0,0.0,"        250,889,449",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第2季,董事會決議,1.70000000,0.0,0.0,"        203,100,982",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第3季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第4季,董事會決議,2.10000000,0.0,0.0,"        250,889,449",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第2季,董事會決議,1.70000000,0.0,0.0,"        203,100,982",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第2季,董事會決議,1.70000000,0.0,0.0,"        203,100,982",0.0,0.0,0.0,                  0
6277 - 宏正,不適用,113年 第1季,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6278 - 台表科,不適用,113年 年度,董事會決議,5.50000000,0.0,0.0,"      1,608,190,942",0.0,0.0,0.0,                  0
6278 - 台表科,不適用,113年 年度,董事會決議,5.50000000,0.0,0.0,"      1,608,190,942",0.0,0.0,0.0,                  0
6278 - 台表科,不適用,113年 年度,董事會決議,5.50000000,0.0,0.0,"      1,608,190,942",0.0,0.0,0.0,                  0
6278 - 台表科,不適用,113年 年度,董事會決議,5.50000000,0.0,0.0,"      1,608,190,942",0.0,0.0,0.0,                  0
6279 - 胡連,114/06/26,113年 年度,股東會確認,5.00000000,0.0,1.00000000,"        680,089,920",0.50000000,0.0,0.0,"          5,667,416"
6279 - 胡連,114/06/26,113年 年度,股東會確認,5.00000000,0.0,1.00000000,"        680,089,920",0.50000000,0.0,0.0,"          5,667,416"
6279 - 胡連,114/06/26,113年 年度,股東會確認,5.00000000,0.0,1.00000000,"        680,089,920",0.50000000,0.0,0.0,"          5,667,416"
6279 - 胡連,114/06/26,113年 年度,股東會確認,5.00000000,0.0,1.00000000,"        680,089,920",0.50000000,0.0,0.0,"          5,667,416"
6281 - 全國電,不適用,113年 年度,董事會決議,4.00000000,0.0,0.0,"        396,691,780",0.0,0.0,0.0,                  0
6281 - 全國電,不適用,113年 年度,董事會決議,4.00000000,0.0,0.0,"        396,691,780",0.0,0.0,0.0,                  0
6281 - 全國電,不適用,113年 年度,董事會決議,4.00000000,0.0,0.0,"        396,691,780",0.0,0.0,0.0,                  0
6281 - 全國電,不適用,113年 年度,董事會決議,4.00000000,0.0,0.0,"        396,691,780",0.0,0.0,0.0,                  0
6282 - 康舒,不適用,113年 年度,董事會決議,0.30000000,0.0,0.20000000,"        429,318,563",0.0,0.0,0.0,                  0
6282 - 康舒,不適用,113年 年度,董事會決議,0.30000000,0.0,0.20000000,"        429,318,563",0.0,0.0,0.0,                  0
6282 - 康舒,不適用,113年 年度,董事會決議,0.30000000,0.0,0.20000000,"        429,318,563",0.0,0.0,0.0,                  0
6282 - 康舒,不適用,113年 年度,董事會決議,0.30000000,0.0,0.20000000,"        429,318,563",0.0,0.0,0.0,                  0
6283 - 淳安,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6283 - 淳安,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6283 - 淳安,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6283 - 淳安,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6284 - 佳邦,114/06/20,113年 年度,股東會確認,2.70000000,0.0,0.0,"        398,871,921",0.0,0.0,0.0,                  0
6284 - 佳邦,114/06/20,113年 年度,股東會確認,2.70000000,0.0,0.0,"        398,871,921",0.0,0.0,0.0,                  0
6284 - 佳邦,114/06/20,113年 年度,股東會確認,2.70000000,0.0,0.0,"        398,871,921",0.0,0.0,0.0,                  0
6284 - 佳邦,114/06/20,113年 年度,股東會確認,2.70000000,0.0,0.0,"        398,871,921",0.0,0.0,0.0,                  0
6285 - 啟��,114/05/16,113年 年度,股東會確認,4.80051817,0.0,0.0,"      2,323,945,435",0.0,0.0,0.0,                  0
6285 - 啟��,114/05/16,113年 年度,股東會確認,4.80051817,0.0,0.0,"      2,323,945,435",0.0,0.0,0.0,                  0
6285 - 啟��,114/05/16,113年 年度,股東會確認,4.80051817,0.0,0.0,"      2,323,945,435",0.0,0.0,0.0,                  0
6285 - 啟��,114/05/16,113年 年度,股東會確認,4.80051817,0.0,0.0,"      2,323,945,435",0.0,0.0,0.0,                  0
6290 - 良維,不適用,113年 年度,董事會決議,5.00000000,0.0,0.0,"        795,393,620",0.0,0.0,0.0,                  0
6290 - 良維,不適用,113年 年度,董事會決議,5.00000000,0.0,0.0,"        795,393,620",0.0,0.0,0.0,                  0
6290 - 良維,不適用,113年 年度,董事會決議,5.00000000,0.0,0.0,"        795,393,620",0.0,0.0,0.0,                  0
6290 - 良維,不適用,113年 年度,董事會決議,5.00000000,0.0,0.0,"        795,393,620",0.0,0.0,0.0,                  0
6291 - 沛亨,不適用,113年 年度,董事會決議,5.80000000,0.0,0.0,"        243,600,000",0.0,0.0,0.0,                  0
6291 - 沛亨,不適用,113年 年度,董事會決議,5.80000000,0.0,0.0,"        243,600,000",0.0,0.0,0.0,                  0
6291 - 沛亨,不適用,113年 年度,董事會決議,5.80000000,0.0,0.0,"        243,600,000",0.0,0.0,0.0,                  0
6291 - 沛亨,不適用,113年 年度,董事會決議,5.80000000,0.0,0.0,"        243,600,000",0.0,0.0,0.0,                  0
6292 - 迅德,不適用,113年 年度,董事會決議,3.40000000,0.0,0.60000000,"        186,402,848",0.0,0.0,0.0,                  0
6292 - 迅德,不適用,113年 年度,董事會決議,3.40000000,0.0,0.60000000,"        186,402,848",0.0,0.0,0.0,                  0
6292 - 迅德,不適用,113年 年度,董事會決議,3.40000000,0.0,0.60000000,"        186,402,848",0.0,0.0,0.0,                  0
6292 - 迅德,不適用,113年 年度,董事會決議,3.40000000,0.0,0.60000000,"        186,402,848",0.0,0.0,0.0,                  0
6294 - 智基,114/06/17,113年 年度,現金股利經董事會決議、增資配股經股東會確認,3.20000000,0.0,0.0,"         78,632,771",0.60000000,0.0,0.0,"          1,474,365"
6294 - 智基,114/06/17,113年 年度,現金股利經董事會決議、增資配股經股東會確認,3.20000000,0.0,0.0,"         78,632,771",0.60000000,0.0,0.0,"          1,474,365"
6294 - 智基,114/06/17,113年 年度,現金股利經董事會決議、增資配股經股東會確認,3.20000000,0.0,0.0,"         78,632,771",0.60000000,0.0,0.0,"          1,474,365"
6294 - 智基,114/06/17,113年 年度,現金股利經董事會決議、增資配股經股東會確認,3.20000000,0.0,0.0,"         78,632,771",0.60000000,0.0,0.0,"          1,474,365"
6405 - 悅城,不適用,113年 年度,董事會決議,0.0,0.0,0.10000000,"          6,580,000",0.0,0.0,0.0,                  0
6405 - 悅城,不適用,113年 年度,董事會決議,0.0,0.0,0.10000000,"          6,580,000",0.0,0.0,0.0,                  0
6405 - 悅城,不適用,113年 年度,董事會決議,0.0,0.0,0.10000000,"          6,580,000",0.0,0.0,0.0,                  0
6405 - 悅城,不適用,113年 年度,董事會決議,0.0,0.0,0.10000000,"          6,580,000",0.0,0.0,0.0,                  0
6409 - 旭隼,114/05/28,113年 年度,股東會確認,41.00000000,0.0,2.00000000,"      3,771,984,381",0.0,0.0,0.0,                  0
6409 - 旭隼,114/05/28,113年 年度,股東會確認,41.00000000,0.0,2.00000000,"      3,771,984,381",0.0,0.0,0.0,                  0
6409 - 旭隼,114/05/28,113年 年度,股東會確認,41.00000000,0.0,2.00000000,"      3,771,984,381",0.0,0.0,0.0,                  0
6409 - 旭隼,114/05/28,113年 年度,股東會確認,41.00000000,0.0,2.00000000,"      3,771,984,381",0.0,0.0,0.0,                  0
6411 - 晶焱,不適用,113年 年度,董事會決議,3.14493500,0.0,0.0,"        311,297,750",0.0,0.0,0.0,                  0
6411 - 晶焱,不適用,113年 年度,董事會決議,3.14493500,0.0,0.0,"        311,297,750",0.0,0.0,0.0,                  0
6411 - 晶焱,不適用,113年 年度,董事會決議,3.14493500,0.0,0.0,"        311,297,750",0.0,0.0,0.0,                  0
6411 - 晶焱,不適用,113年 年度,董事會決議,3.14493500,0.0,0.0,"        311,297,750",0.0,0.0,0.0,                  0
6412 - 群電,不適用,113年 年度,董事會決議,6.00000000,0.0,0.0,"      2,404,614,756",0.0,0.0,0.0,                  0
6412 - 群電,不適用,113年 年度,董事會決議,6.00000000,0.0,0.0,"      2,404,614,756",0.0,0.0,0.0,                  0
6412 - 群電,不適用,113年 年度,董事會決議,6.00000000,0.0,0.0,"      2,404,614,756",0.0,0.0,0.0,                  0
6412 - 群電,不適用,113年 年度,董事會決議,6.00000000,0.0,0.0,"      2,404,614,756",0.0,0.0,0.0,                  0
6414 - 樺漢,不適用,113年 年度,董事會決議,12.20000000,0.0,0.0,"      1,677,984,584",0.0,0.0,0.0,                  0
6414 - 樺漢,不適用,113年 年度,董事會決議,12.20000000,0.0,0.0,"      1,677,984,584",0.0,0.0,0.0,                  0
6414 - 樺漢,不適用,113年 年度,董事會決議,12.20000000,0.0,0.0,"      1,677,984,584",0.0,0.0,0.0,                  0
6414 - 樺漢,不適用,113年 年度,董事會決議,12.20000000,0.0,0.0,"      1,677,984,584",0.0,0.0,0.0,                  0
6415 - 矽力*-KY,不適用,113年 年度,董事會決議,2.40000000,0.0,0.0,"        928,215,631",0.0,0.0,0.0,                  0
6415 - 矽力*-KY,不適用,113年 年度,董事會決議,2.40000000,0.0,0.0,"        928,215,631",0.0,0.0,0.0,                  0
6415 - 矽力*-KY,不適用,113年 年度,董事會決議,2.40000000,0.0,0.0,"        928,215,631",0.0,0.0,0.0,                  0
6415 - 矽力*-KY,不適用,113年 年度,董事會決議,2.40000000,0.0,0.0,"        928,215,631",0.0,0.0,0.0,                  0
6416 - 瑞祺電通,不適用,113年 年度,董事會決議,2.90000000,0.0,0.0,"        212,710,534",0.0,0.0,0.0,                  0
6416 - 瑞祺電通,不適用,113年 年度,董事會決議,2.90000000,0.0,0.0,"        212,710,534",0.0,0.0,0.0,                  0
6416 - 瑞祺電通,不適用,113年 年度,董事會決議,2.90000000,0.0,0.0,"        212,710,534",0.0,0.0,0.0,                  0
6416 - 瑞祺電通,不適用,113年 年度,董事會決議,2.90000000,0.0,0.0,"        212,710,534",0.0,0.0,0.0,                  0
6417 - 韋僑,114/05/22,113年 年度,股東會確認,2.20000000,0.0,0.0,"         93,002,800",0.0,0.0,0.0,                  0
6417 - 韋僑,114/05/22,113年 年度,股東會確認,2.20000000,0.0,0.0,"         93,002,800",0.0,0.0,0.0,                  0
6417 - 韋僑,114/05/22,113年 年度,股東會確認,2.20000000,0.0,0.0,"         93,002,800",0.0,0.0,0.0,                  0
6417 - 韋僑,114/05/22,113年 年度,股東會確認,2.20000000,0.0,0.0,"         93,002,800",0.0,0.0,0.0,                  0
6418 - 詠昇,114/05/27,113年 年度,股東會確認,1.10000000,0.0,0.0,"         37,974,200",0.0,0.0,0.0,                  0
6418 - 詠昇,114/05/27,113年 年度,股東會確認,1.10000000,0.0,0.0,"         37,974,200",0.0,0.0,0.0,                  0
6418 - 詠昇,114/05/27,113年 年度,股東會確認,1.10000000,0.0,0.0,"         37,974,200",0.0,0.0,0.0,                  0
6418 - 詠昇,114/05/27,113年 年度,股東會確認,1.10000000,0.0,0.0,"         37,974,200",0.0,0.0,0.0,                  0
6419 - 京晨科,不適用,113年 年度,董事會決議,0.0,0.0,2.70000000,"         35,529,759",0.0,0.0,0.0,                  0
6419 - 京晨科,不適用,113年 年度,董事會決議,0.0,0.0,2.70000000,"         35,529,759",0.0,0.0,0.0,                  0
6419 - 京晨科,不適用,113年 年度,董事會決議,0.0,0.0,2.70000000,"         35,529,759",0.0,0.0,0.0,                  0
6419 - 京晨科,不適用,113年 年度,董事會決議,0.0,0.0,2.70000000,"         35,529,759",0.0,0.0,0.0,                  0
6423 - 億而得-創,114/05/13,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.99000000,0.0,0.0,"         29,131,740",0.0,0.0,0.20000000,"            588,520"
6423 - 億而得-創,114/05/13,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.99000000,0.0,0.0,"         29,131,740",0.0,0.0,0.20000000,"            588,520"
6423 - 億而得-創,114/05/13,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.99000000,0.0,0.0,"         29,131,740",0.0,0.0,0.20000000,"            588,520"
6423 - 億而得-創,114/05/13,113年 年度,現金股利經董事會決議、增資配股經股東會確認,0.99000000,0.0,0.0,"         29,131,740",0.0,0.0,0.20000000,"            588,520"
6425 - 易發,114/05/16,113年 年度,股東會確認,0.56000000,0.0,0.44000000,"         48,602,000",0.0,0.0,0.0,                  0
6425 - 易發,114/05/16,113年 年度,股東會確認,0.56000000,0.0,0.44000000,"         48,602,000",0.0,0.0,0.0,                  0
6425 - 易發,114/05/16,113年 年度,股東會確認,0.56000000,0.0,0.44000000,"         48,602,000",0.0,0.0,0.0,                  0
6425 - 易發,114/05/16,113年 年度,股東會確認,0.56000000,0.0,0.44000000,"         48,602,000",0.0,0.0,0.0,                  0
6426 - 統新,114/06/23,113年 年度,股東會確認,0.0,0.0,0.50000000,"         19,254,500",0.0,0.0,0.0,                  0
6426 - 統新,114/06/23,113年 年度,股東會確認,0.0,0.0,0.50000000,"         19,254,500",0.0,0.0,0.0,                  0
6426 - 統新,114/06/23,113年 年度,股東會確認,0.0,0.0,0.50000000,"         19,254,500",0.0,0.0,0.0,                  0
6426 - 統新,114/06/23,113年 年度,股東會確認,0.0,0.0,0.50000000,"         19,254,500",0.0,0.0,0.0,                  0
6431 - 光麗-KY,114/05/29,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6431 - 光麗-KY,114/05/29,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6431 - 光麗-KY,114/05/29,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6431 - 光麗-KY,114/05/29,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6432 - 今展科,114/06/19,113年 年度,股東會確認,1.40000000,0.0,0.0,"         45,138,479",0.0,0.0,0.0,                  0
6432 - 今展科,114/06/19,113年 年度,股東會確認,1.40000000,0.0,0.0,"         45,138,479",0.0,0.0,0.0,                  0
6432 - 今展科,114/06/19,113年 年度,股東會確認,1.40000000,0.0,0.0,"         45,138,479",0.0,0.0,0.0,                  0
6432 - 今展科,114/06/19,113年 年度,股東會確認,1.40000000,0.0,0.0,"         45,138,479",0.0,0.0,0.0,                  0
6435 - 大中,不適用,113年 年度,董事會決議,4.30000000,0.0,0.0,"        161,148,090",0.0,0.0,0.0,                  0
6435 - 大中,不適用,113年 年度,董事會決議,4.30000000,0.0,0.0,"        161,148,090",0.0,0.0,0.0,                  0
6435 - 大中,不適用,113年 年度,董事會決議,4.30000000,0.0,0.0,"        161,148,090",0.0,0.0,0.0,                  0
6435 - 大中,不適用,113年 年度,董事會決議,4.30000000,0.0,0.0,"        161,148,090",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,113年 上半年,董事會決議,2.00000000,0.0,0.0,"        150,563,422",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,113年 下半年,董事會決議,3.00000000,0.0,0.0,"        232,796,703",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,113年 下半年,董事會決議,3.00000000,0.0,0.0,"        232,796,703",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,113年 上半年,董事會決議,2.00000000,0.0,0.0,"        150,563,422",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,113年 上半年,董事會決議,2.00000000,0.0,0.0,"        150,563,422",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,113年 上半年,董事會決議,2.00000000,0.0,0.0,"        150,563,422",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,113年 下半年,董事會決議,3.00000000,0.0,0.0,"        232,796,703",0.0,0.0,0.0,                  0
6438 - 迅得,不適用,113年 下半年,董事會決議,3.00000000,0.0,0.0,"        232,796,703",0.0,0.0,0.0,                  0
6441 - 廣錠,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6441 - 廣錠,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6441 - 廣錠,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6441 - 廣錠,114/06/03,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6442 - 光聖,不適用,113年 年度,董事會決議,8.60000000,0.0,0.0,"        653,601,746",0.0,0.0,0.0,                  0
6442 - 光聖,不適用,113年 年度,董事會決議,8.60000000,0.0,0.0,"        653,601,746",0.0,0.0,0.0,                  0
6442 - 光聖,不適用,113年 年度,董事會決議,8.60000000,0.0,0.0,"        653,601,746",0.0,0.0,0.0,                  0
6442 - 光聖,不適用,113年 年度,董事會決議,8.60000000,0.0,0.0,"        653,601,746",0.0,0.0,0.0,                  0
6443 - 元晶,114/05/23,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6443 - 元晶,114/05/23,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6443 - 元晶,114/05/23,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6443 - 元晶,114/05/23,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6446 - 藥華藥,114/05/28,113年 年度,股東會確認,1.10000000,0.0,0.0,"        366,170,630",1.10000000,0.0,0.0,"         36,617,063"
6446 - 藥華藥,114/05/28,113年 年度,股東會確認,1.10000000,0.0,0.0,"        366,170,630",1.10000000,0.0,0.0,"         36,617,063"
6446 - 藥華藥,114/05/28,113年 年度,股東會確認,1.10000000,0.0,0.0,"        366,170,630",1.10000000,0.0,0.0,"         36,617,063"
6446 - 藥華藥,114/05/28,113年 年度,股東會確認,1.10000000,0.0,0.0,"        366,170,630",1.10000000,0.0,0.0,"         36,617,063"
6449 - 鈺邦,114/05/26,113年 年度,股東會確認,3.60000000,0.0,0.0,"        316,632,651",0.0,0.0,0.0,                  0
6449 - 鈺邦,114/05/26,113年 年度,股東會確認,3.60000000,0.0,0.0,"        316,632,651",0.0,0.0,0.0,                  0
6449 - 鈺邦,114/05/26,113年 年度,股東會確認,3.60000000,0.0,0.0,"        316,632,651",0.0,0.0,0.0,                  0
6449 - 鈺邦,114/05/26,113年 年度,股東會確認,3.60000000,0.0,0.0,"        316,632,651",0.0,0.0,0.0,                  0
6451 - 訊芯-KY,不適用,113年 年度,董事會決議,0.36000000,0.0,0.0,"         38,222,568",0.0,0.0,0.0,                  0
6451 - 訊芯-KY,不適用,113年 年度,董事會決議,0.36000000,0.0,0.0,"         38,222,568",0.0,0.0,0.0,                  0
6451 - 訊芯-KY,不適用,113年 年度,董事會決議,0.36000000,0.0,0.0,"         38,222,568",0.0,0.0,0.0,                  0
6451 - 訊芯-KY,不適用,113年 年度,董事會決議,0.36000000,0.0,0.0,"         38,222,568",0.0,0.0,0.0,                  0
6456 - GIS-KY,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6456 - GIS-KY,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6456 - GIS-KY,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6456 - GIS-KY,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6461 - 益得,114/05/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6461 - 益得,114/05/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6461 - 益得,114/05/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6461 - 益得,114/05/20,113年 年度,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6462 - 神盾,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6462 - 神盾,不適用,113年 年度,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
