公司代號,公司名稱,年度,季別,營業活動之淨現金流入（流出）
4164,承業醫,111,1,177391.00
4164,承業醫,111,4,656659.00
4166,友霖,111,4,11384.00
4166,友霖,111,2,39141.00
4167,松瑞藥,111,4,581772.00
4167,松瑞藥,111,1,115748.00
4167,松瑞藥,111,2,182780.00
4167,松瑞藥,111,3,571762.00
4168,醣聯,111,3,-125070.00
4168,醣聯,111,1,-31660.00
4168,醣聯,111,2,-79122.00
4168,醣聯,111,4,-167548.00
4171,瑞基,111,4,357633.00
4171,瑞基,111,2,169652.00
4171,瑞基,111,3,326731.00
4171,瑞基,111,1,121111.00
4173,久裕,111,2,236305.00
4173,久裕,111,3,322888.00
4173,久裕,111,4,139226.00
4173,久裕,111,1,44048.00
4174,浩鼎,111,3,-1082877.00
4174,浩鼎,111,4,-1619702.00
4174,浩鼎,111,2,-757246.00
4174,浩鼎,111,1,-361481.00
4175,杏一,111,3,343894.00
4175,杏一,111,4,1069680.00
4175,杏一,111,1,-180448.00
4175,杏一,111,2,331876.00
4183,福永生技,111,4,4998.00
4183,福永生技,111,1,33228.00
4183,福永生技,111,2,-10217.00
4183,福永生技,111,3,-24332.00
4188,安克,111,3,-28055.00
4188,安克,111,4,-34193.00
4188,安克,111,2,-21184.00
4188,安克,111,1,-17612.00
4190,佐登-KY,111,2,330293.00
4190,佐登-KY,111,3,452963.00
4190,佐登-KY,111,4,747119.00
4190,佐登-KY,111,1,190514.00
4192,杏國,111,4,-209612.00
4192,杏國,111,2,-145211.00
4192,杏國,111,3,-193559.00
4192,杏國,111,1,-65772.00
4198,欣大健康,111,3,-66242.00
4198,欣大健康,111,2,-59627.00
4198,欣大健康,111,1,-28439.00
4198,欣大健康,111,4,-72905.00
4205,中華食,111,1,71346.00
4205,中華食,111,2,155192.00
4205,中華食,111,3,237244.00
4205,中華食,111,4,352211.00
4207,環泰,111,1,-82465.00
4207,環泰,111,4,6451.00
4207,環泰,111,2,-119071.00
4207,環泰,111,3,-99880.00
4303,信立,111,4,61949.00
4303,信立,111,1,14477.00
4303,信立,111,3,51318.00
4303,信立,111,2,27193.00
4304,勝昱,111,3,-112624.00
4304,勝昱,111,2,-86243.00
4304,勝昱,111,4,-155868.00
4304,勝昱,111,1,-18602.00
4305,世坤,111,1,63922.00
4305,世坤,111,4,256691.00
4305,世坤,111,2,160746.00
4305,世坤,111,3,243482.00
4306,炎洲,111,2,366421.00
4306,炎洲,111,4,1747148.00
4306,炎洲,111,3,1202723.00
4306,炎洲,111,1,221415.00
4401,東隆興,111,3,624933.00
4401,東隆興,111,2,412427.00
4401,東隆興,111,1,242218.00
4401,東隆興,111,4,541713.00
4402,郡都開發,111,1,13198.00
4402,郡都開發,111,3,24453.00
4402,郡都開發,111,2,17752.00
4402,郡都開發,111,4,25828.00
4406,新昕纖,111,3,20178.00
4406,新昕纖,111,1,11201.00
4406,新昕纖,111,2,27904.00
4406,新昕纖,111,4,60823.00
4413,飛寶企業,111,1,-26861.00
4413,飛寶企業,111,2,33713.00
4413,飛寶企業,111,4,176553.00
4413,飛寶企業,111,3,103025.00
4414,如興,111,4,-874477.00
4414,如興,111,3,-1512460.00
4414,如興,111,1,4415.00
4414,如興,111,2,-1317583.00
4416,三圓,111,1,-584540.00
4416,三圓,111,2,-851515.00
4416,三圓,111,3,-1582671.00
4416,三圓,111,4,-1673872.00
4417,金洲,111,2,55998.00
4417,金洲,111,4,331380.00
4417,金洲,111,3,97289.00
4417,金洲,111,1,35648.00
4419,皇家美食,111,2,-25260.00
4419,皇家美食,111,4,26475.00
4419,皇家美食,111,1,4717.00
4419,皇家美食,111,3,-8696.00
4420,光明,111,2,23466.00
4420,光明,111,1,41562.00
4420,光明,111,4,57864.00
4420,光明,111,3,2158.00
4426,利勤,111,2,47102.00
4426,利勤,111,3,110661.00
4426,利勤,111,4,104149.00
4426,利勤,111,1,-34745.00
4430,耀億,111,3,271041.00
4430,耀億,111,4,335908.00
4430,耀億,111,2,86624.00
4430,耀億,111,1,-50402.00
4432,銘旺實,111,2,28096.00
4432,銘旺實,111,3,219789.00
4432,銘旺實,111,1,45511.00
4432,銘旺實,111,4,313494.00
4433,興采,111,2,175375.00
4433,興采,111,3,289747.00
4433,興采,111,1,-48963.00
4433,興采,111,4,379798.00
4438,廣越,111,4,2191499.00
4438,廣越,111,2,-2334932.00
4438,廣越,111,1,-530624.00
4438,廣越,111,3,-908100.00
4439,冠星-KY,111,4,875278.00
4439,冠星-KY,111,2,227630.00
4439,冠星-KY,111,3,233596.00
4439,冠星-KY,111,1,-129185.00
4440,宜新實業,111,3,159313.00
4440,宜新實業,111,4,201739.00
4440,宜新實業,111,2,191544.00
4440,宜新實業,111,1,149277.00
4441,振大環球,111,4,2420361.00
4441,振大環球,111,2,12982.00
4442,竣邦-KY,111,4,67025.00
4502,健信,111,4,-36351.00
4502,健信,111,2,-119371.00
4502,健信,111,1,-64366.00
4502,健信,111,3,-82616.00
4503,金雨,111,1,-12973.00
4503,金雨,111,2,-15017.00
4503,金雨,111,4,-22974.00
4503,金雨,111,3,-35212.00
4506,崇友,111,2,373292.00
4506,崇友,111,4,838367.00
4506,崇友,111,1,77342.00
4506,崇友,111,3,453338.00
4510,高鋒,111,3,109753.00
4510,高鋒,111,2,-41862.00
4510,高鋒,111,4,170777.00
4510,高鋒,111,1,-84178.00
4513,福裕,111,2,-31191.00
4513,福裕,111,4,-88824.00
4513,福裕,111,3,-47033.00
4513,福裕,111,1,-100437.00
4523,永彰,111,3,-26548.00
4523,永彰,111,2,-115781.00
4523,永彰,111,4,-91506.00
4523,永彰,111,1,-65709.00
4526,東台,111,1,148738.00
4526,東台,111,4,768596.00
4526,東台,111,3,451930.00
4526,東台,111,2,300044.00
4527,方方土霖,111,2,-102286.00
4527,方方土霖,111,3,-33617.00
4527,方方土霖,111,4,85470.00
4527,方方土霖,111,1,-108723.00
4528,江興鍛,111,3,176845.00
4528,江興鍛,111,2,44980.00
4528,江興鍛,111,1,23314.00
4528,江興鍛,111,4,218874.00
4529,淳紳,111,4,-28310.00
4529,淳紳,111,1,-25384.00
4529,淳紳,111,2,13805.00
4529,淳紳,111,3,-12255.00
4530,宏易,111,2,7288.00
4530,宏易,111,4,21846.00
4530,宏易,111,3,24527.00
4530,宏易,111,1,4458.00
4532,瑞智,111,4,861176.00
4532,瑞智,111,3,491933.00
4532,瑞智,111,2,476502.00
4532,瑞智,111,1,100579.00
4533,協易機,111,2,-209057.00
4533,協易機,111,4,-57991.00
4533,協易機,111,1,-262608.00
4533,協易機,111,3,-23102.00
4534,慶騰,111,2,-1654.00
4534,慶騰,111,4,152556.00
4534,慶騰,111,3,122919.00
4534,慶騰,111,1,-24274.00
4535,至興,111,3,245738.00
4535,至興,111,2,155049.00
4535,至興,111,4,413553.00
4535,至興,111,1,85985.00
4536,拓凱,111,3,1272046.00
4536,拓凱,111,1,176743.00
4536,拓凱,111,4,2158523.00
4536,拓凱,111,2,493534.00
4538,大詠城,111,2,28727.00
4538,大詠城,111,1,19337.00
4538,大詠城,111,4,121590.00
4538,大詠城,111,3,84837.00
4540,全球傳動,111,2,-153026.00
4540,全球傳動,111,3,-37683.00
4540,全球傳動,111,4,36994.00
4540,全球傳動,111,1,-148828.00
4541,晟田,111,4,389071.00
4541,晟田,111,1,26439.00
4541,晟田,111,2,91953.00
4541,晟田,111,3,209141.00
4542,科嶠,111,2,-42388.00
4542,科嶠,111,3,-7837.00
4542,科嶠,111,1,-28474.00
4542,科嶠,111,4,125645.00
4543,萬在,111,4,324023.00
4543,萬在,111,2,93220.00
4543,萬在,111,1,40843.00
4543,萬在,111,3,195057.00
4545,銘鈺,111,1,-5545.00
4545,銘鈺,111,2,106631.00
4545,銘鈺,111,4,-7702.00
4545,銘鈺,111,3,126712.00
4549,桓達,111,1,40443.00
4549,桓達,111,4,292511.00
4549,桓達,111,3,177891.00
4549,桓達,111,2,118810.00
4550,長佳,111,1,25344.00
4550,長佳,111,3,132960.00
4550,長佳,111,2,153580.00
4550,長佳,111,4,206453.00
4551,智伸科,111,4,1529579.00
4551,智伸科,111,1,-331993.00
4551,智伸科,111,3,796558.00
4551,智伸科,111,2,460741.00
4552,力達-KY,111,3,297677.00
4552,力達-KY,111,4,346148.00
4552,力達-KY,111,1,136590.00
4552,力達-KY,111,2,332818.00
4554,橙的,111,1,-15257.00
4554,橙的,111,3,-26120.00
4554,橙的,111,4,3275.00
4554,橙的,111,2,-26672.00
4555,氣立,111,2,95034.00
4555,氣立,111,4,290022.00
4555,氣立,111,1,23351.00
4555,氣立,111,3,195363.00
4556,旭然,111,4,86541.00
4556,旭然,111,1,-13702.00
4556,旭然,111,3,367.00
4556,旭然,111,2,-19515.00
4557,永新-KY,111,1,104003.00
4557,永新-KY,111,4,786263.00
4557,永新-KY,111,2,308285.00
4557,永新-KY,111,3,451325.00
4558,寶緯,111,1,29171.00
4558,寶緯,111,3,66011.00
4558,寶緯,111,4,110162.00
4558,寶緯,111,2,-44572.00
4560,強信-KY,111,1,77984.00
4560,強信-KY,111,4,413741.00
4560,強信-KY,111,2,132654.00
4560,強信-KY,111,3,267653.00
4561,健椿,111,1,38585.00
4561,健椿,111,4,203689.00
4561,健椿,111,2,72774.00
4561,健椿,111,3,131314.00
4562,穎漢,111,3,31808.00
4562,穎漢,111,2,43415.00
4562,穎漢,111,1,5680.00
4562,穎漢,111,4,18384.00
4563,百德,111,3,71706.00
4563,百德,111,1,-41639.00
4563,百德,111,4,174613.00
4563,百德,111,2,27952.00
4564,元翎,111,1,16936.00
4564,元翎,111,4,190577.00
4564,元翎,111,3,40157.00
4564,元翎,111,2,75261.00
4566,時碩工業,111,4,161091.00
4566,時碩工業,111,3,161549.00
4566,時碩工業,111,1,-94418.00
4566,時碩工業,111,2,48262.00
4568,科際精密,111,1,56656.00
4568,科際精密,111,3,217257.00
4568,科際精密,111,2,104350.00
4568,科際精密,111,4,268851.00
4569,六方科-KY,111,4,383730.00
4571,鈞興-KY,111,1,130076.00
4571,鈞興-KY,111,2,220119.00
4571,鈞興-KY,111,4,496038.00
4571,鈞興-KY,111,3,489413.00
4572,駐龍,111,2,45616.00
4572,駐龍,111,3,118547.00
4572,駐龍,111,4,194741.00
4572,駐龍,111,1,12398.00
4576,大銀微系統,111,3,248852.00
4576,大銀微系統,111,1,35040.00
4576,大銀微系統,111,4,409915.00
4576,大銀微系統,111,2,154388.00
4577,達航科技,111,2,170318.00
4577,達航科技,111,1,-4745.00
4577,達航科技,111,3,338078.00
4577,達航科技,111,4,384674.00
4580,捷流閥業,111,3,157999.00
4580,捷流閥業,111,1,-671.00
4580,捷流閥業,111,2,-14574.00
4580,捷流閥業,111,4,183246.00
4581,光隆精密-KY,111,1,6531.00
4581,光隆精密-KY,111,4,204169.00
4581,光隆精密-KY,111,2,56027.00
4581,光隆精密-KY,111,3,93024.00
4583,台灣精銳,111,3,1225492.00
4583,台灣精銳,111,4,1580073.00
4583,台灣精銳,111,1,597494.00
4583,台灣精銳,111,2,696728.00
4584,君帆,111,2,52865.00
4584,君帆,111,3,84772.00
4584,君帆,111,1,12201.00
4584,君帆,111,4,197475.00
4585,達明,111,4,142249.00
4585,達明,111,2,5885.00
4588,玖鼎電力,111,2,-1753.00
4588,玖鼎電力,111,4,-124920.00
4609,唐鋒,111,1,59527.00
4609,唐鋒,111,3,162000.00
4609,唐鋒,111,2,101299.00
4609,唐鋒,111,4,150735.00
4702,中美實,111,2,239541.00
4702,中美實,111,4,234637.00
4702,中美實,111,3,368649.00
4702,中美實,111,1,174097.00
4706,大恭,111,3,84797.00
4706,大恭,111,1,-11116.00
4706,大恭,111,4,116060.00
4706,大恭,111,2,9574.00
4707,磐亞,111,1,32427.00
4707,磐亞,111,3,351689.00
4707,磐亞,111,4,406178.00
4707,磐亞,111,2,226421.00
4711,永純,111,1,27967.00
4711,永純,111,3,45366.00
4711,永純,111,4,117631.00
4711,永純,111,2,5428.00
4714,永捷,111,4,-814433.00
4714,永捷,111,2,-272453.00
4714,永捷,111,3,-759043.00
4714,永捷,111,1,-47076.00
4716,大立,111,3,-222419.00
4716,大立,111,1,-81271.00
4716,大立,111,4,-193083.00
4716,大立,111,2,-105506.00
4720,德淵,111,3,-85614.00
4720,德淵,111,2,39007.00
4720,德淵,111,1,-120796.00
4720,德淵,111,4,84579.00
4721,美琪瑪,111,4,355347.00
4721,美琪瑪,111,2,-213527.00
4721,美琪瑪,111,1,-355282.00
4721,美琪瑪,111,3,50965.00
4722,國精化,111,3,239934.00
4722,國精化,111,2,64194.00
4722,國精化,111,4,729850.00
4722,國精化,111,1,57157.00
4726,永昕,111,2,2305.00
4726,永昕,111,4,-150185.00
4726,永昕,111,1,59073.00
4726,永昕,111,3,-91575.00
4728,雙美,111,3,484090.00
4728,雙美,111,2,329163.00
4728,雙美,111,4,644568.00
4728,雙美,111,1,190744.00
4729,熒茂,111,4,284321.00
4729,熒茂,111,2,39760.00
4729,熒茂,111,3,146926.00
4729,熒茂,111,1,-48766.00
4735,豪展,111,4,490499.00
4735,豪展,111,2,262158.00
4735,豪展,111,3,370011.00
4735,豪展,111,1,252012.00
4736,泰博,111,4,3209567.00
4736,泰博,111,2,1430469.00
4736,泰博,111,3,2769916.00
4736,泰博,111,1,551142.00
4737,華廣,111,3,23033.00
4737,華廣,111,4,142292.00
4737,華廣,111,1,-78781.00
4737,華廣,111,2,-23346.00
4739,康普,111,1,183007.00
4739,康普,111,3,1980593.00
4739,康普,111,2,498851.00
4739,康普,111,4,1565970.00
4741,泓瀚,111,4,103460.00
4741,泓瀚,111,3,55597.00
4741,泓瀚,111,1,32802.00
4741,泓瀚,111,2,61417.00
4743,合一,111,2,-328366.00
4743,合一,111,4,-881001.00
4743,合一,111,1,-130538.00
4743,合一,111,3,-502400.00
4744,皇將,111,4,153318.00
4744,皇將,111,2,-160637.00
4744,皇將,111,3,93791.00
4744,皇將,111,1,-7647.00
4745,合富-KY,111,2,-404033.00
4745,合富-KY,111,4,-267591.00
4745,合富-KY,111,1,-532165.00
4745,合富-KY,111,3,-905292.00
4746,台耀,111,2,133550.00
4746,台耀,111,3,369205.00
4746,台耀,111,1,82702.00
4746,台耀,111,4,643086.00
4747,強生製藥,111,3,66632.00
4747,強生製藥,111,1,12894.00
4747,強生製藥,111,2,37455.00
4747,強生製藥,111,4,89685.00
4749,新應材,111,3,141836.00
4749,新應材,111,2,-9308.00
4749,新應材,111,4,410476.00
4754,國碳科,111,2,27241.00
4754,國碳科,111,4,40134.00
4754,國碳科,111,1,-682.00
4754,國碳科,111,3,41567.00
4755,三福化,111,1,66644.00
4755,三福化,111,3,574129.00
4755,三福化,111,4,1157740.00
4755,三福化,111,2,308726.00
4760,勤凱科技,111,3,300129.00
4760,勤凱科技,111,1,164417.00
4760,勤凱科技,111,2,188986.00
4760,勤凱科技,111,4,433421.00
4763,材料*-KY,111,1,25354.00
4763,材料*-KY,111,3,1012119.00
4763,材料*-KY,111,4,1608992.00
4763,材料*-KY,111,2,339667.00
4764,雙鍵,111,3,181154.00
4764,雙鍵,111,2,39719.00
4764,雙鍵,111,1,-13478.00
4764,雙鍵,111,4,151768.00
4766,南寶,111,1,-152048.00
4766,南寶,111,4,1916763.00
4766,南寶,111,3,662990.00
4766,南寶,111,2,-20591.00
4767,誠泰科技,111,3,23628.00
4767,誠泰科技,111,4,4406.00
4767,誠泰科技,111,2,10506.00
4767,誠泰科技,111,1,11830.00
4768,晶呈科技,111,2,147385.00
4768,晶呈科技,111,4,337828.00
4768,晶呈科技,111,3,279723.00
4768,晶呈科技,111,1,174146.00
4770,上品,111,2,509272.00
4770,上品,111,3,678248.00
4770,上品,111,1,223187.00
4770,上品,111,4,875426.00
4771,望隼,111,4,746081.00
4771,望隼,111,2,227964.00
4772,台特化,111,4,301036.00
4772,台特化,111,2,172661.00
4804,大略-KY,111,4,96415.00
4804,大略-KY,111,2,24090.00
4804,大略-KY,111,1,19779.00
4804,大略-KY,111,3,54645.00
4806,桂田文創,111,2,-16911.00
4806,桂田文創,111,1,-9821.00
4806,桂田文創,111,3,-47327.00
4806,桂田文創,111,4,-53172.00
4807,日成-KY,111,4,243278.00
4807,日成-KY,111,3,76877.00
4807,日成-KY,111,1,277572.00
4807,日成-KY,111,2,152570.00
4903,聯光通,111,4,24756.00
4903,聯光通,111,3,-10949.00
4903,聯光通,111,2,-30354.00
4903,聯光通,111,1,-34516.00
4904,遠傳,111,1,7482197.00
4904,遠傳,111,2,13565259.00
4904,遠傳,111,4,27079052.00
4904,遠傳,111,3,21267146.00
4905,台聯電,111,1,-34369.00
4905,台聯電,111,2,-34105.00
4905,台聯電,111,3,600.00
4905,台聯電,111,4,-3517.00
4906,正文,111,2,248209.00
4906,正文,111,1,982506.00
4906,正文,111,4,956420.00
4906,正文,111,3,-408564.00
4907,富宇,111,1,-484409.00
4907,富宇,111,3,-1432287.00
4907,富宇,111,2,-783351.00
4907,富宇,111,4,-2166660.00
4908,前鼎,111,2,86925.00
4908,前鼎,111,1,-883.00
4908,前鼎,111,4,289468.00
4908,前鼎,111,3,192010.00
4909,新復興,111,3,-29986.00
4909,新復興,111,1,-24823.00
4909,新復興,111,2,-65818.00
4909,新復興,111,4,-46891.00
4911,德英,111,2,984.00
4911,德英,111,4,99963.00
4911,德英,111,3,16777.00
4911,德英,111,1,-1401.00
4912,聯德控股-KY,111,3,-140553.00
4912,聯德控股-KY,111,1,-119158.00
4912,聯德控股-KY,111,4,240593.00
4912,聯德控股-KY,111,2,-189448.00
4915,致伸,111,2,-1028164.00
4915,致伸,111,1,-1816035.00
4915,致伸,111,3,3658360.00
4915,致伸,111,4,6193998.00
4916,事欣科,111,1,-64507.00
4916,事欣科,111,4,-155737.00
4916,事欣科,111,2,-138931.00
4916,事欣科,111,3,-192307.00
4919,新唐,111,4,3421678.00
4919,新唐,111,2,2533847.00
4919,新唐,111,3,3583927.00
4919,新唐,111,1,874818.00
4923,力士,111,1,59633.00
4923,力士,111,3,-1028.00
4923,力士,111,4,93684.00
4923,力士,111,2,83441.00
4924,欣厚-KY,111,4,72810.00
4924,欣厚-KY,111,1,42123.00
4924,欣厚-KY,111,3,43474.00
4924,欣厚-KY,111,2,44492.00
4927,泰鼎-KY,111,2,668351.00
4927,泰鼎-KY,111,4,1652290.00
4927,泰鼎-KY,111,3,497927.00
4927,泰鼎-KY,111,1,448003.00
4930,燦星網,111,2,-576959.00
4930,燦星網,111,4,120936.00
4930,燦星網,111,3,-434968.00
4930,燦星網,111,1,-512315.00
4931,新盛力,111,3,83097.00
4931,新盛力,111,2,-96442.00
4931,新盛力,111,1,-72359.00
4931,新盛力,111,4,366948.00
4933,友輝,111,2,155805.00
4933,友輝,111,4,417364.00
4933,友輝,111,3,184070.00
4933,友輝,111,1,147162.00
4934,太極,111,3,165580.00
4934,太極,111,1,187685.00
4934,太極,111,2,124610.00
4934,太極,111,4,171841.00
4935,茂林-KY,111,1,325793.00
4935,茂林-KY,111,4,1510893.00
4935,茂林-KY,111,3,941674.00
4935,茂林-KY,111,2,863642.00
4938,和碩,111,2,-22578519.00
4938,和碩,111,4,19091954.00
4938,和碩,111,3,31087306.00
4938,和碩,111,1,13084998.00
4939,亞電,111,2,63179.00
4939,亞電,111,3,44231.00
4939,亞電,111,1,61868.00
4939,亞電,111,4,282157.00
4942,嘉彰,111,2,299750.00
4942,嘉彰,111,4,1445988.00
4942,嘉彰,111,1,41174.00
4942,嘉彰,111,3,892851.00
4943,康控-KY,111,1,-40055.00
4943,康控-KY,111,4,-91663.00
4943,康控-KY,111,2,44364.00
4943,康控-KY,111,3,-39440.00
4946,辣椒,111,3,-35688.00
4946,辣椒,111,4,-55510.00
4946,辣椒,111,2,-1330.00
4946,辣椒,111,1,-1549.00
4949,有成精密,111,4,441966.00
4949,有成精密,111,2,340754.00
4950,金耘國際,111,4,113625.00
4950,金耘國際,111,3,138396.00
4950,金耘國際,111,2,115082.00
4950,金耘國際,111,1,124643.00
4951,精拓科,111,4,172024.00
4951,精拓科,111,1,73100.00
4951,精拓科,111,3,118690.00
4951,精拓科,111,2,117905.00
4952,凌通,111,3,153743.00
4952,凌通,111,1,-27365.00
4952,凌通,111,4,323579.00
4952,凌通,111,2,162838.00
4953,緯軟,111,3,-131534.00
4953,緯軟,111,2,-150976.00
4953,緯軟,111,4,565813.00
4953,緯軟,111,1,-253110.00
4956,光鋐,111,2,156554.00
4956,光鋐,111,1,96492.00
4956,光鋐,111,3,238162.00
4956,光鋐,111,4,343428.00
4958,臻鼎-KY,111,4,45310638.00
4958,臻鼎-KY,111,1,14192260.00
4958,臻鼎-KY,111,3,29853081.00
4958,臻鼎-KY,111,2,21443087.00
4960,誠美材,111,3,1254744.00
4960,誠美材,111,2,344320.00
4960,誠美材,111,4,2005959.00
4960,誠美材,111,1,536457.00
4961,天鈺,111,4,5636771.00
4961,天鈺,111,2,1840217.00
4961,天鈺,111,3,3454214.00
4961,天鈺,111,1,878108.00
4966,譜瑞-KY,111,2,2595144.00
4966,譜瑞-KY,111,1,1076222.00
4966,譜瑞-KY,111,4,2543048.00
4966,譜瑞-KY,111,3,2849334.00
4967,十銓,111,4,827206.00
4967,十銓,111,3,1131460.00
4967,十銓,111,1,177126.00
4967,十銓,111,2,925000.00
4968,立積,111,3,200883.00
4968,立積,111,4,372184.00
4968,立積,111,1,254687.00
4968,立積,111,2,409863.00
4971,IET-KY,111,4,248116.00
4971,IET-KY,111,2,170865.00
4971,IET-KY,111,3,210474.00
4971,IET-KY,111,1,58792.00
4972,湯石照明,111,4,190488.00
4972,湯石照明,111,3,134562.00
4972,湯石照明,111,1,49214.00
4972,湯石照明,111,2,76289.00
4973,廣穎電通,111,4,327554.00
4973,廣穎電通,111,1,18488.00
4973,廣穎電通,111,3,227190.00
4973,廣穎電通,111,2,80071.00
4974,亞泰,111,4,619159.00
4974,亞泰,111,1,97037.00
4974,亞泰,111,3,450865.00
4974,亞泰,111,2,356556.00
4976,佳凌,111,4,43811.00
4976,佳凌,111,2,7035.00
4976,佳凌,111,1,-36826.00
4976,佳凌,111,3,25397.00
4977,眾達-KY,111,2,106360.00
4977,眾達-KY,111,3,466879.00
4977,眾達-KY,111,1,-33755.00
4977,眾達-KY,111,4,997681.00
4979,華星光,111,3,76904.00
4979,華星光,111,2,40231.00
4979,華星光,111,1,-48211.00
4979,華星光,111,4,256039.00
4987,科誠,111,1,14372.00
4987,科誠,111,2,39588.00
4987,科誠,111,4,126461.00
4987,科誠,111,3,67086.00
4989,榮科,111,4,329387.00
4989,榮科,111,3,59428.00
4989,榮科,111,1,-87609.00
4989,榮科,111,2,-93712.00
4991,環宇-KY,111,4,-67234.00
4991,環宇-KY,111,2,-62816.00
4991,環宇-KY,111,3,-55280.00
4991,環宇-KY,111,1,-8474.00
4994,傳奇,111,3,152533.00
4994,傳奇,111,4,255192.00
4994,傳奇,111,1,212749.00
4994,傳奇,111,2,202971.00
4995,晶達,111,1,58469.00
4995,晶達,111,2,172532.00
4995,晶達,111,4,300900.00
4995,晶達,111,3,219441.00
4999,鑫禾,111,4,831084.00
4999,鑫禾,111,1,183899.00
4999,鑫禾,111,2,494570.00
4999,鑫禾,111,3,634919.00
5007,三星,111,3,777571.00
5007,三星,111,1,185930.00
5007,三星,111,2,269567.00
5007,三星,111,4,1521698.00
5009,榮剛,111,1,-104778.00
5009,榮剛,111,3,733773.00
5009,榮剛,111,4,1697191.00
5009,榮剛,111,2,-167673.00
5011,久陽,111,3,-282225.00
5011,久陽,111,1,164678.00
5011,久陽,111,4,214863.00
5011,久陽,111,2,-20265.00
5013,強新,111,1,313221.00
5013,強新,111,4,1545848.00
5013,強新,111,2,435362.00
5013,強新,111,3,975905.00
5014,建錩,111,2,172422.00
5014,建錩,111,3,1312294.00
5014,建錩,111,1,-268877.00
5014,建錩,111,4,1798799.00
5015,華祺,111,3,758805.00
5015,華祺,111,1,236656.00
5015,華祺,111,4,1075106.00
5015,華祺,111,2,412324.00
5016,松和,111,2,50324.00
5016,松和,111,3,-18951.00
5016,松和,111,1,73838.00
5016,松和,111,4,158830.00
5201,凱衛,111,2,-13256.00
5201,凱衛,111,4,26452.00
5201,凱衛,111,3,4180.00
5201,凱衛,111,1,-31295.00
5202,力新,111,2,-67358.00
5202,力新,111,4,-204467.00
5202,力新,111,3,-101537.00
5202,力新,111,1,-42657.00
5203,訊連,111,3,-24533.00
5203,訊連,111,1,-5254.00
5203,訊連,111,4,55696.00
5203,訊連,111,2,144489.00
5205,中茂,111,4,-10734.00
5205,中茂,111,2,-3953.00
5205,中茂,111,3,-5254.00
5205,中茂,111,1,2072.00
5206,坤悅,111,2,-614187.00
5206,坤悅,111,4,-794515.00
5206,坤悅,111,3,-816544.00
5206,坤悅,111,1,-306681.00
5209,新鼎,111,2,-220404.00
5209,新鼎,111,1,-216173.00
5209,新鼎,111,3,127452.00
5209,新鼎,111,4,-303791.00
5210,寶碩,111,3,34926.00
5210,寶碩,111,1,-56357.00
5210,寶碩,111,4,130915.00
5210,寶碩,111,2,-4672.00
5211,蒙恬,111,3,12024.00
5211,蒙恬,111,1,572.00
5211,蒙恬,111,2,6057.00
5211,蒙恬,111,4,-12089.00
5212,凌網,111,2,-36982.00
5212,凌網,111,4,84927.00
5212,凌網,111,3,-13466.00
5212,凌網,111,1,2139.00
5213,亞昕,111,2,-1593271.00
5213,亞昕,111,1,-1467832.00
5213,亞昕,111,3,-3070635.00
5213,亞昕,111,4,-4889720.00
5215,科嘉-KY,111,4,673653.00
5215,科嘉-KY,111,2,244487.00
5215,科嘉-KY,111,3,433000.00
5215,科嘉-KY,111,1,121665.00
5220,萬達光電,111,3,173576.00
5220,萬達光電,111,4,194081.00
5220,萬達光電,111,1,19487.00
5220,萬達光電,111,2,70687.00
5222,全訊,111,3,170380.00
5222,全訊,111,4,223468.00
5222,全訊,111,2,78215.00
5222,全訊,111,1,79464.00
5223,安力-KY,111,3,214189.00
5223,安力-KY,111,1,-44266.00
5223,安力-KY,111,4,441342.00
5223,安力-KY,111,2,203845.00
5225,東科-KY,111,1,96849.00
5225,東科-KY,111,2,117905.00
5225,東科-KY,111,3,321707.00
5225,東科-KY,111,4,874778.00
5227,立凱-KY,111,3,-265721.00
5227,立凱-KY,111,4,-336780.00
5227,立凱-KY,111,1,-97117.00
5227,立凱-KY,111,2,-98275.00
5228,鈺鎧,111,2,45173.00
5228,鈺鎧,111,3,55174.00
5228,鈺鎧,111,1,11683.00
5228,鈺鎧,111,4,67202.00
5230,雷笛克光學,111,1,9580.00
5230,雷笛克光學,111,4,197356.00
5230,雷笛克光學,111,2,95467.00
5230,雷笛克光學,111,3,105378.00
5234,達興材料,111,1,146220.00
5234,達興材料,111,4,732374.00
5234,達興材料,111,3,623453.00
5234,達興材料,111,2,253208.00
5236,凌陽創新,111,4,206623.00
5236,凌陽創新,111,2,157794.00
5236,凌陽創新,111,1,18677.00
5236,凌陽創新,111,3,57538.00
5243,乙盛-KY,111,4,1392773.00
5243,乙盛-KY,111,1,114298.00
5243,乙盛-KY,111,2,72320.00
5243,乙盛-KY,111,3,494675.00
5244,弘凱,111,4,201678.00
5244,弘凱,111,1,-52345.00
5244,弘凱,111,2,53378.00
5244,弘凱,111,3,140421.00
5245,智晶,111,2,89984.00
5245,智晶,111,1,52293.00
5245,智晶,111,3,165732.00
5245,智晶,111,4,215756.00
5251,天鉞電,111,3,-19556.00
5251,天鉞電,111,1,-18848.00
5251,天鉞電,111,2,-29394.00
5251,天鉞電,111,4,-30328.00
5258,虹堡,111,2,26276.00
5258,虹堡,111,3,243447.00
5258,虹堡,111,1,-19047.00
5258,虹堡,111,4,33515.00
5263,智崴,111,3,-15824.00
5263,智崴,111,1,-137414.00
5263,智崴,111,4,-7979.00
