公司代號,公司名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
3631,晟楠,107,3,114/10/29,,1056885.00,1041412.00,-0.33
3631,晟楠,107,1,114/10/29,,257362.00,252998.00,-0.33
3631,晟楠,107,2,114/10/29,,590543.00,579790.00,-0.21
3632,研勤,107,2,114/10/29,,347647.00,278494.00,-0.37
3632,研勤,107,4,114/10/29,,754677.00,586621.00,-1.23
3632,研勤,107,3,114/10/29,,539316.00,422740.00,-0.59
3632,研勤,107,1,114/10/29,,142098.00,115982.00,-0.21
3645,達邁,107,3,114/10/29,,1767839.00,1158644.00,2.53
3645,達邁,107,4,114/10/29,,2268611.00,1460082.00,3.20
3645,達邁,107,1,114/10/29,,553234.00,358998.00,0.73
3645,達邁,107,2,114/10/29,,1147766.00,784695.00,1.45
3646,艾恩特,107,3,114/10/29,,396510.00,258265.00,1.07
3646,艾恩特,107,4,114/10/29,,530431.00,343969.00,1.23
3646,艾恩特,107,1,114/10/29,,121497.00,73676.00,0.03
3646,艾恩特,107,2,114/10/29,,255269.00,165990.00,0.55
3652,精聯,107,1,114/10/29,,458233.00,306155.00,-0.11
3652,精聯,107,4,114/10/29,,2034712.00,1372863.00,0.26
3652,精聯,107,3,114/10/29,,1459729.00,980824.00,0.03
3652,精聯,107,2,114/10/29,,952093.00,635414.00,-0.05
3653,健策,107,2,114/10/29,,2236007.00,1750207.00,1.85
3653,健策,107,3,114/10/29,,3460296.00,2641756.00,3.39
3653,健策,107,1,114/10/29,,1058488.00,818233.00,0.37
3653,健策,107,4,114/10/29,,4681900.00,3536476.00,4.61
3661,世芯-KY,107,2,114/10/29,,1784980.00,962616.00,3.80
3661,世芯-KY,107,3,114/10/29,,2656363.00,1469422.00,5.31
3661,世芯-KY,107,4,114/10/29,,3450678.00,2159237.00,4.22
3661,世芯-KY,107,1,114/10/29,,811513.00,439478.00,1.85
3663,鑫科,107,2,114/10/29,,1180191.00,1086962.00,0.46
3663,鑫科,107,1,114/10/29,,613281.00,572012.00,0.22
3663,鑫科,107,3,114/10/29,,1814262.00,1670988.00,0.43
3663,鑫科,107,4,114/10/29,,2373894.00,2176778.00,0.59
3664,安瑞-KY,107,4,114/10/29,,524459.00,165344.00,-0.78
3664,安瑞-KY,107,1,114/10/29,,98237.00,31563.00,-0.43
3664,安瑞-KY,107,3,114/10/29,,328455.00,99808.00,-1.15
3664,安瑞-KY,107,2,114/10/29,,196306.00,63633.00,-1.16
3665,貿聯-KY,107,4,114/10/29,,21392398.00,16802531.00,11.86
3665,貿聯-KY,107,3,114/10/29,,15664363.00,12363355.00,8.02
3665,貿聯-KY,107,2,114/10/29,,9986177.00,7974806.00,4.30
3665,貿聯-KY,107,1,114/10/29,,4730966.00,3798362.00,1.94
3666,光耀,107,3,114/10/29,,899127.00,847880.00,-1.38
3666,光耀,107,1,114/10/29,,246607.00,240109.00,-0.45
3666,光耀,107,4,114/10/29,,1304486.00,1234863.00,-1.84
3666,光耀,107,2,114/10/29,,569492.00,557310.00,-1.12
3669,圓展,107,4,114/10/29,,2109636.00,1126688.00,0.50
3669,圓展,107,1,114/10/29,,405737.00,200474.00,-0.21
3669,圓展,107,2,114/10/29,,985790.00,523000.00,0.02
3669,圓展,107,3,114/10/29,,1593855.00,859081.00,0.23
3672,康聯訊,107,1,114/10/29,,210791.00,133255.00,0.21
3672,康聯訊,107,4,114/10/29,,696410.00,447282.00,0.33
3672,康聯訊,107,2,114/10/29,,368218.00,231448.00,0.29
3672,康聯訊,107,3,114/10/29,,521631.00,332240.00,0.15
3673,TPK-KY,107,1,114/10/29,,20853508.00,19622405.00,0.17
3673,TPK-KY,107,4,114/10/29,,113481508.00,109268955.00,0.55
3673,TPK-KY,107,2,114/10/29,,38644507.00,37241583.00,-0.39
3673,TPK-KY,107,3,114/10/29,,70836684.00,68196360.00,0.08
3675,德微,107,2,114/10/29,,682549.00,558309.00,1.21
3675,德微,107,1,114/10/29,,319948.00,264020.00,0.30
3675,德微,107,4,114/10/29,,1508500.00,1230017.00,2.54
3675,德微,107,3,114/10/29,,1110439.00,900590.00,2.01
3679,新至陞,107,1,114/10/29,,822220.00,702897.00,-1.68
3679,新至陞,107,4,114/10/29,,4218842.00,3421025.00,3.35
3679,新至陞,107,3,114/10/29,,3089418.00,2507549.00,1.93
3679,新至陞,107,2,114/10/29,,1860113.00,1544472.00,0.10
3680,家登,107,1,114/10/29,,345396.00,289772.00,-0.36
3680,家登,107,4,114/10/29,,1634740.00,1254827.00,0.27
3680,家登,107,3,114/10/29,,1083392.00,881443.00,-1.80
3680,家登,107,2,114/10/29,,718088.00,579207.00,-1.03
3684,榮昌,107,3,114/10/29,,371928.00,237894.00,1.67
3684,榮昌,107,2,114/10/29,,278977.00,182164.00,1.32
3684,榮昌,107,4,114/10/29,,455452.00,291415.00,1.91
3684,榮昌,107,1,114/10/29,,136305.00,90954.00,0.31
3685,元創精密,107,3,114/10/29,,946116.00,735037.00,1.20
3685,元創精密,107,2,114/10/29,,427766.00,334559.00,0.45
3685,元創精密,107,4,114/10/29,,1179898.00,918633.00,1.36
3685,元創精密,107,1,114/10/29,,75078.00,50648.00,0.12
3686,達能,107,2,114/10/29,,405039.00,754872.00,-1.78
3686,達能,107,3,114/10/29,,442972.00,956807.00,-2.29
3686,達能,107,4,114/10/29,,522534.00,1318729.00,-5.28
3686,達能,107,1,114/10/29,,260908.00,429506.00,-0.51
3687,歐買尬,107,3,114/10/29,,563190.00,397967.00,-1.80
3687,歐買尬,107,1,114/10/29,,173240.00,129076.00,-0.75
3687,歐買尬,107,2,114/10/29,,375321.00,266055.00,-1.44
3687,歐買尬,107,4,114/10/29,,704620.00,475109.00,-3.29
3689,湧德,107,4,114/10/29,,4477826.00,3639029.00,1.72
3689,湧德,107,3,114/10/29,,3297860.00,2678622.00,1.41
3689,湧德,107,1,114/10/29,,1001124.00,804263.00,0.26
3689,湧德,107,2,114/10/29,,2078958.00,1693795.00,0.66
3691,碩禾,107,2,114/10/29,,4743082.00,4161382.00,2.82
3691,碩禾,107,3,114/10/29,,6652374.00,5932293.00,-2.42
3691,碩禾,107,1,114/10/29,,2242912.00,1963062.00,1.80
3691,碩禾,107,4,114/10/29,,8292191.00,7442053.00,-15.83
3693,營邦,107,4,114/10/29,,2867550.00,2306811.00,-0.21
3693,營邦,107,1,114/10/29,,603639.00,461768.00,-0.41
3693,營邦,107,2,114/10/29,,1273037.00,1001888.00,0.22
3693,營邦,107,3,114/10/29,,2029039.00,1600952.00,0.30
3694,海華,107,3,114/10/29,,5027860.00,4474719.00,-0.31
3694,海華,107,1,114/10/29,,1380416.00,1235283.00,-0.26
3694,海華,107,2,114/10/29,,3003171.00,2662790.00,-0.41
3694,海華,107,4,114/10/29,,6923957.00,6207168.00,-0.81
3701,大眾控,107,1,114/10/29,,1351948.00,1320128.00,-0.19
3701,大眾控,107,4,114/10/29,,6356027.00,5527633.00,1.29
3701,大眾控,107,2,114/10/29,,2700068.00,2491753.00,0.37
3701,大眾控,107,3,114/10/29,,4404748.00,3905115.00,0.79
3702,大聯大,107,4,114/10/29,,545127804.00,521497383.00,4.22
3702,大聯大,107,2,114/10/29,,262944383.00,251558099.00,2.24
3702,大聯大,107,1,114/10/29,,123411802.00,118086282.00,1.04
3702,大聯大,107,3,114/10/29,,413306808.00,395428616.00,3.27
3703,欣陸,107,1,114/10/29,,6610843.00,5689099.00,0.52
3703,欣陸,107,2,114/10/29,,12315990.00,10881899.00,0.92
3703,欣陸,107,4,114/10/29,,25154111.00,21429966.00,2.36
3703,欣陸,107,3,114/10/29,,18703894.00,16231238.00,2.13
3704,合勤控,107,3,114/10/29,,15062999.00,12120757.00,-1.25
3704,合勤控,107,4,114/10/29,,22222727.00,18052949.00,-1.38
3704,合勤控,107,2,114/10/29,,8766249.00,6829599.00,-0.86
3704,合勤控,107,1,114/10/29,,3965817.00,2873316.00,-0.17
3705,永信,107,2,114/10/29,,3545102.00,1917507.00,1.30
3705,永信,107,4,114/10/29,,7513686.00,4078723.00,2.64
3705,永信,107,1,114/10/29,,1747959.00,935464.00,0.63
3705,永信,107,3,114/10/29,,5417211.00,2888404.00,2.00
3706,神達,107,2,114/10/29,,15913257.00,13539148.00,2.29
3706,神達,107,3,114/10/29,,23547690.00,20007440.00,2.84
3706,神達,107,1,114/10/29,,8250769.00,7091738.00,1.50
3706,神達,107,4,114/10/29,,30751819.00,25963951.00,3.58
3707,漢磊,107,3,114/10/29,,4821154.00,4110837.00,0.40
3707,漢磊,107,4,114/10/29,,6436456.00,5562443.00,0.26
3707,漢磊,107,1,114/10/29,,1442043.00,1261996.00,0.01
3707,漢磊,107,2,114/10/29,,3062292.00,2622193.00,0.27
3708,上緯投控,107,1,114/10/29,,1148805.00,1003987.00,-0.47
3708,上緯投控,107,3,114/10/29,,4395044.00,3693802.00,7.83
3708,上緯投控,107,2,114/10/29,,2875788.00,2442258.00,0.13
3708,上緯投控,107,4,114/10/29,,6195194.00,5008272.00,11.22
3709,鑫聯大投控,107,2,114/10/29,,5543558.00,5252912.00,0.47
3709,鑫聯大投控,107,1,114/10/29,,2808749.00,2653428.00,0.35
3709,鑫聯大投控,107,4,114/10/29,,13318833.00,12582042.00,1.17
3709,鑫聯大投控,107,3,114/10/29,,8461202.00,8019168.00,0.71
3710,連展投控,107,4,114/10/29,,6746945.00,5757184.00,-2.29
3710,連展投控,107,2,114/10/29,,3259565.00,2885290.00,-1.85
3710,連展投控,107,1,114/10/29,,1518002.00,1316253.00,-0.95
3710,連展投控,107,3,114/10/29,,5044766.00,4347681.00,-1.58
3711,日月光投控,107,2,114/10/29,,149466786.00,125369308.00,3.20
3711,日月光投控,107,4,114/10/29,,371092421.00,309929371.00,5.95
3711,日月光投控,107,3,114/10/29,,257064066.00,214585506.00,4.67
3712,永崴投控,107,4,114/10/29,,3284200.00,2962770.00,-1.24
4102,永日,107,4,114/10/29,,357090.00,296175.00,-0.35
4102,永日,107,1,114/10/29,,70884.00,58260.00,-0.14
4102,永日,107,2,114/10/29,,149392.00,125431.00,-0.28
4102,永日,107,3,114/10/29,,242239.00,204152.00,-0.37
4104,佳醫,107,1,114/10/29,,1552604.00,1246700.00,0.82
4104,佳醫,107,2,114/10/29,,3118205.00,2502967.00,1.80
4104,佳醫,107,3,114/10/29,,4711336.00,3805962.00,2.66
4104,佳醫,107,4,114/10/29,,6345031.00,5145925.00,3.53
4105,東洋,107,4,114/10/29,,4036196.00,1372317.00,5.88
4105,東洋,107,1,114/10/29,,1040455.00,342465.00,1.03
4105,東洋,107,2,114/10/29,,2037817.00,692856.00,3.02
4105,東洋,107,3,114/10/29,,2944610.00,1000547.00,4.40
4106,雃博,107,4,114/10/29,,2105748.00,1228877.00,1.24
4106,雃博,107,1,114/10/29,,499244.00,294071.00,0.28
4106,雃博,107,2,114/10/29,,1043732.00,619461.00,0.56
4106,雃博,107,3,114/10/29,,1537252.00,907090.00,0.88
4107,邦特,107,4,114/10/29,,1613009.00,923968.00,5.84
4107,邦特,107,1,114/10/29,,375908.00,216816.00,1.20
4107,邦特,107,2,114/10/29,,783585.00,448739.00,2.83
4107,邦特,107,3,114/10/29,,1195118.00,690267.00,4.18
4108,懷特,107,4,114/10/29,,107483.00,52416.00,-1.12
4108,懷特,107,2,114/10/29,,57995.00,29483.00,-0.38
4108,懷特,107,3,114/10/29,,83398.00,43621.00,-0.61
4108,懷特,107,1,114/10/29,,29541.00,14647.00,-0.21
4109,加捷生醫,107,3,114/10/29,,302859.00,216609.00,-0.47
4109,加捷生醫,107,2,114/10/29,,204658.00,149929.00,-0.47
4109,加捷生醫,107,4,114/10/29,,402030.00,292204.00,0.04
4109,加捷生醫,107,1,114/10/29,,98262.00,74714.00,-0.13
4111,濟生,107,3,114/10/29,,725618.00,506684.00,0.63
4111,濟生,107,4,114/10/29,,967402.00,673544.00,0.74
4111,濟生,107,1,114/10/29,,244801.00,172507.00,0.17
4111,濟生,107,2,114/10/29,,482114.00,338128.00,0.35
4113,聯上,107,4,114/10/29,,1961520.00,1606629.00,0.69
4113,聯上,107,1,114/10/29,,1120200.00,979084.00,0.42
4113,聯上,107,3,114/10/29,,1674209.00,1392075.00,0.66
4113,聯上,107,2,114/10/29,,1378542.00,1170155.00,0.53
4114,健喬,107,2,114/10/29,,1169091.00,701562.00,2.13
4114,健喬,107,3,114/10/29,,1746802.00,1047398.00,2.11
4114,健喬,107,1,114/10/29,,596955.00,354354.00,2.11
4114,健喬,107,4,114/10/29,,2363197.00,1414923.00,2.21
4116,明基醫,107,4,114/10/29,,1233459.00,767449.00,1.50
4116,明基醫,107,1,114/10/29,,260093.00,164867.00,0.12
4116,明基醫,107,2,114/10/29,,576518.00,370036.00,0.48
4116,明基醫,107,3,114/10/29,,886314.00,561051.00,0.86
4119,旭富,107,1,114/10/29,,425646.00,293909.00,0.77
4119,旭富,107,2,114/10/29,,956083.00,589725.00,2.64
4119,旭富,107,4,114/10/29,,1939913.00,1190970.00,5.63
4119,旭富,107,3,114/10/29,,1475497.00,897552.00,4.24
4120,友華,107,4,114/10/29,,5510173.00,2929942.00,2.84
4120,友華,107,3,114/10/29,,4073000.00,2141977.00,2.63
4120,友華,107,2,114/10/29,,2700167.00,1440029.00,1.66
4120,友華,107,1,114/10/29,,1364325.00,728763.00,1.54
4121,優盛,107,4,114/10/29,,3097049.00,2142202.00,0.23
4121,優盛,107,2,114/10/29,,1547872.00,1082145.00,0.17
4121,優盛,107,1,114/10/29,,746993.00,524071.00,0.00
4121,優盛,107,3,114/10/29,,2344437.00,1626326.00,0.25
4123,晟德,107,3,114/10/29,,19016528.00,9929731.00,6.45
4123,晟德,107,1,114/10/29,,5890744.00,3152349.00,1.41
4123,晟德,107,4,114/10/29,,21648222.00,11317691.00,17.98
4123,晟德,107,2,114/10/29,,13004608.00,6905784.00,1.84
4126,太醫,107,1,114/10/29,,407839.00,308179.00,0.56
4126,太醫,107,4,114/10/29,,1822441.00,1353734.00,3.28
4126,太醫,107,3,114/10/29,,1314165.00,967992.00,2.21
4126,太醫,107,2,114/10/29,,835132.00,628992.00,1.20
4127,天良,107,1,114/10/29,,125080.00,47623.00,-0.21
4127,天良,107,4,114/10/29,,533771.00,252515.00,-2.07
4127,天良,107,3,114/10/29,,386676.00,163046.00,-1.39
4127,天良,107,2,114/10/29,,265637.00,106879.00,-0.60
4128,中天,107,2,114/10/29,,700362.00,449573.00,-0.58
4128,中天,107,4,114/10/29,,1448533.00,877983.00,-1.62
4128,中天,107,1,114/10/29,,344658.00,222818.00,-0.35
4128,中天,107,3,114/10/29,,1047335.00,659101.00,-1.10
4129,聯合,107,2,114/10/29,,1215678.00,389283.00,0.72
4129,聯合,107,4,114/10/29,,2332247.00,716500.00,1.61
4129,聯合,107,1,114/10/29,,576122.00,160274.00,0.34
4129,聯合,107,3,114/10/29,,1730097.00,535005.00,0.95
4130,健亞,107,4,114/10/29,,455798.00,260816.00,0.58
4130,健亞,107,3,114/10/29,,345870.00,201590.00,0.58
4130,健亞,107,1,114/10/29,,127190.00,68408.00,0.23
4130,健亞,107,2,114/10/29,,238338.00,133629.00,0.29
4131,浩泰,107,3,114/10/29,,39925.00,24516.00,-0.38
4131,浩泰,107,2,114/10/29,,12980.00,7686.00,-0.26
4131,浩泰,107,1,114/10/29,,3064.00,1730.00,-0.13
4131,浩泰,107,4,114/10/29,,61792.00,46578.00,-0.54
4133,亞諾法,107,4,114/10/29,,426023.00,240643.00,0.76
4133,亞諾法,107,1,114/10/29,,109371.00,64392.00,0.14
4133,亞諾法,107,3,114/10/29,,329770.00,186492.00,0.51
4133,亞諾法,107,2,114/10/29,,223617.00,129012.00,0.35
4137,麗豐-KY,107,1,114/10/29,,1013453.00,190348.00,3.97
4137,麗豐-KY,107,4,114/10/29,,4578513.00,799759.00,15.40
4137,麗豐-KY,107,2,114/10/29,,2100054.00,388788.00,7.45
4137,麗豐-KY,107,3,114/10/29,,3239246.00,590701.00,11.38
4138,曜亞,107,2,114/10/29,,614520.00,431656.00,2.00
4138,曜亞,107,1,114/10/29,,298925.00,213496.00,0.92
4138,曜亞,107,3,114/10/29,,900013.00,634322.00,2.95
4138,曜亞,107,4,114/10/29,,1164815.00,828557.00,3.50
4139,馬光-KY,107,1,114/10/29,,209197.00,179179.00,-0.13
4139,馬光-KY,107,3,114/10/29,,655507.00,551722.00,0.21
4139,馬光-KY,107,4,114/10/29,,930954.00,766696.00,0.65
4139,馬光-KY,107,2,114/10/29,,425706.00,360214.00,-0.37
4142,國光生,107,1,114/10/29,,70245.00,158009.00,-0.76
4142,國光生,107,3,114/10/29,,415763.00,468409.00,-1.11
4142,國光生,107,2,114/10/29,,100702.00,247018.00,-1.08
4142,國光生,107,4,114/10/29,,822366.00,1116673.00,-2.59
4147,中裕,107,3,114/10/29,,126040.00,168307.00,-0.67
4147,中裕,107,4,114/10/29,,241041.00,260898.00,-1.28
4147,中裕,107,2,114/10/29,,38415.00,52664.00,0.75
4147,中裕,107,1,114/10/29,,0.00,6934.00,0.51
4148,全宇生技-KY,107,4,114/10/29,,2687581.00,1912987.00,4.76
4148,全宇生技-KY,107,3,114/10/29,,2216898.00,1558000.00,4.33
4148,全宇生技-KY,107,2,114/10/29,,1455617.00,1020857.00,2.90
4148,全宇生技-KY,107,1,114/10/29,,700482.00,499794.00,1.09
4153,鈺緯,107,2,114/10/29,,348888.00,236557.00,0.56
4153,鈺緯,107,3,114/10/29,,508377.00,342625.00,0.67
4153,鈺緯,107,4,114/10/29,,650134.00,445466.00,0.72
4153,鈺緯,107,1,114/10/29,,170756.00,114392.00,0.21
4154,樂威科-KY,107,1,114/10/29,,109740.00,45619.00,-0.04
4154,樂威科-KY,107,4,114/10/29,,495611.00,226048.00,-2.06
4154,樂威科-KY,107,3,114/10/29,,367387.00,152044.00,-0.28
4154,樂威科-KY,107,2,114/10/29,,235889.00,102574.00,-0.43
4155,訊映,107,1,114/10/29,,294809.00,222216.00,0.59
4155,訊映,107,2,114/10/29,,551042.00,429780.00,0.94
4155,訊映,107,4,114/10/29,,1120346.00,818237.00,2.15
4155,訊映,107,3,114/10/29,,817797.00,612763.00,1.61
4157,太景*-KY,107,3,114/10/29,,24932.00,2103.00,-0.35
4157,太景*-KY,107,1,114/10/29,,16782.00,659.00,-0.04
4157,太景*-KY,107,2,114/10/29,,19978.00,1351.00,-0.17
4157,太景*-KY,107,4,114/10/29,,29618.00,3564.00,-0.48
4160,訊聯基因,107,3,114/10/29,,275029.00,165020.00,0.57
4160,訊聯基因,107,4,114/10/29,,381660.00,233207.00,0.70
4160,訊聯基因,107,1,114/10/29,,93163.00,51491.00,0.41
4160,訊聯基因,107,2,114/10/29,,186247.00,112158.00,0.53
4161,聿新科,107,2,114/10/29,,240615.00,170083.00,1.00
4161,聿新科,107,3,114/10/29,,362064.00,269315.00,0.60
4161,聿新科,107,1,114/10/29,,127187.00,88317.00,0.04
4161,聿新科,107,4,114/10/29,,519550.00,393240.00,0.53
4162,智擎,107,1,114/10/29,,33807.00,3242.00,-0.33
4162,智擎,107,4,114/10/29,,293430.00,12883.00,0.88
4162,智擎,107,3,114/10/29,,215131.00,6439.00,0.65
4162,智擎,107,2,114/10/29,,76050.00,2820.00,0.14
4163,鐿鈦,107,4,114/10/29,,1907232.00,1152406.00,7.25
4163,鐿鈦,107,3,114/10/29,,1412028.00,860487.00,5.37
4163,鐿鈦,107,2,114/10/29,,896059.00,555471.00,3.44
4163,鐿鈦,107,1,114/10/29,,427393.00,270521.00,0.87
4164,承業醫,107,2,114/10/29,,1113126.00,767488.00,1.00
4164,承業醫,107,1,114/10/29,,404255.00,278308.00,0.12
4164,承業醫,107,4,114/10/29,,2507466.00,1776680.00,2.32
4164,承業醫,107,3,114/10/29,,1844845.00,1272525.00,1.71
4166,友霖,107,2,114/10/29,,117068.00,127452.00,-0.44
4166,友霖,107,4,114/10/29,,269539.00,263882.00,-1.03
4167,松瑞藥,107,2,114/10/29,,593501.00,609621.00,-0.61
4167,松瑞藥,107,3,114/10/29,,854187.00,915070.00,-1.00
4167,松瑞藥,107,1,114/10/29,,280140.00,299840.00,-0.40
4167,松瑞藥,107,4,114/10/29,,1104691.00,1175180.00,-1.46
4168,醣聯,107,2,114/10/29,,453.00,228.00,-2.20
4168,醣聯,107,3,114/10/29,,700.00,376.00,-2.88
4168,醣聯,107,1,114/10/29,,82.00,27.00,-0.90
4168,醣聯,107,4,114/10/29,,926.00,448.00,-4.18
4171,瑞基,107,3,114/10/29,,131855.00,19981.00,0.77
4171,瑞基,107,4,114/10/29,,187418.00,38061.00,0.83
4171,瑞基,107,2,114/10/29,,88878.00,12467.00,0.67
4171,瑞基,107,1,114/10/29,,41923.00,1911.00,0.18
4173,久裕,107,2,114/10/29,,632922.00,527442.00,0.61
4173,久裕,107,4,114/10/29,,1301764.00,1080377.00,1.13
4173,久裕,107,1,114/10/29,,315935.00,261754.00,0.34
4173,久裕,107,3,114/10/29,,957928.00,800832.00,0.95
4174,浩鼎,107,3,114/10/29,,13062.00,239.00,-4.73
4174,浩鼎,107,1,114/10/29,,12352.00,173.00,-1.52
4174,浩鼎,107,2,114/10/29,,12747.00,239.00,-2.33
4174,浩鼎,107,4,114/10/29,,13339.00,5286.00,-7.06
4175,杏一,107,3,114/10/29,,3371468.00,2330679.00,2.53
4175,杏一,107,4,114/10/29,,4632643.00,3193729.00,4.00
4175,杏一,107,1,114/10/29,,1105027.00,759166.00,1.09
4175,杏一,107,2,114/10/29,,2240457.00,1553392.00,1.84
4183,福永生技,107,4,114/10/29,,414217.00,318508.00,0.66
4183,福永生技,107,1,114/10/29,,69435.00,66043.00,-0.93
4183,福永生技,107,3,114/10/29,,299364.00,242992.00,-0.08
4183,福永生技,107,2,114/10/29,,191570.00,160086.00,-0.28
4188,安克,107,1,114/10/29,,22320.00,5471.00,0.01
4188,安克,107,2,114/10/29,,41275.00,11107.00,-0.18
4188,安克,107,4,114/10/29,,72323.00,22843.00,-0.85
4188,安克,107,3,114/10/29,,55723.00,16535.00,-0.53
4190,佐登-KY,107,1,114/10/29,,694879.00,159412.00,1.91
4190,佐登-KY,107,3,114/10/29,,2272465.00,529576.00,6.58
4190,佐登-KY,107,4,114/10/29,,3108496.00,721270.00,9.02
4190,佐登-KY,107,2,114/10/29,,1494295.00,343693.00,4.48
4192,杏國,107,1,114/10/29,,1824.00,820.00,-0.74
4192,杏國,107,4,114/10/29,,7706.00,3638.00,-3.88
4192,杏國,107,3,114/10/29,,5778.00,2764.00,-2.75
4192,杏國,107,2,114/10/29,,3771.00,1696.00,-1.73
4198,欣大健康,107,2,114/10/29,,155829.00,144966.00,-3.27
4198,欣大健康,107,4,114/10/29,,323303.00,286210.00,-5.59
4198,欣大健康,107,1,114/10/29,,94672.00,91795.00,-0.60
4198,欣大健康,107,3,114/10/29,,244412.00,216884.00,-4.29
4205,中華食,107,1,114/10/29,,369831.00,230309.00,0.76
4205,中華食,107,2,114/10/29,,726061.00,451195.00,1.53
4205,中華食,107,4,114/10/29,,1491890.00,944536.00,3.05
4205,中華食,107,3,114/10/29,,1106023.00,690851.00,2.35
4207,環泰,107,4,114/10/29,,3772091.00,3328492.00,0.75
4207,環泰,107,3,114/10/29,,2874781.00,2495344.00,0.77
4207,環泰,107,2,114/10/29,,1851984.00,1595839.00,0.37
4207,環泰,107,1,114/10/29,,922287.00,785113.00,0.17
4303,信立,107,1,114/10/29,,110241.00,97000.00,0.25
4303,信立,107,3,114/10/29,,334897.00,283777.00,1.73
4303,信立,107,2,114/10/29,,235409.00,199842.00,2.52
4303,信立,107,4,114/10/29,,431826.00,370699.00,1.30
4304,勝昱,107,4,114/10/29,,450676.00,424765.00,-1.89
4304,勝昱,107,1,114/10/29,,110612.00,101470.00,-0.19
4304,勝昱,107,3,114/10/29,,335907.00,316818.00,-1.35
4304,勝昱,107,2,114/10/29,,221010.00,205629.00,-0.83
4305,世坤,107,4,114/10/29,,1139107.00,864653.00,3.18
4305,世坤,107,3,114/10/29,,867254.00,657516.00,2.43
4305,世坤,107,2,114/10/29,,589375.00,442670.00,1.77
4305,世坤,107,1,114/10/29,,292554.00,221278.00,0.69
4306,炎洲,107,1,114/10/29,,5100166.00,4336111.00,0.87
4306,炎洲,107,3,114/10/29,,15161015.00,13319702.00,0.72
4306,炎洲,107,4,114/10/29,,19810468.00,17524456.00,1.11
4306,炎洲,107,2,114/10/29,,10249452.00,8923244.00,0.80
4401,東隆興,107,4,114/10/29,,4032988.00,3370758.00,2.54
4401,東隆興,107,3,114/10/29,,3088714.00,2586913.00,1.86
4401,東隆興,107,1,114/10/29,,1067034.00,888182.00,0.66
4401,東隆興,107,2,114/10/29,,2133783.00,1787570.00,1.39
4402,郡都開發,107,1,114/10/29,,181347.00,192148.00,-0.77
4402,郡都開發,107,4,114/10/29,,242795.00,270426.00,-4.50
4402,郡都開發,107,2,114/10/29,,297487.00,346505.00,-3.09
4402,郡都開發,107,3,114/10/29,,193824.00,213144.00,-4.10
4406,新昕纖,107,3,114/10/29,,580700.00,565198.00,-0.01
4406,新昕纖,107,1,114/10/29,,160615.00,159115.00,-0.15
4406,新昕纖,107,4,114/10/29,,786696.00,765434.00,-0.09
4406,新昕纖,107,2,114/10/29,,364398.00,357430.00,-0.05
4413,飛寶企業,107,1,114/10/29,,135666.00,120291.00,0.09
4413,飛寶企業,107,4,114/10/29,,603600.00,541287.00,1.10
4413,飛寶企業,107,2,114/10/29,,290753.00,257758.00,0.69
4413,飛寶企業,107,3,114/10/29,,476954.00,422911.00,1.25
4414,如興,107,1,114/10/29,,3584527.00,3025378.00,-0.16
4414,如興,107,4,114/10/29,,17402355.00,15023787.00,-1.82
4414,如興,107,2,114/10/29,,8225289.00,7041354.00,-0.24
4414,如興,107,3,114/10/29,,13304263.00,11402594.00,-0.20
4416,三圓,107,4,114/10/29,,68126.00,45400.00,-2.18
4416,三圓,107,1,114/10/29,,14995.00,11394.00,-0.95
4416,三圓,107,3,114/10/29,,49404.00,34412.00,-1.73
4416,三圓,107,2,114/10/29,,31869.00,23058.00,-1.32
4417,金洲,107,4,114/10/29,,3340319.00,2456402.00,4.41
4417,金洲,107,1,114/10/29,,693587.00,525709.00,0.57
4417,金洲,107,3,114/10/29,,2506525.00,1849809.00,3.43
4417,金洲,107,2,114/10/29,,1616944.00,1202744.00,2.08
4419,皇家美食,107,1,114/10/29,,2778.00,1711.00,-0.20
4419,皇家美食,107,4,114/10/29,,8028.00,6077.00,-0.87
4419,皇家美食,107,3,114/10/29,,6837.00,5051.00,-0.64
4419,皇家美食,107,2,114/10/29,,5812.00,4259.00,-0.40
4420,光明,107,1,114/10/29,,274592.00,244261.00,0.35
4420,光明,107,4,114/10/29,,1098049.00,980164.00,1.88
4420,光明,107,2,114/10/29,,536785.00,480264.00,0.70
4420,光明,107,3,114/10/29,,829942.00,741152.00,1.11
4426,利勤,107,2,114/10/29,,1024448.00,714191.00,1.25
4426,利勤,107,1,114/10/29,,560194.00,371573.00,0.75
4426,利勤,107,3,114/10/29,,1566296.00,1097964.00,1.65
4426,利勤,107,4,114/10/29,,2046729.00,1461831.00,2.07
4430,耀億,107,1,114/10/29,,490564.00,368446.00,0.53
4430,耀億,107,2,114/10/29,,990101.00,732173.00,1.35
4430,耀億,107,3,114/10/29,,1431728.00,1054095.00,1.87
4430,耀億,107,4,114/10/29,,2014009.00,1474397.00,2.57
4432,銘旺實,107,2,114/10/29,,1013268.00,843762.00,1.44
4432,銘旺實,107,3,114/10/29,,1662035.00,1393300.00,2.12
4432,銘旺實,107,4,114/10/29,,1985862.00,1696584.00,1.45
4432,銘旺實,107,1,114/10/29,,501535.00,420549.00,0.33
