公司代號,公司名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
6670,復盛應用,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,11.00000000,"      1,441,330,000",0.0,                  0
6670,復盛應用,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,11.00000000,"      1,441,330,000",0.0,                  0
6670,復盛應用,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,11.00000000,"      1,441,330,000",0.0,                  0
6671,三能-KY,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,3.00000000,"        182,250,000",0.0,                  0
6671,三能-KY,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,3.00000000,"        182,250,000",0.0,                  0
6671,三能-KY,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,3.00000000,"        182,250,000",0.0,                  0
6671,三能-KY,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,3.00000000,"        182,250,000",0.0,                  0
6672,騰輝電子-KY,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,3.66000000,"        236,488,502",0.0,                  0
6672,騰輝電子-KY,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,3.66000000,"        236,488,502",0.0,                  0
6672,騰輝電子-KY,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,3.66000000,"        236,488,502",0.0,                  0
6672,騰輝電子-KY,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,3.66000000,"        236,488,502",0.0,                  0
6674,鋐寶科技,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,1.80000000,"        120,307,826",0.0,                  0
6674,鋐寶科技,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,1.80000000,"        120,307,826",0.0,                  0
6674,鋐寶科技,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,1.80000000,"        120,307,826",0.0,                  0
6674,鋐寶科技,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,1.80000000,"        120,307,826",0.0,                  0
6679,鈺太,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,1.60000000,"         66,037,336",0.0,                  0
6679,鈺太,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,1.60000000,"         66,037,336",0.0,                  0
6679,鈺太,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,1.60000000,"         66,037,336",0.0,                  0
6679,鈺太,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,1.60000000,"         66,037,336",0.0,                  0
6680,鑫創電子,107,Y1,108/05/16,107/01/01~107/12/31,股東會確認,2.50000000,"         37,400,000",0.50000000,"            748,000"
6680,鑫創電子,107,Y1,108/05/16,107/01/01~107/12/31,股東會確認,2.50000000,"         37,400,000",0.50000000,"            748,000"
6680,鑫創電子,107,Y1,108/05/16,107/01/01~107/12/31,股東會確認,2.50000000,"         37,400,000",0.50000000,"            748,000"
6680,鑫創電子,107,Y1,108/05/16,107/01/01~107/12/31,股東會確認,2.50000000,"         37,400,000",0.50000000,"            748,000"
6683,雍智科技,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,3.00000000,"         81,226,983",0.0,                  0
6683,雍智科技,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,3.00000000,"         81,226,983",0.0,                  0
6683,雍智科技,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,3.00000000,"         81,226,983",0.0,                  0
6683,雍智科技,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,3.00000000,"         81,226,983",0.0,                  0
6684,安格,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,0.65000000,"         13,585,650",0.0,                  0
6684,安格,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,0.65000000,"         13,585,650",0.0,                  0
6684,安格,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,0.65000000,"         13,585,650",0.0,                  0
6684,安格,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,0.65000000,"         13,585,650",0.0,                  0
6689,伊雲谷,107,Y1,108/05/31,107/01/01~107/12/31,股東會確認,2.00000000,"        -60,500,000",0.0,                  0
6689,伊雲谷,107,Y1,108/05/31,107/01/01~107/12/31,股東會確認,2.00000000,"        -60,500,000",0.0,                  0
6689,伊雲谷,107,Y1,108/05/31,107/01/01~107/12/31,股東會確認,2.00000000,"        -60,500,000",0.0,                  0
6689,伊雲谷,107,Y1,108/05/31,107/01/01~107/12/31,股東會確認,2.00000000,"        -60,500,000",0.0,                  0
6690,安�硌穈T,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.00000000,"         37,888,800",0.0,                  0
6690,安�硌穈T,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.00000000,"         37,888,800",0.0,                  0
6690,安�硌穈T,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.00000000,"         37,888,800",0.0,                  0
6690,安�硌穈T,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,3.00000000,"         37,888,800",0.0,                  0
6691,洋基工程,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,8.00000000,"        234,640,000",4.00000000,"         11,732,000"
6691,洋基工程,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,8.00000000,"        234,640,000",4.00000000,"         11,732,000"
6691,洋基工程,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,8.00000000,"        234,640,000",4.00000000,"         11,732,000"
6691,洋基工程,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,8.00000000,"        234,640,000",4.00000000,"         11,732,000"
6692,進能服,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,1.00000000,"         22,700,000",2.00000000,"          4,540,000"
6692,進能服,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,1.00000000,"         22,700,000",2.00000000,"          4,540,000"
6692,進能服,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,1.00000000,"         22,700,000",2.00000000,"          4,540,000"
6692,進能服,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,1.00000000,"         22,700,000",2.00000000,"          4,540,000"
6693,廣閎科,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6693,廣閎科,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6693,廣閎科,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6693,廣閎科,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6695,芯鼎,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6695,芯鼎,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6695,芯鼎,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6695,芯鼎,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6697,東捷資訊,107,Y1,108/06/24,107/01/01~107/12/31,股東會確認,1.59999990,"         40,674,182",0.0,                  0
6697,東捷資訊,107,Y1,108/06/24,107/01/01~107/12/31,股東會確認,1.59999990,"         40,674,182",0.0,                  0
6697,東捷資訊,107,Y1,108/06/24,107/01/01~107/12/31,股東會確認,1.59999990,"         40,674,182",0.0,                  0
6697,東捷資訊,107,Y1,108/06/24,107/01/01~107/12/31,股東會確認,1.59999990,"         40,674,182",0.0,                  0
6698,旭暉應材,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,1.00000000,"         60,343,753",0.0,                  0
6698,旭暉應材,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,1.00000000,"         60,343,753",0.0,                  0
6698,旭暉應材,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,1.00000000,"         60,343,753",0.0,                  0
6698,旭暉應材,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,1.00000000,"         60,343,753",0.0,                  0
6703,軒郁,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,6.70000000,"        126,400,000",1.26582278,"          2,000,000"
6703,軒郁,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,6.70000000,"        126,400,000",1.26582278,"          2,000,000"
6703,軒郁,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,6.70000000,"        126,400,000",1.26582278,"          2,000,000"
6703,軒郁,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,6.70000000,"        126,400,000",1.26582278,"          2,000,000"
6706,惠特,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,4.00000000,"        240,867,740",0.0,                  0
6706,惠特,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,4.00000000,"        240,867,740",0.0,                  0
6706,惠特,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,4.00000000,"        240,867,740",0.0,                  0
6706,惠特,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,4.00000000,"        240,867,740",0.0,                  0
6708,天擎,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.12000000,"          2,686,550",0.60000000,"          1,343,274"
6708,天擎,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.12000000,"          2,686,550",0.60000000,"          1,343,274"
6708,天擎,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.12000000,"          2,686,550",0.60000000,"          1,343,274"
6708,天擎,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.12000000,"          2,686,550",0.60000000,"          1,343,274"
6712,長聖,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6712,長聖,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6712,長聖,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6712,長聖,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6715,嘉基,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.50000000,"         25,500,000",0.0,                  0
6715,嘉基,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.50000000,"         25,500,000",0.0,                  0
6715,嘉基,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.50000000,"         25,500,000",0.0,                  0
6715,嘉基,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.50000000,"         25,500,000",0.0,                  0
6716,應廣,107,Y1,108/05/16,107/01/01~107/12/31,股東會確認,3.00000000,"         60,051,045",0.0,                  0
6716,應廣,107,Y1,108/05/16,107/01/01~107/12/31,股東會確認,3.00000000,"         60,051,045",0.0,                  0
6716,應廣,107,Y1,108/05/16,107/01/01~107/12/31,股東會確認,3.00000000,"         60,051,045",0.0,                  0
6716,應廣,107,Y1,108/05/16,107/01/01~107/12/31,股東會確認,3.00000000,"         60,051,045",0.0,                  0
6719,力智,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,1.00000000,"         69,746,189",0.0,                  0
6719,力智,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,1.00000000,"         69,746,189",0.0,                  0
6719,力智,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,1.00000000,"         69,746,189",0.0,                  0
6719,力智,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,1.00000000,"         69,746,189",0.0,                  0
6720,久昌,107,Y1,108/06/26,107/01/01~107/12/31,董事會擬議,0.0,                  0,0.0,                  0
6720,久昌,107,Y1,108/06/26,107/01/01~107/12/31,董事會擬議,0.0,                  0,0.0,                  0
6720,久昌,107,Y1,108/06/26,107/01/01~107/12/31,董事會擬議,0.0,                  0,0.0,                  0
6720,久昌,107,Y1,108/06/26,107/01/01~107/12/31,董事會擬議,0.0,                  0,0.0,                  0
6721,信實,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,2.93794925,"         58,758,985",0.0,                  0
6721,信實,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,2.93794925,"         58,758,985",0.0,                  0
6721,信實,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,2.93794925,"         58,758,985",0.0,                  0
6721,信實,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,2.93794925,"         58,758,985",0.0,                  0
6727,亞泰金屬,107,Y1,108/04/30,107/01/01~107/12/31,股東會確認,2.00000000,"         36,104,250",0.0,                  0
6727,亞泰金屬,107,Y1,108/04/30,107/01/01~107/12/31,股東會確認,2.00000000,"         36,104,250",0.0,                  0
6727,亞泰金屬,107,Y1,108/04/30,107/01/01~107/12/31,股東會確認,2.00000000,"         36,104,250",0.0,                  0
6727,亞泰金屬,107,Y1,108/04/30,107/01/01~107/12/31,股東會確認,2.00000000,"         36,104,250",0.0,                  0
6728,上洋,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,0.93406600,"         17,000,000",0.0,                  0
6728,上洋,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,0.93406600,"         17,000,000",0.0,                  0
6728,上洋,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,0.93406600,"         17,000,000",0.0,                  0
6728,上洋,107,Y1,108/06/28,107/01/01~107/12/31,股東會確認,0.93406600,"         17,000,000",0.0,                  0
6732,昇佳電子,107,Y1,108/02/26,107/01/01~107/12/31,股東會確認,5.85000000,"        141,070,381",4.87000000,"         11,743,808"
6732,昇佳電子,107,Y1,108/02/26,107/01/01~107/12/31,股東會確認,5.85000000,"        141,070,381",4.87000000,"         11,743,808"
6732,昇佳電子,107,Y1,108/02/26,107/01/01~107/12/31,股東會確認,5.85000000,"        141,070,381",4.87000000,"         11,743,808"
6732,昇佳電子,107,Y1,108/02/26,107/01/01~107/12/31,股東會確認,5.85000000,"        141,070,381",4.87000000,"         11,743,808"
6735,美達科技,107,Y1,108/04/16,107/01/01~107/12/31,股東會確認,0.25000000,"          7,150,000",1.00000000,"          2,860,000"
6735,美達科技,107,Y1,108/04/16,107/01/01~107/12/31,股東會確認,0.25000000,"          7,150,000",1.00000000,"          2,860,000"
6735,美達科技,107,Y1,108/04/16,107/01/01~107/12/31,股東會確認,0.25000000,"          7,150,000",1.00000000,"          2,860,000"
6735,美達科技,107,Y1,108/04/16,107/01/01~107/12/31,股東會確認,0.25000000,"          7,150,000",1.00000000,"          2,860,000"
6743,安普新,107,Y1,108/05/10,107/01/01~107/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.25000000,"        100,000,000",2.50000000,"         20,000,000"
6743,安普新,107,Y1,108/05/10,107/01/01~107/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.25000000,"        100,000,000",2.50000000,"         20,000,000"
6743,安普新,107,Y1,108/05/10,107/01/01~107/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.25000000,"        100,000,000",2.50000000,"         20,000,000"
6743,安普新,107,Y1,108/05/10,107/01/01~107/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.25000000,"        100,000,000",2.50000000,"         20,000,000"
6754,匯僑設計,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"        104,000,000",0.0,                  0
6754,匯僑設計,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"        104,000,000",0.0,                  0
6754,匯僑設計,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"        104,000,000",0.0,                  0
6754,匯僑設計,107,Y1,108/06/21,107/01/01~107/12/31,股東會確認,0.0,"        104,000,000",0.0,                  0
6763,綠界科技*,107,Y1,108/03/08,107/01/01~107/12/31,股東會確認,0.0,                  0,15.00000000,"          5,626,875"
6763,綠界科技*,107,Y1,108/03/08,107/01/01~107/12/31,股東會確認,0.0,                  0,15.00000000,"          5,626,875"
6763,綠界科技*,107,Y1,108/03/08,107/01/01~107/12/31,股東會確認,0.0,                  0,15.00000000,"          5,626,875"
6763,綠界科技*,107,Y1,108/03/08,107/01/01~107/12/31,股東會確認,0.0,                  0,15.00000000,"          5,626,875"
6788,華景電,107,Y1,108/05/24,107/01/01~107/12/31,股東會確認,2.00000000,"         54,305,366",0.0,                  0
6788,華景電,107,Y1,108/05/24,107/01/01~107/12/31,股東會確認,2.00000000,"         54,305,366",0.0,                  0
6788,華景電,107,Y1,108/05/24,107/01/01~107/12/31,股東會確認,2.00000000,"         54,305,366",0.0,                  0
6788,華景電,107,Y1,108/05/24,107/01/01~107/12/31,股東會確認,2.00000000,"         54,305,366",0.0,                  0
6790,永豐實,107,Y1,108/05/13,107/01/01~107/12/31,董事會擬議,0.0,                  0,0.63070000,"        241,636,021"
6790,永豐實,107,Y1,108/05/13,107/01/01~107/12/31,董事會擬議,0.0,                  0,0.63070000,"        241,636,021"
6790,永豐實,107,Y1,108/05/13,107/01/01~107/12/31,董事會擬議,0.0,                  0,0.63070000,"        241,636,021"
6790,永豐實,107,Y1,108/05/13,107/01/01~107/12/31,董事會擬議,0.0,                  0,0.63070000,"        241,636,021"
6803,崑鼎,107,Y1,108/05/30,107/01/01~107/12/31,股東會確認,10.82000000,"        726,077,701",0.0,                  0
6803,崑鼎,107,Y1,108/05/30,107/01/01~107/12/31,股東會確認,10.82000000,"        726,077,701",0.0,                  0
6803,崑鼎,107,Y1,108/05/30,107/01/01~107/12/31,股東會確認,10.82000000,"        726,077,701",0.0,                  0
6803,崑鼎,107,Y1,108/05/30,107/01/01~107/12/31,股東會確認,10.82000000,"        726,077,701",0.0,                  0
6806,森崴能源,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6806,森崴能源,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6806,森崴能源,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
6806,森崴能源,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
7402,邑錡,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,1.20000000,"         26,669,723",0.0,                  0
7402,邑錡,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,1.20000000,"         26,669,723",0.0,                  0
7402,邑錡,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,1.20000000,"         26,669,723",0.0,                  0
7402,邑錡,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,1.20000000,"         26,669,723",0.0,                  0
8011,台通,107,Y1,108/06/06,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8011,台通,107,Y1,108/06/06,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8011,台通,107,Y1,108/06/06,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8011,台通,107,Y1,108/06/06,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8016,矽創,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,5.00000000,"        601,112,905",0.0,                  0
8016,矽創,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,5.00000000,"        601,112,905",0.0,                  0
8016,矽創,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,5.00000000,"        601,112,905",0.0,                  0
8016,矽創,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,5.00000000,"        601,112,905",0.0,                  0
8021,尖點,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.20000000,"        170,616,561",0.0,                  0
8021,尖點,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.20000000,"        170,616,561",0.0,                  0
8021,尖點,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.20000000,"        170,616,561",0.0,                  0
8021,尖點,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,1.20000000,"        170,616,561",0.0,                  0
8024,佑華,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.11000000,"         13,548,030",0.0,                  0
8024,佑華,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.11000000,"         13,548,030",0.0,                  0
8024,佑華,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.11000000,"         13,548,030",0.0,                  0
8024,佑華,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.11000000,"         13,548,030",0.0,                  0
8027,鈦昇,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.30000000,"         23,661,986",0.20000000,"          1,577,466"
8027,鈦昇,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.30000000,"         23,661,986",0.20000000,"          1,577,466"
8027,鈦昇,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.30000000,"         23,661,986",0.20000000,"          1,577,466"
8027,鈦昇,107,Y1,108/06/19,107/01/01~107/12/31,股東會確認,0.30000000,"         23,661,986",0.20000000,"          1,577,466"
8028,昇陽半導體,107,Y1,108/05/24,107/01/01~107/12/31,股東會確認,1.60000000,"        211,852,800",0.0,                  0
8028,昇陽半導體,107,Y1,108/05/24,107/01/01~107/12/31,股東會確認,1.60000000,"        211,852,800",0.0,                  0
8028,昇陽半導體,107,Y1,108/05/24,107/01/01~107/12/31,股東會確認,1.60000000,"        211,852,800",0.0,                  0
8028,昇陽半導體,107,Y1,108/05/24,107/01/01~107/12/31,股東會確認,1.60000000,"        211,852,800",0.0,                  0
8032,光菱,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,2.00000000,"        103,620,600",0.0,                  0
8032,光菱,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,2.00000000,"        103,620,600",0.0,                  0
8032,光菱,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,2.00000000,"        103,620,600",0.0,                  0
8032,光菱,107,Y1,108/06/18,107/01/01~107/12/31,股東會確認,2.00000000,"        103,620,600",0.0,                  0
8033,雷虎,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8033,雷虎,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8033,雷虎,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8033,雷虎,107,Y1,108/06/26,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8034,榮群,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8034,榮群,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8034,榮群,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8034,榮群,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8038,長園科,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8038,長園科,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8038,長園科,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8038,長園科,107,Y1,108/06/27,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8039,台虹,107,Y1,108/05/29,107/01/01~107/12/31,股東會確認,2.00000000,"        522,799,230",0.0,                  0
8039,台虹,107,Y1,108/05/29,107/01/01~107/12/31,股東會確認,2.00000000,"        522,799,230",0.0,                  0
8039,台虹,107,Y1,108/05/29,107/01/01~107/12/31,股東會確認,2.00000000,"        522,799,230",0.0,                  0
8039,台虹,107,Y1,108/05/29,107/01/01~107/12/31,股東會確認,2.00000000,"        522,799,230",0.0,                  0
8040,九暘,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8040,九暘,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8040,九暘,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8040,九暘,107,Y1,108/06/13,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8042,金山電,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,2.00000000,"        244,061,736",0.0,                  0
8042,金山電,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,2.00000000,"        244,061,736",0.0,                  0
8042,金山電,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,2.00000000,"        244,061,736",0.0,                  0
8042,金山電,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,2.00000000,"        244,061,736",0.0,                  0
8043,蜜望實,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,2.60000000,"        207,758,642",0.0,                  0
8043,蜜望實,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,2.60000000,"        207,758,642",0.0,                  0
8043,蜜望實,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,2.60000000,"        207,758,642",0.0,                  0
8043,蜜望實,107,Y1,108/06/10,107/01/01~107/12/31,股東會確認,2.60000000,"        207,758,642",0.0,                  0
8044,網家,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8044,網家,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8044,網家,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8044,網家,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8045,達運光電,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.60000000,"         48,912,489",0.0,                  0
8045,達運光電,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.60000000,"         48,912,489",0.0,                  0
8045,達運光電,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.60000000,"         48,912,489",0.0,                  0
8045,達運光電,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.60000000,"         48,912,489",0.0,                  0
8046,南電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,"        452,315,841",0.0,                  0
8046,南電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,"        452,315,841",0.0,                  0
8046,南電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,"        452,315,841",0.0,                  0
8046,南電,107,Y1,108/06/14,107/01/01~107/12/31,股東會確認,0.0,"        452,315,841",0.0,                  0
8047,星雲,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8047,星雲,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8047,星雲,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8047,星雲,107,Y1,108/06/20,107/01/01~107/12/31,股東會確認,0.0,                  0,0.0,                  0
8048,德勝,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,2.20000000,"        116,351,264",0.0,                  0
8048,德勝,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,2.20000000,"        116,351,264",0.0,                  0
8048,德勝,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,2.20000000,"        116,351,264",0.0,                  0
8048,德勝,107,Y1,108/06/12,107/01/01~107/12/31,股東會確認,2.20000000,"        116,351,264",0.0,                  0
8049,晶采,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,2.00000000,"        236,559,616",0.0,                  0
8049,晶采,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,2.00000000,"        236,559,616",0.0,                  0
8049,晶采,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,2.00000000,"        236,559,616",0.0,                  0
8049,晶采,107,Y1,108/06/25,107/01/01~107/12/31,股東會確認,2.00000000,"        236,559,616",0.0,                  0
8050,廣積,107,Y1,108/06/19,107/01/01~107/12/31,董事會擬議,1.80000000,"        346,379,033",0.0,                  0
8050,廣積,107,Y1,108/06/19,107/01/01~107/12/31,董事會擬議,1.80000000,"        346,379,033",0.0,                  0
8050,廣積,107,Y1,108/06/19,107/01/01~107/12/31,董事會擬議,1.80000000,"        346,379,033",0.0,                  0
