公司代號,公司名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
6657,華安,112,Q2,114/10/29,,3418.00,866.00,-2.25
6657,華安,112,Q1,114/10/29,,1548.00,312.00,-0.84
6657,華安,112,Q3,114/10/29,,4923.00,1342.00,-2.80
6658,聯策,112,Q3,114/10/29,,985442.00,743089.00,1.02
6658,聯策,112,Q1,114/10/29,,293511.00,216061.00,0.03
6658,聯策,112,Q2,114/10/29,,605472.00,459512.00,0.39
6661,威健生技,112,Q2,114/10/29,,126464.00,69027.00,0.04
6661,威健生技,112,Q3,114/10/29,,206891.00,115983.00,0.00
6662,樂斯科,112,Q2,114/10/29,,123064.00,75369.00,0.81
6662,樂斯科,112,Q3,114/10/29,,182838.00,109814.00,1.25
6664,群翊,112,Q2,114/10/29,,1171225.00,601583.00,6.47
6664,群翊,112,Q3,114/10/29,,1804003.00,944647.00,10.89
6666,羅麗芬-KY,112,Q1,114/10/29,,187327.00,75531.00,0.32
6666,羅麗芬-KY,112,Q3,114/10/29,,728017.00,268980.00,1.85
6666,羅麗芬-KY,112,Q2,114/10/29,,496957.00,178090.00,1.48
6667,信紘科,112,Q3,114/10/29,,1810243.00,1331736.00,5.58
6667,信紘科,112,Q2,114/10/29,,1150253.00,870710.00,2.97
6668,中揚光,112,Q2,114/10/29,,456797.00,476492.00,-2.02
6668,中揚光,112,Q3,114/10/29,,668748.00,665889.00,-2.72
6668,中揚光,112,Q1,114/10/29,,232175.00,233956.00,-0.92
6669,緯穎,112,Q3,114/10/29,,183351284.00,167154217.00,48.78
6669,緯穎,112,Q2,114/10/29,,130534034.00,119391289.00,33.82
6669,緯穎,112,Q1,114/10/29,,74225838.00,68043277.00,18.86
6670,復盛應用,112,Q2,114/10/29,,12143835.00,9562387.00,9.35
6670,復盛應用,112,Q3,114/10/29,,17369092.00,13575861.00,12.90
6670,復盛應用,112,Q1,114/10/29,,7086785.00,5470090.00,5.42
6671,三能-KY,112,Q2,114/10/29,,915520.00,563712.00,1.41
6671,三能-KY,112,Q3,114/10/29,,1403625.00,868751.00,2.13
6671,三能-KY,112,Q1,114/10/29,,397224.00,247563.00,0.51
6672,騰輝電子-KY,112,Q2,114/10/29,,2405682.00,1666826.00,3.15
6672,騰輝電子-KY,112,Q3,114/10/29,,3640103.00,2489954.00,4.81
6672,騰輝電子-KY,112,Q1,114/10/29,,1171038.00,814440.00,1.07
6674,鋐寶科技,112,Q1,114/10/29,,290870.00,255323.00,-0.93
6674,鋐寶科技,112,Q3,114/10/29,,845285.00,771525.00,-3.05
6674,鋐寶科技,112,Q2,114/10/29,,511388.00,476556.00,-2.14
6679,鈺太,112,Q3,114/10/29,,1306539.00,796756.00,5.81
6679,鈺太,112,Q2,114/10/29,,794753.00,482984.00,2.84
6680,鑫創電子,112,Q2,114/10/29,,268615.00,185766.00,1.38
6680,鑫創電子,112,Q3,114/10/29,,458274.00,313769.00,2.82
6683,雍智科技,112,Q3,114/10/29,,1064632.00,534078.00,10.11
6683,雍智科技,112,Q2,114/10/29,,717843.00,361504.00,6.24
6684,安格,112,Q2,114/10/29,,124797.00,96244.00,-3.63
6684,安格,112,Q3,114/10/29,,231170.00,159414.00,-4.94
6689,伊雲谷,112,Q1,114/10/29,,2182420.00,1923900.00,0.32
6689,伊雲谷,112,Q3,114/10/29,,7048304.00,6158970.00,1.75
6689,伊雲谷,112,Q2,114/10/29,,4577913.00,4018424.00,1.05
6690,安�硌穈T,112,Q3,114/10/29,,1323192.00,797044.00,6.15
6690,安�硌穈T,112,Q2,114/10/29,,848748.00,510482.00,3.83
6691,洋基工程,112,Q3,114/10/29,,12293043.00,10184147.00,15.92
6691,洋基工程,112,Q1,114/10/29,,3531991.00,2925540.00,5.81
6691,洋基工程,112,Q2,114/10/29,,8101260.00,6721508.00,10.16
6692,進能服,112,Q3,114/10/29,,1275877.00,1112564.00,0.23
6692,進能服,112,Q2,114/10/29,,887999.00,770210.00,0.30
6693,廣閎科,112,Q2,114/10/29,,488236.00,414306.00,0.33
6693,廣閎科,112,Q3,114/10/29,,733557.00,611478.00,0.79
6695,芯鼎,112,Q1,114/10/29,,243365.00,140635.00,-0.37
6695,芯鼎,112,Q2,114/10/29,,529656.00,311985.00,-0.33
6695,芯鼎,112,Q3,114/10/29,,834065.00,489955.00,-0.04
6697,東捷資訊,112,Q2,114/10/29,,682539.00,589550.00,1.48
6697,東捷資訊,112,Q3,114/10/29,,1014545.00,878935.00,2.12
6698,旭暉應材,112,Q2,114/10/29,,550051.00,446972.00,-1.06
6698,旭暉應材,112,Q3,114/10/29,,801803.00,662560.00,-0.91
6698,旭暉應材,112,Q1,114/10/29,,275283.00,236711.00,-0.70
6703,軒郁,112,Q2,114/10/29,,1163870.00,377239.00,6.18
6703,軒郁,112,Q3,114/10/29,,1944461.00,649768.00,10.15
6706,惠特,112,Q1,114/10/29,,394629.00,324271.00,-0.78
6706,惠特,112,Q3,114/10/29,,1072677.00,985236.00,-1.94
6706,惠特,112,Q2,114/10/29,,801477.00,717826.00,-1.83
6708,天擎,112,Q3,114/10/29,,144808.00,71435.00,-0.60
6708,天擎,112,Q2,114/10/29,,83752.00,39559.00,-0.59
6712,長聖,112,Q3,114/10/29,,503419.00,189704.00,5.90
6712,長聖,112,Q2,114/10/29,,276584.00,125424.00,2.22
6715,嘉基,112,Q3,114/10/29,,1875377.00,1199404.00,5.30
6715,嘉基,112,Q1,114/10/29,,669776.00,436124.00,1.60
6715,嘉基,112,Q2,114/10/29,,1252990.00,833740.00,3.04
6716,應廣,112,Q3,114/10/29,,717647.00,521012.00,1.23
6716,應廣,112,Q2,114/10/29,,434658.00,306549.00,0.38
6719,力智,112,Q1,114/10/29,,713988.00,551748.00,-0.28
6719,力智,112,Q3,114/10/29,,2231552.00,1671218.00,0.52
6719,力智,112,Q2,114/10/29,,1509654.00,1137690.00,0.03
6720,久昌,112,Q2,114/10/29,,157305.00,108478.00,0.54
6721,信實,112,Q3,114/10/29,,2220351.00,2130516.00,2.43
6721,信實,112,Q2,114/10/29,,1459990.00,1402075.00,1.70
6727,亞泰金屬,112,Q3,114/10/29,,1022551.00,812738.00,3.92
6727,亞泰金屬,112,Q2,114/10/29,,667925.00,547198.00,2.27
6728,上洋,112,Q3,114/10/29,,2019952.00,1297542.00,6.67
6728,上洋,112,Q2,114/10/29,,1369637.00,870395.00,4.81
6732,昇佳電子,112,Q3,114/10/29,,3191982.00,2271483.00,9.66
6732,昇佳電子,112,Q2,114/10/29,,1980976.00,1418498.00,5.37
6733,博晟生醫,112,Q2,114/10/29,,49280.00,8684.00,-0.69
6733,博晟生醫,112,Q3,114/10/29,,70337.00,14528.00,-1.04
6735,美達科技,112,Q3,114/10/29,,123995.00,60023.00,-0.35
6735,美達科技,112,Q2,114/10/29,,78797.00,38452.00,-0.47
6739,竹陞科技,112,Q2,114/10/29,,127303.00,52212.00,1.33
6741,91APP*-KY,112,Q3,114/10/29,,972098.00,257036.00,2.45
6741,91APP*-KY,112,Q2,114/10/29,,648525.00,170365.00,1.48
6742,澤米,112,Q2,114/10/29,,279564.00,211364.00,0.56
6742,澤米,112,Q3,114/10/29,,400614.00,327597.00,0.57
6742,澤米,112,Q1,114/10/29,,167334.00,114909.00,0.21
6743,安普新,112,Q3,114/10/29,,2934012.00,2386763.00,-0.10
6743,安普新,112,Q1,114/10/29,,875033.00,698823.00,-0.15
6743,安普新,112,Q2,114/10/29,,1913834.00,1570145.00,-0.12
6747,亨泰光,112,Q3,114/10/29,,587641.00,186302.00,7.57
6747,亨泰光,112,Q2,114/10/29,,352990.00,118235.00,3.80
6751,智聯服務,112,Q2,114/10/29,,837646.00,671988.00,1.98
6751,智聯服務,112,Q3,114/10/29,,1297986.00,1054644.00,2.54
6752,叡揚,112,Q2,114/10/29,,739582.00,367741.00,2.70
6752,叡揚,112,Q3,114/10/29,,1130762.00,550668.00,3.91
6753,龍德造船,112,Q3,114/10/29,,3739373.00,3183394.00,3.18
6753,龍德造船,112,Q1,114/10/29,,1520451.00,1275982.00,1.54
6753,龍德造船,112,Q2,114/10/29,,2498430.00,2111674.00,2.28
6754,匯僑設計,112,Q2,114/10/29,,1783754.00,1393246.00,0.98
6754,匯僑設計,112,Q3,114/10/29,,3145301.00,2425665.00,3.00
6754,匯僑設計,112,Q1,114/10/29,,789360.00,601240.00,0.57
6756,威鋒電子,112,Q3,114/10/29,,1523443.00,817028.00,2.49
6756,威鋒電子,112,Q1,114/10/29,,374031.00,194162.00,0.22
6756,威鋒電子,112,Q2,114/10/29,,965822.00,507767.00,1.37
6757,台灣虎航,112,Q1,114/10/29,,2586224.00,1813847.00,1.07
6757,台灣虎航,112,Q3,114/10/29,,9049248.00,6460343.00,3.19
6757,台灣虎航,112,Q2,114/10/29,,5473233.00,3962998.00,1.87
6761,穩得,112,Q3,114/10/29,,1294768.00,929207.00,2.91
6761,穩得,112,Q2,114/10/29,,857299.00,613661.00,1.80
6762,達亞,112,Q2,114/10/29,,295828.00,163451.00,2.75
6762,達亞,112,Q3,114/10/29,,402494.00,239857.00,3.23
6763,綠界科技*,112,Q3,114/10/29,,1145976.00,664850.00,15.77
6763,綠界科技*,112,Q2,114/10/29,,757820.00,438690.00,10.24
6767,台微醫,112,Q3,114/10/29,,210540.00,44575.00,0.29
6767,台微醫,112,Q2,114/10/29,,135317.00,28589.00,0.64
6768,志強-KY,112,Q2,114/10/29,,7229376.00,6104215.00,1.51
6768,志強-KY,112,Q3,114/10/29,,10180436.00,8570201.00,1.93
6768,志強-KY,112,Q1,114/10/29,,3366334.00,2897296.00,0.23
6770,力積電,112,Q3,114/10/29,,32861086.00,27910550.00,0.12
6770,力積電,112,Q2,114/10/29,,22458637.00,18464299.00,0.20
6770,力積電,112,Q1,114/10/29,,11449711.00,9306913.00,0.05
6771,平和環保-創,112,Q3,114/10/29,,450182.00,240381.00,3.38
6771,平和環保-創,112,Q2,114/10/29,,299709.00,164339.00,2.03
6776,展�眥篕�,112,Q3,114/10/29,,16795413.00,15646748.00,3.57
6776,展�眥篕�,112,Q2,114/10/29,,11256387.00,10494131.00,2.34
6776,展�眥篕�,112,Q1,114/10/29,,5186724.00,4823876.00,1.06
6781,AES-KY,112,Q1,114/10/29,,2920778.00,1822331.00,7.19
6781,AES-KY,112,Q3,114/10/29,,7545131.00,4710341.00,17.57
6781,AES-KY,112,Q2,114/10/29,,5291073.00,3306136.00,12.34
6782,視陽,112,Q1,114/10/29,,525825.00,373555.00,0.62
6782,視陽,112,Q3,114/10/29,,1709023.00,1090049.00,3.11
6782,視陽,112,Q2,114/10/29,,1061450.00,697660.00,1.52
6785,昱展新藥,112,Q2,114/10/29,,--,--,-0.47
6785,昱展新藥,112,Q3,114/10/29,,800.00,--,-0.44
6788,華景電,112,Q3,114/10/29,,1045562.00,483513.00,6.36
6788,華景電,112,Q2,114/10/29,,608027.00,285295.00,3.71
6789,采鈺,112,Q1,114/10/29,,1591481.00,1216471.00,0.24
6789,采鈺,112,Q2,114/10/29,,3528355.00,2786279.00,0.81
6789,采鈺,112,Q3,114/10/29,,5357055.00,4360204.00,1.03
6790,永豐實,112,Q1,114/10/29,,2489525.00,1976128.00,0.44
6790,永豐實,112,Q2,114/10/29,,4981229.00,3842473.00,1.28
6790,永豐實,112,Q3,114/10/29,,7555503.00,5678777.00,2.39
6791,虎門科技,112,Q3,114/10/29,,424634.00,259732.00,2.91
6791,虎門科技,112,Q2,114/10/29,,265964.00,156608.00,1.92
6792,詠業,112,Q2,114/10/29,,671710.00,433559.00,2.00
6792,詠業,112,Q3,114/10/29,,1084519.00,680650.00,3.61
6792,詠業,112,Q1,114/10/29,,310136.00,199941.00,0.89
6794,向榮生技,112,Q2,114/10/29,,11924.00,2519.00,-0.63
6796,晉弘,112,Q3,114/10/29,,387041.00,161054.00,1.75
6796,晉弘,112,Q2,114/10/29,,264639.00,115686.00,1.25
6796,晉弘,112,Q1,114/10/29,,122287.00,56548.00,0.39
6799,來頡,112,Q1,114/10/29,,218650.00,118221.00,0.97
6799,來頡,112,Q2,114/10/29,,475654.00,258065.00,2.45
6799,來頡,112,Q3,114/10/29,,758365.00,418775.00,3.95
6803,崑鼎,112,Q2,114/10/29,,3776272.00,2916505.00,8.63
6803,崑鼎,112,Q3,114/10/29,,5850126.00,4528915.00,13.28
6804,明係,112,Q2,114/10/29,,1844824.00,1665830.00,2.78
6804,明係,112,Q3,114/10/29,,2649145.00,2400930.00,3.81
6805,富世達,112,Q3,114/10/29,,3865547.00,2983466.00,7.48
6805,富世達,112,Q1,114/10/29,,886586.00,681047.00,1.26
6805,富世達,112,Q2,114/10/29,,2301706.00,1781860.00,4.21
6806,森崴能源,112,Q1,114/10/29,,1388509.00,1228994.00,0.26
6806,森崴能源,112,Q2,114/10/29,,3287921.00,2920178.00,0.61
6806,森崴能源,112,Q3,114/10/29,,5981846.00,5330285.00,1.17
6807,峰源-KY,112,Q2,114/10/29,,1701887.00,1429319.00,1.83
6807,峰源-KY,112,Q1,114/10/29,,834586.00,727259.00,0.24
6807,峰源-KY,112,Q3,114/10/29,,2727931.00,2253229.00,3.14
6811,宏�硌穈T,112,Q2,114/10/29,,4040330.00,3511307.00,6.21
6811,宏�硌穈T,112,Q3,114/10/29,,5830445.00,5044010.00,9.50
6821,聯寶,112,Q3,114/10/29,,415205.00,268408.00,1.47
6821,聯寶,112,Q2,114/10/29,,281092.00,183187.00,1.01
6823,濾能,112,Q2,114/10/29,,292315.00,209459.00,0.09
6823,濾能,112,Q3,114/10/29,,382770.00,291357.00,-1.97
6829,千附精密,112,Q2,114/10/29,,657187.00,468564.00,1.66
6829,千附精密,112,Q3,114/10/29,,1030309.00,705229.00,3.14
6830,汎銓,112,Q1,114/10/29,,408045.00,276919.00,0.77
6830,汎銓,112,Q2,114/10/29,,911654.00,585817.00,2.50
6830,汎銓,112,Q3,114/10/29,,1411647.00,883877.00,4.05
6834,天二科技,112,Q3,114/10/29,,720915.00,681223.00,-0.64
6834,天二科技,112,Q2,114/10/29,,451398.00,439058.00,-0.74
6834,天二科技,112,Q1,114/10/29,,219353.00,219245.00,-0.40
6835,圓裕,112,Q2,114/10/29,,1027023.00,765885.00,1.33
6835,圓裕,112,Q3,114/10/29,,1624149.00,1193385.00,2.56
6835,圓裕,112,Q1,114/10/29,,529785.00,387993.00,0.57
6838,台新藥,112,Q2,114/10/29,,30599.00,3825.00,-1.19
6838,台新藥,112,Q3,114/10/29,,31172.00,3825.00,-2.31
6840,東研信超,112,Q3,114/10/29,,522296.00,338783.00,-1.04
6840,東研信超,112,Q2,114/10/29,,353952.00,214204.00,-0.33
6841,長佳智能,112,Q3,114/10/29,,47708.00,20122.00,-0.45
6841,長佳智能,112,Q2,114/10/29,,27892.00,12392.00,0.02
6843,進典,112,Q2,114/10/29,,488065.00,299037.00,2.32
6843,進典,112,Q3,114/10/29,,703143.00,439044.00,3.20
6844,諾貝兒,112,Q2,114/10/29,,1858962.00,1215526.00,4.04
6844,諾貝兒,112,Q3,114/10/29,,2742259.00,1809574.00,5.03
6846,綠茵,112,Q2,114/10/29,,387421.00,194663.00,2.53
6846,綠茵,112,Q3,114/10/29,,579980.00,294333.00,3.66
6854,錼創科技-KY創,112,Q3,114/10/29,,698080.00,631862.00,-3.59
6854,錼創科技-KY創,112,Q1,114/10/29,,97065.00,106601.00,-1.42
6854,錼創科技-KY創,112,Q2,114/10/29,,345363.00,336110.00,-2.77
6855,數泓科,112,Q3,114/10/29,,357634.00,189405.00,5.61
6855,數泓科,112,Q2,114/10/29,,226612.00,123095.00,2.90
6856,鑫傳,112,Q3,114/10/29,,289587.00,94017.00,3.15
6856,鑫傳,112,Q2,114/10/29,,193497.00,62114.00,2.04
6859,伯特光,112,Q2,114/10/29,,497928.00,330646.00,2.98
6859,伯特光,112,Q3,114/10/29,,670077.00,473300.00,3.84
6861,睿生光電,112,Q1,114/10/29,,476047.00,333665.00,0.82
6861,睿生光電,112,Q3,114/10/29,,1332141.00,947452.00,2.87
6861,睿生光電,112,Q2,114/10/29,,926594.00,669733.00,2.10
6863,永道-KY,112,Q2,114/10/29,,1160341.00,812597.00,3.22
6863,永道-KY,112,Q1,114/10/29,,587242.00,399220.00,1.51
6863,永道-KY,112,Q3,114/10/29,,1815613.00,1291253.00,4.38
6865,偉康科技,112,Q2,114/10/29,,230104.00,148519.00,1.31
6865,偉康科技,112,Q3,114/10/29,,352489.00,231379.00,1.77
6869,雲豹能源,112,Q3,114/10/29,,5556269.00,4428544.00,7.66
6869,雲豹能源,112,Q2,114/10/29,,2959079.00,2305386.00,3.55
6869,雲豹能源,112,Q1,114/10/29,,938956.00,711470.00,0.72
6870,騰雲,112,Q3,114/10/29,,395449.00,106717.00,3.02
6870,騰雲,112,Q2,114/10/29,,248258.00,67903.00,1.58
6872,浩宇生醫,112,Q2,114/10/29,,20251.00,6952.00,-0.30
6873,泓德能源,112,Q3,114/10/29,,3020702.00,2301165.00,3.23
6873,泓德能源,112,Q1,114/10/29,,598414.00,403337.00,0.82
6873,泓德能源,112,Q2,114/10/29,,2045173.00,1565707.00,2.32
6874,倍力,112,Q3,114/10/29,,1305688.00,1134416.00,3.12
6874,倍力,112,Q2,114/10/29,,1069018.00,944434.00,2.47
6875,國邑*,112,Q3,114/10/29,,314500.00,--,0.89
6875,國邑*,112,Q2,114/10/29,,--,--,-1.18
6877,鏵友益,112,Q3,114/10/29,,293010.00,160714.00,0.34
6877,鏵友益,112,Q2,114/10/29,,155803.00,69643.00,0.32
6881,潤德,112,Q3,114/10/29,,1034790.00,827208.00,8.09
6881,潤德,112,Q2,114/10/29,,600425.00,481054.00,4.21
6885,全福生技,112,Q2,114/10/29,,0.00,0.00,-1.72
6894,衛司特,112,Q2,114/10/29,,331954.00,201100.00,3.47
6894,衛司特,112,Q3,114/10/29,,526243.00,313387.00,5.69
6895,宏碩系統,112,Q2,114/10/29,,216104.00,106979.00,1.55
6895,宏碩系統,112,Q3,114/10/29,,301489.00,156429.00,1.83
6899,創為精密,112,Q2,114/10/29,,534644.00,320154.00,2.23
6899,創為精密,112,Q3,114/10/29,,789250.00,471635.00,3.85
6901,鑽石投資,112,Q2,114/10/29,,-1398535.00,--,-2.31
6901,鑽石投資,112,Q3,114/10/29,,-2653927.00,--,-3.67
6901,鑽石投資,112,Q1,114/10/29,,7279.00,--,-0.04
6902,GOGOLOOK,112,Q3,114/10/29,,558543.00,50213.00,0.85
6902,GOGOLOOK,112,Q2,114/10/29,,371956.00,31028.00,0.41
6902,GOGOLOOK,112,Q1,114/10/29,,182123.00,15369.00,0.06
6903,巨漢,112,Q2,114/10/29,,1512783.00,908119.00,6.88
6903,巨漢,112,Q3,114/10/29,,2182532.00,1280386.00,10.31
6904,伯鑫,112,Q3,114/10/29,,671549.00,447709.00,7.73
6904,伯鑫,112,Q2,114/10/29,,422282.00,289341.00,4.26
6906,現觀科,112,Q1,114/10/29,,73241.00,14020.00,0.57
6906,現觀科,112,Q2,114/10/29,,120883.00,29206.00,0.50
6906,現觀科,112,Q3,114/10/29,,234238.00,46704.00,1.82
6909,創控,112,Q2,114/10/29,,133782.00,53991.00,-0.07
6913,鴻呈,112,Q2,114/10/29,,905578.00,656600.00,2.13
6914,阜爾運通,112,Q2,114/10/29,,2027235.00,1536829.00,4.56
6914,阜爾運通,112,Q3,114/10/29,,3125506.00,2375703.00,6.81
6916,華凌,112,Q3,114/10/29,,1758322.00,1308669.00,1.42
6916,華凌,112,Q2,114/10/29,,1256720.00,957968.00,0.80
6916,華凌,112,Q1,114/10/29,,701647.00,536814.00,0.51
6918,愛派司,112,Q2,114/10/29,,326086.00,106465.00,1.55
6919,康霈*,112,Q2,114/10/29,,15231.00,5017.00,-4.24
6922,宸曜,112,Q3,114/10/29,,785305.00,450407.00,4.18
6922,宸曜,112,Q2,114/10/29,,532876.00,324030.00,2.39
6923,中台,112,Q2,114/10/29,,566381.00,337031.00,1.82
6925,意藍,112,Q2,114/10/29,,77044.00,16152.00,0.80
6928,攸泰科技,112,Q3,114/10/29,,2839743.00,2246657.00,2.99
6928,攸泰科技,112,Q2,114/10/29,,1584507.00,1294915.00,1.04
6929,佑全,112,Q3,114/10/29,,2310692.00,1556230.00,0.22
6929,佑全,112,Q2,114/10/29,,1536413.00,1017795.00,0.32
6931,青松健康,112,Q2,114/10/29,,407866.00,361537.00,0.50
6933,AMAX-KY,112,Q2,114/10/29,,3098720.00,2530228.00,4.07
6933,AMAX-KY,112,Q3,114/10/29,,4535262.00,3761931.00,4.85
6936,永鴻生技,112,Q2,114/10/29,,590417.00,425700.00,0.63
6937,天虹,112,Q2,114/10/29,,799798.00,466655.00,1.15
6937,天虹,112,Q3,114/10/29,,1337551.00,772323.00,2.62
6944,兆聯實業,112,Q2,114/10/29,,4347245.00,3540495.00,7.70
6951,青新-創,112,Q3,114/10/29,,353299.00,177961.00,1.64
6951,青新-創,112,Q2,114/10/29,,228862.00,115390.00,1.01
6952,大武山,112,Q2,114/10/29,,468001.00,397840.00,-0.30
6952,大武山,112,Q3,114/10/29,,787199.00,659701.00,0.41
6953,家碩,112,Q3,114/10/29,,1016063.00,523859.00,7.91
6953,家碩,112,Q2,114/10/29,,644753.00,342910.00,4.85
6955,邦睿生技-創,112,Q2,114/10/29,,63941.00,14866.00,0.35
6958,日盛台駿,112,Q2,114/10/29,,5009115.00,3317067.00,1.05
6958,日盛台駿,112,Q3,114/10/29,,7766670.00,5133650.00,1.42
6967,汎瑋材料,112,Q2,114/10/29,,648706.00,495606.00,2.37
6968,萬達寵物,112,Q2,114/10/29,,1232127.00,719659.00,1.34
6971,惠民實業,112,Q2,114/10/29,,863554.00,779262.00,0.91
6982,大井泵浦,112,Q2,114/10/29,,713805.00,513450.00,1.42
6994,富威電力,112,Q2,114/10/29,,358922.00,306409.00,0.39
6996,力領科技,112,Q2,114/10/29,,1248672.00,832663.00,5.00
6997,博弘,112,Q2,114/10/29,,2320435.00,2093671.00,2.24
7402,邑錡,112,Q3,114/10/29,,428308.00,285757.00,1.39
7402,邑錡,112,Q2,114/10/29,,274431.00,178621.00,0.77
7547,碩網,112,Q2,114/10/29,,90606.00,49070.00,0.42
7556,意德士科技,112,Q2,114/10/29,,260861.00,157304.00,2.63
7556,意德士科技,112,Q3,114/10/29,,388987.00,236280.00,3.71
7584,樂意,112,Q2,114/10/29,,303307.00,162458.00,5.60
7610,聯友金屬-創,112,Q2,114/10/29,,432388.00,427645.00,-1.26
7631,聚賢研發-創,112,Q2,114/10/29,,362238.00,243762.00,3.59
7642,昶瑞機電,112,Q2,114/10/29,,348164.00,248554.00,2.05
7703,銳澤,112,Q2,114/10/29,,995463.00,759600.00,6.27
7704,明遠精密,112,Q2,114/10/29,,374616.00,230181.00,1.98
7705,三商餐飲,112,Q2,114/10/29,,2847841.00,1773506.00,2.00
7708,全家餐飲,112,Q2,114/10/29,,1080046.00,575623.00,1.66
7709,榮田,112,Q2,114/10/29,,690597.00,523694.00,1.97
7712,博盛半導體,112,Q2,114/10/29,,651124.00,481655.00,2.01
7713,威力德生醫,112,Q2,114/10/29,,462154.00,315468.00,1.86
7714,創泓科技,112,Q2,114/10/29,,529521.00,419009.00,3.88
7715,裕山,112,Q2,114/10/29,,373871.00,341317.00,-0.77
7716,昱臺國際,112,Q2,114/10/29,,715425.00,541600.00,0.83
7718,友鋮,112,Q2,114/10/29,,1160393.00,938268.00,2.97
7721,微程式,112,Q2,114/10/29,,279520.00,147127.00,0.21
7722,LINEPAY,112,Q2,114/10/29,,2198727.00,1499283.00,3.94
7723,築間,112,Q2,114/10/29,,2814020.00,1501926.00,5.05
7728,光焱科技,112,Q2,114/10/29,,177410.00,61817.00,4.42
7732,金興精密,112,Q2,114/10/29,,576456.00,411982.00,1.38
7734,印能科技,112,Q2,114/10/29,,569664.00,167200.00,23.43
7736,虎山,112,Q2,114/10/29,,559472.00,371050.00,2.11
8011,台通,112,Q2,114/10/29,,820849.00,658644.00,0.09
8011,台通,112,Q3,114/10/29,,1351123.00,1090306.00,0.10
8011,台通,112,Q1,114/10/29,,407407.00,310851.00,0.09
8016,矽創,112,Q1,114/10/29,,3600616.00,2516016.00,2.48
8016,矽創,112,Q2,114/10/29,,8010179.00,5376301.00,7.41
8016,矽創,112,Q3,114/10/29,,12211727.00,8026788.00,11.92
8021,尖點,112,Q1,114/10/29,,616637.00,485578.00,0.11
8021,尖點,112,Q2,114/10/29,,1229220.00,985588.00,-0.75
8021,尖點,112,Q3,114/10/29,,1966037.00,1539046.00,-0.51
8024,佑華,112,Q2,114/10/29,,133471.00,86134.00,-0.30
8024,佑華,112,Q3,114/10/29,,188200.00,120613.00,-0.37
8027,鈦昇,112,Q3,114/10/29,,1115871.00,680034.00,0.28
8027,鈦昇,112,Q2,114/10/29,,692815.00,431244.00,-0.07
8028,昇陽半導體,112,Q1,114/10/29,,852251.00,648126.00,0.40
8028,昇陽半導體,112,Q2,114/10/29,,1786333.00,1328115.00,1.27
8028,昇陽半導體,112,Q3,114/10/29,,2573994.00,1963159.00,2.03
8032,光菱,112,Q3,114/10/29,,2149336.00,1899253.00,1.42
8032,光菱,112,Q2,114/10/29,,1492045.00,1328688.00,0.89
8033,雷虎,112,Q2,114/10/29,,506359.00,305255.00,-0.09
8033,雷虎,112,Q1,114/10/29,,254605.00,148994.00,-0.10
8033,雷虎,112,Q3,114/10/29,,739519.00,455490.00,-0.16
8034,榮群,112,Q2,114/10/29,,220666.00,137509.00,0.44
8034,榮群,112,Q3,114/10/29,,317645.00,189905.00,0.64
8038,長園科,112,Q2,114/10/29,,240889.00,167828.00,0.40
8038,長園科,112,Q3,114/10/29,,270100.00,194766.00,0.14
8039,台虹,112,Q2,114/10/29,,3482113.00,2791976.00,0.45
8039,台虹,112,Q3,114/10/29,,5969125.00,4650318.00,1.77
8039,台虹,112,Q1,114/10/29,,1402578.00,1181716.00,-0.22
8040,九暘,112,Q3,114/10/29,,533491.00,350181.00,-0.88
8040,九暘,112,Q2,114/10/29,,364291.00,233726.00,-0.22
8042,金山電,112,Q2,114/10/29,,1468973.00,1210172.00,0.37
8042,金山電,112,Q3,114/10/29,,2357378.00,1920537.00,0.44
8043,蜜望實,112,Q2,114/10/29,,2392614.00,2367832.00,-0.47
8043,蜜望實,112,Q3,114/10/29,,3709193.00,3612231.00,0.20
8044,網家,112,Q2,114/10/29,,19279033.00,16814281.00,-1.65
8044,網家,112,Q3,114/10/29,,29036475.00,25334506.00,-2.82
8045,達運光電,112,Q2,114/10/29,,635559.00,405171.00,0.55
8046,南電,112,Q3,114/10/29,,32941684.00,25780429.00,7.70
8046,南電,112,Q2,114/10/29,,22714300.00,17074210.00,6.03
8046,南電,112,Q1,114/10/29,,12580657.00,8862775.00,3.60
8047,星雲,112,Q2,114/10/29,,257100.00,199927.00,-1.07
8047,星雲,112,Q3,114/10/29,,373712.00,282197.00,-1.29
8048,德勝,112,Q2,114/10/29,,796339.00,572414.00,1.91
8048,德勝,112,Q3,114/10/29,,1324896.00,954868.00,3.42
8049,晶采,112,Q2,114/10/29,,1149025.00,806725.00,1.87
8049,晶采,112,Q3,114/10/29,,1667902.00,1163557.00,2.81
8050,廣積,112,Q2,114/10/29,,3155764.00,2338506.00,3.55
8050,廣積,112,Q3,114/10/29,,4665537.00,3511410.00,5.47
8054,安國,112,Q2,114/10/29,,845346.00,530819.00,-0.23
8054,安國,112,Q3,114/10/29,,1309129.00,824158.00,-0.78
8059,凱碩,112,Q2,114/10/29,,417946.00,309720.00,0.28
8059,凱碩,112,Q3,114/10/29,,484596.00,353856.00,0.26
8064,東捷,112,Q3,114/10/29,,2299449.00,1815101.00,0.65
8064,東捷,112,Q2,114/10/29,,1563969.00,1236845.00,0.33
