公司代號名稱,股東會日期,股利所屬年(季)度,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
1295 - 生合,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"         46,110,000",0.0,0.0,0.20000000,"            614,800"
1295 - 生合,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"         46,110,000",0.0,0.0,0.20000000,"            614,800"
1295 - 生合,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"         46,110,000",0.0,0.0,0.20000000,"            614,800"
1301 - 台塑,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"      6,365,740,781",0.0,0.0,0.0,                  0
1301 - 台塑,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"      6,365,740,781",0.0,0.0,0.0,                  0
1301 - 台塑,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"      6,365,740,781",0.0,0.0,0.0,                  0
1301 - 台塑,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"      6,365,740,781",0.0,0.0,0.0,                  0
1303 - 南亞,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.70000000,0.0,0.0,"      5,551,575,112",0.0,0.0,0.0,                  0
1303 - 南亞,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.70000000,0.0,0.0,"      5,551,575,112",0.0,0.0,0.0,                  0
1303 - 南亞,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.70000000,0.0,0.0,"      5,551,575,112",0.0,0.0,0.0,                  0
1303 - 南亞,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.70000000,0.0,0.0,"      5,551,575,112",0.0,0.0,0.0,                  0
1304 - 台聚,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.35000000,0.0,0.0,"        416,067,225",0.0,0.0,0.0,                  0
1304 - 台聚,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.35000000,0.0,0.0,"        416,067,225",0.0,0.0,0.0,                  0
1304 - 台聚,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.35000000,0.0,0.0,"        416,067,225",0.0,0.0,0.0,                  0
1304 - 台聚,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.35000000,0.0,0.0,"        416,067,225",0.0,0.0,0.0,                  0
1305 - 華夏,113/05/28,112年 年度,112/01/01~112/12/31,股東會確認,0.35000000,0.0,0.0,"        203,367,673",0.0,0.0,0.0,                  0
1305 - 華夏,113/05/28,112年 年度,112/01/01~112/12/31,股東會確認,0.35000000,0.0,0.0,"        203,367,673",0.0,0.0,0.0,                  0
1305 - 華夏,113/05/28,112年 年度,112/01/01~112/12/31,股東會確認,0.35000000,0.0,0.0,"        203,367,673",0.0,0.0,0.0,                  0
1305 - 華夏,113/05/28,112年 年度,112/01/01~112/12/31,股東會確認,0.35000000,0.0,0.0,"        203,367,673",0.0,0.0,0.0,                  0
1307 - 三芳,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        596,727,189",0.0,0.0,0.0,                  0
1307 - 三芳,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        596,727,189",0.0,0.0,0.0,                  0
1307 - 三芳,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        596,727,189",0.0,0.0,0.0,                  0
1307 - 三芳,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        596,727,189",0.0,0.0,0.0,                  0
1308 - 亞聚,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.45000000,0.0,0.0,"        267,184,763",0.0,0.0,0.0,                  0
1308 - 亞聚,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.45000000,0.0,0.0,"        267,184,763",0.0,0.0,0.0,                  0
1308 - 亞聚,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.45000000,0.0,0.0,"        267,184,763",0.0,0.0,0.0,                  0
1308 - 亞聚,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.45000000,0.0,0.0,"        267,184,763",0.0,0.0,0.0,                  0
1309 - 台達化,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.30000000,0.0,0.0,"        119,276,054",0.0,0.0,0.0,                  0
1309 - 台達化,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.30000000,0.0,0.0,"        119,276,054",0.0,0.0,0.0,                  0
1309 - 台達化,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.30000000,0.0,0.0,"        119,276,054",0.0,0.0,0.0,                  0
1309 - 台達化,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.30000000,0.0,0.0,"        119,276,054",0.0,0.0,0.0,                  0
1310 - 台苯,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1310 - 台苯,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1310 - 台苯,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1310 - 台苯,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1312 - 國喬,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1312A - 國喬特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1312 - 國喬,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1312A - 國喬特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1312 - 國喬,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1312A - 國喬特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1312 - 國喬,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1312A - 國喬特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1313 - 聯成,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.20000000,0.0,0.0,"        265,511,121",0.0,0.0,0.0,                  0
1313 - 聯成,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.20000000,0.0,0.0,"        265,511,121",0.0,0.0,0.0,                  0
1313 - 聯成,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.20000000,0.0,0.0,"        265,511,121",0.0,0.0,0.0,                  0
1313 - 聯成,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.20000000,0.0,0.0,"        265,511,121",0.0,0.0,0.0,                  0
1314 - 中石化,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1314 - 中石化,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1314 - 中石化,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1314 - 中石化,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1315 - 達新,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315 - 達新,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1316 - 上曜,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316 - 上曜,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316 - 上曜,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316 - 上曜,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316 - 上曜,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316 - 上曜,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316 - 上曜,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316 - 上曜,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1319 - 東陽,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.00000000,0.0,0.0,"      2,365,908,272",0.0,0.0,0.0,                  0
1319 - 東陽,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.00000000,0.0,0.0,"      2,365,908,272",0.0,0.0,0.0,                  0
1319 - 東陽,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.00000000,0.0,0.0,"      2,365,908,272",0.0,0.0,0.0,                  0
1319 - 東陽,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.00000000,0.0,0.0,"      2,365,908,272",0.0,0.0,0.0,                  0
1321 - 大洋,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.40000000,0.0,0.0,"         90,891,307",0.0,0.0,0.0,                  0
1321 - 大洋,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.40000000,0.0,0.0,"         90,891,307",0.0,0.0,0.0,                  0
1321 - 大洋,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.40000000,0.0,0.0,"         90,891,307",0.0,0.0,0.0,                  0
1321 - 大洋,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.40000000,0.0,0.0,"         90,891,307",0.0,0.0,0.0,                  0
1323 - 永裕,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"         91,274,554",0.0,0.0,0.0,                  0
1323 - 永裕,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"         91,274,554",0.0,0.0,0.0,                  0
1323 - 永裕,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"         91,274,554",0.0,0.0,0.0,                  0
1323 - 永裕,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.00000000,0.0,0.0,"         91,274,554",0.0,0.0,0.0,                  0
1324 - 地球,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.20000000,0.0,0.0,"         15,024,376",0.0,0.0,0.0,                  0
1324 - 地球,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.20000000,0.0,0.0,"         15,024,376",0.0,0.0,0.0,                  0
1324 - 地球,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.20000000,0.0,0.0,"         15,024,376",0.0,0.0,0.0,                  0
1324 - 地球,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.20000000,0.0,0.0,"         15,024,376",0.0,0.0,0.0,                  0
1325 - 恆大,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.60000000,0.0,0.0,"         51,168,719",0.0,0.0,0.0,                  0
1325 - 恆大,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.60000000,0.0,0.0,"         51,168,719",0.0,0.0,0.0,                  0
1325 - 恆大,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.60000000,0.0,0.0,"         51,168,719",0.0,0.0,0.0,                  0
1325 - 恆大,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.60000000,0.0,0.0,"         51,168,719",0.0,0.0,0.0,                  0
1326 - 台化,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.25000000,0.0,0.0,"      7,326,482,864",0.0,0.0,0.0,                  0
1326 - 台化,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.25000000,0.0,0.0,"      7,326,482,864",0.0,0.0,0.0,                  0
1326 - 台化,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.25000000,0.0,0.0,"      7,326,482,864",0.0,0.0,0.0,                  0
1326 - 台化,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.25000000,0.0,0.0,"      7,326,482,864",0.0,0.0,0.0,                  0
1336 - 台翰,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.41000000,0.0,0.0,"         32,103,992",0.0,0.0,0.0,                  0
1336 - 台翰,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.41000000,0.0,0.0,"         32,103,992",0.0,0.0,0.0,                  0
1336 - 台翰,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.41000000,0.0,0.0,"         32,103,992",0.0,0.0,0.0,                  0
1336 - 台翰,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.41000000,0.0,0.0,"         32,103,992",0.0,0.0,0.0,                  0
1337 - 再生-KY,113/06/14,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1337 - 再生-KY,113/06/14,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1337 - 再生-KY,113/06/14,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1337 - 再生-KY,113/06/14,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1338 - 廣華-KY,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"         41,920,000",0.0,0.0,0.0,                  0
1338 - 廣華-KY,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"         41,920,000",0.0,0.0,0.0,                  0
1338 - 廣華-KY,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"         41,920,000",0.0,0.0,0.0,                  0
1338 - 廣華-KY,113/05/31,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"         41,920,000",0.0,0.0,0.0,                  0
1339 - 昭輝,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.00000000,0.0,0.0,"        222,371,625",0.0,0.0,0.0,                  0
1339 - 昭輝,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.00000000,0.0,0.0,"        222,371,625",0.0,0.0,0.0,                  0
1339 - 昭輝,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.00000000,0.0,0.0,"        222,371,625",0.0,0.0,0.0,                  0
1339 - 昭輝,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.00000000,0.0,0.0,"        222,371,625",0.0,0.0,0.0,                  0
1340 - 勝悅-KY,113/06/24,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1340 - 勝悅-KY,113/06/24,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1340 - 勝悅-KY,113/06/24,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1340 - 勝悅-KY,113/06/24,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第1季,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第2季,112/04/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第3季,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第1季,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第3季,112/07/01~112/09/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第2季,112/04/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第2季,112/04/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第4季,112/10/01~112/12/31,董事會決議,3.42240207,0.0,0.97782916,"        232,555,010",0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第1季,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第4季,112/10/01~112/12/31,董事會決議,3.42240207,0.0,0.97782916,"        232,555,010",0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第1季,112/01/01~112/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341 - 富林-KY,不適用,112年 第2季,112/04/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
