公司代號名稱,股東會日期,股利所屬年(季)度,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
3465 - 進泰電子,不適用,109年 第4季,109/10/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3465 - 進泰電子,不適用,109年 第2季,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3466 - 德晉,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3466 - 德晉,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3466 - 德晉,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3479 - 安勤,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.60000000,0.0,0.0,"        182,504,827",0.0,0.0,0.0,                  0
3479 - 安勤,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.60000000,0.0,0.0,"        182,504,827",0.0,0.0,0.0,                  0
3479 - 安勤,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.60000000,0.0,0.0,"        182,504,827",0.0,0.0,0.0,                  0
3481 - 群創,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.10000000,"      4,188,360,673",0.0,0.0,0.0,                  0
3481 - 群創,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.10000000,"      4,188,360,673",0.0,0.0,0.0,                  0
3481 - 群創,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.10000000,"      4,188,360,673",0.0,0.0,0.0,                  0
3483 - 力致,110/06/16,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,2.00000000,0.0,0.0,"        141,372,350",0.50000002,0.0,0.0,"          3,534,309"
3483 - 力致,110/06/16,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,2.00000000,0.0,0.0,"        141,372,350",0.50000002,0.0,0.0,"          3,534,309"
3483 - 力致,110/06/16,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,2.00000000,0.0,0.0,"        141,372,350",0.50000002,0.0,0.0,"          3,534,309"
3484 - 崧騰,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,3.20000000,0.0,0.0,"        223,156,982",0.0,0.0,0.0,                  0
3484 - 崧騰,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,3.20000000,0.0,0.0,"        223,156,982",0.0,0.0,0.0,                  0
3484 - 崧騰,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,3.20000000,0.0,0.0,"        223,156,982",0.0,0.0,0.0,                  0
3489 - 森寶,110/06/02,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.0,"         24,939,201",0.0,0.0,0.0,                  0
3489 - 森寶,110/06/02,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.0,"         24,939,201",0.0,0.0,0.0,                  0
3489 - 森寶,110/06/02,109年 年度,109/01/01~109/12/31,股東會確認,0.30000000,0.0,0.0,"         24,939,201",0.0,0.0,0.0,                  0
3490 - 單井,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.70000000,0.0,0.0,"         39,904,505",0.0,0.0,0.0,                  0
3490 - 單井,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.70000000,0.0,0.0,"         39,904,505",0.0,0.0,0.0,                  0
3490 - 單井,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.70000000,0.0,0.0,"         39,904,505",0.0,0.0,0.0,                  0
3491 - 昇達科,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,1.82000000,0.0,0.68000000,"        155,396,655",0.0,0.0,0.0,                  0
3491 - 昇達科,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,1.82000000,0.0,0.68000000,"        155,396,655",0.0,0.0,0.0,                  0
3491 - 昇達科,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,1.82000000,0.0,0.68000000,"        155,396,655",0.0,0.0,0.0,                  0
3492 - 長盛,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.28000000,0.0,0.0,"          9,948,848",0.0,0.0,0.0,                  0
3492 - 長盛,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.28000000,0.0,0.0,"          9,948,848",0.0,0.0,0.0,                  0
3492 - 長盛,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.28000000,0.0,0.0,"          9,948,848",0.0,0.0,0.0,                  0
3494 - 誠研,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3494 - 誠研,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3494 - 誠研,110/06/30,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3498 - 陽程,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3498 - 陽程,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3498 - 陽程,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3499 - 環天科,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3499 - 環天科,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3499 - 環天科,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3501 - 維熹,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        295,644,818",0.0,0.0,0.0,                  0
3501 - 維熹,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        295,644,818",0.0,0.0,0.0,                  0
3501 - 維熹,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        295,644,818",0.0,0.0,0.0,                  0
3504 - 揚明光,110/06/08,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3504 - 揚明光,110/06/08,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3504 - 揚明光,110/06/08,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3508 - 位速,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3508 - 位速,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3508 - 位速,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3511 - 矽瑪,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.25000000,0.0,0.0,"         19,993,236",0.0,0.0,0.0,                  0
3511 - 矽瑪,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.25000000,0.0,0.0,"         19,993,236",0.0,0.0,0.0,                  0
3511 - 矽瑪,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,0.25000000,0.0,0.0,"         19,993,236",0.0,0.0,0.0,                  0
3512 - 皇龍,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"        168,000,000",0.0,0.0,0.0,                  0
3512 - 皇龍,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"        168,000,000",0.0,0.0,0.0,                  0
3512 - 皇龍,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"        168,000,000",0.0,0.0,0.0,                  0
3515 - 華擎,不適用,109年 年度,109/01/01~109/12/31,董事會決議,8.00000000,0.0,0.0,"        965,139,432",0.0,0.0,0.0,                  0
3515 - 華擎,不適用,109年 年度,109/01/01~109/12/31,董事會決議,8.00000000,0.0,0.0,"        965,139,432",0.0,0.0,0.0,                  0
3515 - 華擎,不適用,109年 年度,109/01/01~109/12/31,董事會決議,8.00000000,0.0,0.0,"        965,139,432",0.0,0.0,0.0,                  0
3516 - 亞帝歐,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.20000000,0.0,0.0,"         10,118,043",0.0,0.0,0.0,                  0
3516 - 亞帝歐,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.20000000,0.0,0.0,"         10,118,043",0.0,0.0,0.0,                  0
3516 - 亞帝歐,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.20000000,0.0,0.0,"         10,118,043",0.0,0.0,0.0,                  0
3518 - 柏騰,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3518 - 柏騰,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3518 - 柏騰,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3520 - 華盈,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3520 - 華盈,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3520 - 華盈,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3521 - 鴻翊,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3521 - 鴻翊,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3521 - 鴻翊,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3522 - 御嵿,110/06/01,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3522 - 御嵿,110/06/01,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3522 - 御嵿,110/06/01,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3523 - 迎輝,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3523 - 迎輝,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3523 - 迎輝,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3526 - 凡甲,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,7.72022062,0.0,1.86350153,"        524,993,817",0.0,0.0,0.0,                  0
3526 - 凡甲,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,7.72022062,0.0,1.86350153,"        524,993,817",0.0,0.0,0.0,                  0
3526 - 凡甲,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,7.72022062,0.0,1.86350153,"        524,993,817",0.0,0.0,0.0,                  0
3527 - 聚積,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"         88,890,250",0.0,0.0,0.0,                  0
3527 - 聚積,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"         88,890,250",0.0,0.0,0.0,                  0
3527 - 聚積,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"         88,890,250",0.0,0.0,0.0,                  0
3528 - 安馳,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.90000000,0.0,0.0,"        190,286,301",0.0,0.0,0.0,                  0
3528 - 安馳,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.90000000,0.0,0.0,"        190,286,301",0.0,0.0,0.0,                  0
3528 - 安馳,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.90000000,0.0,0.0,"        190,286,301",0.0,0.0,0.0,                  0
3529 - 力旺,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,7.50000000,0.0,1.50000000,"        670,550,554",0.0,0.0,0.0,                  0
3529 - 力旺,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,7.50000000,0.0,1.50000000,"        670,550,554",0.0,0.0,0.0,                  0
3529 - 力旺,110/06/10,109年 年度,109/01/01~109/12/31,股東會確認,7.50000000,0.0,1.50000000,"        670,550,554",0.0,0.0,0.0,                  0
3530 - 晶相光,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,2.80000000,0.0,0.0,"        215,896,520",0.0,0.0,0.0,                  0
3530 - 晶相光,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,2.80000000,0.0,0.0,"        215,896,520",0.0,0.0,0.0,                  0
3530 - 晶相光,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,2.80000000,0.0,0.0,"        215,896,520",0.0,0.0,0.0,                  0
3531 - 先益,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,0.0,"         61,175,011",0.0,0.0,0.0,                  0
3531 - 先益,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,0.0,"         61,175,011",0.0,0.0,0.0,                  0
3531 - 先益,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,0.0,"         61,175,011",0.0,0.0,0.0,                  0
3532 - 台勝科,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,2.15000000,0.0,0.0,"        833,873,845",0.0,0.0,0.0,                  0
3532 - 台勝科,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,2.15000000,0.0,0.0,"        833,873,845",0.0,0.0,0.0,                  0
3532 - 台勝科,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,2.15000000,0.0,0.0,"        833,873,845",0.0,0.0,0.0,                  0
3533 - 嘉澤,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,13.30000000,0.0,0.0,"      1,376,256,070",0.0,0.0,0.0,                  0
3533 - 嘉澤,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,13.30000000,0.0,0.0,"      1,376,256,070",0.0,0.0,0.0,                  0
3533 - 嘉澤,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,13.30000000,0.0,0.0,"      1,376,256,070",0.0,0.0,0.0,                  0
3535 - 晶彩科,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3535 - 晶彩科,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3535 - 晶彩科,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3537 - 堡達,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        133,911,855",0.0,0.0,0.0,                  0
3537 - 堡達,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        133,911,855",0.0,0.0,0.0,                  0
3537 - 堡達,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        133,911,855",0.0,0.0,0.0,                  0
3540 - 曜越,110/06/15,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,3.50000000,0.0,0.0,"        225,872,654",1.00000000,0.0,0.0,"          6,453,504"
3540 - 曜越,110/06/15,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,3.50000000,0.0,0.0,"        225,872,654",1.00000000,0.0,0.0,"          6,453,504"
3540 - 曜越,110/06/15,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,3.50000000,0.0,0.0,"        225,872,654",1.00000000,0.0,0.0,"          6,453,504"
3541 - 西柏,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,1.90000000,0.0,0.10000000,"        113,574,284",0.0,0.0,0.0,                  0
3541 - 西柏,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,1.90000000,0.0,0.10000000,"        113,574,284",0.0,0.0,0.0,                  0
3541 - 西柏,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,1.90000000,0.0,0.10000000,"        113,574,284",0.0,0.0,0.0,                  0
3543 - 州巧,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,1.20000000,"        107,115,780",0.0,0.0,0.0,                  0
3543 - 州巧,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,1.20000000,"        107,115,780",0.0,0.0,0.0,                  0
3543 - 州巧,110/06/15,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,1.20000000,"        107,115,780",0.0,0.0,0.0,                  0
3545 - 敦泰,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,3.32000000,0.0,0.0,"        700,000,000",0.0,0.0,0.0,                  0
3545 - 敦泰,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,3.32000000,0.0,0.0,"        700,000,000",0.0,0.0,0.0,                  0
3545 - 敦泰,110/06/24,109年 年度,109/01/01~109/12/31,股東會確認,3.32000000,0.0,0.0,"        700,000,000",0.0,0.0,0.0,                  0
3546 - 宇峻,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,4.68057760,0.0,0.0,"        214,760,716",0.50000000,0.0,0.0,"          2,294,169"
3546 - 宇峻,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,4.68057760,0.0,0.0,"        214,760,716",0.50000000,0.0,0.0,"          2,294,169"
3546 - 宇峻,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,4.68057760,0.0,0.0,"        214,760,716",0.50000000,0.0,0.0,"          2,294,169"
3548 - 兆利,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        150,303,495",0.0,0.0,0.0,                  0
3548 - 兆利,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        150,303,495",0.0,0.0,0.0,                  0
3548 - 兆利,不適用,109年 年度,109/01/01~109/12/31,董事會決議,2.50000000,0.0,0.0,"        150,303,495",0.0,0.0,0.0,                  0
3550 - 聯穎,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.50000000,0.0,0.0,"         42,500,000",0.0,0.0,0.0,                  0
3550 - 聯穎,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.50000000,0.0,0.0,"         42,500,000",0.0,0.0,0.0,                  0
3550 - 聯穎,110/06/25,109年 年度,109/01/01~109/12/31,股東會確認,0.50000000,0.0,0.0,"         42,500,000",0.0,0.0,0.0,                  0
3551 - 世禾,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,1.20000000,"        124,904,758",0.0,0.0,0.0,                  0
3551 - 世禾,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,1.20000000,"        124,904,758",0.0,0.0,0.0,                  0
3551 - 世禾,110/06/23,109年 年度,109/01/01~109/12/31,股東會確認,1.00000000,0.0,1.20000000,"        124,904,758",0.0,0.0,0.0,                  0
3552 - 同致,110/06/29,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        128,389,424",0.0,0.0,0.0,                  0
3552 - 同致,110/06/29,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        128,389,424",0.0,0.0,0.0,                  0
3552 - 同致,110/06/29,109年 年度,109/01/01~109/12/31,股東會確認,1.50000000,0.0,0.0,"        128,389,424",0.0,0.0,0.0,                  0
3555 - 博士旺,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3555 - 博士旺,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3555 - 博士旺,110/06/22,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3556 - 禾瑞亞,110/05/28,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,3.15000000,0.0,0.0,"        187,326,327",0.30000000,0.0,0.0,"          1,784,060"
3556 - 禾瑞亞,110/05/28,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,3.15000000,0.0,0.0,"        187,326,327",0.30000000,0.0,0.0,"          1,784,060"
3556 - 禾瑞亞,110/05/28,109年 年度,109/01/01~109/12/31,現金股利經董事會決議、增資配股經股東會確認,3.15000000,0.0,0.0,"        187,326,327",0.30000000,0.0,0.0,"          1,784,060"
3557 - 嘉威,不適用,109年 第4季,109/10/01~109/12/31,董事會決議,3.65000000,0.0,0.0,"        263,896,515",0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第2季,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第3季,109/07/01~109/09/30,董事會決議,2.35000000,0.0,0.0,"        169,905,975",0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第1季,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第2季,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第2季,109/04/01~109/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第3季,109/07/01~109/09/30,董事會決議,2.35000000,0.0,0.0,"        169,905,975",0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第3季,109/07/01~109/09/30,董事會決議,2.35000000,0.0,0.0,"        169,905,975",0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第1季,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第4季,109/10/01~109/12/31,董事會決議,3.65000000,0.0,0.0,"        263,896,515",0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第4季,109/10/01~109/12/31,董事會決議,3.65000000,0.0,0.0,"        263,896,515",0.0,0.0,0.0,                  0
3557 - 嘉威,不適用,109年 第1季,109/01/01~109/03/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3558 - 神準,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,4.00000000,0.0,0.0,"        196,243,524",0.0,0.0,0.0,                  0
3558 - 神準,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,4.00000000,0.0,0.0,"        196,243,524",0.0,0.0,0.0,                  0
3558 - 神準,110/06/16,109年 年度,109/01/01~109/12/31,股東會確認,4.00000000,0.0,0.0,"        196,243,524",0.0,0.0,0.0,                  0
3563 - 牧德,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,3.00000000,0.0,0.0,"        134,184,702",0.0,0.0,0.0,                  0
3563 - 牧德,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,0.0,0.0,9.00000000,"        402,554,106",0.0,0.0,0.0,                  0
3563 - 牧德,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,3.00000000,0.0,0.0,"        134,184,702",0.0,0.0,0.0,                  0
3563 - 牧德,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,0.0,0.0,9.00000000,"        402,554,106",0.0,0.0,0.0,                  0
3563 - 牧德,不適用,109年 下半年,109/07/01~109/12/31,董事會決議,0.0,0.0,9.00000000,"        402,554,106",0.0,0.0,0.0,                  0
3563 - 牧德,不適用,109年 上半年,109/01/01~109/06/30,董事會決議,3.00000000,0.0,0.0,"        134,184,702",0.0,0.0,0.0,                  0
3564 - 其陽,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.60000000,0.0,0.0,"         35,473,860",0.0,0.0,0.0,                  0
3564 - 其陽,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.60000000,0.0,0.0,"         35,473,860",0.0,0.0,0.0,                  0
3564 - 其陽,不適用,109年 年度,109/01/01~109/12/31,董事會決議,0.60000000,0.0,0.0,"         35,473,860",0.0,0.0,0.0,                  0
3567 - 逸昌,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"         67,908,000",0.0,0.0,0.0,                  0
3567 - 逸昌,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"         67,908,000",0.0,0.0,0.0,                  0
3567 - 逸昌,110/06/17,109年 年度,109/01/01~109/12/31,股東會確認,2.00000000,0.0,0.0,"         67,908,000",0.0,0.0,0.0,                  0
3570 - 大塚,不適用,109年 年度,109/01/01~109/12/31,董事會決議,5.20000000,0.0,0.0,"         88,904,400",0.0,0.0,0.0,                  0
3570 - 大塚,不適用,109年 年度,109/01/01~109/12/31,董事會決議,5.20000000,0.0,0.0,"         88,904,400",0.0,0.0,0.0,                  0
3570 - 大塚,不適用,109年 年度,109/01/01~109/12/31,董事會決議,5.20000000,0.0,0.0,"         88,904,400",0.0,0.0,0.0,                  0
3576 - 聯合再生,110/05/07,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3576 - 聯合再生,110/05/07,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3576 - 聯合再生,110/05/07,109年 年度,109/01/01~109/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3577 - 泓格,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,0.70000000,0.0,0.0,"         37,004,924",0.0,0.0,0.0,                  0
3577 - 泓格,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,0.70000000,0.0,0.0,"         37,004,924",0.0,0.0,0.0,                  0
3577 - 泓格,110/06/11,109年 年度,109/01/01~109/12/31,股東會確認,0.70000000,0.0,0.0,"         37,004,924",0.0,0.0,0.0,                  0
3580 - 友威科,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,1.30000000,0.0,0.0,"         50,011,854",0.0,0.0,0.0,                  0
3580 - 友威科,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,1.30000000,0.0,0.0,"         50,011,854",0.0,0.0,0.0,                  0
3580 - 友威科,110/06/28,109年 年度,109/01/01~109/12/31,股東會確認,1.30000000,0.0,0.0,"         50,011,854",0.0,0.0,0.0,                  0
3581 - 博磊,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.90000000,0.0,0.0,"         45,905,400",0.0,0.0,0.0,                  0
3581 - 博磊,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.90000000,0.0,0.0,"         45,905,400",0.0,0.0,0.0,                  0
3581 - 博磊,110/06/21,109年 年度,109/01/01~109/12/31,股東會確認,0.90000000,0.0,0.0,"         45,905,400",0.0,0.0,0.0,                  0
